DrugName	CID
(R)-(+)-Atenolol	180559
(R)-(+)-HA-966	6603720
(R)-(-)-Rolipram	448055
(R)-3-Carboxy-4-hydroxyphenylglycine	6604713
(R)-4-Carboxy-3-hydroxyphenylglycine	6604709
(R)-Baclofen	44602
(R)-Bicalutamide	56069
(R)-Etodolac	667528
(R)-Oxiracetam	3051965
(R)-Tamsulosin-d3 Hydrochloride	71752317
(R)-Tegafur	288216
(R)-alpha-Methylhistamine	156615
(R)-duloxetine hydrochloride	23656722
(R)-sulpiride	643497
(R,R)-asenapine maleate	6440510
(RS)-(tetrazol-5-yl)glycine	126383
(RS)-PPCC	16726095
(S)-(+)-Dimethindene maleate	56972160
(S)-(+)-Ibuprofen	39912
(S)-(+)-rolipram	158758
(S)-(-)-BAY K 8644	6603728
(S)-(-)-HA-966	183351
(S)-(-)-Propranolol hydrochloride	165193
(S)-(-)-pindolol	688095
(S)-3,4-DCPG	16062593
(S)-3,5-Dihydroxyphenylglycine	443586
(S)-3-CARBOXY-4-HYDROXYPHENYLGLYCINE	5311460
(S)-4-CARBOXY-3-HYDROXYPHENYLGLYCINE	5311455
(S)-AMPA	158397
(S)-alpha-Methylhistamine	6603865
(S)-crizotinib	56671814
(Z)-Guggulsterone	6450278
(l)-5-methylhydantoin	6419931
.beta.,.beta.-Carotene	573
001, RAD	6442177
03/05/2719	94990
03/06/6326	233085
1,2,3,4,5,6-Hexabromocyclohexane	74603
1,25-dihydroxy vitamin D3	134070
1,3-Di-o-tolylguanidine	7333
1,3-Diphenylguanidine	7594
1,3-Dipropyl-8-phenylxanthine	128784
1,4-BUTANEDIOL	8064
1-(1-Naphthylmethyl)piperazine	701891
1-(4-Chlorophenyl)guanidine	2757788
1-(beta-D-Ribofuranosyl)-1,2-dihydropyrimidin-2-one	16760709
1-Acetyl-4-methylpiperazine	550758
1-Aminocyclopropanecarboxylic acid	535
1-Azakenpaullone	6538897
1-BCP	1370
1-DEOXYNOJIRIMYCIN	29435
1-DOCOSANOL	12620
1-Ethylpyrrolidin-2-one	17595
1-Hexadecanol	2682
1-Methyl-D-tryptophan	405012
1-Octacosanol	68406
1-[(3S,9R,10R)-12-[(2S)-1-(dimethylamino)propan-2-yl]-9-[[(4-fluorophenyl)sulfonyl-methylamino]methyl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-phenylurea	49849912
1-beta-D-Xylofuranosyluracil	11064619
1-chloro-2,4-dinitrobenzene	6
10-Deacetylbaccatin III	154272
10-Hydroxycamptothecin	97226
10-epi-Aclacinomycin A	154943
1001645-58-4	25232708
10030-85-0	20849066
10045-45-1	82320
10058-F4	1271002
10074-G5	2836600
100828-16-8	1228
1017682-65-3	46208486
102-60-3	7615
102-77-2	7619
1024448-59-6	5068295
1025007-04-8	24795080
102649-78-5	124172
103141-09-9	128268
1031496-06-6	42887770
1032350-13-2	46930998
103253-15-2	122070
1035072-16-2	3689413
10356-76-0	515328
10402-53-6	73356
1047953-91-2	45942672
1056016-06-8	25168304
10580-19-5	23666329
1062368-24-4	25195294
1062368-62-0	54613581
1072959-67-1	25093235
1080622-86-1	44551660
1082949-68-5	46205871
1082954-71-9	44538833
108341-18-0	3047796
108740-89-2	130966
1093403-33-8	25108829
1095382-05-0	25154041
1096-84-0	14187
1096708-71-2	25161177
11-cis Retinoic Acid	5538
110025-28-0	130621
1101810-02-9	25168990
1103522-80-0	56843503
110448-33-4	9803932
1111636-35-1	53356806
1118807-13-8	8582409
1121-91-1	1534
1124329-14-1	56973724
1125758-85-1	53325874
112648-68-7	104794
1130067-06-9	25105713
1130067-18-3	25105704
1134156-31-2	25195348
113559-13-0	3087190
1144068-46-1	25260757
1149705-71-4	91885503
115103-85-0	16760569
1155877-97-6	57703712
1161205-04-4	44191096
1164153-22-3	70702008
1166227-08-2	42636535
116686-15-8	164009
116850-44-3	164013
1169562-71-3	135564631
117048-62-1	72686
1174046-72-0	44155856
117690-79-6	122023
118101-09-0	5311201
1194044-20-6	44251605
1194961-19-7	11493841
119793-66-7	157836
1198097-97-0	137319711
1198357-79-7	25229608
11alpha-Hydroxyprogesterone	92730
1201902-80-8	49867936
1202884-94-3	44599690
1206101-20-3	49831257
120615-25-0	129236
120964-45-6	14563109
121055-10-5	129348
121083-05-4	129360
121268-17-5	23681107
121346-32-5	9850876
1214265-56-1	44607360
1218942-37-0	58496428
122111-05-1	356653
1221186-53-3	44246499
1222781-70-5	44247466
1224844-38-5	45375953
1225278-16-9	46208890
1228690-36-5	46213949
1231930-82-7	71576678
1233948-35-0	46847888
1236208-20-0	60150609
1243244-14-5	46926973
1246086-78-1	46934289
1246525-60-9	17980288
1247819-59-5	46931953
124936-75-0	16725073
1252806-86-2	49843509
125316-60-1	135411
1260907-17-2	46943432
1262770-73-9	71304818
1265229-25-1	66555680
1265789-88-5	53317853
1267612-61-2	22168
1268524-70-4	46907787
127657-29-8	11615393
128517-07-7	73461
1287665-58-0	52913874
129-16-8	441373
129-56-6	8515
130-16-5	2817
130-40-5	23666409
1300031-49-5	52912189
130495-35-1	104955
13071-11-9	66366
13078-15-4	25681
1309805-49-9	57519543
1314241-44-5	46931242
1316214-52-4	53340666
131707-23-8	9958103
131848-97-0	2404
132834-56-1	9796408
132861-87-1	122028
13292-46-1	136257952
1330061-67-0	53342705
133040-77-4	4355450
133294-37-8	5056
1334719-95-7	68234908
133550-30-8	5328779
133550-35-3	5328771
1338259-05-4	53239854
1338574-83-6	90209976
134036-52-5	2390
13463-41-7	26041
1346528-06-0	49830260
134680-32-3	73339
13492-01-8	107121
1355026-60-6	44620894
135569-16-3	3941250
1357171-62-0	46742353
1359164-11-6	51035449
1370261-97-4	56948527
137196-67-9	5191
1373215-15-6	67475270
137403-12-4	132059
138982-67-9	60853
139180-30-6	176407
1392399-03-9	46945860
14003-96-4	12934390
1400W	1433
1401031-52-4	72551298
1402830-75-4	122388991
140898-91-5	6433082
1415407-60-1	71450251
1418308-27-6	72199293
1421227-52-2	72551586
1421365-63-0	50904505
1422955-31-4	70697712
1423715-09-6	137031865
1426152-53-5	71583615
1428327-31-4	66553218
1429617-90-2	71550931
1431326-61-2	71664305
1431985-92-0	46173038
143797-63-1	126769
143945-86-2	4646
1439901-97-9	71571562
14402-89-2	11963579
1440754-12-0	73292903
1442472-39-0	71584930
1445251-22-8	136229577
144625-67-2	4284721
1449-61-2	9798229
145-13-1	11875465
145084-28-2	122130
1453071-47-0	71735843
145915-60-2	6711154
145986-26-1	454519
146535-11-7	2049
147614-21-9	378811
147816-24-8	5282437
147859-80-1	6610318
14807-96-6	16211421
1485-00-3	672296
148672-13-3	107780
14913-33-8	5702198
149759-96-6	132887
15(S)-Fluprostenol isopropyl ester	73265303
15-(4-Iodophenyl)pentadecanoic acid	123810
151057-13-5	54687453
152121-47-6	176155
152121-53-4	4712
153436-54-5	4705
153559-76-3	3922
1538-09-6	15232
154447-35-5	9860529
154447-36-6	3973
154563-54-9	9910975
154992-24-2	132981
155054-42-5	127898
155106-73-3	127902
155148-31-5	65014
155206-00-1	46930987
1554458-53-5	78320750
155584-74-0	24278976
155648-60-5	23201029
157013-32-6	154689
158798-73-3	400633
158985-00-3	5311200
159182-43-1	9829836
159351-69-6	46930999
160521-72-2	5311036
160588-45-4	9887884
1607837-31-9	74222277
1616392-22-3	90241742
1616632-77-9	73777259
1621175-65-2	91826086
1627696-51-8	81689696
1632250-49-7 (free base)	86271238
163769-88-8	1103147
1641-93-6	3014024
164178-33-0	4302963
1642303-38-5	72704434
164658-13-3	644215
16496-99-4	16759156
165377-44-6	9954941
165383-12-0	3801739
166663-25-8	15224271
167465-36-3	153997
1675203-84-5	117951478
167869-21-8	4713
169551-84-2	2772126
16beta-Bromoandrosterone	16219061
17-DMAG (Alvespimycin) HCl	23375329
17-Hydroxypregn-4-en-20-yn-3-one	3288
17-Hydroxywortmannin	9867340
17-PHENYLANDROSTENOL	25068278
170151-24-3	9840545
170230-39-4	3292447
170569-86-5	9865808
171179-06-9	4707
1715934-43-2	91758319
171927-40-5	9995890
172889-26-8	1400
172889-27-9	4878
17318-31-9	5270
17374-26-4	1694
173897-44-4	20601328
174634-09-4	135413532
174672-06-1	11845944
175135-47-4	2774690
176977-56-3	5311257
178606-66-1	310360
17969-20-9	28858
17alpha-Hydroxyprogeoterone	6710628
180002-83-9	9911463
180083-23-2	3378093
1802326-66-4	2548547
1809249-37-3	121304016
181468-88-2	9820766
182498-32-4	3854666
183321-86-0	10317566
183322-45-4	11246488
185039-99-0	5327916
18680-27-8	10219606
1869912-40-2	118693658
187753-87-3	4520732
190277-13-5	4284525
192705-80-9	5328135
192927-92-7	11957576
193611-72-2	9891303
193746-75-7	9863367
19403-92-0	152256
19735-89-8	70335
19771-63-2	72390
1986-47-6	2723716
199433-58-4	9810884
199850-67-4	9887870
1H-Indole-5-carboxamide	14973220
1beta-Methylimipenem	44309670
1y6a	4369497
2',3'-Dideoxyadenosine	20039
2',3'-Dideoxycytidine 5'-triphosphate	119119
2'-Deoxy-5,6-dihydro-5-azacytidine	9859433
2'-Deoxycytidine hydrochloride	107488
2'-Me-CCPA	10475082
2,2'-Pyridylisatogen tosylate	124333
2,2,2-Tribromoethanol	6400
2,2,5,7,8-Pentamethyl-6-chromanol	99479
2,3,4,5,6-Pentahydroxyhexanoic acid	604
2,3,5,6-Tetramethylpyrazine	14296
2,3-DIMERCAPTO-1-PROPANESULFONIC ACID	6321
2,4,5-TRIMETHOXYBENZALDEHYDE	20525
2,4,6-TRIIODOPHENOL	11862
2,4-dinitrophenol	1493
2,5-Di-tert-butylhydroquinone	2374
2,5-FURANDIMETHANOL	74663
2,6-Di-tert-butyl-4-methylphenol	31404
2,6-Dichloro-3-fluoropyridine	13290751
2,6-dimethyl-4-[2-[3-[(2-methylpropan-2-yl)oxy]-3-oxoprop-1-enyl]phenyl]-1,4-dihydropyridine-3,5-dicarboxylic acid diethyl ester	68733
2-(2-Aminoethyl)pyridine	75919
2-(allylamino)-3-chloronaphthoquinone	1716436
2-(aminomethyl)-3,5-ditert-butylphenol	10354063
2-AMINOTHIAZOLE	2155
2-Amino-1,3,4-thiadiazole	19909
2-Aminobenzenesulfonamide	72894
2-BFi	3080926
2-C-METHYLCYTIDINE	13871033
2-CMDO	71296946
2-Chloroadenosine	8974
2-Cl-IB-Meca	3035850
2-Cyanoacetohydrazide	8820
2-Cyanopyrimidine	2757979
2-DEOXY-2-FLUORO-BETA-D-MANNOSE	445913
2-Deoxy-D-galactopyranose	439804
2-Deoxy-alpha-D-arabino-hexopyranose	9062
2-Di-1-ASP	5463010
2-ETHOXYBENZAMIDE	3282
2-ETHYL-1,3-HEXANEDIOL	7211
2-Ethoxybenzoic acid	67252
2-Ethyl-3-hydroxy-6-methylpyridine	114681
2-Fluoroadenosine	8975
2-Hydroxyethyl salicylate	6880
2-Hydroxysaclofen	1564
2-Iodohippuric acid	8614
2-Iodomelatonin	115348
2-METHYLIMIDAZOLE	12749
2-Mercaptobenzothiazole	697993
2-Methoxyestradiol	66414
2-Methoxyidazoxan	108094
2-Methyl-5-nitrophenol	93576
2-Methylserotonin	1574
2-Monoolein	5319879
2-NAPHTHOL	8663
2-Nitroimidazole	10701
2-Octyldodecan-1-ol	21414
2-PHENYLMELATONIN	4018512
2-PMDQ	4367545
2-Phenylaminoadenosine	6917803
2-Pyrazinoylguanidine	124704
2-TEDC	6069552
2-Undecenoic acid	5282728
2-amino-5-chloro-3-(2-ethoxy-5-fluorophenyl)-3H-indol-3-ol	53248764
2-iminobiotin	128878
2-ketoglutaric acid	51
2-thiouracil	1269845
20-HYDROXYECDYSONE	5459840
200484-11-3	148198
201038-74-6	6604889
201730-10-1	6604849
201943-63-7	9819927
2022-78-8	101498
202646-03-5	45260711
202821-81-6	10474339
20324-87-2	88489
20439-47-8	43806
207679-81-0	9819382
209410-46-8	3038525
209481-20-9	5312149
209984-56-5	11454028
209984-57-6	10435235
210755-45-6	9907286
21102-95-4	210172
211096-49-0	9841667
211311-95-4	9928016
212391-63-4	9916391
212631-79-3	6918454
217099-44-0	9822204
217645-70-0	512282
218137-86-1	4248455
219580-11-7	1401
219773-55-4	9820526
221243-82-9	4877
221529-58-4	9839644
22189-32-8	30971
22422-34-0	6553875
227088-94-0	9804433
232271-19-1	9912743
233275-76-8	22609888
23541-50-6	62770
23785-21-9	99170
24144-92-1	5354004
2420-56-6	5282800
24587-49-3	6155526
250266-51-4	9887351
250685-44-0	9803475
251992-66-2	9839311
252003-65-9	9811611
252916-29-3	206042
253863-00-2	216453
26046-90-2	147004
261365-11-1	11289630
261901-57-9	11957684
264218-23-7	4210951
264233-05-8	9581011
27277-00-5	62824
27726-35-8	194216
278779-30-9	9893571
280744-09-4	176158
284028-89-3	135418940
284028-90-6	135522417
286456-42-6	9908880
288150-92-5	4331799
288250-47-5	22227931
289483-69-8	196970
29883-15-6	6325365
3'-Epi Gemcitabine (Gemcitabine Impurity)	3461
3,3'-Difluorobenzaldazine	6604893
3,3'-Diindolylmethane	3071
3,4-DIAMINOPYRIDINE	5918
3,4-Dimethoxyphenethylamine	8421
3,5-Diiodothyropropionic acid	160565
3,5-Dimethyl-4-Methoxybenzaldehyde	2758573
3,5-Dinitrobenzamide	4511
3,5-bis(4-Nitrophenoxy)benzoic acid	16760376
3,5-dinitrocatechol	3870203
3,6-DIAMINO-10-METHYLACRIDINIUM CHLORIDE	6842
3-(2,6-dichloro-3,5-dimethoxy-phenyl)-1-[6-[4-(4-ethylpiperazin-1-yl)anilino]pyrimidin-4-yl]-1-methyl-urea	53235510
3-(2-Aminopropyl)phenol	102551
3-(3,4-Dihydroxyphenyl)lactate	21677748
3-Acetamidophenol	12124
3-Amino-2-oxazolidinone	65725
3-Anilino-1-propanol	410467
3-Bromocamphor	6438
3-CPMT	203135
3-Cl-AHPC	9866186
3-DEAZAADENOSINE	23190
3-Deazaneplanocin	73087
3-Guanidinopropionic acid	67701
3-Indolepropionic acid	3744
3-MATIDA	10398360
3-MPPI	4013695
3-Methyl-GABA	57369841
3-Methylsalicylic acid	6738
3-Phenoxypyridine	200510
3-alpha-hydroxy-5-beta-androstan-17-one	6420080
3-aminobenzamide	1645
3-azaspiro[5.5]undecane	417412
3-bromo-7-nitroindazole	1649
3-bromopyruvic acid	70684
3-hydroxy-3-phenylpentanamide	64814
3-hydroxybutyrate	3541112
3-methyladenine	135398661
3-tert-Butyl-4-hydroxyanisole	8456
300657-03-8	16122583
300816-15-3	9953769
300842-64-2	6918616
301836-41-9	4521392
301836-43-1	6419753
302-23-8	10156152
303727-31-3	9950176
305372-78-5	3634881
30562-34-6	73265339
30675-13-9	2729042
306935-41-1	2736690
3094-09-5	12798016
309928-48-1	2888648
313-06-4	5702051
313254-51-2	998021
313516-66-4	2777391
314042-01-8	1067700
314245-33-5	675434
314776-92-6	3038494
315183-21-2	1185541
315703-52-7	1069686
317318-70-0	9803963
3184-13-2	76654
319460-94-1	9934283
32462-30-9	36143
3254-89-5	66266
325457-99-6	4314115
32703-82-5	613000
327062-46-4	727750
327613-57-0	10350459
329-63-5	5924
32981-86-5	125001
330981-72-1	5332859
331645-84-2	135665263
331771-20-1	9914412
333962-91-7	135543624
33419-42-0	3310
334998-36-6	10392802
34031-32-8	24199313
342641-94-5	3086686
344458-15-7	16760621
34562-97-5	60608
347323-96-0	2880483
348079-19-6	146158676
348622-88-8	9818682
34933-06-7	3076
356559-20-1	9967941
357263-14-0	5495819
357400-13-6	22084904
35922-06-6	10070893
362519-49-1	11179267
3697-42-5	9571016
371942-69-7	9956222
372196-67-3	56965896
374750-30-8	135433495
376382-11-5	1080352
376640-41-4	6918651
379270-37-8	72370618
37988-18-4	2054170
38194-50-2	5352
382-44-5	94141
386750-22-7	6918664
39069-52-8	6604928
391210-10-9	9826528
396129-53-6	447966
39674-97-0	6604934
39711-79-0	62907
3BDO	16216349
3PO	5720233
3alpha-acetoxy-11-keto-beta-boswellic acid	45359902
3ken	7058066
4'-Azidocytidine	457388
4'-Hydroxypropiophenone	6271
4-(2-Aminopropyl)phenol	3651
4-Acetamidobenzoic acid	19266
4-Aminoantipyrine	2151
4-Aminohippuric acid	2148
4-Aminosalicylic acid	4649
4-BIPHENYLACETIC ACID	3332
4-Borono-L-phenylalanine	150315
4-Butylresorcinol	205912
4-CHLOROPHENOL	4684
4-CMTB	4307629
4-Chloro-2-(imidazolin-2-yl)isoindoline	127951
4-Chloro-3,5-dimethylphenol	2723
4-Chloro-3-methylphenol	1732
4-Damp methiodide	3014059
4-Fluoro-DL-glutamic acid	102871
4-Formylpyridine thiosemicarbazone	1655860
4-Galactosyllactose	10874809
4-Hydroxyantipyrine	98889
4-Hydroxyquinazoline	135408753
4-Hydroxytamoxifen	449459
4-IBP	132995
4-Iodo-3-nitrobenzamide	9796068
4-Iododexetimide	11755220
4-Methoxycinnamic acid	699414
4-Methoxyphenol	9015
4-Methylhistamine	37463
4-Methylpyrazole	3406
4-P-PDOT	3976006
4-Phenyl-1-(4-phenylbutyl)piperidine	3035672
4-Propylbenzoic acid	137601
4-Sulfamoylbenzoic acid	8739
4-[[(2R,3S,4R,5S)-3-(3-chloro-2-fluoro-phenyl)-4-(4-chloro-2-fluoro-phenyl)-4-cyano-5-(2,2-dimethylpropyl)pyrrolidine-2-carbonyl]amino]-3-methoxy-benzoic acid	53358942
4-aminopyridine	1727
4-hydroxy-phenazone	66832210
4-iodo-6-phenylpyrimidine	817368
4-iodo-d-phenylalanine	2733279
4-methylumbelliferone	5280567
4-tert-Butylphenol	7393
40312-34-3	855908
405554-55-4	135398506
405554-55-4	135564599
405911-17-3	16078973
409345-29-5	11313361
41276-02-2	336423
41332-24-5	4988454
41443-28-1	1456
41575-94-4	426756
418788-90-6	2250975
423735-93-7	1048267
426219-18-3	9883029
426268-06-6	9799389
426834-69-7	11642685
429653-73-6	989521
431979-47-4	2913564
438190-29-5	1361334
4386-39-4	78094
439081-02-4	4979942
439288-66-1	5312130
439571-48-9	10210160
440122-66-7	135418373
4425-23-4	78144
444912-48-5	10141893
445430-58-0	9813758
447410-57-3	1520267
448895-37-2	10177784
448906-42-1	4668801
449811-92-1	11406590
451492-95-8	9806229
452105-23-6	10138259
452342-67-5	10202642
460748-71-4	11202447
467458-02-2	21071391
473382-39-7	10271028
475150-69-7	10296561
476159-98-5	5330175
476477-15-3	53316426
479232-57-0	135413563
4812-40-2	121858
486427-17-2	4231127
494772-86-0	9968854
494772-87-1	21914258
4961-41-5	10309252
497-30-3	3037043
497839-62-0	10297043
49843-98-3	5113032
4BP-TQS	2857838
4E1RCat	16195554
4E2RCat	2287236
4F 4PP oxalate	24745966
4H-Furo[3,2-b]pyrrole-5-carboxylic acid	7141881
4SC-202	44217246
4egi-1	6911989
4egi-1	5717952
5'-Guanidinonaltrindole	9826034
5,5'-Dimethyl-2,2'-bipyridine	15664
5,7-Dichlorokynurenic acid	1779
5-(4-Phenoxybutoxy)psoralen	11302540
5-Aminolevulinic acid hydrochloride	123608
5-Aminosalicylic acid	4075
5-BDBD	9841560
5-BROMO-2'-DEOXYURIDINE	6035
5-Carboxamidotryptamine	1809
5-Fluoro-2'-deoxyuridine	3363
5-Fluorocytosine	3366
5-Fluorouracil	3385
5-HYDROXYMETHYLFURFURAL	237332
5-METHYLFURMETHIODIDE	70973
5-Nitrosoquinolin-8-ol	19103
5-azacytidine	9444
5-hydroxy-1H-imidazole-4-carboxamide	124343
5-hydroxy-L-tryptophan	439280
5-hydroxytryptophan	144
500-92-5	4923
500579-04-4	421610
500735-47-7	10067756
501919-59-1	252682
501925-31-1	311434
503468-95-9	11327430
504433-23-2	16219401
509088-69-1	11155873
51-35-4	5810
51-56-9	6419941
5108-96-3	73343
511296-88-1	11515812
51229-78-8	6435993
515141-51-2	9826520
524-95-8	1598
530-75-6	10745
53003-10-4	16213105
54-62-6	2154
545380-34-5	509554
546141-08-6	1383884
5465-86-1	230710
5466-89-7	21632
547-91-1	11043
547757-23-3	9926054
55-86-7	5935
55778-02-4	11565518
56392-17-7	6420057
56396-35-1	6438504
56990-57-9	92577
57-22-7	164145
57477-39-1	2438
575474-82-7	9904854
57819-79-1	83979
58131-57-0	42640
582323-16-8	10149311
58816-69-6	9840971
59643-91-3	68791
59662-49-6	1714884
5987-82-6	6420040
5Z-7-Oxozeaenol	9863776
6,6'-Dithiodinicotinic acid	85040
6-Acetamidohexanoic acid	2005
6-Aminohexanoic acid hydrochloride	12205345
6-Aminopenicillanic acid	11082
6-Benzylaminopurine	62389
6-CHLOROMELATONIN	1858
6-Chrysenamine	17534
6-Deoxy-D-gulopyranose	12302960
6-Ethylchenodeoxycholic acid	21882238
6-Hydroxy Buspirone	9930913
6-Mercaptopurine	667490
6-Nitroveratraldehyde	88505
6-Thioguanine	2723601
6-Thioguanosine	2724387
6-aminohexanoic acid	564
6-bromonaphthalene-1,2-dione	23384
6-diazo-5-oxo-L-norleucine	9087
6-iodo-nordihydrocapsaicin	24881008
600734-06-3	135454903
6018-19-5	16211148
602306-29-6	16747683
604769-01-9	10309899
607742-69-8	11256720
6093-71-6	5289613
6109-35-9	12999296
61350-00-3	836002
61618-27-7	23663941
62004-35-7	54686938
6209-17-2	6419954
62252-26-0	3803
622864-54-4	4369491
626222-24-0	1005654
629664-81-9	10026128
63-89-8	452110
630116-49-3	10425450
632-69-9	69438
633283-39-3	714286
635318-11-5	9834591
638156-11-3	2011756
64-47-1	6419928
6402-23-9	165457
6429-04-5	16667431
648450-29-7	24906273
648903-57-5	11784504
649756-01-4	16219326
6508-43-6	3765615
65666-07-1	6320507
65678-07-1	2044
660846-41-3	24885053
6640-09-1	81146
664969-54-4	1213452
664993-53-7	2946601
66548-69-4	107950
66611-26-5	108029
666260-75-9	10253143
667463-62-9	448949
67200-34-4	568763
673-50-7	912
67469-78-7	104920
681136-29-8	2809273
681640	
6898-97-1	3054
690206-97-4	5329006
69056-38-8	135409471
69235-50-3	53393742
693228-63-6	6420138
6960-45-8	81409
69659-80-9	23669322
7-Aminocephalosporanic acid	441328
7-Chlorokynurenic acid	1884
7-Chloroquinolin-4-ol	66593
7-Ethyl-10-hydroxycamptothecin	104842
7-Hydroxystaurosporine	72271
7-Methoxytacrine	119053
7-Methylxanthine	68374
7-hydroxy-PIPAT	6305587
7-nitroindazole	1893
7013-05-0	6971281
702675-74-9	10077147
7081-53-0	64648
711085-63-1	9795278
71145-03-4	2303
713121-80-3	1261822
71555-25-4	3003931
717906-29-1	11598628
7203-91-0	23606
7218-04-4	581
722544-51-6	16007391
72926-24-0	2930014
732302-99-7	9804991
741713-40-6	6918852
7440-06-4	23939
7440-47-3	23976
7440-71-3	23997
74938-11-7	11957566
749872-43-3	5951923
7507-89-3	24135
75450-34-9	2688
75667-84-4	5311072
761437-28-9	9934347
761439-42-3	16038120
7728-73-6	5376
77472-70-9	132441
7803-88-5	248862
78033-08-6	155806
781661-94-7	11178236
792173-99-0	6604926
79416-27-6	157921
79558-09-1	6603901
8-AZAGUANINE	135403646
8-Br-cAMP	32014
8-Cyclopentyl-1,3-dipropylxanthine	1329
8-Hydroxy-pipat	6142670
8-M-PDOT	5170952
8-Methyl-N-Vanillyl-6-Nonenamide	2548
8-OH-Dpat	1220
8-bromo-cGMP	135419186
80306-38-3	44250175
803712-79-0	16681698
805244-02-4	16211261
817-09-4	61220
821794-92-7	644243
824982-41-4	11420211
827022-32-2	11431660
83-88-5	6759
832115-62-5	19582717
834903-43-4	16020046
83910-44-5	121926
841290-80-0	11213558
84392-17-6	55251
844499-71-4	54708532
84467-54-9	134772
84468-24-6	3545
848141-11-7	46861623
848591-89-9	11173546
849675-66-7	11399764
849727-81-7	16760291
850173-95-4	46931003
851723-84-7	11462174
852475-26-4	71433510
852475-26-4	11381449
85375-15-1	6917797
853910-02-8	24882589
856243-80-6	11222830
86030-08-2	291461
861393-28-4	11351968
86393-32-0	62998
865231-46-5	46854655
865362-74-9	11493598
867331-64-4	24823567
867331-82-6	11973736
869288-64-2	11612883
87-81-0	92092
870823-12-4	11570626
870843-42-8	11560787
871313-59-6	11703589
873225-46-8	9549298
875787-07-8	16734800
877874-85-6	53328059
878739-06-1	11676786
882257-11-6	2819993
882531-87-5	135398512
883050-24-6	2733079
885060-08-2	46189838
885434-70-8	22200891
885692-52-4	11676971
88643-47-4	20497006
887650-05-7	24853523
891494-63-6	46239015
891494-64-7	46239014
892489-52-0	23648867
893990-34-6	7211972
894787-30-5	24808138
89565-68-4	72165
89567-03-3	146058
89778-26-7	5516
9-AMINOACRIDINE	7019
9-Aminocamptothecin	72402
9-BETA-D-XYLOFURANOSYL-ADENINE	453548
9-cis Acitretin	41317
900515-16-4	56965900
901245-65-6	15990224
90417-38-2	135398517
905579-51-3	60167557
905586-69-8	25099184
906673-24-3	44591583
90779-69-4	68613
908115-27-5	44195571
909910-43-6	16218924
911397-80-3	11517212
911417-87-3	11950170
912545-86-9	5284330
913064-47-8	11848206
913376-84-8	16757524
913842-25-8	11947802
914471-09-3	135424953
915019-65-7	11977753
915087-27-3	11957756
915385-81-8 (free base)	11960382
915759-45-4	16727102
920113-03-7	23643975
923262-96-8	42635918
924296-39-9	16065773
925434-55-5	24180125
92564-34-6	6917872
925705-73-3	17751063
926319-75-7	25021162
927878-49-7	16040067
928344-12-1	136173253
928774-43-0	25134521
93076-89-2	3012
934593-90-5	16124726
934628-27-0	11844916
936091-15-5	16722834
936091-56-4	16723044
937039-45-7	16070100
937174-76-0	16725726
93811-58-6	3968
939791-38-5	16118986
939981-37-0	17754765
940929-33-9	49867937
944118-01-8	57928435
944261-79-4	16038374
