DrugName	CID
(2R,3R)-2-[[(2R)-2-[[(2R)-2-[[(2R)-2-[[(2S)-1-[(2R)-5-amino-2-[[(2R)-2-[[(2R,3S)-2-amino-3-hydroxy-butanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]-5-oxo-pentanoyl]pyrrolidine-2-carbonyl]amino]-3-phenyl-propanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxy-propanoyl]amino]-3-methyl-pentanoic acid	5279552
ethyl 5-(1,3-benzodioxol-5-yl)-2-(2-chlorobenzylidene)-7-methyl-3-oxo-2,3-dihydro-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate	5286656
6-azathymine	70269
6-benzylaminopurine	62389
6-bromoindirubin-3'-oxime	448949
7-aminocephalosporanic acid	441328
8-azaguanine	135403646
AG-012559	
AG-013608	
AG-028671	
AH-23848	9869652
AH-23848	5310999
AH-23848	6435402
AR-A014418	448014
BAS-012416453	
BCB000038	
BCB000039	
BCB000040	
BW-B70C	5353454
BW-B70C	2491
BW-B70C	88473969
C-75	4248455
CAY-10397	
CP-319743	
CP-320650-01	
CP-645525-01	
CP-690334-01	
CP-863187	9949821
CP-944629	9999342
Chicago Sky Blue 6B	17460
Chicago Sky Blue 6B	137242217
Chicago Sky Blue 6B	17461
Chicago Sky Blue 6B	135422104
Chicago Sky Blue 6B	102063628
DL-thiorphan	3132
F0447-0125	
GW-8510	3536
Gly-His-Lys	73587
H-7	3542
H-89	449241
HC toxin	13889849
HC toxin	107864
HC toxin	90477515
HC toxin	91746223
IC-86621	
L-methionine sulfoximine	89034
LM-1685	10068193
LY-294002	3973
MG-132	462382
MG-262	490002
MK-886	3651377
N-acetyl-L-aspartic acid	65065
N-acetyl-L-leucine	70912
N-acetylmuramic acid	5462244
N-phenylanthranilic acid	4386
N6-methyladenosine	102175
NS-398	4553
NU-1025	135398517
PF-00539745-00	
PF-00539758-00	
PF-00562151-00	
PF-00875133-00	
PF-01378883-00	
PHA-00665752	
PHA-00745360	
PHA-00767505E	
PHA-00846566E	
PHA-00851261E	
PNU-0230031	
PNU-0251126	
PNU-0293363	
Prestwick-1080	
Prestwick-1082	
Prestwick-1083	
Prestwick-1084	
Prestwick-1085	
Prestwick-1100	
Prestwick-1103	
Prestwick-559	
Prestwick-642	
Prestwick-664	
Prestwick-665	
Prestwick-674	
Prestwick-675	
Prestwick-682	
Prestwick-685	
Prestwick-689	
Prestwick-691	
Prestwick-692	
Prestwick-857	
Prestwick-860	
Prestwick-864	
Prestwick-920	
Prestwick-967	
Prestwick-972	
Prestwick-981	
Prestwick-983	
Prestwick-984	
R-atenolol	
S-propranolol	91536
SB-202190	5169
SB-203580	176155
SC-19220	4336830
SC-560	4306515
SC-58125	115239
SR-95531	
SR-95639A	195164
STOCK1N-28457	
STOCK1N-35215	
STOCK1N-35696	
TTNPB	5289501
Trolox C	40634
W-13	4299
W-13	16760706
Y-27632	448042
abamectin	
acacetin	5280442
acebutolol	1978
aceclofenac	71771
acemetacin	1981
acenocoumarol	54676537
acepromazine	6077
acetazolamide	1986
acetohexamide	1989
acetylsalicylic acid	2244
acetylsalicylsalicylic acid	10745
aciclovir	135398513
aconitine	245005
aconitine	2012
aconitine	6419868
aconitine	24832676
aconitine	6708463
aconitine	92044462
aconitine	22393
aconitine	6713948
aconitine	45358103
aconitine	124831709
aconitine	156592459
aconitine	70697623
aconitine	71774333
aconitine	91746192
aconitine	24014401
aconitine	16210989
aconitine	6323706
aconitine	6915984
aconitine	131674976
aconitine	122173175
aconitine	118705467
aconitine	134688691
aconitine	139593379
aconitine	162639977
adenosine phosphate	6083
adiphenine	2031
adipiodone	3739
adrenosterone	223997
ajmaline	6100671
albendazole	2082
alclometasone	5311000
alcuronium chloride	21158559
alexidine	2090
alfaxalone	104845
alfuzosin	2092
alimemazine	5574
allantoin	204
alpha-ergocryptine	134551
alpha-estradiol	68570
alpha-yohimbine	643606
alprenolol	2119
alprostadil	5280723
alsterpaullone	5005498
altizide	2122
altretamine	2123
alverine	3678
alvespimycin	5288674
amantadine	2130
ambroxol	2132
amikacin	37768
amiloride	16231
aminocaproic acid	564
aminoglutethimide	2145
aminohippuric acid	2148
aminophenazone	6009
aminophylline	9433
amiodarone	2157
amiprilose	121928
amiprilose	9798098
amitriptyline	2160
amodiaquine	2165
amoxapine	2170
amoxicillin	33613
amphotericin B	5280965
amphotericin B	14956
amphotericin B	5386092
amphotericin B	1972
amphotericin B	91827561
amphotericin B	53486284
amphotericin B	16667679
amphotericin B	23863720
amphotericin B	9919339
amphotericin B	50990393
amphotericin B	46783793
amphotericin B	118705500
amphotericin B	44399170
amphotericin B	145705939
amphotericin B	134719018
amphotericin B	135391140
amphotericin B	139246982
amphotericin B	44421047
amphotericin B	73438937
amphotericin B	71311649
ampicillin	6249
amprolium	73341
amprolium	8732
amprolium	2178
amprolium	66620431
ampyrone	2151
amrinone	3698
amylocaine	10767
anabasine	2181
androsterone	5879
anisomycin	253602
antazoline	2200
antimycin A	14957
antimycin A	12550
antimycin A	16218979
antimycin A	6420045
apigenin	5280443
apomorphine	6005
apramycin	3081545
arachidonic acid	444899
arachidonyltrifluoromethane	5280436
arcaine	2227
arecoline	2230
artemisinin	68827
articaine	32170
ascorbic acid	54670067
asiaticoside	11954171
asiaticoside	108062
asiaticoside	24721205
asiaticoside	52912190
asiaticoside	5351525
asiaticoside	146157550
asiaticoside	156026232
asiaticoside	145875207
asiaticoside	131676368
asiaticoside	131801307
asiaticoside	129629012
asiaticoside	6713990
asiaticoside	16407391
asiaticoside	122173143
astemizole	2247
atovaquone	74989
atractyloside	442004
atractyloside	146156250
atractyloside	118701294
atractyloside	44575838
atractyloside	16218958
atractyloside	5702200
atracurium besilate	47320
atropine	174174
atropine methonitrate	657381
atropine oxide	3000668
azacitidine	9444
azacyclonol	15723
azaperone	15443
azapropazone	26098
azathioprine	2265
azlocillin	6479523
aztreonam	5742832
aztreonam	5459211
aztreonam	2274
aztreonam	54117
aztreonam	5466987
aztreonam	56842327
aztreonam	86741379
aztreonam	22842006
bacampicillin	441397
bacitracin	
baclofen	2284
bambuterol	54766
beclometasone	20469
bemegride	2310
bendroflumethiazide	2315
benfluorex	2318
benfotiamine	3032771
benfotiamine	5282168
benfotiamine	2320
benperidol	16363
benserazide	2327
benzamil	108107
benzathine benzylpenicillin	25137901
benzbromarone	2333
benzethonium chloride	8478
benzocaine	2337
benzonatate	7699
benzthiazide	2343
benzydamine	12555
benzylpenicillin	5904
bephenium hydroxynaphthoate	54678490
bepridil	2351
berberine	2353
bergenin	66065
beta-escin	16211024
beta-escin	6857783
beta-escin	6540709
beta-escin	6476031
beta-escin	75464811
beta-escin	44135353
beta-escin	6476030
betahistine	2366
betamethasone	9782
betaxolol	2369
betazole	7741
bethanechol	2370
betonicine	164642
betulin	72326
betulinic acid	64971
bezafibrate	39042
bicuculline	10237
biotin	171548
biperiden	2381
bisacodyl	2391
bisoprolol	2405
blebbistatin	3476986
boldine	10154
bretylium tosilate	6100
brinzolamide	68844
bromocriptine	31101
bromopride	2446
bromperidol	2448
brompheniramine	6834
bucladesine	9687
bucladesine	23663967
bucladesine	129893475
budesonide	5281004
bufexamac	2466
buflomedil	2467
bumetanide	2471
bupivacaine	2474
bupropion	444
buspirone	2477
butacaine	2480
butamben	2482
butein	5281222
butirosin	72393
butirosin	3000429
butirosin	73952168
butirosin	12002176
butirosin	132940892
butoconazole	47472
butyl hydroxybenzoate	16330
caffeic acid	689043
calcium folinate	135403647
calcium folinate	135883785
calcium folinate	78759347
calcium folinate	135436482
calcium folinate	135738681
calcium folinate	135430945
calcium pantothenate	443753
calcium pantothenate	11306073
calcium pantothenate	11777341
calcium pantothenate	23615430
calmidazolium	2531
calycanthine	5392245
camptothecin	24360
canadine	34458
canavanine	439202
canrenoic acid	656615
capsaicin	1548943
captopril	44093
carbachol	5831
carbamazepine	2554
carbarsone	8480
carbenoxolone	636403
carbenoxolone	5311038
carbenoxolone	21913
carbenoxolone	2561
carbenoxolone	46936354
carbenoxolone	56965767
carbenoxolone	146036893
carbenoxolone	52897232
carbenoxolone	134613184
carbenoxolone	134689748
carbimazole	31072
carbinoxamine	2564
carcinine	2574
carisoprodol	2576
carmustine	2578
carteolol	2583
cefaclor	51039
cefadroxil	47965
cefalexin	27447
cefalonium	21743
cefalotin	6024
cefamandole	456255
cefapirin	30699
cefepime	5479537
cefepime	5464190
cefepime	2622
cefepime	9615345
cefepime	53486338
cefepime	68606
cefepime	5353490
cefixime	5362065
cefixime	6321411
cefixime	54362
cefixime	6604438
cefixime	91323352
cefixime	5943039
cefixime	92329211
cefixime	90437953
cefmetazole	42008
cefoperazone	44187
cefotaxime	5742673
cefotaxime	10695961
cefotaxime	9777579
cefotetan	53025
cefotiam	43708
cefoxitin	441199
cefsulodin	656575
cefsulodin	44097
cefsulodin	5284530
cefsulodin	134689739
ceftazidime	5481173
ceftazidime	5484131
ceftazidime	91713
ceftazidime	2650
ceftazidime	66509024
ceftazidime	44298077
ceftazidime	133687818
cefuroxime	5479529
cefuroxime	5361202
cefuroxime	41375
cefuroxime	2659
cefuroxime	6914282
celastrol	122724
celecoxib	2662
cephaeline	442195
cetirizine	2678
chenodeoxycholic acid	10133
chlorambucil	2708
chloramphenicol	5959
chlorcyclizine	2710
chlorhexidine	9552079
chlormezanone	2717
chlorogenic acid	1794427
chloropyramine	25295
chloropyrazine	73277
chloroquine	2719
chlorphenamine	2725
chlorphenesin	7697
chlorpromazine	2726
chlorpropamide	2727
chlorprothixene	667467
chlortalidone	2732
chlortetracycline	54675777
chlorzoxazone	2733
chrysin	5281607
ciclacillin	19003
cicloheximide	6197
ciclopirox	2749
ciclosporin	5284373
cimetidine	2756
cinchocaine	3025
cinchonidine	101744
cinchonidine	2757
cinchonidine	443155
cinchonidine	6432465
cinchonidine	11320
cinchonidine	12254721
cinchonidine	6918951
cinchonidine	12032282
cinchonidine	16394529
cinchonidine	927899
cinchonidine	968909
cinchonine	90454
cinchonine	2724372
cinchonine	2757
cinchonine	5702153
cinchonine	8350
cinchonine	6916142
cinchonine	6957610
cinchonine	6419964
cinchonine	688243
cinchonine	101744
cinchonine	6713951
cinchonine	75466425
cinchonine	92131260
cinnarizine	1547484
cinoxacin	2762
ciprofibrate	2763
ciprofloxacin	2764
cisapride	6917698
cisapride	2769
cisapride	5311047
cisapride	6604902
cisapride	44279790
citalopram	2771
citiolone	14520
clebopride	2780
clemastine	26987
clemizole	2782
clenbuterol	2783
clidinium bromide	19004
clindamycin	446598
clioquinol	2788
clobetasol	5311051
clofazimine	2794
clofibrate	2796
clofilium tosylate	175533
clomifene	1548955
clomifene	1548953
clomifene	2800
clomipramine	2801
clonidine	2803
clopamide	12492
clopamide	2804
cloperastine	2805
clorgiline	4380
clorsulon	43231
clotrimazole	2812
cloxacillin	6098
clozapine	135398737
co-dergocrine mesilate	71717894
cobalt chloride	3032536
colchicine	6167
colecalciferol	5280795
colforsin	47936
colistin	5311054
colistin	44144393
colistin	45357147
colistin	57417187
conessine	441082
convolamine	420422
copper sulfate	24462
coralyne	23306
coralyne	23307
corbadrine	164739
corticosterone	5753
cortisone	222786
corynanthine	92766
cotinine	854019
cromoglicic acid	2882
crotamiton	688020
cyanocobalamin	5311498
cyanocobalamin	70678590
cyanocobalamin	46853873
cyanocobalamin	24892734
cyanocobalamin	11970261
cyanocobalamin	54605677
cyanocobalamin	129627537
cyanocobalamin	118701720
cyanocobalamin	91898871
cyanocobalamin	23806828
cyanocobalamin	44176380
cyanocobalamin	25195380
cyanocobalamin	25102581
cyanocobalamin	6474318
cyanocobalamin	5460135
cyanocobalamin	129627679
cyanocobalamin	139030973
cyanocobalamin	137332389
cyanocobalamin	145875202
cyanocobalamin	156587311
cyclic adenosine monophosphate	6076
cyclic adenosine monophosphate	274
cyclizine	6726
cyclobenzaprine	2895
cyclopenthiazide	2904
cyclopentolate	2905
cycloserine	6234
cyproheptadine	2913
cyproterone	5284537
cytisine	10235
cytisine	22407
cytisine	442949
cytisine	683511
cytisine	6708720
cytisine	1549781
cytochalasin B	5311281
dacarbazine	135398738
dacarbazine	2942
danazol	28417
dantrolene	6914273
dantrolene	5378825
dantrolene	2952
dapsone	2955
daunorubicin	30323
debrisoquine	2966
decamethonium bromide	10921
decitabine	451668
deferoxamine	2973
dehydrocholic acid	6674
delsoline	441727
delsoline	92118
delsoline	60207520
delsoline	44655937
delsoline	131674018
delsoline	156588880
delsoline	6713964
delsoline	73759683
delsoline	71454486
delsoline	76323993
delsoline	25090794
delsoline	15558869
demecarium bromide	5965
demeclocycline	54680690
demecolcine	220401
denatonium benzoate	19518
deptropine	203911
depudecin	16219259
depudecin	2992
depudecin	6438725
depudecin	90469947
depudecin	22836624
dequalinium chloride	10649
desipramine	2995
desoxycortone	6166
dexamethasone	5743
dexibuprofen	39912
dexpanthenol	131204
dexpropranolol	21138
dextromethorphan	5360696
dexverapamil	65808
diazoxide	3019
diclofenac	3033
diclofenamide	3038
dicloxacillin	18381
dicoumarol	54676038
dicycloverine	3042
dienestrol	667476
diethylcarbamazine	3052
diethylstilbestrol	448537
difenidol	3055
diflorasone	71415
diflunisal	3059
digitoxigenin	4369270
digoxigenin	15478
digoxin	2724385
dihydroergocristine	107715
dihydroergotamine	10531
dihydrostreptomycin	439369
dilazep	3074
diloxanide	11367
diltiazem	39186
dimenhydrinate	10660
dimethadione	3081
dinoprost	5280363
dinoprostone	5280360
dioxybenzone	8569
diperodon	10831
diphemanil metilsulfate	6126
diphenhydramine	3100
diphenylpyraline	3103
dipivefrine	3105
diprophylline	3182
dipyridamole	3108
dirithromycin	6473883
dirithromycin	6917067
dirithromycin	5464388
dirithromycin	46705321
dirithromycin	78358338
dirithromycin	46783780
dirithromycin	146159353
dirithromycin	126968498
dirithromycin	60148420
dirithromycin	70789200
dirithromycin	71306790
dirithromycin	71729967
dirithromycin	134693953
dirithromycin	129009964
dirithromycin	132274080
dirithromycin	132274085
dirithromycin	129629095
dirithromycin	45105094
disopyramide	3114
disulfiram	3117
dizocilpine	180081
dl-alpha tocopherol	2116
dobutamine	36811
docosahexaenoic acid ethyl ester	
domperidone	3151
dopamine	681
dorzolamide	5284549
dosulepin	5284550
dosulepin	5282426
dosulepin	3155
doxazosin	3157
doxepin	667477
doxepin	3158
doxepin	667468
doxorubicin	31703
doxycycline	54671203
doxylamine	3162
drofenine	3166
droperidol	3168
dropropizine	3169
dyclonine	3180
dydrogesterone	9051
econazole	3198
edrophonium chloride	8307
eldeline	441728
eldeline	165537
eldeline	92854547
ellipticine	3213
emetine	10219
enalapril	5388962
enilconazole	37175
enoxacin	3229
epiandrosterone	441302
epirizole	3242
epitiostanol	443935
epivincamine	637570
equilin	223368
erastin	11214940
ergocalciferol	5280793
erythromycin	12560
esculetin	5281416
esculin	5281417
estradiol	5757
estriol	5756
estrone	5870
estropipate	5284555
etacrynic acid	3278
etamivan	9363
etamsylate	17506
etanidazole	3276
ethambutol	14052
ethaverine	3280
ethionamide	2761171
ethisterone	5284557
ethosuximide	3291
ethotoin	3292
ethoxyquin	3293
eticlopride	57267
etidronic acid	3305
etifenin	170344
etilefrine	3306
etiocholanolone	5880
etodolac	3308
etofenamate	35375
etofylline	1892
etomidate	667484
etomidate	36339
etomidate	6338045
etoposide	36462
etynodiol	
eucatropine	7534
exemestane	60198
exisulind	5472495
famotidine	5702160
famotidine	3325
famotidine	5353622
famprofazone	3326
fasudil	3547
felbinac	3332
felodipine	3333
fenbendazole	3334
fenbufen	3335
fendiline	3336
fenofibrate	3339
fenoprofen	3342
fenoterol	3343
fenspiride	3344
finasteride	57363
fipexide	3351
flavoxate	3354
flecainide	3356
flucloxacillin	21319
flucytosine	3366
fludrocortisone	31378
fludroxycortide	15209
flufenamic acid	3371
flumequine	3374
flumetasone	16490
flunarizine	941361
flunisolide	82153
flunixin	38081
fluocinonide	9642
fluorocurarine	21586665
fluorometholone	9878
fluoxetine	3386
flupentixol	5281881
flupentixol	17012
flupentixol	5281878
fluphenazine	3372
flurbiprofen	3394
fluspirilene	3396
flutamide	3397
fluticasone	5311101
fluvastatin	446155
fluvastatin	23663976
fluvastatin	37888681
fluvoxamine	5324346
folic acid	135398658
foliosidine	2837663
fosfosal	3418
fulvestrant	104741
furaltadone	9553856
furazolidone	5323714
furazolidone	3435
furazolidone	5353636
furosemide	3440
fursultiamine	3002119
fusaric acid	3442
fusidic acid	3000226
gabapentin	3446
gabexate	3447
galantamine	9651
gallamine triethiodide	6172
ganciclovir	135398740
geldanamycin	5288382
geldanamycin	13017912
geldanamycin	3460
geldanamycin	5281885
geldanamycin	644250
geldanamycin	24870960
geldanamycin	71307093
geldanamycin	5288451
geldanamycin	5476289
geldanamycin	5702269
geldanamycin	5363342
geldanamycin	24196291
geldanamycin	73554183
geldanamycin	122172929
geldanamycin	98288269
geldanamycin	16759599
geldanamycin	45073431
geldanamycin	44432114
geldanamycin	129010061
geldanamycin	134694652
geldanamycin	133109195
geldanamycin	134688510
gelsemine	5390854
gelsemine	279057
gelsemine	6713959
gelsemine	23641111
gelsemine	6419323
gelsemine	5462429
gelsemine	102004460
gelsemine	24776144
gelsemine	102118043
gelsemine	10510
gelsemine	146681954
gelsemine	137628468
gelsemine	131676201
gelsemine	129316926
gelsemine	122173243
gelsemine	23817963
gemfibrozil	3463
genistein	5280961
gentamicin	3467
gentamicin	72395
gentamicin	441305
gentamicin	146157093
gibberellic acid	6466
ginkgolide A	9909368
ginkgolide A	115221
ginkgolide A	78358336
ginkgolide A	441293
ginkgolide A	24883856
ginkgolide A	23817960
ginkgolide A	6419993
ginkgolide A	21725806
ginkgolide A	46783823
ginkgolide A	66524188
ginkgolide A	15978556
ginkgolide A	102004392
ginkgolide A	129010090
ginkgolide A	15944765
ginkgolide A	12989697
ginkgolide A	138404338
ginkgolide A	134692168
ginkgolide A	129316869
glafenine	3474
glibenclamide	3488
gliclazide	3475
glimepiride	3476
glipizide	3478
gliquidone	91610
glycocholic acid	10140
glycopyrronium bromide	11693
glycopyrronium bromide	3494
gossypol	3503
gramine	6890
griseofulvin	441140
guaifenesin	3516
guanabenz	5702063
guanabenz	3517
guanabenz	5353646
guanethidine	3518
guanfacine	3519
halcinonide	443943
halofantrine	37393
haloperidol	3559
harmaline	3564
harmalol	3565
harman	5281404
harmine	5280953
harmol	68094
hecogenin	91453
heliotrine	906426
helveticoside	441860
hemicholinium	3585
heptaminol	3590
hesperetin	72281
hesperidin	10621
hexamethonium bromide	5938
hexestrol	192197
hexestrol	3606
hexestrol	234907
hexestrol	6432746
hexetidine	3607
hexylcaine	10770
homatropine	5282593
homatropine	3623
homatropine	5702065
homatropine	688024
homatropine	73707487
homochlorcyclizine	3627
homosalate	8362
hycanthone	3634
hydralazine	3637
hydrastine hydrochloride	197834
hydrastinine	3638
hydrochlorothiazide	3639
hydrocortisone	5754
hydrocotarnine	3646
hydroflumethiazide	3647
hydroquinine	121515
hydroquinine	3649
hydroquinine	1257698
hydroquinine	10651
hydroquinine	2734756
hydroquinine	138107851
hydroquinine	44511035
hydroquinine	45479755
hydroquinine	638267
hydroxyachillin	6713966
hydroxyachillin	10038339
hydroxyachillin	6953723
hydroxyzine	3658
hymecromone	5280567
hyoscyamine	154417
hyoscyamine	174174
hyoscyamine	64692
hyoscyamine	3661
hyoscyamine	5318386
hyoscyamine	6931560
hyoscyamine	637577
idazoxan	54459
idoxuridine	5905
ifenprodil	3689
ifosfamide	3690
ikarugamycin	54680304
ikarugamycin	57369669
ikarugamycin	145944873
ikarugamycin	97042223
ikarugamycin	156588453
ikarugamycin	54714554
ikarugamycin	101647494
ikarugamycin	139031630
ikarugamycin	134688682
iloprost	5311181
iloprost	6435378
iloprost	53394043
iloprost	53486260
iloprost	51397006
iloprost	89077401
iloprost	134694981
iloprost	91746214
iloprost	54313
imatinib	5291
imidurea	38258
imipenem	104838
imipramine	3696
indapamide	3702
indometacin	3715
indoprofen	3718
iobenguane	60860
iocetamic acid	27648
iodixanol	3724
iohexol	3730
ionomycin	6912226
iopamidol	65492
iopanoic acid	3735
iopromide	3736
ioversol	3741
ioxaglic acid	3742
ipratropium bromide	657308
ipratropium bromide	31098
ipratropium bromide	5702073
ipratropium bromide	11553369
ipratropium bromide	124080907
iproniazid	3748
irinotecan	60838
isocarboxazid	3759
isoconazole	3760
isocorydine	10143
isoetarine	3762
isoflupredone	127516
isometheptene	22297
isoniazid	3767
isopropamide iodide	6284
isosorbide	12597
isotretinoin	5282379
isoxicam	54677972
isoxsuprine	3783
isradipine	3784
ivermectin	6321424
ivermectin	4330618
ivermectin	11957587
ivermectin	71308642
ivermectin	6419971
ivermectin	45114068
ivermectin	146159550
ivermectin	155970341
ivermectin	6427057
ivermectin	124870718
ivermectin	124870720
ivermectin	134687046
ivermectin	135391144
ivermectin	3085416
ivermectin	122172888
ivermectin	70678372
ivermectin	57182275
josamycin	5282165
josamycin	5284579
josamycin	28107
josamycin	6419972
josamycin	5474986
josamycin	137706167
josamycin	122174042
josamycin	126969097
josamycin	134692189
kaempferol	5280863
kanamycin	6032
karakoline	441742
karakoline	170157
karakoline	156588485
karakoline	11957575
karakoline	6713968
karakoline	5281278
karakoline	137706265
karakoline	13343322
karakoline	24867506
karakoline	23986045
karakoline	23640526
karakoline	98052169
kawain	5281565
ketanserin	3822
ketoconazole	456201
ketoconazole	47576
ketoconazole	3823
ketoconazole	5702077
ketoconazole	73951506
ketoprofen	3825
ketorolac	3826
ketotifen	3827
khellin	3828
kinetin	3830
labetalol	3869
lactobionic acid	7314
lanatoside C	656630
lansoprazole	3883
lasalocid	5360807
latamoxef	47499
laudanosine	15548
leflunomide	3899
letrozole	3902
levamisole	26879
levcycloserine	449215
levobunolol	39468
levocabastine	54385
levodopa	6047
levomepromazine	72287
levonorgestrel	13109
levopropoxyphene	200742
levothyroxine sodium	23666112
levothyroxine sodium	5819
levothyroxine sodium	23667619
levothyroxine sodium	9832253
levothyroxine sodium	78759348
levothyroxine sodium	23615408
lidocaine	3676
lidoflazine	3926
lincomycin	3000540
liothyronine	5920
lisinopril	5362119
lisuride	28864
lithocholic acid	9903
lobelanidine	442646
lobelanidine	96946
lobeline	101616
lobeline	3945
lobeline	736282
lobeline	5288703
lomefloxacin	3948
lomustine	3950
loperamide	3955
loracarbef	5284585
lorglumide	3960
lovastatin	53232
loxapine	3964
lumicolchicine	244898
luteolin	5280445
lycorine	72378
lymecycline	54707177
lymecycline	54714462
lymecycline	146160332
lymecycline	54687131
lymecycline	154730852
lymecycline	133562720
lynestrenol	5857
lysergol	14987
mafenide	3998
maprotiline	4011
mebendazole	4030
mebeverine	4031
mebhydrolin	22530
mecamylamine	4032
meclocycline	54676539
meclofenamic acid	4037
meclofenoxate	4039
meclozine	4034
medrysone	247839
mefenamic acid	4044
mefexamide	4045
mefloquine	4046
mefloquine	40692
mefloquine	456309
mefloquine	3000506
mefloquine	3000516
mefloquine	12986439
megestrol	19090
meglumine	8567
melatonin	896
memantine	4054
mepacrine	237
mepenzolate bromide	6461
mephenesin	4059
mephentermine	3677
mephenytoin	4060
meprylcaine	4065
meptazinol	41049
mepyramine	4992
mercaptopurine	667490
meropenem	441130
mesalazine	4075
mesoridazine	4078
mestranol	6291
metacycline	54675785
metamizole sodium	522325
metampicillin	6713928
metanephrine	21100
metaraminol	5906
meteneprost	5283060
metergoline	28693
metformin	4091
methacholine chloride	6114
methanthelinium bromide	5883
methapyrilene	4098
methazolamide	4100
methocarbamol	4107
methotrexate	126941
methoxamine	6082
methoxsalen	4114
methylbenzethonium chloride	5702238
methyldopa	38853
methyldopate	17277
methylergometrine	8226
methylprednisolone	6741
meticrane	4165
metitepine	4106
metixene	4167
metoclopramide	4168
metolazone	4170
metoprolol	4171
metrifonate	5853
metrizamide	443944
metronidazole	4173
metyrapone	4174
mevalolactone	10428
mevalolactone	5325923
mexiletine	4178
mianserin	4184
miconazole	4189
midecamycin	5282169
midecamycin	5128452
midecamycin	5382853
midecamycin	46783782
midecamycin	6392391
midecamycin	5388982
midecamycin	6915743
midecamycin	146158698
midecamycin	123133975
midecamycin	6278729
midecamycin	134693167
midodrine	4195
mifepristone	55245
milrinone	4197
