DrugName	CID
Actinomycin D	21854522
Actinomycin D	131954673
Actinomycin D	126963444
Adapalene	60164
Adefovir dipivoxil	60871
Adenosine	60961
Aderbasib	16070111
Adomeglivant	91933867
Afatinib	10184653
Afuresertib (GSK2110183)	46843057
Agomelatine	82148
Ak-7	1328033
Akt-I-1	10271028
Akt-I-1,2	9819282
Akt-I-1,2	73014064
Alacepril	71992
Albendazole oxide	83969
Aldoxorubicin hydrochlorid	25058411
Alectinib (CH5424802)	49806720
Alendronate	2088
Alendronate (Fosamax)	23681107
Alendronate (Fosamax)	17684448
Alfacalcidol	5282181
Alfacalcidol	5284515
Alfacalcidol	2091
Alfacalcidol	5283718
Alfacalcidol	443990
Alfacalcidol	46780105
Alfacalcidol	5283723
Alfacalcidol	145705856
Alfacalcidol	145705666
Alfacalcidol	135391135
Alfacalcidol	134694392
Alfacalcidol	134688803
Alfacalcidol	163285106
Alfacalcidol	45073394
Alfuzosin hydrochloride	71764
Alibendol	71916
Alisertib	24771867
Aliskiren hemifumarate	6918427
Allopurinol	135401907
Almotriptan	123606
Aloe-emodin	10207
Aloin	12305761
Aloin	14989
Aloin	9866696
Aloin	313325
Aloin	12305763
Aloin	24212135
Aloin	124427842
Aloin	129628814
Aloperine	162147
Aloperine	3772951
Aloperine	442937
Aloperine	12049647
Aloperine	45358106
Aloperine	137317082
Aloperine	91746647
Aloperine	90489698
Aloperine	129893841
Aloperine	139055730
Aloperine	21769900
Aloxistatin	65663
Alpelisib	56649450
Alprostadil	5280723
Altiratinib	54576299
Altretamine	2123
Alvespimycin hydrochloride	9852573
Alvimopan	5488548
Amantadine hydrochloride	64150
Amastatin	439518
Ambrisentan	6918493
Amcasertib	122412734
Amcasertib	25190990
Amcasertib	74403975
Amifostine	2141
Amiloride hydrochloride	16230
Aminocaproic acid	564
Aminoglutethimide	2145
Aminolevulinic acid hydrochloride	123608
Aminopterin	169371
Amiodarone hydrochloride	441325
Amiselimod hydrochloride	67418070
Amisulpride	2159
Amlexanox	2161
Amodiaquin dihydrochloride dihydrate	64646
Amonafide	50515
Amorolfine hydrochloride	54259
Amoxapine	2170
Amoxicillin sodium	23663126
Amoxicillin sodium	9886567
Ampanel	164509
Amphotericin B	5280965
Amphotericin B	14956
Amphotericin B	5386092
Amphotericin B	1972
Amphotericin B	91827561
Amphotericin B	16667679
Amphotericin B	53486284
Amphotericin B	9919339
Amphotericin B	23863720
Amphotericin B	46783793
Amphotericin B	118705500
Amphotericin B	145705939
Amphotericin B	50990393
Amphotericin B	44399170
Amphotericin B	71311649
Amphotericin B	139246982
Amphotericin B	73438937
Amphotericin B	135391140
Amphotericin B	134719018
Amphotericin B	44421047
Amprenavir	65016
Amrubicin	3035016
Amsacrine	2179
Amuvatinib	11282283
Amygdalin	656516
Amygdalin	34751
Amygdalin	2180
Amygdalin	656495
Amygdalin	66509032
Amygdalin	134694146
Amygdalin	132779642
Amygdalin	441462
Anacetrapib	11556427
Anagrelide	135409400
Anamorelin	9828911
Anastrozole	2187
Andarine	9824562
Andrographolide	5318517
Aniracetam	2196
Anlotinib	25017411
Ansamitocin P3	5282049
Ansamitocin P3	11411101
Ansamitocin P3	54604529
Antimycin A	14957
Antimycin A	12550
Antimycin A	16218979
Antimycin A	6420045
Apalutamide	24872560
Apatinib	11315474
Apatinib	45139106
Apatinib	131750276
Apaziquone	5813717
Apigenin	5280443
Apilimod	10173277
Apixaban	10182969
Apratastat	11452716
Aprepitant	135413536
Apresoline	9351
Apresoline	3637
Arbidol	131411
Arbutin	440936
Arecoline	2230
Argatroban	92722
Arglabin	5574924
Aripiprazole	60795
Arsenic trioxide	14888
Artefanilide	49777740
Artemether	68911
Artemisinin	68827
Artenimol	11358077
Artenimol	3000518
Artenimol	6918483
Artenimol	456410
Artenimol	179336
Artenimol	107770
Artenimol	11832956
Artenimol	10221470
Artenimol	16399850
Arterolane	10475633
Artesanilide	
Artesunate	6917864
Artesunate	65664
Artesunate	5464098
Artesunate	156252
Artesunate	105031
Artesunate	53486426
Artesunate	9821433
Artesunate	16394563
Artesunate	146160078
Artesunate	126963478
Artesunate	60196289
Artesunate	91746179
Artesunate	129009911
Artesunate	49769200
Asaraldehyde	20525
Asciminib	72165228
Asenapine maleate	6917875
Asenapine maleate	57354691
Asenapine maleate	163091
Asenapine maleate	71311991
Asiatic acid	119034
Aspartame	134601
Aspirin	2244
Astragaloside A	13943299
Astragaloside A	13943297
Astragaloside A	53486398
Astragaloside A	122690
Astragaloside A	24720993
Astragaloside A	122130767
Astragaloside A	500122
Astragaloside A	146159870
Astragaloside A	129010100
Ataciguat	213037
Atazanavir sulfate	158550
Atiprimod	129869
Atorvastatin calcium	60822
Atorvastatin calcium	15378998
Atorvastatin calcium	60823
Atorvastatin calcium	45790066
Atorvastatin calcium	17589822
Atorvastatin calcium	656846
Atorvastatin calcium	11227182
Atorvastatin calcium	101610369
Atorvastatin calcium	9833468
Atovaquone	74989
Atractylenolide I	5321018
Atrasentan	159594
Atropine	174174
Atuveciclib	121488167
Auranofin	24199313
Auranofin	70788951
Auranofin	16667669
Auranofin	6918453
Auranofin	138402869
Auranofin	57417071
Auranofin	6333901
Auranofin	124081048
Aurantiamarin (Methyl Hesperidin)	10621
Aurora A Inhibitor I	44139710
Avacopan	49841217
Avadomide	24967599
Avagacestat	46883536
Avasimibe	166558
Avitinib	72734520
Avobenzone	51040
Axitinib	6450551
Azacitidine	9444
Azalomycin-B	6444206
Azasetron hydrochloride	115000
Azathioprine	2265
Azelastine hydrochloride	54360
Azelnidipine	65948
Azithromycin	447043
Azixa	11414799
Azomycin	10701
Aztreonam	5742832
Aztreonam	5459211
Aztreonam	2274
Aztreonam	54117
Aztreonam	5466987
Aztreonam	56842327
Aztreonam	22842006
Aztreonam	86741379
BACLOFEN	2284
BAF-312	44599207
BAF-312	11432307
BAG-956	24882589
BAM-7	3101542
BAY-1125976	70817911
BAY-1161909	71599640
BAY-1217389	78320750
BAY-1436032	118310260
BAY-1895344	118869362
BAY-356	73425805
BAY-41-2272	9798973
BAY-41-8543	9953906
BAY-60-7550	135564787
BAY-876	118191391
BAY61-3606	10200390
BCL6 Inhibitor	3800971
BD-1047	188914
BETAMETHASONE	9782
BEZ-235	11977753
BFH-772	24756034
BGB-3111	135905454
BGP-15	9884807
BGP-15	70701185
BGP-15	91885495
BI-2536	11364421
BI-7273	118796358
BI-78D3	2747117
BI-847325	135567102
BI-9564	117072549
BI-D1870	25023738
BI09	86290458
BIBR-1048	
BIBR-1532	9927531
BIBR-1532	53440640
BIO	448949
BIX-01294	25150857
BIX-02189	135659062
BIX-02565	53246941
BIX02188	135398492
BKM-120	16654980
BLEOMYCIN	5360373
BLEOMYCIN	5460769
BLEOMYCIN	84068
BLEOMYCIN	456190
BLEOMYCIN	155903698
BLU-554	91885617
BLU-9931	72710839
BLZ-945	46184986
BML-277	9969021
BMN-673	135565082
BMS-2	21081761
BMS-202	117951478
BMS-214662	448545
BMS-265246	135402864
BMS-299897	11249248
BMS-3	73265272
BMS-345541	9813758
BMS-345541	9926054
BMS-378806	5495818
BMS-4	46192505
BMS-5	56965901
BMS-509744	11467730
BMS-536924	135440466
BMS-582949	10409068
BMS-587101	11635371
BMS-595	91754489
BMS-599626	10437018
BMS-687453	16725047
BMS-690514	11349170
BMS-707035	54682040
BMS-754807	24785538
BMS-777607	24794418
BMS-794833	44155856
BMS-806 (BMS 378806)	5495818
BMS-833923	57662985
BMS-906024	66550890
BMS-911543	50922691
BMS-983970	73388374
BMS-986020	49792850
BMS-986158	118196485
BMS-986205	121328278
BOSENTAN	104865
BP-1-102	53388144
BPTES	3372016
BQ-123	443289
BQU-57	77845606
BRETYLIUM TOSYLATE	6100
BRL-15572	3654103
BRL-15572	9891303
BRL-15572	11957475
BS-181	49867929
BS-194	25125014
BTM-2C-dimer allyl oxime	138403274
BTM-2C-dimer ketone	72188603
BTZ-10526043	49769085
BTZ-10526043	42609849
BUSPIRONE	2477
BVT-14225	6918663
BVT-3498	76849181
BX-471	512282
BX-795	10077147
BX-912	11754511
Bacitracin (Zinc)	78358334
Bacitracin (Zinc)	6714010
Bacitracin zinc	
Bafetinib	11387605
Bafilomycin A1	6436223
Bafilomycin A1	2287
Bafilomycin A1	5385089
Bafilomycin A1	5702538
Bafilomycin A1	53321987
Bafilomycin A1	129012189
Bafilomycin A1	5353429
Bafilomycin A1	90656913
Bafilomycin A1	72947
Bafilomycin A1	139211178
Bafilomycin A1	5458921
Bafilomycin A1	24870922
Bafilomycin A1	21159502
Bafilomycin A1	146018879
Bafilomycin A1	117059119
Bafilomycin A1	134694634
Baicalein	5281605
Baicalin	64982
Balicatib	10201696
Balofloxacin	65958
Balsalazide disodium	135413496
Balsalazide disodium	135414247
Balsalazide disodium	54585
Balsalazide disodium	136040192
Balsalazide disodium	135515521
Balsalazide disodium	135430840
Banoxantrone	9955116
Barasertib	11497983
Bardoxolone methyl	400769
Bardoxolone methyl	70700216
Bardoxolone methyl	53315588
Bardoxolone methyl	49827815
Bardoxolone methyl	24896135
Bardoxolone methyl	133109022
Baricitinib	44205240
Basmisanil	57336276
Batimastat	5362422
Bay-65-1942 hydrochloride	135454904
Bayer-18	73265273
Bazedoxifene	154257
Belinostat	6918638
Belizatinib	57345941
Belotecan	6456014
Bemcentinib	46215462
Benazepril	5362124
Bendamustine	65628
Benserazide	2327
Benzamil	108107
Bepridil	2351
Berberine	2353
Bergenin	66065
Berzosertib	59472121
Betaine	247
Betamethasone dipropionate	21800
Betamethasone dipropionate	546807
Betamethasone dipropionate	146364
Betamethasone dipropionate	45356876
Betamethasone dipropionate	6708733
Betamethasone dipropionate	146159199
Betamethasone dipropionate	134460917
Betamethasone valerate	16533
Betanin	
Betaxolol	2369
Betaxolol hydrochloride	107952
Bethanechol chloride	11548
Betulinic acid	64971
Bexarotene	82146
Biapenem	71339
Bicalutamide	2375
Bifemelane	2377
Bilobalide	73581
Bimatoprost	5311027
Bimiralisib	58507717
Bindarit	71354
Biochanin A	5280373
Bioymifi	70678419
Biperiden	2381
Birabresib	9936746
Birinapant	49836020
Bisindolylmaleimide	
Bisoprolol	2405
Blebbistatin	3476986
Bleomycin sulfate	72466
Bleomycin sulfate	46930981
Bleomycin sulfate	21864427
Bleomycin sulfate	5360373
Bleomycin sulfate	84068
Bleomycin sulfate	71587153
Bleomycin sulfate	122172957
Bleomycin sulfate	57336513
Bleomycin sulfate	46930982
Bleomycin sulfate	54608728
Bleomycin sulfate	9812642
Bleomycin sulfate	156597109
Bortezomib	387447
Bosutinib	5328940
Brequinar	57030
Briciclib	11248490
Brigatinib	68165256
Brilanestrant	56941241
Brincidofovir	483477
Brintellix	9966051
Brintellix	56843850
Brivanib	11234052
Brivudine	446727
Bromhexine hydrochloride	5702220
Bruceantin	5281304
Bruceantin	5458358
Bruceantin	573837
Bruceantin	5370239
Bruceantin	20838264
Bruceantin	146158857
Bruceantin	16727447
Bruceantin	441786
Bruceantin	154825296
Budesonide	5281004
Bufexamac	2466
Buflomedil hydrochloride	6420013
Bumetanide	2471
Buprenorphine hydrochloride	3033050
Buprenorphine hydrochloride	9848989
Buprenorphine hydrochloride	5281091
Buprenorphine hydrochloride	16219049
Buprenorphine hydrochloride	11969480
Buprenorphine hydrochloride	44246730
Buprenorphine hydrochloride	441364
Bupropion hydrochloride	62884
Busulfan	2478
Buthionine sulphoximine	21157
Butoconazole nitrate	47471
Butylscopolamine bromide	6852391
Butylscopolamine bromide	12358890
Butylscopolamine bromide	656587
Butylscopolamine bromide	11957696
Butylscopolamine bromide	124081056
C-188-9	1324494
C-646	1285940
C75	4248455
CA-074 Me	6610318
CA-074 Me	23760717
CA-074 Me	134694139
CAA-0225	50909779
CANRENONE	13789
CAP-232	
CARBACHOL	5831
CARGLUMIC ACID	121396
CASIN	2882155
CAY-10581	24824610
CAY-10581	44457280
CAY-10581	24822275
CAY-10626	44599690
CAY10505	1204893
CB 300919	9938280
CB-5083	73051434
CB-839	71577426
CBL-0137	44519124
CC-115	58298318
CC-223	58298316
CC-401	10430360
CC-885	24788636
CCT-018159	984170
CCT-128930	17751819
CCT-129202	16202152
CCT-137690	25154041
CCT-241533	135564841
CCT-244747	76189046
CCT-244747	54758482
CCT-251545	77050682
CCT-251921	74222277
CCT251236	117996749
CDIBA	11271909
CDK8i-51	138402877
CDK9 Inhibitor	66577006
CEFMENOXIME	9570757
CEFMENOXIME	5361486
CEFMENOXIME	2624
CEFMENOXIME	47521
CEFMENOXIME	123931031
CEP-32496	56846693
CEP-33779	57336812
CEP-37440	71721648
CEP-37440	78158242
CEP-37440	91885506
CEP-40783	71576419
CEP28122	91827701
CEP28122	57325421
CERIVASTATIN	446156
CEVIMELINE	83898
CEVIMELINE	2684
CEVIMELINE	25137844
CEVIMELINE	18642481
CEVIMELINE	132935795
CFI-400945	58486178
CFI-400945	91754527
CFI-402257	118086034
CGI-1746	24857323
CGM-097	53240420
CGP-60474	644215
CGP-74588 (N-Desmethyl imatinib)	9869737
CGS-21680	3086599
CH-5132799	49784945
CH-5183284	66555680
CHEMBL17639	1546
CHEMBL277800	354624
CHIR-124	135399748
CHIR-265	11656518
CHLORPHENESIN	7697
CHLORZOXAZONE	2733
CHZ868	91885989
CI-966	198693
CILASTATIN	6435415
CINACALCET	156419
CISAPRIDE	6917698
CISAPRIDE	2769
CISAPRIDE	5311047
CISAPRIDE	6604902
CISAPRIDE	44279790
CISPLATINO	441203
CITALOPRAM	2771
CITCO	9600409
CK-59	25021162
CL-82198	2777
CLOFIBRIC ACID	2797
CLOPIDOGREL	60606
CNF-2024	16736529
CNX-2006	56968072
CNX-774	59174579
CO-V	439693
CO-V	40926
CO-V	4739
CP-346086	9826309
CP-456773	9910393
CP-466722	44551660
CP-673451	10158940
CP-724714	9874913
CP-91149	9843900
CPG-52364	25105690
CPI-0610	57389999
CPI-1189	151118
CPI-1205	78320408
CPI-169 racemate	78357814
CPI-203	71291068
CPI-360	73442743
CPI-4203	90442348
CPI-444	44537963
CPI-455	78426698
CPI-613	24770514
CPI-637	121271792
CPI-703	121277860
CT-98014	53396311
CT-99021	9956119
CTS-1027	3342298
CUDC-101	24756910
CUDC-305	44156921
CUDC-427	71600094
CUDC-907	54575456
CVT-313	6918386
CVT-6883	11270783
CX-5461	25257557
CX-6258	44545852
CXC-195	44428656
CYC-116	6420138
CYCLOGUANIL	9049
Cabazitaxel	9854073
Cabozantinib	25102847
Caffeic acid	689043
Caffeine	2519
Calcitriol	5280453
Calcitriol (Ro-21-5535)	
Calcium folinate	135403647
Calcium folinate	135883785
Calcium folinate	78759347
Calcium folinate	135436482
Calcium folinate	135738681
Calcium folinate	135430945
Calhex-231	11849514
Calhex-231	11849513
Calindol	9882793
Calmidazolium chloride	644274
Calpeptin	73364
Camostat	2536
Camptothecin	24360
Canagliflozin	24812758
Canertinib	156414
Cannabidiol	644019
Cantharidin	5944
Capecitabine	60953
Capmatinib	25145656
Capsaicin	1548943
Carbazochrome sodium sulfonate	135705561
Carbazochrome sodium sulfonate	135524781
Carbazochrome sodium sulfonate	137108338
Carbazochrome sodium sulfonate	136480967
Carbazochrome sodium sulfonate	136825114
Carbazochrome sodium sulfonate	5053558
Carbidopa	34359
Carboplatin	426756
Carboxyamidotriazole	108144
Cardiogenol	11345983
Carfilzomib	11556711
Carisoprodol	2576
Carmofur	2577
Carmustine	2578
Caroverine	65709
Carvedilol	2585
Cathepsin S Inhibitor	67475270
Cathepsin S Inhibitor	77298884
Cdk4/6 Inhibitor IV	24825971
Cebranopadol	11848225
Cediranib	9933475
Cefaclor	51039
Cefdinir	6915944
Cefdinir	6399253
Cefdinir	6398970
Cefdinir	6803597
Cefdinir	88046200
Cefdinir	11655595
Cefdinir	131714458
Cefdinir	123133951
Cefditoren pivoxil	6437877
Cefditoren pivoxil	6917926
Cefditoren pivoxil	444006
Cefditoren pivoxil	16667736
Cefditoren pivoxil	6728941
Cefditoren pivoxil	51435895
Cefditoren pivoxil	46911864
Cefditoren pivoxil	12067125
Cefditoren pivoxil	92131259
Cefditoren pivoxil	13728409
Cefditoren pivoxil	51435894
Cefditoren pivoxil	134694052
Cefoperazone (sodium salt)	23663974
Cefoperazone (sodium salt)	44187
Cefoperazone sodium	23663974
Cefoselis sulfate	9830519
Cefoselis sulfate	24846633
Cefoselis sulfate	9830520
Cefoselis sulfate	5362415
Cefoselis sulfate	656841
Cefoselis sulfate	131841570
Cefoselis sulfate	134748651
Cefprozil monohydrate	6436628
Cefprozil monohydrate	71307510
Cefprozil monohydrate	92088
Cefprozil monohydrate	124080948
Cefprozil monohydrate	134694148
Ceftiofur hydrochloride	9937686
Ceftiofur hydrochloride	9915819
Ceftiofur hydrochloride	73861436
Ceftiofur hydrochloride	22042066
Ceftiofur hydrochloride	71306765
Ceftiofur hydrochloride	133687822
Celecoxib	2662
Celsentri (Maraviroc)	22570509
Cephalexin	27447
Cephalomannine	6436208
Cephradine	38103
Cerdulatinib	44595079
Ceritinib	57379345
Cerulenin	5282054
Cetirizine hydrochloride	55182
Cetirizine hydrochloride	9551858
Cetirizine hydrochloride	2678
Cetirizine hydrochloride	57515953
Cevipabulin	11488110
Chelerythrine chloride	72311
Chenodeoxycholic acid	10133
Chidamide	9800555
Chlorambucil	2708
Chloramphenicol	5959
Chloramphenicol palmitate	443382
Chlorhexidine	9552079
Chlormethine	4033
Chlormezanone	2717
Chloro-IB-MECA	
Chloropyramine hydrochloride	80311
Chloroquine	2719
Chlorothiazide	2720
Chloroxine	2722
Chlorphenamine maleate	5281068
Chlorphenamine maleate	8231
Chlorphenamine maleate	2725
Chlorphenamine maleate	6433151
Cholic acid	221493
Chrysophanol	10208
Ciclesonide	6918155
Ciclopirox	2749
Cidofovir	60613
Cilengitide	176873
Cilliobrevin D	156588471
Cilomilast	151170
Cilostazol	2754
Cinacalcet hydrochloride	156418
Cinaciguat	9808022
Cinchonidine	101744
Cinchonidine	2757
Cinchonidine	443155
Cinchonidine	6432465
Cinchonidine	11320
Cinchonidine	12254721
Cinchonidine	6918951
Cinchonidine	16394529
Cinchonidine	927899
Cinchonidine	968909
Cinchonidine	12032282
Cinchonine dihydrochloride	70004430
Ciprofibrate	2763
Ciprofloxacin	2764
Cisatracurium besylate	62886
Cisplatin	5702198
Citalopram hydrobromide	77995
Citarinostat	53340426
Cladribine	20279
Clarithromycin	84029
Clemastine fumarate	5281069
Clemizole hydrochloride	5309446
Clevudine	73115
Clevudine	72327
Clevudine	67236438
Clevudine	5270576
Clevudine	352992
Clevudine	71314901
Clindamycin	446598
Clindamycin HCl	16051951
Clindamycin hydrochloride	16051951
Clindamycin hydrochloride	6419884
Clindamycin hydrochloride	21872021
Clindamycin hydrochloride	5702025
Clindamycin hydrochloride	441204
Clindamycin hydrochloride	163198908
Clindamycin hydrochloride	134693959
Clindamycin hydrochloride	16219133
Clindamycin hydrochloride	75534857
Clindamycin hydrochloride	46738091
Clindamycin hydrochloride	44629924
Clindamycin hydrochloride	86222708
Clindamycin hydrochloride	163284951
Clindamycin palmitate	16052039
Clindamycin palmitate	16052038
Clinofibrate	2787
Clobetasol propionate	32798
Clobetasone butyrate	71386
Clofarabine	119182
Clofibrate	2796
Clomifene citrate	3033832
Clomifene citrate	60974
Clomifene citrate	6420009
Clomiphene citrate	3033832
Clomiphene citrate	60974
Clomiphene citrate	6420009
Clomipramine hydrochloride	68539
Clonidine	2803
Clopidogrel bisulfate	115366
Clopidogrel bisulfate	60606
Clopidogrel bisulfate	24883467
Clopidogrel bisulfate	138753050
Clorsulon	43231
Clotrimazole	2812
Clozapine	135398737
Cobimetinib	16222096
Coenzyme Q10	5281915
Colchicine	6167
Combretastatin A-4	5351344
Compound 2	
Compound 22d	118873492
Compound 36	72714058
Compound 7	91885505
Compound 7	46918825
Conivaptan hydrochloride	216322
Copanlisib	135565596
Cordycepin	6303
Cortisone acetate	5745
Cortivazol	66249
Costunolide	5281437
Costunolide	5458201
Costunolide	6436243
Costunolide	5380858
Costunolide	556919
Costunolide	5367559
Costunolide	73164
Costunolide	133640194
Costunolide	6180985
Costunolide	12304109
Crenigacestat	71236992
Crenolanib	10366136
Cridanimod	38072
Crizotinib	11626560
Crotamiton	688020
Cryptotanshinone	160254
Cucurbitacin I	5281321
Curcumin	969516
Curcumol	14240392
Cutamesine hydrochloride	9907323
Cyanein	5287620
Cyanein	6436187
Cyanein	6364669
Cyanein	5351204
Cyanein	133640201
Cyanein	5362868
Cyclobenzaprine hydrochloride	22576
Cyclocytidine hydrochloride	25050
Cyclopamine	442972
