DiseaseID	DiseaseName
UMLS:C0012739	Disseminated Intravascular Coagulation
UMLS:C0012813	Diverticulitis
UMLS:C0013221	Drug toxicity
UMLS:C0013238	Dry Eye Syndromes
UMLS:C0013264	Muscular Dystrophy, Duchenne
UMLS:C0013274	Patent ductus arteriosus
UMLS:C0013295	Duodenal Ulcer
UMLS:C0013338	Pituitary dwarfism
UMLS:C0013369	Dysentery
UMLS:C0013371	Shigella Infections
UMLS:C0013390	Dysmenorrhea
UMLS:C0013395	Dyspepsia
UMLS:C0013404	Dyspnea
UMLS:C0013418	Dystocia
UMLS:C0013428	Dysuria
UMLS:C0013595	Eczema
UMLS:C0013604	Edema
UMLS:C0013882	Elephantiasis
UMLS:C0013922	Embolism
UMLS:C0014013	Empyema, Pleural
UMLS:C0014121	Bacterial Endocarditis
UMLS:C0014132	Endocrine Gland Neoplasms
UMLS:C0014175	Endometriosis
UMLS:C0014179	Endometritis
UMLS:C0014347	Enterobacteriaceae Infections
UMLS:C0014356	Enterocolitis
UMLS:C0014358	Enterocolitis, Pseudomembranous
UMLS:C0014474	Ependymoma
UMLS:C0014488	Epicondylitis
UMLS:C0014518	Toxic Epidermal Necrolysis
UMLS:C0014544	Epilepsy
UMLS:C0014547	Epilepsies, Partial
UMLS:C0014549	Tonic-Clonic Epilepsy
UMLS:C0014550	Epilepsies, Myoclonic
UMLS:C0014553	Absence Epilepsy
UMLS:C0014557	Epilepsy, Post-Traumatic
UMLS:C0014733	Erysipelas
UMLS:C0014742	Erythema Multiforme
UMLS:C0014752	Erythrasma
UMLS:C0014836	Escherichia coli Infections
UMLS:C0014852	Esophageal Diseases
UMLS:C0014859	Esophageal Neoplasms
UMLS:C0014869	Peptic Esophagitis
UMLS:C0014877	Esotropia
UMLS:C0015230	Exanthema
UMLS:C0015371	Extrapyramidal Disorders
UMLS:C0015397	Disorder of eye
UMLS:C0015503	Factor VII Deficiency
UMLS:C0015558	Fallopian Tube Neoplasms
UMLS:C0015674	Chronic Fatigue Syndrome
UMLS:C0015732	Fecal Incontinence
UMLS:C0015944	Fetal Membranes, Premature Rupture
UMLS:C0015967	Fever
UMLS:C0016034	Breast Fibrocystic Disease
UMLS:C0016048	Fibromatosis
UMLS:C0016053	Fibromyalgia
UMLS:C0016412	Folic Acid Deficiency
UMLS:C0016436	Folliculitis
UMLS:C0016867	Furunculosis
UMLS:C0017150	Gastrinoma
UMLS:C0017160	Gastroenteritis
UMLS:C0017168	Gastroesophageal reflux disease
UMLS:C0017205	Gaucher Disease
UMLS:C0017418	Primary genital syphilis
UMLS:C0017531	Angiolymphoid hyperplasia
UMLS:C0017536	Giardiasis
UMLS:C0017563	Gingival Diseases
UMLS:C0017574	Gingivitis
UMLS:C0017575	Necrotizing Ulcerative Gingivitis
UMLS:C0017601	Glaucoma
UMLS:C0017605	Angle Closure Glaucoma
UMLS:C0017612	Glaucoma, Open-Angle
UMLS:C0017636	Glioblastoma
UMLS:C0017658	Glomerulonephritis
UMLS:C0017665	Membranous glomerulonephritis
UMLS:C0017689	Glucagonoma
UMLS:C0018021	Goiter
UMLS:C0018022	Endemic goiter
UMLS:C0018081	Gonorrhea
UMLS:C0018099	Gout
UMLS:C0018133	Graft-vs-Host Disease
UMLS:C0018190	Granuloma Inguinale
UMLS:C0018213	Graves Disease
UMLS:C0018621	Hay fever
UMLS:C0018681	Headache
UMLS:C0018784	Sensorineural Hearing Loss (disorder)
UMLS:C0018790	Cardiac Arrest
UMLS:C0018798	Congenital Heart Defects
UMLS:C0018799	Heart Diseases
UMLS:C0018802	Congestive heart failure
UMLS:C0018834	Heartburn
UMLS:C0018916	Hemangioma
UMLS:C0018939	Hematological Disease
UMLS:C0019045	Hemoglobinopathies
UMLS:C0019069	Hemophilia A
UMLS:C0019080	Hemorrhage
UMLS:C0019112	Hemorrhoids
UMLS:C0019147	Hepatic Coma
UMLS:C0019151	Hepatic Encephalopathy
UMLS:C0019156	Hepatic Veno-Occlusive Disease
UMLS:C0019163	Hepatitis B
UMLS:C0019187	Hepatitis, Alcoholic
UMLS:C0019196	Hepatitis C
UMLS:C0019202	Hepatolenticular Degeneration
UMLS:C0019243	Angioedemas, Hereditary
UMLS:C0019337	Heroin Dependence
UMLS:C0019342	Genital Herpes
UMLS:C0019345	Herpes Labialis
UMLS:C0019348	Herpes Simplex Infections
UMLS:C0019357	Keratitis, Herpetic
UMLS:C0019360	Herpes zoster disease
UMLS:C0019562	Von Hippel-Lindau Syndrome
UMLS:C0019621	Histiocytosis, Langerhans-Cell
UMLS:C0019655	Histoplasmosis
UMLS:C0019693	HIV Infections
UMLS:C0019829	Hodgkin Disease
UMLS:C0019880	Homocystinuria
UMLS:C0020428	Hyperaldosteronism
UMLS:C0020429	Hyperalgesia
UMLS:C0020437	Hypercalcemia
UMLS:C0020443	Hypercholesterolemia
UMLS:C0020450	Hyperemesis Gravidarum
UMLS:C0020459	Hyperinsulinism
UMLS:C0020461	Hyperkalemia
UMLS:C0020473	Hyperlipidemia
UMLS:C0020474	Hyperlipidemia, Familial Combined
UMLS:C0020479	Hyperlipoproteinemia Type III
UMLS:C0020502	Hyperparathyroidism
UMLS:C0020514	Hyperprolactinemia
UMLS:C0020538	Hypertensive disease
UMLS:C0020542	Pulmonary Hypertension
UMLS:C0020550	Hyperthyroidism
UMLS:C0020557	Hypertriglyceridemia
UMLS:C0020594	Hypoactive Sexual Desire Disorder
UMLS:C0020598	Hypocalcemia
UMLS:C0020615	Hypoglycemia
UMLS:C0020619	Hypogonadism
UMLS:C0020621	Hypokalemia
UMLS:C0020625	Hyponatremia
UMLS:C0020626	Hypoparathyroidism
UMLS:C0020630	Hypophosphatasia
UMLS:C0020635	Hypopituitarism
UMLS:C0020649	Hypotension
UMLS:C0020651	Hypotension, Orthostatic
UMLS:C0020676	Hypothyroidism
UMLS:C0020683	Hypovolemic Shock
UMLS:C0020981	Angioimmunoblastic Lymphadenopathy
UMLS:C0021051	Immunologic Deficiency Syndromes
UMLS:C0021092	Impacted cerumen
UMLS:C0021099	Impetigo
UMLS:C0021141	Inappropriate ADH Syndrome
UMLS:C0021296	Infant, Small for Gestational Age
UMLS:C0021355	Infective otitis externa
UMLS:C0021359	Infertility
UMLS:C0021361	Female infertility
UMLS:C0021368	Inflammation
UMLS:C0021390	Inflammatory Bowel Diseases
UMLS:C0021400	Influenza
UMLS:C0021603	Sleep Initiation and Maintenance Disorders
UMLS:C0021670	insulinoma
UMLS:C0021775	Intermittent Claudication
UMLS:C0022073	Iridocyclitis
UMLS:C0022081	Iritis
UMLS:C0022104	Irritable Bowel Syndrome
UMLS:C0022281	Itching of eye
UMLS:C0022354	Jaundice, Obstructive
UMLS:C0022548	Keloid
UMLS:C0022568	Keratitis
UMLS:C0022570	Keratitis, Dendritic
UMLS:C0022573	Keratoconjunctivitis
UMLS:C0022575	Keratoconjunctivitis Sicca
UMLS:C0022577	Keratoconjunctivitis, Vernal
UMLS:C0022602	Actinic keratosis
UMLS:C0022658	Kidney Diseases
UMLS:C0022661	Kidney Failure, Chronic
UMLS:C0022665	Kidney Neoplasm
UMLS:C0022680	Polycystic Kidney Diseases
UMLS:C0022729	Klebsiella Infections
UMLS:C0022735	Klinefelter Syndrome
UMLS:C0022876	Premature Obstetric Labor
UMLS:C0022951	Lactose Intolerance
UMLS:C0022972	Lambert-Eaton Myasthenic Syndrome
UMLS:C0023051	Laryngeal Diseases
UMLS:C0023052	Laryngeal Edema
UMLS:C0023176	Lead Poisoning
UMLS:C0023241	Legionnaires' Disease
UMLS:C0023269	leiomyosarcoma
UMLS:C0023281	Leishmaniasis
UMLS:C0023283	Leishmaniasis, Cutaneous
UMLS:C0023290	Leishmaniasis, Visceral
UMLS:C0023343	Leprosy
UMLS:C0023381	Letterer-Siwe Disease
UMLS:C0023418	leukemia
UMLS:C0023434	Chronic Lymphocytic Leukemia
UMLS:C0023440	Acute Erythroblastic Leukemia
UMLS:C0023443	Hairy Cell Leukemia
UMLS:C0023449	Acute lymphocytic leukemia
UMLS:C0023452	Leukemia, Lymphocytic, Acute, L1
UMLS:C0023461	Leukemia, Mast-Cell
UMLS:C0023465	Acute monocytic leukemia
UMLS:C0023467	Leukemia, Myelocytic, Acute
UMLS:C0023470	Myeloid Leukemia
UMLS:C0023472	Leukemia, Myeloid, Accelerated Phase
UMLS:C0023473	Myeloid Leukemia, Chronic
UMLS:C0023474	Leukemia, Myeloid, Chronic-Phase
UMLS:C0023479	Acute myelomonocytic leukemia
UMLS:C0023480	Leukemia, Myelomonocytic, Chronic
UMLS:C0023486	Prolymphocytic Leukemia
UMLS:C0023487	Acute Promyelocytic Leukemia
UMLS:C0023493	Adult T-Cell Lymphoma/Leukemia
UMLS:C0023524	Leukoencephalopathy, Progressive Multifocal
UMLS:C0023529	Leukomalacia, Periventricular
UMLS:C0023532	Leukoplakia, Oral
UMLS:C0023646	Lichen Planus
UMLS:C0023772	Lipid Metabolism, Inborn Errors
UMLS:C0023786	Mucopolysaccharidosis I
UMLS:C0023827	liposarcoma
UMLS:C0023860	Listeriosis
UMLS:C0023885	Liver Abscess
UMLS:C0023886	Liver Abscess, Amebic
UMLS:C0023890	Liver Cirrhosis
UMLS:C0023903	Liver neoplasms
UMLS:C0023968	Loiasis
UMLS:C0024110	Lung Abscess
UMLS:C0024115	Lung diseases
UMLS:C0024117	Chronic Obstructive Airway Disease
UMLS:C0024121	Lung Neoplasms
UMLS:C0024137	Lupus Erythematosus, Cutaneous
UMLS:C0024138	Lupus Erythematosus, Discoid
UMLS:C0024141	Lupus Erythematosus, Systemic
UMLS:C0024143	Lupus Nephritis
UMLS:C0024198	Lyme Disease
UMLS:C0024286	Lymphogranuloma Venereum
UMLS:C0024299	Lymphoma
UMLS:C0024301	Lymphoma, Follicular
UMLS:C0024305	Lymphoma, Non-Hodgkin
UMLS:C0024314	Lymphoproliferative Disorders
UMLS:C0024419	Waldenstrom Macroglobulinemia
UMLS:C0024449	Mycetoma
UMLS:C0024530	Malaria
UMLS:C0024535	Malaria, Falciparum
UMLS:C0024536	Quartan malaria
UMLS:C0024537	Malaria, Vivax
UMLS:C0024586	Malignant Carcinoid Syndrome
UMLS:C0024588	Malignant essential hypertension
UMLS:C0024591	Malignant hyperpyrexia due to anesthesia
UMLS:C0024623	Malignant neoplasm of stomach
UMLS:C0024790	Paroxysmal nocturnal hemoglobinuria
UMLS:C0025149	Medulloblastoma
UMLS:C0025202	melanoma
UMLS:C0025218	Chloasma
UMLS:C0025281	Meniere Disease
UMLS:C0025289	Meningitis
UMLS:C0025293	Meningitis, Listeria
UMLS:C0025294	Meningococcal meningitis
UMLS:C0025295	Meningitis, Pneumococcal
UMLS:C0025306	Meningococcemia
UMLS:C0025323	Menorrhagia
UMLS:C0025517	Metabolic Diseases
UMLS:C0025874	Metrorrhagia
UMLS:C0026603	Motion Sickness
UMLS:C0026705	Mucopolysaccharidosis II
UMLS:C0026709	Mucopolysaccharidosis VI
UMLS:C0026718	Mucormycosis
UMLS:C0026764	Multiple Myeloma
UMLS:C0026769	Multiple Sclerosis
UMLS:C0026838	Muscle Spasticity
UMLS:C0026857	Musculoskeletal Diseases
UMLS:C0026896	Myasthenia Gravis
UMLS:C0026948	Mycosis Fungoides
UMLS:C0026961	Mydriasis
UMLS:C0026987	Myelofibrosis
UMLS:C0027022	Myeloproliferative disease
UMLS:C0027051	Myocardial Infarction
UMLS:C0027145	Myxedema
UMLS:C0027404	Narcolepsy
UMLS:C0027412	Opioid-Related Disorders
UMLS:C0027424	Nasal congestion (finding)
UMLS:C0027430	Nasal Polyps
UMLS:C0027497	Nausea
UMLS:C0027498	Nausea and vomiting
UMLS:C0027609	Neonatal Abstinence Syndrome
UMLS:C0027627	Neoplasm Metastasis
UMLS:C0027652	Neoplasms by Histologic Type
UMLS:C0027660	Neoplasms, Glandular and Epithelial
UMLS:C0027661	Neoplasms, Hormone-Dependent
UMLS:C0027662	Multiple Endocrine Neoplasia
UMLS:C0027708	Nephroblastoma
UMLS:C0027726	Nephrotic Syndrome
UMLS:C0027773	Nesidioblastosis
UMLS:C0027796	Neuralgia
UMLS:C0027819	Neuroblastoma
UMLS:C0027927	Neurosyphilis
UMLS:C0028043	Nicotine Dependence
UMLS:C0028242	Nocardia Infections
UMLS:C0028326	Noonan Syndrome
UMLS:C0028734	Nocturia
UMLS:C0028754	Obesity
UMLS:C0028768	Obsessive-Compulsive Disorder
UMLS:C0028840	Ocular Hypertension
UMLS:C0029001	Onchocerciasis
UMLS:C0029076	Ophthalmia Neonatorum
UMLS:C0029077	Ophthalmia, Sympathetic
UMLS:C0029104	Opioid withdrawal
UMLS:C0029106	Opisthorchiasis
UMLS:C0029291	Psittacosis
UMLS:C0029396	Heterotopic Ossification
UMLS:C0029401	Osteitis Deformans
UMLS:C0029408	Degenerative polyarthritis
UMLS:C0029442	Osteomalacia
UMLS:C0029443	Osteomyelitis
UMLS:C0029453	Osteopenia
UMLS:C0029456	Osteoporosis
UMLS:C0029458	Osteoporosis, Postmenopausal
UMLS:C0029878	Otitis Externa
UMLS:C0029928	Ovarian Diseases
UMLS:C0030193	Pain
UMLS:C0030201	Pain, Postoperative
UMLS:C0030283	Pancreatic Cyst
UMLS:C0030297	Pancreatic Neoplasm
UMLS:C0030319	Panic Disorder
UMLS:C0030409	Paracoccidioidomycosis
UMLS:C0030446	Paralytic Ileus
UMLS:C0030528	Paratyphoid Fever
UMLS:C0030567	Parkinson Disease
UMLS:C0030568	Parkinson Disease, Postencephalitic
UMLS:C0030578	Paronychia Inflammation
UMLS:C0030590	Paroxysmal supraventricular tachycardia
UMLS:C0030636	Pasteurella Infections
UMLS:C0030757	Pediculus capitis infestation
UMLS:C0030758	Body louse infestation
UMLS:C0030759	Infestation by Phthirus pubis
UMLS:C0030783	Pellagra
UMLS:C0030785	Pelvic abscess
UMLS:C0030807	Pemphigus
UMLS:C0030809	Pemphigus Vulgaris
UMLS:C0030848	Peyronie Disease
UMLS:C0030920	Peptic Ulcer
UMLS:C0031069	Familial Mediterranean Fever
UMLS:C0031099	Periodontitis
UMLS:C0031117	Peripheral Neuropathy
UMLS:C0031149	Peritoneal Neoplasms
UMLS:C0031154	Peritonitis
UMLS:C0031190	Persistent Fetal Circulation Syndrome
UMLS:C0031315	Phantom Limb Syndrome
UMLS:C0031350	Pharyngitis
UMLS:C0031511	Pheochromocytoma
UMLS:C0031572	Phobia, Social
UMLS:C0031946	Pinta
UMLS:C0032064	Plague
UMLS:C0032269	Pneumococcal Infections
UMLS:C0032285	Pneumonia
UMLS:C0032290	Aspiration Pneumonia
UMLS:C0032302	Mycoplasma pneumonia
UMLS:C0032308	Staphylococcal Pneumonia
UMLS:C0032310	Pneumonia, Viral
UMLS:C0032460	Polycystic Ovary Syndrome
UMLS:C0032463	Polycythemia Vera
UMLS:C0032533	Polymyalgia Rheumatica
UMLS:C0032580	Adenomatous Polyposis Coli
UMLS:C0032768	Postherpetic neuralgia
UMLS:C0032797	Postpartum Hemorrhage
UMLS:C0032897	Prader-Willi Syndrome
UMLS:C0032914	Pre-Eclampsia
UMLS:C0032927	Precancerous Conditions
UMLS:C0032962	Pregnancy Complications
UMLS:C0032968	Pregnancy in Adolescence
UMLS:C0033038	Premature Ejaculation
UMLS:C0033117	Priapism
UMLS:C0033246	Proctitis
UMLS:C0033578	Prostatic Neoplasms
UMLS:C0033581	prostatitis
UMLS:C0033774	Pruritus
UMLS:C0033775	Pruritus Ani
UMLS:C0033777	Pruritus of genital organs
UMLS:C0033845	Pseudotumor Cerebri
UMLS:C0033860	Psoriasis
UMLS:C0033893	Tension Headache
UMLS:C0033953	Psychosexual Disorders
UMLS:C0033975	Psychotic Disorders
UMLS:C0034012	Delayed Puberty
UMLS:C0034013	Precocious Puberty
UMLS:C0034063	Pulmonary Edema
UMLS:C0034065	Pulmonary Embolism
UMLS:C0034067	Pulmonary Emphysema
UMLS:C0034069	Pulmonary Fibrosis
UMLS:C0034155	Purpura, Thrombotic Thrombocytopenic
UMLS:C0034186	Pyelonephritis
UMLS:C0034362	Q Fever
UMLS:C0034544	Radiculitis
UMLS:C0034561	Radiodermatitis
UMLS:C0034686	Rat-Bite Fever
UMLS:C0034734	Raynaud Disease
UMLS:C0034885	Rectal Neoplasms
UMLS:C0034886	Rectal pain
UMLS:C0034902	Pure Red-Cell Aplasia
UMLS:C0034931	Reflex Sympathetic Dystrophy
UMLS:C0035021	Relapsing Fever
UMLS:C0035078	Kidney Failure
UMLS:C0035086	Renal Osteodystrophy
UMLS:C0035126	Reperfusion Injury
UMLS:C0035220	Respiratory Distress Syndrome, Newborn
UMLS:C0035222	Respiratory Distress Syndrome, Adult
UMLS:C0035235	Respiratory Syncytial Virus Infections
UMLS:C0035243	Respiratory Tract Infections
UMLS:C0035258	Restless Legs Syndrome
UMLS:C0035309	Retinal Diseases
UMLS:C0035334	Retinitis Pigmentosa
UMLS:C0035335	Retinoblastoma
UMLS:C0035412	Rhabdomyosarcoma
UMLS:C0035435	Rheumatism
UMLS:C0035439	Rheumatic Heart Disease
UMLS:C0035455	Rhinitis
UMLS:C0035457	Rhinitis, Allergic, Perennial
UMLS:C0035460	Rhinitis, Vasomotor
UMLS:C0035468	Rhinoscleroma
UMLS:C0035579	Rickets
UMLS:C0035585	Rickettsia Infections
UMLS:C0035597	Rickettsialpox
UMLS:C0035793	Rocky Mountain Spotted Fever
UMLS:C0035854	Rosacea
UMLS:C0036117	Salmonella infections
UMLS:C0036130	Salpingitis
UMLS:C0036202	Sarcoidosis
UMLS:C0036220	Kaposi Sarcoma
UMLS:C0036262	Scabies <infestation>
UMLS:C0036271	Scalp Dermatoses
UMLS:C0036285	Scarlet Fever
UMLS:C0036323	Schistosomiasis
UMLS:C0036337	Schizoaffective Disorder
UMLS:C0036341	Schizophrenia
UMLS:C0036421	Systemic Scleroderma
UMLS:C0036472	Scrub Typhus
UMLS:C0036508	Seborrheic dermatitis
UMLS:C0036651	Senile lentigo
UMLS:C0036830	Serum Sickness
UMLS:C0036916	Sexually Transmitted Diseases
UMLS:C0036974	Shock
UMLS:C0036980	Shock, Cardiogenic
UMLS:C0036983	Septic Shock
UMLS:C0036992	Short Bowel Syndrome
UMLS:C0037011	Shoulder Pain
UMLS:C0037036	Sialorrhea
UMLS:C0037195	Sinus headache
UMLS:C0037199	Sinusitis
UMLS:C0037274	Dermatologic disorders
UMLS:C0037278	Skin Diseases, Infectious
UMLS:C0037299	Skin Ulcer
UMLS:C0037383	Sneezing
UMLS:C0037769	West Syndrome
UMLS:C0037929	Spinal Cord Injuries
UMLS:C0038013	Ankylosing spondylitis
UMLS:C0038048	Sprains and Strains
UMLS:C0038157	Staphylococcal enterocolitis
UMLS:C0038160	Staphylococcal Infections
UMLS:C0038166	Staphylococcal Skin Infections
UMLS:C0038218	Status Asthmaticus
UMLS:C0038220	Status Epilepticus
UMLS:C0038325	Stevens-Johnson Syndrome
UMLS:C0038358	Gastric ulcer
UMLS:C0038362	Stomatitis
UMLS:C0038363	Aphthous Stomatitis
UMLS:C0038395	Streptococcal Infections
