DiseaseID	DiseaseName
ICD10:N17	Renal dysfunction
ICD10:N18	Chronic kidney disease
ICD10:N18.9	Chronic kidney disease
ICD10:N32.8	Overactive bladder
ICD10:O11	Chronic hypertension
ICD10:O14	Pre-eclampsia
ICD10:O14.9	Pre-eclampsia
ICD10:P27.1	Bronchopulmonary dysplasia
ICD10:P29.3	Persistent pulmonary hypertension of the newborn
ICD10:Q25.0	Patent ductus arteriosus
ICD10:Q61.2	Autosomal dominant polycystic kidney disease
ICD10:R09.0	Asphyxia
ICD10:R50	Dengue
ICD10:S27.3	Acute lung injury
ICD10:S37.0	Kidney injury
ICD10:T86.0	Acute graft versus host disease
ICD10:Z49.1	Hemodialysis
ICD11:1A00	Inflammation
ICD11:1A95	Condyloma
ICD11:1C12	Pertussis
ICD11:1C17	Diphtheria
ICD11:1D82	Cytomegaloviral Disease
ICD11:1E30	Influenza
ICD11:1F03	Measles
ICD11:1F23	Candidosis
ICD11:1G40	Sepsis
ICD11:2A60	Acute myeloid leukaemia
ICD11:2B5B	Gastrointestinal stromal tumour
ICD11:2B90.Z	Colon cancer
ICD11:2B91.Z	Colorectal cancer
ICD11:2C25.Y	Non-small-cell lung cancer
ICD11:2C60	Breast cancer
ICD11:2C61	Invasive breast cancer
ICD11:4A42	Systemic sclerosis
ICD11:4A81	Ocular allergy
ICD11:6A20	Schizophrenia
ICD11:6D80	Dementia
ICD11:8B01	Subarachnoid hemorrhage
ICD11:BA41	Acute coronary syndrome
ICD11:BD40	Premature atherosclerosis
ICD11:BD55	Carotid artery atherosclerosis
ICD11:CA40.Z	Community-acquired pneumonia
ICD11:FA20	Rheumatoid arthritis
ICD11:GB4Z	Membranous nephropathy
ICD11:IF53	Chagas disease
ICD9:156	Irresectable biliary tract cancer
ICD9:157	Pancreatic cancer
ICD9:162	Lung cancer
ICD9:170	Ewing sarcoma
ICD9:172	Melanoma
ICD9:186	Advanced seminoma
ICD9:186.9	Non-seminoma testicular cancer
ICD9:202	Advanced stage follicular lymphoma
ICD9:205	Elderly acute myeloid leukaemia
ICD9:250.4	Diabetic nephropathy
ICD9:277.5	Mucopolysaccharidosis
ICD9:279.3	HIV infection
ICD9:279.5	Graft-versus-host disease
ICD9:280	Iron-deficiency anemia
ICD9:280	Anemia
ICD9:308	Stress
ICD9:327.23	Obstructive sleep apnea
ICD9:331.1	Frontotemporal lobar degeneration
ICD9:332	Parkinson disease
ICD9:335.2	Amyotrophic lateral sclerosis
ICD9:340	Multiple sclerosis
ICD9:365	Glaucoma/ocular hypertension
ICD9:370.33	Dry eye disease
ICD9:401	Hypertension
ICD9:410	Acute myocardial infarction
ICD9:411.1	Acute coronary syndrome
ICD9:416	Chronic thromboembolic pulmonary hypertension
ICD9:424.1	Calcific aortic valve stenosis
ICD9:428	Acute heart failure
ICD9:453	Venous thromboembolism
ICD9:459.89	Ischemia
ICD9:490	Chronic lung disease
ICD9:492	Emphysema
ICD9:521	Dental caries
ICD9:530.13	Eosinophilic disorders
ICD9:556	Ulcerative colitis
ICD9:581	Focal segmental glomerulonephritis
ICD9:581.3	Nephropathy
ICD9:584	Acute kidney injury
ICD9:696	Psoriasis vulgaris
ICD9:710	Systemic lupus erythematosus
ICD9:710.1	Systemic sclerosis
ICD9:715	Osteoarthritis
ICD9:759.3	Primary ciliary dyskinesia
ICD9:770.7	Chronic lung disease
ICD9:780.57	Obstructive sleep apnea
ICD9:995.91	Sepsis
ICD9:996	Graft rejection
ICD9:996.81	Kidney transplant rejection
