DiseaseID	DiseaseName
ICD-11:1A36.Z	Entamoeba histolytica infection
ICD-11:1A40	Intra-abdominal infection
ICD-11:1A40.0	Lleum inflammation
ICD-11:1A40.Z	Colitis
ICD-11:1A61-1A6Z	Syphilis
ICD-11:1A6Z	Syphilis infection
ICD-11:1A70-1A7Z	Gonococcal infection
ICD-11:1A70.0Y	Gonococcal urethritis
ICD-11:1A73	Bacteremia
ICD-11:1A7Z	Neisseria gonorrhoeae infection
ICD-11:1A81	Chlamydia infection
ICD-11:1A94	Genital herpes
ICD-11:1A95	External genital and perianal wart
ICD-11:1A9Y	Human papillomavirus infection
ICD-11:1A9Y-1A9Z	Sexually transmitted infection
ICD-11:1A9Z	Sexually transmitted infection
ICD-11:1B10-1B12	Tuberculosis
ICD-11:1B10-1B14	Tuberculosis
ICD-11:1B10-1B1Z	Tuberculosis
ICD-11:1B10-1B21	Mycobacterium infection
ICD-11:1B10-1F85	Pulmonary disease
ICD-11:1B10.Z	Pulmonary and extrapulmonary tuberculosis
ICD-11:1B40	Rheumatic fever
ICD-11:1B40-1B42	Rheumatic fever
ICD-11:1B52	Toxic shock syndrome
ICD-11:1B53	Streptococcus infection
ICD-11:1B5Y	Staphylococcus infection
ICD-11:1B71	Necrotizing soft tissue infection
ICD-11:1B72	Impetigo
ICD-11:1B74-1F40	Gram-positive bacterial infection
ICD-11:1B74-1G40	Gram-positive bacterial infection
ICD-11:1B91	Leptospira infection
ICD-11:1B92	Pseudomonas infection
ICD-11:1B93	Yersinia infection
ICD-11:1B94	Tularemia
ICD-11:1B97	Anthrax
ICD-11:1C12	Pertussis
ICD-11:1C12.0	Bordetella pertussis infection
ICD-11:1C12.Z	Pertussis
ICD-11:1C13	Tetanus
ICD-11:1C17	Diphtheria
ICD-11:1C19	Legionella infection
ICD-11:1C1C	Meningococcal infection
ICD-11:1C1C.0	Neisseria meningitis infection
ICD-11:1C1G	Lyme disease
ICD-11:1C33	Coxiella infection
ICD-11:1C41	Acute bacterial skin infection
ICD-11:1C4Y	Klebsiella infection
ICD-11:1C60-1C62	Human immunodeficiency virus disease
ICD-11:1C62	Human immunodeficiency virus infection
ICD-11:1C62.1	HIV-associated lipodystrophy
ICD-11:1C62.3	Acquired immune deficiency syndrome
ICD-11:1C80	Respiratory syncytial virus infection
ICD-11:1C80-1D48	Propagation of disease by mosquito
ICD-11:1C81	Poliomyelitis
ICD-11:1C82	Rabies
ICD-11:1C83-1C84	Encephalitis virus infection
ICD-11:1C85	Japanese encephalitis virus infection
ICD-11:1C8E.Y	Paramyxovirus infection
ICD-11:1C8Y	Poliovirus infection
ICD-11:1D01	Meningitis
ICD-11:1D01.0Y	MRSA infection
ICD-11:1D01.10	Adolescent meningitis
ICD-11:1D0Y	Nervous system inflammation
ICD-11:1D0Y-1G2Z	Parasitic infection
ICD-11:1D20-1D2Z	Dengue
ICD-11:1D2Z	Dengue fever
ICD-11:1D40	Chikungunya virus infection
ICD-11:1D44	Rift valley fever
ICD-11:1D46	West nile virus infection
ICD-11:1D47	Yellow fever virus infection
ICD-11:1D48	Zika virus infection
ICD-11:1D51-1F53	Trypanosomiasis
ICD-11:1D60	Filovirus disease
ICD-11:1D60.0	Ebola virus infection
ICD-11:1D60.1	Marburg virus infection
ICD-11:1D61	Hemorrhagic fever
ICD-11:1D61.2	Lassa fever
ICD-11:1D62	Hantavirus infection
ICD-11:1D63	Henipavirus Encephalitis
ICD-11:1D64	Middle East Respiratory Syndrome (MERS)
ICD-11:1D65	Severe acute respiratory syndrome (SARS)
ICD-11:1D6Y	Coronavirus Disease 2019 (COVID-19)
ICD-11:1D80	Mumps virus infection
ICD-11:1D82	Cytomegalovirus infection
ICD-11:1D84.0	Acute adenoviral conjunctivitis
ICD-11:1D91	Enterovirus infection
ICD-11:1D92	Coronavirus infection
ICD-11:1D93	Parvovirus infection
ICD-11:1D9Y	Parainfluenza virus infection
ICD-11:1E30	Influenza A virus infection
ICD-11:1E30-1E32	Influenza virus infection
ICD-11:1E30-1E32?	Influenza
ICD-11:1E50	Acute viral hepatitis
ICD-11:1E50-1E51	Hepatitis virus infection
ICD-11:1E50.0	Hepatitis A virus infection
ICD-11:1E50.4	Hepatitis E virus infection
ICD-11:1E51	Hepatovirus infection
ICD-11:1E51.0	Hepatitis B virus infection
ICD-11:1E51.0Z	Chronic HBV infection
ICD-11:1E51.1	Hepatitis C virus infection
ICD-11:1E51.2	Hepatitis D virus infection
ICD-11:1E70	Smallpox
ICD-11:1E71	Monkeypox virus infection
ICD-11:1E76	Molluscum contagiosum infection
ICD-11:1E80	Common wart
ICD-11:1E80.1	Plantar wart
ICD-11:1E91	Varicella zoster virus infection
ICD-11:1E91.5	Postherpetic neuralgia
ICD-11:1F00	Herpes simplex virus infection
ICD-11:1F00.01	Recurrent herpes labialis
ICD-11:1F00.02	Oral herpes
ICD-11:1F00.1	Ocular infection
ICD-11:1F00.10	Herpetic keratitis
ICD-11:1F00.1Z	Ocular disease
ICD-11:1F02	Rubella prophylaxis
ICD-11:1F03	Measles
ICD-11:1F05.0	Hand, foot and mouth disease
ICD-11:1F20	Aspergillosis
ICD-11:1F20.0	Invasive aspergillosis
ICD-11:1F22	Blastomycosis
ICD-11:1F23	Candidiasis
ICD-11:1F23.0	Oral candidiasis
ICD-11:1F23.10	Vulvovaginal Candidiasis
ICD-11:1F23.13	Paronychia
ICD-11:1F23.14	Cutaneous candidiasis
ICD-11:1F23.3Y	Candidemia
ICD-11:1F28	Dermatologic infection
ICD-11:1F28-1G07	Itching
ICD-11:1F28-1G0Z	Skin infection
ICD-11:1F28.2	Dermatophytosis
ICD-11:1F28.3	Jock itch
ICD-11:1F28.Y	Tinea corporis
ICD-11:1F29-1F2F	Fungal infection
ICD-11:1F2A.Z	Histoplasma infection
ICD-11:1F2D	Non-dermatophyte superficial dermatomycose
ICD-11:1F2D.0	Tinea versicolor
ICD-11:1F2Z	Mycoses
ICD-11:1F40	Infection of P. falciparum
ICD-11:1F40-1F45	Malaria
ICD-11:1F41	Plasmodium vivax malaria
ICD-11:1F41-1G40	Gram-negative bacterial infection
ICD-11:1F51	African trypanosomiasis
ICD-11:1F54	Leishmaniasis
ICD-11:1F54.0	Visceral leishmaniasis
ICD-11:1F54.2	Leishmania braziliensis infection
ICD-11:1F57	Toxoplasmosis
ICD-11:1F60-1F69	Nematode infection
ICD-11:1F61-1G2Z	Kinetoplastids
ICD-11:1F62	Ascariasis
ICD-11:1F65	Enterobiasis
ICD-11:1F66	Filarial disease
ICD-11:1F66.3	Lymphatic filariasis
ICD-11:1F68	Hookworm infection
ICD-11:1F6A	Onchocerciasis
ICD-11:1F6A.0	River blindness
ICD-11:1F6B	Intestinal strongyloidiasis due to nematode parasite
ICD-11:1F6G	Trichuris trichiura infection
ICD-11:1F6Y	Mature gastrointestinal nematode infection
ICD-11:1F70-1F76	Cestodes infection
ICD-11:1F70-1F86	Flatworm infection
ICD-11:1F86	Schistosomiasis
ICD-11:1F8Y	Trematode infection
ICD-11:1F90	Parasitic worm infestation
ICD-11:1F90.0	Helminth infection
ICD-11:1F90.Z	Worm infection
ICD-11:1G00	Pediculosis
ICD-11:1G00.0	Head and body lice
ICD-11:1G00.Z	Infestations of lice and scabies
ICD-11:1G04	Sarcoptes scabiei infection
ICD-11:1G40	Bacillus anthracis infection
ICD-11:1G40-1G41	Sepsis
ICD-11:1G41	Endotoxic shock
ICD-11:1H0Z	Serious infection
ICD-11:2A00	Brain cancer
ICD-11:2A00-2F9Z	Solid tumour/cancer
ICD-11:2A00.0	Glioblastoma multiforme
ICD-11:2A00.00	Recurrent glioblastoma
ICD-11:2A00.0Y	Astrocytoma
ICD-11:2A00.10	Medulloblastoma
ICD-11:2A00.11	Brain and central nervous system tumour
ICD-11:2A00.1Y	Malignant rhabdoid tumour
ICD-11:2A00.20	Pineoblastoma
ICD-11:2A01	Meningioma tumour
ICD-11:2A01.0	Leptomeningeal sarcoma
ICD-11:2A02	Spinal cord/cranial nerve neoplasm
ICD-11:2A02.12	Choroid plexus carcinoma
ICD-11:2A20	Myeloproliferative neoplasm
ICD-11:2A20.0	Chronic myelogenous leukaemia
ICD-11:2A20.2	Myelofibrosis
ICD-11:2A20.3	Hypereosinophilic syndrome
ICD-11:2A20.4	Polycythemia vera
ICD-11:2A20.5	Small round cell desmoplastic tumour
ICD-11:2A21	Mastocytosis
ICD-11:2A21.0	Systemic mastocytosis
ICD-11:2A21.00	Mast cell leukaemia
ICD-11:2A22	Myeloproliferative syndrome
ICD-11:2A37	Myelodysplastic syndrome
ICD-11:2A40	Chronic myelomonocytic leukaemia
ICD-11:2A41	Acute myelogenous leukaemia
ICD-11:2A44	Myelodysplastic malignancy
ICD-11:2A60	Acute myeloid leukaemia
ICD-11:2A60-2B33	leukaemia
ICD-11:2A60-2C35	Sarcoma
ICD-11:2A60.0	Acute promyelocytic leukaemia
ICD-11:2A60.32	Mediastinal large B-cell lymphoma
ICD-11:2A60.5	Blastic plasmacytoid dendritic cell neoplasm
ICD-11:2A70	Precursor B-lymphoblastic neoplasm
ICD-11:2A80	Follicular lymphoma
ICD-11:2A80-2A86	Lymphoma
ICD-11:2A80.Z	Large cell lymphoma
ICD-11:2A81	Diffuse large B-cell lymphoma
ICD-11:2A81.Y	Idiopathic multicentric Castlemans disease
ICD-11:2A82	Malignant lymphatic
ICD-11:2A82.0	Chronic lymphocytic leukaemia
ICD-11:2A82.00	B-cell chronic lymphocytic leukaemia
ICD-11:2A82.1	Prolymphocytic leukaemia
ICD-11:2A82.2	Hairy cell leukaemia
ICD-11:2A83	Multiple myeloma
ICD-11:2A83.1	Plasma cell myeloma
ICD-11:2A85	Acute lymphoblastic leukaemia
ICD-11:2A85.0	Marginal zone lymphoma
ICD-11:2A85.4	Waldenstrom macroglobulinemia
ICD-11:2A85.5	Mantle cell lymphoma
ICD-11:2A85.6	Burkitt cell leukaemia
ICD-11:2A86	B-cell lymphoma
ICD-11:2A90	T-cell leukaemia
ICD-11:2A90.1	Large granular lymphocytic leukemia
ICD-11:2A90.5	T-cell acute lymphoblastic leukaemia
ICD-11:2A90.9	Angioimmunoblastic T-cell Lymphoma
ICD-11:2A90.A	Anaplastic large cell lymphoma
ICD-11:2A90.C	Peripheral T-cell lymphoma
ICD-11:2B01	Cutaneous T-cell lymphoma
ICD-11:2B02	Sezary syndrome
ICD-11:2B30	Hodgkin lymphoma
ICD-11:2B32	Post-transplant lymphoproliferative disorder
ICD-11:2B33	Malignant haematopoietic neoplasm
ICD-11:2B33.1	Myeloid leukaemia
ICD-11:2B33.3	Acute lymphocytic leukaemia
ICD-11:2B33.4	T lymphoblastic leukaemia
ICD-11:2B33.5	Non-hodgkin lymphoma
ICD-11:2B33.Y	Haematological malignancy
ICD-11:2B50	Chondrosarcoma
ICD-11:2B51	Osteosarcoma
ICD-11:2B52	Ewing sarcoma
ICD-11:2B54	Pleomorphic sarcoma
ICD-11:2B55	Rhabdomyosarcoma
ICD-11:2B56	Angiosarcoma
ICD-11:2B56.1	Hemangiosarcoma
ICD-11:2B57	Soft tissue sarcoma
ICD-11:2B58	Leiomyosarcoma
ICD-11:2B59	Liposarcoma
ICD-11:2B5A	Synovial sarcoma
ICD-11:2B5B	Gastrointestinal stromal tumour
ICD-11:2B5D	Epithelial ovarian cancer
ICD-11:2B5D-2B5Y	Malignant mesenchymal neoplasm
ICD-11:2B5E	Peripheral nervous system tumour
ICD-11:2B5Y	Malignant perivascular epithelioid cell tumour
ICD-11:2B5Z	Bone cancer
ICD-11:2B60-2D01	Squamous cell carcinoma
ICD-11:2B6A	Oropharyngeal cancer
ICD-11:2B6A.0	Oropharyngeal squamous cell carcinoma
ICD-11:2B6B	Nasopharyngeal carcinoma
ICD-11:2B6D	Hypopharyngeal cancer
ICD-11:2B6D.0	Hypopharyngeal squamous cell carcinoma
ICD-11:2B6E	Oral cancer
ICD-11:2B6E.0	Oral cavity squamous cell carcinoma
ICD-11:2B70	Esophageal cancer
ICD-11:2B71	Esophagogastric junction neoplasm
ICD-11:2B71.Z	Oesophagogastric junction cancer
ICD-11:2B72	Gastric adenocarcinoma
ICD-11:2B72.1	Neuroendocrine cancer
ICD-11:2B90	Colon cancer
ICD-11:2B90.Y	Familial adenomatous polyposis
ICD-11:2B90.Z	Colon cancer
ICD-11:2B91	Metastatic colorectal cancer
ICD-11:2B91.Z	Colorectal cancer
ICD-11:2B92	Rectal adenocarcinoma
ICD-11:2C00	Anal cancer
ICD-11:2C00.3	Squamous cell anal carcinoma
ICD-11:2C0Z	Intestine cancer
ICD-11:2C10	Pancreatic cancer
ICD-11:2C10-2F32	Malignant solid tumour
ICD-11:2C10.0	Pancreatic ductal carcinoma
ICD-11:2C10.1	Insulinoma
ICD-11:2C11	Gastrointestinal cancer
ICD-11:2C12	Liver cancer
ICD-11:2C12.02	Hepatocellular carcinoma
ICD-11:2C12.10	Intrahepatic cholangiocarcinoma
ICD-11:2C14-2C17	Metastatic biliary tract neoplasms
ICD-11:2C17	Biliary tract cancer
ICD-11:2C25	Non-small cell lung cancer
ICD-11:2C25.0	Lung cancer
ICD-11:2C25.2	Lung squamous cell carcinoma
ICD-11:2C25.Y	Non-small-cell lung cancer
ICD-11:2C26	Pleural mesothelioma
ICD-11:2C26.0	Malignant pleural mesothelioma
ICD-11:2C27	Thymic cancer
ICD-11:2C27.2	Malignant thymoma
ICD-11:2C29.Z	Aerodigestive tract cancer
ICD-11:2C30	Melanoma
ICD-11:2C30-2C37	Skin cancer
ICD-11:2C32	Basal cell carcinoma
ICD-11:2C34	Merkel cell carcinoma
ICD-11:2C50-2F93	Pten-deficient tumour
ICD-11:2C51	Peritoneal cancer
ICD-11:2C51-2F10	Mesothelin Positive tumour
ICD-11:2C51.2	Mesothelioma
ICD-11:2C51.Z	Peritoneal cavity cancer
ICD-11:2C60	Advanced/metastatic breast cancer
ICD-11:2C60-2C65	Breast cancer
ICD-11:2C60-2C6Y	Breast cancer
ICD-11:2C60-2C6Z	Mammary tumour
ICD-11:2C61	Invasive breast cancer
ICD-11:2C62	Inflammatory breast cancer
ICD-11:2C6Y	Metastatic breast cancer
ICD-11:2C72	Uterine ligament/parametrium/uterine adnexa neoplasm
ICD-11:2C72.1	Uterine serous carcinoma
ICD-11:2C73	Ovarian cancer
ICD-11:2C74	Fallopian tube cancer
ICD-11:2C75.0	Choriocarcinoma
ICD-11:2C76	Endometrial cancer
ICD-11:2C76.Z	Malignant uterine tumour
ICD-11:2C77	Cervical cancer
ICD-11:2C77.0	Cervical cancer
ICD-11:2C80	Testicular cancer
ICD-11:2C80.2	Testicular germ cell tumour
ICD-11:2C81	Penile squamous cancer
ICD-11:2C82	Invasive prostate cancer
ICD-11:2C82.0	Prostate cancer
ICD-11:2C8Z	Genitourinary tract cancer
ICD-11:2C90	Renal cell carcinoma
ICD-11:2C90.0	Kidney cancer
ICD-11:2C92	Ureteral cancer
ICD-11:2C92.0	Urothelial carcinoma
ICD-11:2C93	Urethral cancer
ICD-11:2C94	Bladder cancer
ICD-11:2C95-2C9Z	Urogenital cancer
ICD-11:2D00-2D07	Ocular cancer
ICD-11:2D02	Retina cancer
ICD-11:2D02.2	Retinoblastoma
ICD-11:2D10	Thyroid cancer
ICD-11:2D11	Malignant adrenal gland cancer
ICD-11:2D11.2	Neuroblastoma
ICD-11:2D11.Z	Adrenocortical carcinoma
ICD-11:2D40	Adenocarcinoma
ICD-11:2D42	Head and neck cancer
ICD-11:2D50	Bone metastases
ICD-11:2D50-2E09	Metastatic malignant neoplasm
ICD-11:2D50-2E2Z	Metastatic cancer
ICD-11:2D51	Meningioma metastases
ICD-11:2D60	Metastatic epithelial tumour
ICD-11:2D60.0	Squamous head and neck cell carcinom
ICD-11:2D70	Metastatic lung cancer
ICD-11:2D72	Malignant pleural effusion
ICD-11:2D80	Liver metastasis
ICD-11:2D8Y	Metastatic gastric or gastroesophageal junction cancer
ICD-11:2D91	Peritoneal metastasis
ICD-11:2E2Z	Metastatic melanoma
ICD-11:2E60	Oral cavity/oesophagus/stomach in situ carcinoma
ICD-11:2E60.1	Esophageal squamous cell carcinoma
ICD-11:2E65	Breast in situ carcinoma
ICD-11:2E65.2	Ductal carcinoma
ICD-11:2E66	Cervical intraepithelial neoplasia
ICD-11:2E66.1	Cervical Intraepithelial neoplasia
ICD-11:2E67	Genital organ in situ carcinoma
ICD-11:2E67.10	Vulvar intraepithelial neoplasia
ICD-11:2E81-2F2Y	Hemangioma
ICD-11:2E86	Uterine fibroid
ICD-11:2E86.0	Uterine fibroids
ICD-11:2E92	Digestive organ benign neoplasm
ICD-11:2E92.2	Paraganglioma
ICD-11:2E92.5	Anal intraepithelial neoplasia
ICD-11:2E92.7	Biliary cancer
ICD-11:2F10	Epithelioid mesothelioma
ICD-11:2F33-2F76	Gestational trophoblastic neoplasia
ICD-11:2F37	Endocrine gland neoplasm
ICD-11:2F37.0	Pituitary adenoma
ICD-11:2F37.Y	Adrenal adenoma
ICD-11:2F7B	Tenosynovial giant cell tumour
ICD-11:2F7C	Desmoid tumour
ICD-11:3A00	Iron-deficiency anemia
ICD-11:3A00-3A9Z	Anemia
ICD-11:3A02	Folate deficiency anaemia
ICD-11:3A02.Y	Folate-deficiency anemia
ICD-11:3A10	Hereditary haemolytic anaemia
ICD-11:3A10.3	Hereditary haemolytic anemia
ICD-11:3A10.Y	Atypical hemolytic uremic syndrome
ICD-11:3A20-3A2Z	Haemolytic anemia
ICD-11:3A20.1	Cold type autoimmune haemolytic anemia
ICD-11:3A21	Paroxysmal nocturnal haemoglobinuria
ICD-11:3A21.0	Paroxysmal nocturnal haemoglobinuria
ICD-11:3A21.2	Haemolytic uraemic syndrome
ICD-11:3A4Z	Acquired haemolytic anemia
ICD-11:3A50	Thalassemia
ICD-11:3A50.2	Beta thalassemia
ICD-11:3A51	Sickle-cell disorder
ICD-11:3A70	Aplastic anemia
ICD-11:3A70.0	Fanconi's anemia
ICD-11:3A70.Z	Pancytopenia
ICD-11:3A90	Anaemia
ICD-11:3A93	Acquired methemoglobinemia
ICD-11:3B10	Factor VIII deficiency
ICD-11:3B10.0	Hemophilia
ICD-11:3B11	Factor IX deficiency
ICD-11:3B11.0	Haemophilia B
ICD-11:3B12	Von willebrand disease
ICD-11:3B14	Factor VII deficiency
ICD-11:3B14.Z	Thrombin deficiency
ICD-11:3B20	Disseminated intravascular coagulation
ICD-11:3B50.1	Congenital plasminogen activator inhibitor type 1 deficiency
ICD-11:3B60	Vascular purpura
ICD-11:3B62	Platelet aggregation disorder
ICD-11:3B62.0	Wiskott-Aldrich syndrome
ICD-11:3B63	Thrombocythemia
ICD-11:3B63.1Z	Essential thrombocythemia
ICD-11:3B64	Thrombocytopenia
ICD-11:3B64.10	Idiopathic thrombocytopenic purpura
ICD-11:3B64.13	Immune thrombocytopenic purpura
ICD-11:3B64.14	Thrombotic thrombocytopenic purpura
ICD-11:3B65	Thrombotic microangiopathy
ICD-11:3C0Z	Hematologic disease
ICD-11:4A00	Innate/adaptive immunodeficiency
ICD-11:4A00-4A85	Immunodeficiency
ICD-11:4A00.0Y	Chronic granulomatous disease
ICD-11:4A00.14	Hereditary angioedema
ICD-11:4A00.15	Angioedema
ICD-11:4A00.Y	Whim syndrome
ICD-11:4A01	Adaptive immunity immunodeficiency
ICD-11:4A01-4B41	Immune System disease
ICD-11:4A01.1	Adenosine deaminase defciency
ICD-11:4A01.10	Severe combined immunodeficiency
ICD-11:4A01.1Y	T-cell mediated immune dysfunction
ICD-11:4A01.2	Immune dysregulation
ICD-11:4A01.22	XIAP deficiency
ICD-11:4A01.23	Primary haemophagocytic lymphohistiocytosis
ICD-11:4A01.31	Ataxia-telangiectasia
ICD-11:4A40	Lupus
ICD-11:4A40-4A45	Autoimmune disease
ICD-11:4A40.0	Systemic lupus erythematosus
ICD-11:4A40.0Y	Lupus nephritis
ICD-11:4A41	Idiopathic inflammatory myopathy
ICD-11:4A41.2	Hereditary inclusion body myositis
ICD-11:4A42	Systemic sclerosis
ICD-11:4A42.1	Diffuse systemic sclerosis
ICD-11:4A43	Sjogren syndrome
ICD-11:4A43.0	IgG4 related disease
ICD-11:4A43.20	Sjogren syndrome
ICD-11:4A43.3	Mixed connective tissue disease
ICD-11:4A44	Vasculitis
ICD-11:4A44.2	Giant cell arteritis
ICD-11:4A44.A	Anca-associated vasculitis
ICD-11:4A44.A2	Eosinophilic granulomatosis with polyangiitis
ICD-11:4A45	Phospholipid syndrome
ICD-11:4A45.Z	Hughes syndrome
ICD-11:4A60	Monogenic autoinflammatory syndrome
ICD-11:4A60.1	Cryopyrin-associated periodic syndromes
ICD-11:4A62	Behcet disease
ICD-11:4A80	Respiratory allergy
ICD-11:4A80-4A85	Allergy
ICD-11:4A80-4A8Z	Allergic/hypersensitivity disorder
ICD-11:4A81	Ocular allergy
ICD-11:4A82	Allergic skin disorder
ICD-11:4A83	Peanut hypersensitivity
ICD-11:4A85.2	Food allergy
ICD-11:4A8Z	Ragweed hypersensitivity allergic disease
ICD-11:4B00	Neutropenia
ICD-11:4B00.0	Constitutional neutropenia
ICD-11:4B00.0Z	Leukopenia
ICD-11:4B07	Grass pollen hypersensitivity
ICD-11:4B20	Sarcoidosis
ICD-11:4B20.5	Sarcoidosis
ICD-11:4B24	Graft-versus-host disease
ICD-11:4B24.0	Delayed graft function
ICD-11:4B2Y	Castleman's disease
ICD-11:5A00	Hypothyroidism
ICD-11:5A00-5A06	Thyroid disease
ICD-11:5A01.1	Euthyroid goiter
ICD-11:5A02	Hyperthyroidism
ICD-11:5A02.0	Graves disease
ICD-11:5A10	Type-1 diabetes
ICD-11:5A10-5A11	Type-1/2 diabetes
ICD-11:5A11	Non-insulin dependent diabetes
ICD-11:5A2Y	Diabetic complication
ICD-11:5A41	Hypoglycemia
ICD-11:5A44	Insulin-resistant disorder
ICD-11:5A4Y	Hyperinsulinemia
ICD-11:5A50	Hypoparathyroidism
ICD-11:5A50-5A5Z	Parathyroid disease
ICD-11:5A51	Hyperparathyroidism
ICD-11:5A51.1	Secondary hyperparathyroidism
ICD-11:5A60-5A61	Pituitary gland disorder
ICD-11:5A60.0	Acromegaly
ICD-11:5A60.1	Hyperprolactinaemia
ICD-11:5A60.3	Central precocious puberty
ICD-11:5A61	Fertility problem
ICD-11:5A61.0	Hypogonadism
ICD-11:5A61.1	Hormone deficiency
ICD-11:5A61.2	Hypothalamic hypogonadism
ICD-11:5A61.3	Growth hormone deficiency
ICD-11:5A61.5	Diabetes insipidus
ICD-11:5A70	Cushing disease
ICD-11:5A71	Adrenogenital disorder
ICD-11:5A71.01	Congenital adrenal hyperplasia
ICD-11:5A72	Hyperaldosteronism
ICD-11:5A74	Adrenocortical insufficiency
ICD-11:5A74.0	Addison disease
ICD-11:5A75	Pheochromocytoma
ICD-11:5A80	Ovulation dysfunction
ICD-11:5A80.1	Polycystic ovarian syndrome
ICD-11:5A81	Male hormonal deficiency
ICD-11:5A81.1	Androgen deficiency
ICD-11:5B0Z	Salivary gland dysfunction
ICD-11:5B10	Carcinoid syndrome
ICD-11:5B11	Dwarfism
ICD-11:5B3Z	Endocrine disease
ICD-11:5B50-5B71	Malnutrition
ICD-11:5B55-5B5F	Vitamin deficiency
ICD-11:5B55-5B71	Vitamin deficiency
ICD-11:5B55.Y	Xerophthalmia
ICD-11:5B56	Vitamin C deficiency
ICD-11:5B57	Vitamin D deficiency
ICD-11:5B58	Vitamin E deficiency
ICD-11:5B59	Vitamin K deficiency
ICD-11:5B5A	Thiamine deficiency
ICD-11:5B5A.1	Wernicke-Korsakoff Syndrome
ICD-11:5B5D	Vitamin B6 deficiency
