DiseaseID	DiseaseName
DOID:0050194	Argentine hemorrhagic fever
DOID:0050195	Bolivian hemorrhagic fever
DOID:0050196	Venezuelan hemorrhagic fever
DOID:0050197	Brazilian hemorrhagic fever
DOID:0050198	Chapare hemorrhagic fever
DOID:0050199	Whitewater Arroyo hemorrhagic fever
DOID:0050200	Korean hemorrhagic fever
DOID:0050201	Nephropathia epidemica
DOID:0050202	Lujo hemorrhagic fever
DOID:0050204	Epstein-Barr virus hepatitis
DOID:0050211	swine influenza
DOID:0050218	Polycystic echinococcosis
DOID:0050222	selective IgM deficiency disease
DOID:0050246	Granulomatous amebic encephalitis
DOID:0050250	philophthalmiasis
DOID:0050251	Coenurosis
DOID:0050253	Mesocestoidiasis
DOID:0050254	Acanthocephaliasis
DOID:0050259	Baylisascariasis
DOID:0050260	dioctophymiasis
DOID:0050261	Thelaziasis
DOID:0050268	Ophthalmomyiasis
DOID:0050269	Trichomonas vaginalis trichomoniasis
DOID:0050270	Trichomonas tenax trichomoniasis
DOID:0050278	Basidiobolomycosis
DOID:0050279	Conidiobolomycosis
DOID:0050288	Penicilliosis
DOID:0050290	Trichosporonosis
DOID:0050291	Parasitic Ichthyosporea infectious disease
DOID:0050292	Primary systemic mycosis
DOID:0050308	Alkhurma hemorrhagic fever
DOID:0050338	primary bacterial infectious disease
DOID:0050339	Commensal bacterial infectious disease
DOID:0050340	opportunistic bacterial infectious disease
DOID:0050352	Foodborne botulism
DOID:0050353	Wound botulism
DOID:0050354	Infant botulism
DOID:0050382	Glandular tularemia
DOID:0050383	Typhoidal tularemia
DOID:0050398	Carrion's disease
DOID:0050480	Epidemic typhus
DOID:0050481	Endemic typhus
DOID:0050484	Aneruptive fever
DOID:0050485	Sennetsu fever
DOID:0050487	bacterial exanthem
DOID:0050488	Early congenital syphilis
DOID:0050490	Parenchymatous neurosyphilis
DOID:0050491	Meningovascular neurosyphilis
DOID:0050513	Spinal polio
DOID:0050514	Bulbospinal polio
DOID:0050515	Paralytic poliomyelitis
DOID:0050516	O'nyong'nyong fever
DOID:0050517	Barmah Forest virus disease
DOID:0050518	Ross River fever
DOID:0050521	Oropouche fever
DOID:0050522	Balkan hemorrhagic fever
DOID:0050537	Posterior polar cataract
DOID:0050538	Charcot-Marie-Tooth disease type 1
DOID:0050549	Saldino-Noonan syndrome
DOID:0050570	congenital disorder of glycosylation type I
DOID:0050571	congenital disorder of glycosylation type II
DOID:0050581	brachydactyly
DOID:0050584	Gummatous syphilis
DOID:0050585	congenital generalized lipodystrophy
DOID:0050594	Glycogen storage disease IX
DOID:0050610	oral cavity carcinoma in situ
DOID:0050611	pharynx carcinoma in situ
DOID:0050612	gallbladder carcinoma in situ
DOID:0050613	Bile duct carcinoma in situ
DOID:0050614	bronchus carcinoma in situ
DOID:0050620	infiltrating renal pelvis transitional cell carcinoma
DOID:0050623	Bladder benign neoplasm
DOID:0050665	fetal alcohol syndrome
DOID:0050666	Partial fetal alcohol syndrome
DOID:0050667	alcohol-related neurodevelopmental disorder
DOID:0050668	alcohol-related birth defect
DOID:0050672	Dyskinetic cerebral palsy
DOID:0050673	Mixed cerebral palsy
DOID:0050688	Anal canal cancer
DOID:0050695	malignant pleural solitary fibrous tumor
DOID:0050696	fetal alcohol spectrum disorder
DOID:0050698	Funisitis
DOID:0050701	electroclinical syndrome
DOID:0050702	Neonatal period electroclinical syndrome
DOID:0050703	Infancy electroclinical syndrome
DOID:0050704	childhood electroclinical syndrome
DOID:0050705	adolescence-adult electroclinical syndrome
DOID:0050706	Variable age at onset electroclinical syndrome
DOID:0050708	Early onset absence epilepsy
DOID:0050718	vitamin metabolic disorder
DOID:0050721	Serine deficiency
DOID:0050733	methylmalonic aciduria and homocystinuria type cblG
DOID:0050738	Y-linked monogenic disease
DOID:0050743	Mature T-cell and NK-cell lymphoma
DOID:0050758	metabolic acidosis
DOID:0050767	Midface dysplasia
DOID:0050803	glioblastoma classical subtype
DOID:0050804	glioblastoma proneural subtype
DOID:0050805	Glioblastoma mesenchymal subtype
DOID:0050806	Glioblastoma neural subtype
DOID:0050821	first-degree atrioventricular block
DOID:0050822	second-degree atrioventricular block
DOID:0050824	sinoatrial node disease
DOID:0050827	rheumatic heart disease
DOID:0050832	Pyrimidine metabolic disorder
DOID:0050837	Multifocal dystonia
DOID:0050838	Segmental dystonia
DOID:0050839	Anismus
DOID:0050842	Oculogyric crisis
DOID:0050846	Hemidystonia
DOID:0050849	Periampullary adenoma
DOID:0050850	diabetic encephalopathy
DOID:0050852	limb ischemia
DOID:0050853	chronic venous insufficiency
DOID:0050859	hemorrhagic cystitis
DOID:0050862	Pyometritis
DOID:0050863	Arteritic anterior ischemic optic neuropathy
DOID:0050864	non-arteritic anterior ischemic optic neuropathy
DOID:0050870	Pulmonary adenocarcinoma in situ
DOID:0050892	Adrenal gland pheochromocytoma
DOID:0050895	bone ameloblastoma
DOID:0050896	Bone squamous cell carcinoma
DOID:0050897	Bone chondrosarcoma
DOID:0050898	phalanx chondroma
DOID:0050899	Brain stem medulloblastoma
DOID:0050900	Sacrum chordoma
DOID:0050901	corpus callosum oligodendroglioma
DOID:0050903	parietal lobe ependymoma
DOID:0050907	mixed extragonadal germ cell cancer
DOID:0050916	bronchus mucoepidermoid carcinoma
DOID:0050917	lung combined type small cell adenocarcinoma
DOID:0050919	trachea mucoepidermoid carcinoma
DOID:0050920	tonsil squamous cell carcinoma
DOID:0050924	striated muscle rhabdoid tumor
DOID:0050926	Jejunal adenocarcinoma
DOID:0050928	Ovarian melanoma
DOID:0050930	Sublingual gland adenoid cystic carcinoma
DOID:0050933	ovarian serous carcinoma
DOID:0050935	Cervical neuroblastoma
DOID:0050937	Retroperitoneal neuroblastoma
DOID:0050938	Breast lobular carcinoma
DOID:0050939	Uterine corpus endometrial carcinoma
DOID:0050940	Endocervical adenocarcinoma
DOID:0050953	X-linked hereditary ataxia
DOID:0050988	GRID2-related spinocerebellar ataxia
DOID:0060002	C1 inhibitor deficiency
DOID:0060004	Autoimmune disease of central nervous system
DOID:0060007	CD3zeta deficiency
DOID:0060011	Recombinase activating gene 1 deficiency
DOID:0060012	recombinase activating gene 2 deficiency
DOID:0060016	CD3delta deficiency
DOID:0060024	Lambda 5 deficiency
DOID:0060026	immunoglobulin beta deficiency
DOID:0060028	Good syndrome
DOID:0060029	Autoimmune disease of exocrine system
DOID:0060030	Autoimmune disease of eyes, ear, nose and throat
DOID:0060031	Autoimmune disease of gastrointestinal tract
DOID:0060032	Autoimmune disease of musculoskeletal system
DOID:0060033	Autoimmune disease of peripheral nervous system
DOID:0060036	intrinsic cardiomyopathy
DOID:0060037	developmental disorder of mental health
DOID:0060038	specific developmental disorder
DOID:0060039	Autoimmune disease of skin and connective tissue
DOID:0060042	Atypical autism
DOID:0060043	Sexual health disorder
DOID:0060044	Paraphilia disorder
DOID:0060045	Munchausen by proxy
DOID:0060047	Writing disorder
DOID:0060048	Nosophobia
DOID:0060049	Autoimmune disease of urogenital tract
DOID:0060050	autoimmune disease of blood
DOID:0060051	Autoimmune disease of cardiovascular system
DOID:0060056	Hypersensitivity reaction disease
DOID:0060057	Gluten allergy
DOID:0060066	pyridoxine-responsive sideroblastic anemia
DOID:0060068	Nonbacterial thrombotic endocarditis
DOID:0060071	pre-malignant neoplasm
DOID:0060072	benign neoplasm
DOID:0060073	Lymphatic system cancer
DOID:0060074	ductal carcinoma in situ
DOID:0060075	estrogen-receptor positive breast cancer
DOID:0060076	estrogen-receptor negative breast cancer
DOID:0060077	progesterone-receptor positive breast cancer
DOID:0060078	progesterone-receptor negative breast cancer
DOID:0060080	Her2-receptor negative breast cancer
DOID:0060082	Breast benign neoplasm
DOID:0060083	Immune system cancer
DOID:0060084	Cell type benign neoplasm
DOID:0060085	organ system benign neoplasm
DOID:0060088	Vestibular gland benign neoplasm
DOID:0060090	Central nervous system benign neoplasm
DOID:0060091	Cardiovascular organ benign neoplasm
DOID:0060092	Immune system organ benign neoplasm
DOID:0060094	Bone benign neoplasm
DOID:0060096	Sensory organ benign neoplasm
DOID:0060099	Musculoskeletal system benign neoplasm
DOID:0060100	Musculoskeletal system cancer
DOID:0060102	Cartilage cancer
DOID:0060106	Brain meningioma
DOID:0060110	Cervical benign neoplasm
DOID:0060111	Fallopian tube benign neoplasm
DOID:0060112	Ovarian benign neoplasm
DOID:0060116	Sensory system cancer
DOID:0060121	Integumentary system benign neoplasm
DOID:0060122	Integumentary system cancer
DOID:0060126	Alpha chain disease
DOID:0060127	Gamma heavy chain disease
DOID:0060128	Mu chain disease
DOID:0060129	delta chain disease
DOID:0060130	Akinetopsia
DOID:0060131	alexithymia
DOID:0060132	Amusia
DOID:0060133	Anosognosia
DOID:0060134	Apperceptive agnosia
DOID:0060136	Associative agnosia
DOID:0060137	Auditory agnosia
DOID:0060138	Autotopagnosia
DOID:0060139	Color agnosia
DOID:0060140	Cortical deafness
DOID:0060141	Finger agnosia
DOID:0060142	Form agnosia
DOID:0060143	Integrative agnosia
DOID:0060144	mirror agnosia
DOID:0060145	Pain agnosia
DOID:0060146	Phonagnosia
DOID:0060147	semantic agnosia
DOID:0060148	Simultanagnosia
DOID:0060149	social emotional agnosia
DOID:0060150	Astereognosia
DOID:0060151	Tactile agnosia
DOID:0060152	time agnosia
DOID:0060153	Topographical agnosia
DOID:0060154	Verbal auditory agnosia
DOID:0060156	visual verbal agnosia
DOID:0060158	acquired metabolic disease
DOID:0060163	Body dysmorphic disorder
DOID:0060164	Pain disorder
DOID:0060166	bipolar ll disorder
DOID:0060176	gamma-amino butyric acid metabolism disorder
DOID:0060191	Gastroduodenal Crohn's disease
DOID:0060195	Amyotrophic lateral sclerosis type 3
DOID:0060199	Amyotrophic lateral sclerosis type 7
DOID:0060204	Amyotrophic lateral sclerosis type 13
DOID:0060219	lymph node adenoid cystic carcinoma
DOID:0060220	Physical urticaria
DOID:0060286	combined oxidative phosphorylation deficiency
DOID:0060293	autosomal dominant chondrodysplasia punctata
DOID:0060309	syndromic X-linked intellectual disability
DOID:0060310	Uvulitis
DOID:0060314	Persistent generalized lymphadenopathy
DOID:0060323	Breast abscess
DOID:0060324	Dental abscess
DOID:0060338	Parameningeal embryonal rhabdomyosarcoma
DOID:0060343	glucocorticoid-induced osteoporosis
DOID:0060377	Orofaciodigital syndrome VII
DOID:0060388	chromosomal deletion syndrome
DOID:0060396	chromosome 15q25 deletion syndrome
DOID:0060401	chromosome 16q22 deletion syndrome
DOID:0060414	chromosome 2p12-p11.2 deletion syndrome
DOID:0060416	chromosome 2q31.2 deletion syndrome
DOID:0060421	chromosome 5q12 deletion syndrome
DOID:0060423	chromosome 6q11-q14 deletion syndrome
DOID:0060429	chromosomal duplication syndrome
DOID:0060437	chromosome 22q13 duplication syndrome
DOID:0060440	Epithelial and subepithelial dystrophy
DOID:0060441	epithelial-stromal TGFBI dystrophy
DOID:0060443	Corneal endothelial dystrophy
DOID:0060458	chromosome 2q31.1 duplication syndrome
DOID:0060492	Chicken egg allergy
DOID:0060495	Shellfish allergy
DOID:0060496	respiratory allergy
DOID:0060497	Pollen allergy
DOID:0060498	Timothy grass allergy
DOID:0060499	Autoimmune neuropathy
DOID:0060500	drug allergy
DOID:0060501	Metal allergy
DOID:0060502	Gastrointestinal allergy
DOID:0060503	Fruit allergy
DOID:0060504	Apple allergy
DOID:0060505	Apricot allergy
DOID:0060506	Cherry allergy
DOID:0060507	Indian plum allergy
DOID:0060508	Orange allergy
DOID:0060509	Melon allergy
DOID:0060510	Peach allergy
DOID:0060511	plum allergy
DOID:0060512	Tomato allergy
DOID:0060513	Fish allergy
DOID:0060514	Atlantic cod allergy
DOID:0060515	Atlantic salmon allergy
DOID:0060516	carp allergy
DOID:0060517	zebrafish allergy
DOID:0060518	rainbow trout allergy
DOID:0060519	beta-lactam allergy
DOID:0060520	Penicillin allergy
DOID:0060521	Cow milk allergy
DOID:0060522	Goat milk allergy
DOID:0060523	Mollusc allergy
DOID:0060524	Crustacean allergy
DOID:0060525	brown shrimp allergy
DOID:0060526	Crab allergy
DOID:0060527	Indian prawn allergy
DOID:0060528	tiger prawn allergy
DOID:0060529	white shrimp allergy
DOID:0060530	Snail allergy
DOID:0060531	horned turban snail allergy
DOID:0060532	latex allergy
DOID:0060606	fetal nicotine spectrum disorder
DOID:0060669	cerebral cavernous malformation
DOID:0060683	Autosomal dominant nocturnal frontal lobe epilepsy 2
DOID:0060716	autosomal recessive congenital ichthyosis 7
DOID:0060755	Familial temporal lobe epilepsy 2
DOID:0060781	congenital secretory sodium diarrhea 3
DOID:0060819	syndromic X-linked intellectual disability Chudley-Schwartz type
DOID:0060840	Isolated microphthalmia 1
DOID:0060893	juvenile-onset Parkinson's disease
DOID:0060894	early-onset Parkinson's disease
DOID:0060904	Legume allergy
DOID:0070020	autosomal dominant dyskeratosis congenita 4
DOID:0070021	autosomal recessive dyskeratosis congenita 4
DOID:0070032	Autosomal dominant non-syndromic intellectual disability 2
DOID:0070078	Schizophrenia 2
DOID:0070083	Schizophrenia 7
DOID:0070085	schizophrenia 9
DOID:0070089	Schizophrenia 13
DOID:0070090	Schizophrenia 14
DOID:0070092	schizophrenia 16
DOID:0070141	Autosomal recessive cutis laxa type II classic type
DOID:0070159	hereditary sensory neuropathy X-linked
DOID:0070160	atypical hereditary sensory neuropathy
DOID:0070164	Spermatogenic failure 2
DOID:0070189	X-linked spermatogenic failure 1
DOID:0070196	infantile-onset distal myopathy
DOID:0070199	Miyoshi muscular dystrophy 1
DOID:0070200	Miyoshi muscular dystrophy 2
DOID:0070210	hereditary lymphedema IA
DOID:0070211	hereditary lymphedema IB
DOID:0070274	hereditary nonpolyposis colorectal cancer type 2
DOID:0070297	primary microcephaly
DOID:0070305	Multiple epiphyseal dysplasia due to collagen 9 anomaly
DOID:0070306	post-cardiac arrest syndrome
DOID:0070308	rippling muscle disease 1
DOID:0070310	drug-induced hearing loss
DOID:0070311	oligoasthenoteratozoospermia
DOID:0070317	Wet beriberi
DOID:0070318	Dry beriberi
DOID:0070319	Miliaria pustulosa
DOID:0070320	Miliaria profunda
DOID:0070321	Miliaria crystallina
DOID:0070325	malignant childhood adrenal gland pheochromocytoma
DOID:0070333	Breast implant-associated anaplastic large cell lymphoma
DOID:0070334	Vegetable allergy
DOID:0070335	Celery allergy
DOID:0070338	Cerebellar hypoplasia
DOID:0070339	cerebellar hyplasia/atrophy, epilepsy, and global developmental delay
DOID:0070340	classic citrullinemia
DOID:0070341	neonatal-onset type II citrullinemia
DOID:0070342	adult-onset type II citrullinemia
DOID:0070343	CSF1R-related brain malformation and osteopetrosis
DOID:0070345	vertebral anomalies and variable endocrine and T-cell dysfunction
DOID:0070346	neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies
DOID:0070348	Spinal muscular atrophy with lower extremity predominance
DOID:0070349	spinal muscular atrophy with lower extremity predominance 2A
DOID:0070350	spinal muscular atrophy with lower extremity predominante 2B
DOID:0070351	spinal muscular atrophy with lower extremity predominance 1
DOID:0070352	stress-induced childhood-onset neurodegeneration with variable ataxia and seizures
DOID:0070354	cataract 48
DOID:0070356	visual impairment and progressive phthisis bulbi
DOID:0070357	nephrotic syndrome type 20
DOID:0080000	muscular disease
DOID:0080005	bone remodeling disease
DOID:0080006	bone development disease
DOID:0080007	Bone deterioration disease
DOID:0080008	Ischemic bone disease
DOID:0080009	X-linked dominant disease
DOID:0080010	bone structure disease
DOID:0080012	X-linked recessive disease
DOID:0080014	chromosomal disease
DOID:0080015	physical disorder
DOID:0080018	Dysbaric osteonecrosis
DOID:0080019	metaphyseal dysplasia
DOID:0080027	spondyloepimetaphyseal dysplasia
DOID:0080039	Axial osteomalacia
DOID:0080040	Fibrogenesis imperfecta ossium
DOID:0080051	acromesomelic dysplasia, Hunter-Thompson type
DOID:0080069	Charcot-Marie-Tooth disease type 7
DOID:0080080	nonsyndromic congenital nail disorder 2
DOID:0080083	nonsyndromic congenital nail disorder 5
DOID:0080084	nonsyndromic congenital nail disorder 6
DOID:0080127	mitochondrial DNA depletion syndrome 8a
DOID:0080165	Myeloid and lymphoid neoplasms associated with PDGFRA rearrangement
DOID:0080166	myeloid and lymphoid neoplasms associated with PDGFRB rearrangement
DOID:0080179	haemophilus meningitis
DOID:0080180	Zika virus congenital syndrome
DOID:0080182	Mixed fibrolamellar hepatocellular carcinoma
DOID:0080184	mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma
DOID:0080185	Mucinous bronchioloalveolar adenocarcinoma
DOID:0080186	Nonmucinous bronchioloalveolar adenocarcinoma
DOID:0080189	Malignant hemangioma
DOID:0080192	relapsed/refractory diffuse large B-cell lymphoma
DOID:0080193	Superior semicircular canal dehiscence
DOID:0080251	erythrokeratodermia variabilis et progressiva 5
DOID:0080269	autosomal dominant nonsyndromic deafness 73
DOID:0080276	Joubert syndrome 29
DOID:0080305	Signet ring lung adenocarcinoma
DOID:0080306	Solid adenocarcinoma with mucin production
DOID:0080320	Peripheral nervous system benign neoplasm
DOID:0080321	Autonomic nervous system benign neoplasm
DOID:0080322	polycystic kidney disease
DOID:0080329	cold-induced sweating syndrome 1
DOID:0080333	aortic valve disease 1
DOID:0080352	X-linked chondrodysplasia punctata 2
DOID:0080353	X-linked recessive hypophosphatemic rickets
DOID:0080355	Hepatobiliary system cancer
DOID:0080357	fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 1
DOID:0080364	Malignant adenoma
DOID:0080368	sex cord-stromal benign neoplasm
DOID:0080371	testicular sex cord-stromal benign neoplasm
DOID:0080372	Epithelioid inflammatory myofibroblastic sarcoma
DOID:0080373	Epididymis disease
DOID:0080374	Gastroesophageal cancer
DOID:0080375	gastroesophageal adenocarcinoma
DOID:0080377	peroxisomal biogenesis disorder
DOID:0080396	orofacial cleft 2
DOID:0080397	orofacial cleft 3
DOID:0080398	Orofacial cleft 4
DOID:0080402	orofacial cleft 9
DOID:0080405	orofacial cleft 12
DOID:0080406	orofacial cleft 13
DOID:0080407	orofacial cleft 14
DOID:0080492	Leukocyte adhesion deficiency 2
DOID:0080503	Multiple congenital anomalies-hypotonia-seizures syndrome
DOID:0080532	Smarca4-deficient sarcoma of thorax
DOID:0080535	Hypermanganesemia with dystonia
DOID:0080546	non-alcoholic fatty liver
DOID:0080547	non-alcoholic steatohepatitis
DOID:0080577	Polygenic disease
DOID:0080578	Digenic disease
DOID:0080579	3-Methylcrotonyl-CoA carboxylase 1 deficiency
DOID:0080581	hyperekplexia 4
DOID:0080583	Wolfram syndrome, mitochondrial form
DOID:0080596	hyper IgE recurrent infection syndrome 4
DOID:0080597	Kleefstra syndrome
DOID:0080598	Kleefstra syndrome 2
DOID:0080599	Coronavirus infectious disease
DOID:0080601	Germ cell benign neoplasm
DOID:0080602	Benign teratoma
DOID:0080603	ankylosing spondylitis 1
DOID:0080604	ankylosing spondylitis 2
DOID:0080605	Ankylosing spondylitis 3
DOID:0080606	anterior segment dysgenesis 1
DOID:0080607	anterior segment dysgenesis 2
DOID:0080608	anterior segment dysgenesis 3
DOID:0080609	anterior segment dysgenesis 4
DOID:0080610	anterior segment dysgenesis 5
DOID:0080611	anterior segment dysgenesis 6
DOID:0080612	anterior segment dysgenesis 7
DOID:0080613	anterior segment dysgenesis 8
DOID:0080615	nephroma
DOID:0080616	Kidney cortex disease
DOID:0080617	lymph node benign neoplasm
DOID:0080618	Lymph node carcinoma
DOID:0080619	Auditory system benign neoplasm
DOID:0080621	glucocorticoid deficiency 1
DOID:0080622	peroxisome biogenesis disorder 2B
DOID:0080623	Heimler syndrome 1
DOID:0080624	Heimler syndrome 2
DOID:0080625	severe congenital neutropenia 1
DOID:0080626	corticosterone methyloxidase deficiency 1
DOID:0080627	alopecia-mental retardation syndrome
DOID:0080628	alopecia-mental retardation syndrome 1
DOID:0080629	alopecia-mental retardation syndrome 2
DOID:0080632	Fazio-Londe disease
DOID:0080634	nanophthalmos
DOID:0080635	optic disc anomalies with retinal and/or macular dystrophy
DOID:0080637	Isolated microphthalmia
DOID:0080638	B-cell acute lymphoblastic leukemia
DOID:0080640	Gallbladder benign neoplasm
DOID:0080641	tongue carcinoma
DOID:0080643	B-lymphoblastic leukemia/lymphoma with BCR-ABL1
DOID:0080644	B-lymphoblastic leukemia/lymphoma MLL rearranged
DOID:0080645	B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1
DOID:0080646	B-lymphoblastic leukemia/lymphoma with hyperdiploidy
DOID:0080647	B-lymphoblastic leukemia/lymphoma with hypodiploidy
DOID:0080648	B-lymphoblastic leukemia/lymphoma with IL3-IGH
DOID:0080649	B-lymphoblastic leukemia/lymphoma with TCF3-PBX1
DOID:0080650	B-lymphoblastic leukemia/lymphoma, BCR-ABL1â€“like
DOID:0080651	B-lymphoblastic leukemia/lymphoma with iAMP21
DOID:0080652	calcium oxalate nephrolithiasis
DOID:0080654	Uric acid urolithiasis
DOID:0080655	Hypophosphatemic nephrolithiasis/osteoporosis
DOID:0080656	45,X/46,XY mixed gonadal dysgenesis
DOID:0080661	nonsyndromic aplasia cutis congenita
DOID:0080662	atrial standstill 1
DOID:0080663	atrial standstill 2
DOID:0080664	diaphyseal medullary stenosis with malignant fibrous histiocytoma
DOID:0080665	warfarin resistance
DOID:0080666	warfarin sensitivity
DOID:0080667	Spinal muscular atrophy type 0
DOID:0080669	posterior polymorphous corneal dystrophy 4
DOID:0080670	Meesmann corneal dystrophy 1
DOID:0080671	Meesmann corneal dystrophy 2
DOID:0080672	fibrochondrogenesis 1
DOID:0080673	fibrochondrogenesis 2
DOID:0080675	Stickler syndrome 2
DOID:0080676	Stickler syndrome 1
DOID:0080677	otospondylomegaepiphyseal dysplasia, autosomal dominant
DOID:0080678	mucolipidosis III gamma
DOID:0080679	neuronal intestinal dysplasia type A
DOID:0080680	Neuronal intestinal dysplasia type B
DOID:0080681	X-linked chronic idiopathic intestinal pseudo-obstruction
DOID:0080682	autosomal dominant familial visceral neuropathy
DOID:0080683	Nonsyndromic congenital nail disorder
DOID:0080684	diffuse midline glioma, H3 K27M-mutant
DOID:0080685	aortic dissection
DOID:0080686	tubular aggregate myopathy 2
DOID:0080687	reducing body myopathy 1B
DOID:0080688	Mosaic variegated aneuploidy syndrome
DOID:0080689	mosaic variegated aneuploidy syndrome 3
DOID:0080690	RASopathy
DOID:0080691	Noonan syndrome-like disorder with loose anagen hair
DOID:0080692	Noonan syndrome-like disorder with loose anagen hair 1
DOID:0080693	Noonan syndrome-like disorder with loose anagen hair 2
DOID:0080695	Burn-McKeown syndrome
DOID:0080696	Winchester syndrome
DOID:0080697	Opitz GBBB syndrome type I
