DrugName	CID
Zyprexa	135398745
abacavir	441300
abacavir-lamivudine	
abiraterone	132971
acamprosate	71158
acarbose	41774
acarbose	444254
acarbose	4432690
acarbose	441184
acarbose	445421
acarbose	134694648
acarbose	129010024
acarbose	18397995
acarbose	122172882
acarbose	163284948
acebutolol	1978
acenocoumarol	54676537
acetaminophen	1983
acetate	175
acetazolamide	1986
acetohydroxamic	
acetylcholine	187
acipimox	5310993
acitretin	5284513
aclidinium	11434515
actinomycin	
acyclovir	135398513
adapalene	60164
adefovir	60172
adenosine	60961
afatinib	10184653
agomelatine	82148
albendazole	2082
alcaftadine	19371515
alclometasone	5311000
alendronate	2088
alfentanil	51263
alfuzosin	2092
aliskiren	5493444
allopurinol	135401907
almotriptan	123606
alogliptin	11450633
alosetron	2099
alpha-methyl-p-tyrosine	3125
alprazolam	2118
alvimopan	5488548
amantadine	2130
ambrisentan	6918493
amcinonide	443958
amifostine	2141
amikacin	37768
amiloride	16231
aminoglutethimide	2145
aminophylline	9433
amiodarone	2157
amisulpride	2159
amitriptyline	2160
amlexanox	2161
amlodipine	2162
ammonia	222
ammonium	223
amobarbital	2164
amorolfine	54260
amoxapine	2170
amoxicillin	33613
amphetamine	3007
amphotericin	5280965
ampicillin	6249
amprenavir	65016
amsacrine	2179
anagrelide	135409400
anastrozole	2187
anthracycline	
apixaban	10182969
apomorphine	6005
apraclonidine	2216
apremilast	11561674
aprepitant	135413536
argatroban	92722
argenine	
arginine	6322
aripiprazole	60795
arsenic	5359596
articaine	32170
ascorbate	54670067
ascorbate	54679076
ascorbate	23667548
asenapine	3036780
asenapine	163091
asenapine	9903970
asenapine	46780481
aspirin	2244
atazanavir	148192
atenolol	2249
atomoxetine	54841
atorvastatin	60823
atosiban	5311010
atovaquone	74989
atracurium	47319
atropine	174174
auranofin	24199313
auranofin	70788951
auranofin	16667669
auranofin	6918453
auranofin	138402869
auranofin	124081048
auranofin	6333901
auranofin	57417071
avanafil	9869929
axitinib	6450551
azathioprine	2265
azelaic	2266
azelastine	2267
azilsartan	135415867
azithromycin	447043
aztreonam	5742832
aztreonam	5459211
aztreonam	2274
aztreonam	54117
aztreonam	5466987
aztreonam	56842327
aztreonam	86741379
aztreonam	22842006
baclofen	2284
balsalazide	54585
barium	5355457
bazedoxifene	154257
beclomethasone	20469
beclomethasone	11957468
beclomethasone	16218996
beclomethasone	2308
beclomethasone	133687604
beclomethasone	24867475
beclomethasone	163285100
beclomethasone	134688323
beclomethasone	126968472
beclomethasone	155903696
belinostat	6918638
benazepril	5362124
benazeprilat	5463984
bendamustine	65628
bendrofluazide	2315
benzathine	8793
benzocaine	2337
benzonatate	7699
benzoyl	7187
benzphetamine	5311017
benztropine	1201549
benzydamine	12555
benzyl	123147
benzylpenicilloyl	57048972
benzylpenicilloyl	76479660
bepotastine	164522
bepridil	2351
besifloxacin	10178705
betahistine	2366
betaine	247
betamethasone	9782
betaxolol	2369
bethanechol	2370
bexarotene	82146
bezafibrate	39042
bicalutamide	2375
bicarbonate	769
biguanide	5939
bile	
bimatoprost	5311027
bisacodyl	2391
bisoprolol	2405
bleomycin	5360373
bleomycin	5460769
bleomycin	84068
bleomycin	456190
bleomycin	155903698
boceprevir	10324367
bortezomib	387447
bosentan	104865
bosutinib	5328940
bretylium	2431
brimonidine	2435
brinzolamide	68844
bromazepam	2441
bromcresol	
bromfenac	60726
bromhexine	2442
bromocriptine	31101
budesonide	5281004
bumetanide	2471
bupivacaine	2474
buprenorphine	644073
bupropion	444
buspirone	2477
busulfan	2478
butabarbital	2479
butenafine	2484
butoconazole	47472
butorphanol	5361092
cabazitaxel	9854073
cabergoline	54746
cabozantinib	25102847
caffeine	2519
calcipotriol	5288783
calcium	5460341
canagliflozin	24812758
candesartan	2541
capecitabine	60953
capreomycin	3000502
capsaicin	1548943
captopril	44093
carbachol	5831
carbamazepine	2554
carbenicillin	20824
carbidopa	34359
carbimazole	31072
carbinoxamine	2564
carboplatin	426756
carboprost	5281075
carisoprodol	2576
carnitine	288
carnitine	10917
carteolol	2583
carvedilol	2585
cefaclor	51039
cefadroxil	47965
cefazolin	33255
cefdinir	6915944
cefdinir	6399253
cefdinir	6398970
cefdinir	6803597
cefdinir	11655595
cefdinir	88046200
cefdinir	131714458
cefdinir	123133951
cefditoren	9870843
cefepime	5479537
cefepime	5491295
cefepime	16726873
cefixime	5362065
cefixime	6321411
cefixime	54362
cefixime	6604438
cefixime	5943039
cefixime	91323352
cefixime	92329211
cefixime	90437953
cefotaxime	5742673
cefotaxime	10695961
cefotaxime	9777579
cefotetan	53025
cefoxitin	441199
cefpodoxime	6335986
cefprozil	5281006
cefprozil	6436628
ceftaroline	9852981
ceftazidime	5481173
ceftazidime	5484131
ceftazidime	91713
ceftazidime	2650
ceftazidime	133687818
ceftazidime	66509024
ceftazidime	44298077
ceftizoxime	6533629
ceftizoxime	5361848
ceftizoxime	2655
ceftizoxime	50194
ceftizoxime	5353510
ceftizoxime	54121176
ceftobiprole	135413542
ceftobiprole	135536952
ceftobiprole	137274216
ceftobiprole	156963289
ceftriaxone	5479530
ceftriaxone	23679441
ceftriaxone	9570985
ceftriaxone	46173365
cefuroxime	5479529
cefuroxime	5361202
cefuroxime	41375
cefuroxime	2659
cefuroxime	6914282
celecoxib	2662
celiprolol	2663
cephalexin	27447
cephem	
cerivastatin	446156
cetirizine	2678
cetrorelix	25074887
cevimeline	83898
cevimeline	2684
cevimeline	25137844
cevimeline	18642481
cevimeline	132935795
chlorambucil	2708
chloramphenicol	5959
chlordiazepoxide	2712
chlorhexidine	9552079
chloride	312
chloroprocaine	8612
chloroquine	2719
chlorpheniramine	2725
chlorpromazine	2726
chlorpropamide	2727
chlorthalidone	2732
chlorzoxazone	2733
choline	305
chromium	23976
ciclesonide	6918155
ciclopirox	2749
cidofovir	60613
cilazapril	56330
cilostazol	2754
cimetidine	2756
cinacalcet	156419
cinoxacin	2762
ciprofloxacin	2764
cisatracurium	62887
cisplatin	5702198
citalopram	2771
citric	
cladribine	20279
clarithromycin	84029
clemastine	26987
clevidipine	153994
clindamycin	446598
clobazam	2789
clobetasol	5311051
clobetasone	71387
clocortolone	5311052
clodronate	25419
clofarabine	119182
clofazimine	2794
clomiphene	1548953
clomiphene	2800
clomiphene	1548955
clomipramine	2801
clonazepam	2802
clonidine	2803
clopidogrel	60606
clorazepate	2809
clotrimazole	2812
clozapine	135398737
cobicistat	25151504
cocaine	446220
codeine	5284371
colchicine	6167
colesevelam	160051
colestimide	65840
colestipol	62816
colestyramine	
conivaptan	151171
conjugated	
copolymer	
copper	23978
cortisol	5754
cortisone	222786
cosyntropin	16133802
cosyntropin	16129617
cosyntropin	16162116
crizotinib	11626560
crotamiton	688020
cyanocobalamin	5311498
cyanocobalamin	70678590
cyanocobalamin	46853873
cyanocobalamin	11970261
cyanocobalamin	24892734
cyanocobalamin	129627537
cyanocobalamin	54605677
cyanocobalamin	6474318
cyanocobalamin	156587311
cyanocobalamin	139030973
cyanocobalamin	23806828
cyanocobalamin	25102581
cyanocobalamin	129627679
cyanocobalamin	145875202
cyanocobalamin	137332389
cyanocobalamin	118701720
cyanocobalamin	25195380
cyanocobalamin	91898871
cyanocobalamin	44176380
cyanocobalamin	5460135
cyclizine	6726
cyclobenzaprine	2895
cyclopentolate	2905
cyclophosphamide	2907
cyproheptadine	2913
cyproterone	5284537
cysteamine	6058
cytarabine	6253
cytokinin	3830
d-telaprevir	16742556
dabigatran	216210
dabrafenib	44462760
dacarbazine	135398738
dacarbazine	2942
dalbavancin	16134627
dalbavancin	135659030
dalbavancin	16134410
dalbavancin	23724878
dalbavancin	133268464
dalteparin	772
danazol	28417
dantrolene	6914273
dantrolene	5378825
dantrolene	2952
dapagliflozin	9887712
dapsone	2955
darifenacin	444031
darunavir	213039
dasatinib	3062316
deferasirox	214348
deferiprone	2972
deferoxamine	2973
degarelix	16136245
delamanid	6480466
delavirdine	5625
delta	
demeclocycline	54680690
demethyl	165901
deprenyl	5195
desflurane	42113
desipramine	2995
desloratadine	124087
desmopressin	5311065
desmopressin	27991
desmopressin	16051933
desogestrel	40973
desonide	5311066
desoximetasone	5311067
desvenlafaxine	125017
dexamethasone	5743
dexmedetomidine	5311068
dexpanthenol	131204
dexrazoxane	71384
dextran	4125253
dextromethorphan	5360696
dextrorphan	5360697
diatrizoate	2140
diazepam	3016
diazoxide	3019
dichlorphenamide	3038
diclofenac	3033
dicloxacillin	18381
dicyclomine	3042
didanosine	135398739
diethylenetriaminepentaacetic	
diethylpropion	7029
diflorasone	71415
diflunisal	3059
digoxin	2724385
dihydrocodeine	5284543
dihydroergotamine	10531
diltiazem	39186
dimenhydrinate	10660
dimercaprol	3080
dimercaptosuccinic	
diphenhydramine	3100
dipivefrin	3105
dipyridamole	3108
disopyramide	3114
disulfiram	3117
dobutamine	36811
docetaxel	148124
dofetilide	71329
dolasetron	3033818
dolasetron	3033817
dolutegravir	54726191
domperidone	3151
donepezil	3152
dopamine	681
doripenem	73303
dorzolamide	5284549
dothiepin	5282426
doxapram	3156
doxazosin	3157
doxepin	667477
doxepin	667468
doxepin	3158
doxercalciferol	5281107
doxorubicin	31703
doxycycline	54671203
dronedarone	208898
droperidol	3168
drospirenone	68873
duloxetine	60835
dutasteride	6918296
dyphylline	3182
ecallantide	44152182
ecallantide	118984459
ecallantide	129628207
ecallantide	156631350
echothiophate	10548
econazole	3198
edrophonium	3202
efavirenz	64139
efinaconazole	489181
eicosapentaenoic	
eletriptan	77993
eliglustat	23652731
eltrombopag	135449332
elvitegravir	5277135
emedastine	3219
empagliflozin	11949646
emtricitabine	60877
enflurane	3226
entacapone	5281081
entecavir	135398508
ephedrine	9294
epinastine	3241
epinephrine	5816
epitopic	443936
eplerenone	443872
eprosartan	5281037
ergonovine	443884
ergotamine	8223
eribulin	11354606
erlotinib	176870
ertapenem	150610
erythromycin	12560
eslicarbazepine	9881504
esmolol	59768
esomeprazole	9568614
esomeprazole	4594
esomeprazole	9579578
estazolam	3261
estradiol	5757
estramustine	259331
estriol	5756
estrone	5870
ethacrynic	
ethambutol	14052
ethionamide	2761171
ethosuximide	3291
ethotoin	3292
etidronate	3305
etodolac	3308
etomidate	667484
etomidate	36339
etomidate	6338045
etoposide	36462
etoricoxib	123619
etravirine	193962
everolimus	6442177
exemestane	60198
exenatide	45588096
exenatide	53396299
exenatide	56927919
exenatide	138394057
ezetimibe	150311
famciclovir	3324
famotidine	5702160
famotidine	3325
famotidine	5353622
febuxostat	134018
felbamate	3331
felodipine	3333
fenofibrate	3339
fenofibric	
fenoldopam	3341
fenoprofen	3342
fentanyl	3345
ferumoxytol	
fesoterodine	6918558
fexofenadine	3348
fidaxomicin	10034073
fidaxomicin	46174142
fidaxomicin	151383
fidaxomicin	91885501
fidaxomicin	102580518
fidaxomicin	70678896
fidaxomicin	23305223
fidaxomicin	135391138
fidaxomicin	156620959
fidaxomicin	132472265
fidaxomicin	117590639
fidaxomicin	131668620
finasteride	57363
flavoxate	3354
flecainide	3356
florbetaben	11501341
florbetapir	24822371
florbetapir	57396865
flucloxacillin	21319
fluconazole	3365
fludarabine	657237
fludrocortisone	31378
flumazenil	3373
flumethasone	16490
flunisolide	82153
flunitrazepam	3380
fluocinolone	91488
fluocinonide	9642
fluorescein	16850
fluoride	28179
fluorometholone	9878
fluoxetine	3386
fluoxymesterone	6446
fluphenazine	3372
flurandrenolone	15209
flurazepam	3393
flurbiprofen	3394
flutamide	3397
fluticasone	5311101
fluticasone/salmeterol	9811567
fluticasone/salmeterol	56841124
fluvastatin	446155
fluvastatin	23663976
fluvastatin	37888681
fluvoxamine	5324346
folate	135398658
fondaparinux	5282448
formoterol	3410
formoterol	3083544
formoterol	3034756
fosamprenavir	131536
fosaprepitant	135413538
foscarnet	3415
fosfomycin	446987
fosinopril	55891
fosinopril	9601226
fosinopril	6708482
fosinopril	3420
fosinopril	45357796
fosinopril	9872634
fosinopril	146160312
fosinopril	134715568
fosinoprilat	62956
fosphenytoin	56339
fospropofol	3038498
fotemustine	104799
frovatriptan	77992
furosemide	3440
fusidic	
gabapentin	3446
gadobenate	56840960
gadobenate	131704172
gadobutrol	6102852
gadobutrol	15814656
gadobutrol	86767262
gadobutrol	70678987
gadobutrol	189914
gadobutrol	154573744
gadobutrol	155802509
gadobutrol	155903675
gadobutrol	155907170
gadobutrol	156599202
gadodiamide	153921
gadodiamide	60754
gadodiamide	24847884
gadodiamide	91872893
gadodiamide	71775015
gadodiamide	24838310
gadodiamide	123134693
gadodiamide	76964236
gadodiamide	91810853
gadodiamide	101673418
gadodiamide	134819268
gadodiamide	156026237
gadofosveset	73415770
gadofosveset	129628282
gadolinium	23982
gadopentetate	6857474
gadoteridol	60714
gadoteridol	44144429
gadoteridol	92043200
gadoteridol	85117145
gadoteridol	129009859
gadoteridol	16757547
gadoteridol	60148448
gadoteridol	134819269
gadoversetamide	444013
gadoversetamide	90469695
gadoversetamide	6435809
gadoversetamide	23581832
galantamine	9651
gamma-aminobutyric	
ganciclovir	135398740
gatifloxacin	5379
gefitinib	123631
gemcitabine	60750
gemeprost	5282237
gemfibrozil	3463
gemifloxacin	9571107
gemifloxacin	5464436
gemifloxacin	72938
gemifloxacin	29980780
gentamicin	3467
gentamicin	72395
gentamicin	441305
gentamicin	146157093
glibenclamide	3488
gliclazide	3475
glimepiride	3476
glipizide	3478
glucagon	16132283
glucose	5793
glutamine	5961
glycerol	753
glycine	750
glycopyrrolate	11693
gold	23985
gonadorelin	638793
granisetron	5284566
granisetron	86287410
graphene	5462310
griseofulvin	441140
guaifenesin	3516
guanfacine	3519
guanidinium	32838
halcinonide	443943
halobetasol	5311167
halofantrine	37393
haloperidol	3559
hemin	
heparin	
hepatitis	
hetastarch	24846132
hexachlorophene	3598
hexamethylmelamine	2123
hexaminolevulinate	6433083
histamine	774
homatropine	5282593
homatropine	3623
homatropine	688024
homatropine	5702065
homatropine	73707487
hydralazine	3637
hydrochlorothiazide	3639
hydrocodone	5284569
hydrocortisone	5754
hydroflumethiazide	3647
hydromorphone	5284570
hydroxocobalamin	70689311
hydroxocobalamin	44475014
hydroxocobalamin	45357193
hydroxocobalamin	92132748
hydroxocobalamin	50935334
hydroxocobalamin	70678542
hydroxocobalamin	146014417
hydroxocobalamin	146156970
hydroxocobalamin	24892771
hydroxocobalamin	126480146
hydroxocobalamin	163196529
hydroxocobalamin	16056828
hydroxocobalamin	6474319
hydroxocobalamin	71774773
hydroxocobalamin	155903721
hydroxocobalamin	134820153
hydroxocobalamin	129893562
hydroxybutyrate	3037032
hydroxychloroquine	3652
hydroxyl	
hydroxypropyl	53627505
hydroxyurea	3657
hydroxyzine	3658
ibandronate	60852
ibuprofen	3672
ibutilide	60753
icodextrin	
idarubicin	42890
ifosfamide	3690
iloperidone	71360
iloprost	5311181
iloprost	6435378
iloprost	53394043
iloprost	53486260
iloprost	51397006
iloprost	89077401
iloprost	54313
iloprost	134694981
iloprost	91746214
imatinib	5291
imipramine	3696
imiquimod	57469
indacaterol	6918554
indapamide	3702
indinavir	5362440
indomethacin	3715
insulin	
iodide	30165
iodipamide	3739
iodixanol	3724
iohexol	3730
iopamidol	65492
iopromide	3736
iotrolan	3738
ioversol	3741
ioxaglate	3742
ioxilan	3743
ipratropium	657309
ipratropium	3746
ipratropium	6604365
ipratropium	25897919
irbesartan	3749
irbesartan-hydrochlorothiazide	9831761
irinotecan	60838
iron	23925
isocarboxazid	3759
isoflurane	3763
isomannide	10975624
isomannide	6852408
isomannide	99937
isomannide	12116847
isomannide	12304539
isomannide	12304540
isoniazid	3767
isopropyl	
isoproterenol	3779
isosorbide	12597
isosorbide-5-mononitrate	27661
isosulfan	
isoxsuprine	3783
isradipine	3784
itraconazole	55283
itraconazole	3793
itraconazole	6917738
itraconazole	14179013
itraconazole	45039617
itraconazole	14179008
ivabradine	132999
ivacaftor	16220172
ivermectin	6321424
ivermectin	4330618
ivermectin	11957587
ivermectin	6419971
ivermectin	71308642
ivermectin	146159550
ivermectin	45114068
ivermectin	155970341
ivermectin	6427057
ivermectin	122172888
ivermectin	134687046
ivermectin	135391144
ivermectin	164186531
ivermectin	124870718
ivermectin	57182275
ivermectin	124870720
ivermectin	70678372
ivermectin	3085416
ixabepilone	6445540
kanamycin	6032
ketamine	3821
ketoconazole	456201
ketoconazole	47576
ketoconazole	3823
ketoconazole	5702077
ketoconazole	73951506
ketoprofen	3825
ketorolac	3826
ketotifen	3827
labetalol	3869
lacosamide	219078
lactate	91435
lactate	612
lactulose	11333
lactulose	3872
lactulose	11024312
lactulose	16217605
lactulose	131839611
lamivudine	60825
lamotrigine	3878
lanreotide	71349
lanreotide	6918011
lanreotide	122173799
lanreotide	134694358
lanreotide	138393800
lanreotide	154734381
lanreotide	10796238
lanreotide	44270249
lansoprazole	3883
lanthanum	23926
lapatinib	208908
lasofoxifene	216416
latanoprost	5311221
leflunomide	3899
lenalidomide	216326
lercanidipine	65866
letrozole	3902
leucovorin	135403648
leuprorelin	657181
levetiracetam	5284583
levobunolol	39468
levocabastine	54385
levodopa/carbidopa	
levomepromazine	72287
levonorgestrel	13109
levosimendan	3033825
lidocaine	3676
linaclotide	16158208
linaclotide	57458936
linaclotide	92044408
linaclotide	137699188
linaclotide	131673845
linagliptin	10096344
lincomycin	3000540
lindane	727
linezolid	441401
liraglutide	16134956
liraglutide	91978180
liraglutide	131709229
lisdexamfetamine	11597698
lisuride	28864
lithium	3028194
lodoxamide	44564
lomefloxacin	3948
lomitapide	9853053
lomustine	3950
loperamide	3955
loratadine	3957
lorazepam	3958
lorcaserin	11658860
lormetazepam	13314
losartan	3961
loteprednol	9865442
lovastatin	53232
loxapine	3964
lubiprostone	157920
luliconazole	3003141
lurasidone	213046
lymecycline	54707177
lymecycline	54714462
lymecycline	54687131
lymecycline	146160332
lymecycline	133562720
lymecycline	154730852
mTHPC	136106195
macitentan	16004692
mafenide	3998
magnesium	5462224
malathion	4004
malvidin	159287
mannitol	6251
maprotiline	4011
maraviroc	3002977
mebendazole	4030
mebeverine	4031
mebrofenin	54158
mecamylamine	4032
meclofenamate	4037
medroxyprogesterone	10631
medrysone	247839
mefenamic	
mefloquine	4046
mefloquine	40692
mefloquine	456309
mefloquine	3000506
mefloquine	3000516
mefloquine	12986439
megestrol	19090
melatonin	896
meloxicam	54677470
melphalan	460612
memantine	4054
meperidine	4058
mephenytoin	4060
mepivacaine	4062
meprobamate	4064
mepyramine	4992
meropenem	441130
mesna	23662354
metaiodobenzylguanidine	60860
metaproterenol	4086
metaxalone	15459
metformin	4091
methacholine	1993
methadone	4095
methamphetamine	10836
methazolamide	4100
methenamine	4101
methimazole	1349907
methocarbamol	4107
methohexital	9034
methotrexate	126941
methsuximide	6476
methyclothiazide	4121
methyl	
methyldopa	38853
methylene	123164
methylergometrine	8226
methylnaltrexone	5361918
methylphenidate	4158
methylprednisolone	6741
methyltestosterone	6010
methysergide	9681
metipranolol	31477
metoclopramide	4168
metolazone	4170
metoprolol	4171
metronidazole	4173
metyrapone	4174
mexiletine	4178
mianserin	4184
miconazole	4189
midazolam	4192
midodrine	4195
mifepristone	55245
miglitol	441314
miglustat	51634
milnacipran	65833
milrinone	4197
minocycline	54675783
minoxidil	4201
mipomersen	
mirabegron	9865528
mirtazapine	4205
misoprostol	5282381
mitomycin	5746
mitotane	4211
mitoxantrone	4212
mivacurium	5281042
moclobemide	4235
modafinil	4236
moexiprilat	55331
molindone	23897
mometasone	441335
monamine	4034
monobenzone	7638
monoethanolamine	700
monomethylfumarate	21721168
monomycin	90657410
monomycin	165580
montelukast	5281040
morphine	5288826
moxifloxacin	152946
moxonidine	4810
mupirocin	446596
mycophenolate	446541
mycophenolic	
n-3	21908
nabilone	5284592
nabumetone	4409
nadolol	39147
nafcillin	8982
naftifine	47641
nalbuphine	5311304
nalidixic	4421
nalmefene	5284594
naloxone	5284596
naltrexone	5360515
nandrolone	9904
naphazoline	4436
naproxen	156391
naratriptan	4440
natamycin	5284447
natamycin	5281099
natamycin	4283516
natamycin	9939594
natamycin	57417192
natamycin	71308755
natamycin	6473973
natamycin	2723719
natamycin	146159711
natamycin	6057875
natamycin	71306823
natamycin	23835497
natamycin	75534860
natamycin	66509030
natamycin	138393806
natamycin	134751826
natamycin	92023654
natamycin	90489753
natamycin	16102132
natamycin	138403275
natamycin	133053818
nateglinide	5311309
nebivolol	71301
nebivolol	9844194
nebivolol	189562
nebivolol	71750969
nebivolol	118422671
nedocromil	50294
nefazodone	4449
nefopam	4450
nelarabine	3011155
nelfinavir	64143
neomycin	8378
neostigmine	4456
nepafenac	151075
nesiritide	71308561
nesiritide	53395955
nesiritide	122412733
nevirapine	4463
niacin	938
nicardipine	4474
nicorandil	47528
nicotine	89594
nifedipine	4485
nilotinib	644241
nilutamide	4493
nimodipine	4497
nisoldipine	4499
nitazoxanide	41684
nitrazepam	4506
nitric	
nitrite	946
nitrofurantoin	6604200
nitrogen	947
nitroglycerin	4510
nitroprusside	
nitrous	
nizatidine	3033637
norepinephrine	439260
norethisterone	6230
norfloxacin	4539
nortriptyline	4543
nystatin	6433272
nystatin	11286230
nystatin	5702099
nystatin	16219709
nystatin	24840667
nystatin	44424838
nystatin	146156144
nystatin	129627734
nystatin	4568
nystatin	102090452
nystatin	146679386
nystatin	133124921
nystatin	73952271
nystatin	60196358
nystatin	162343947
nystatin	138403272
nystatin	14960
nystatin	5311331
o291	71306891
oCRH	16132344
ofatumumab	
ofloxacin	4583
ogen	5284555
ogen	3001028
olanzapine	135398745
olmesartan	158781
olodaterol	11504295
olopatadine	5281071
olsalazine	22419
omeprazole	4594
ondansetron	4595
orlistat	3034010
orphenadrine	4601
oseltamivir	65028
ospemifene	3036505
oxacillin	6196
oxaliplatin	9887053
oxandrolone	5878
oxaprozin	4614
oxazepam	4616
oxcarbazepine	34312
oxiconazole	5353853
oxprenolol	4631
oxybutynin	4634
oxycodone	5284603
oxymetholone	5281034
oxymorphone	5284604
oxytetracycline	54675779
oxytocin	439302
p-aminohippurate	2148
paclitaxel	36314
paliperidone	115237
palonosetron	6337614
pamidronate	4674
pancuronium	441289
pantoprazole	4679
papaverine	4680
paraldehyde	31264
parecoxib	119828
paricalcitol	5281104
paromomycin	165580
paroxetine	43815
pazopanib	10113978
pegaptanib	56603655
pegaptanib	76374506
pemetrexed	135410875
pemirolast	57697
penbutolol	37464
penciclovir	135398748
penicillin	
pentamidine	4735
pentastarch	
pentazocine	441278
pentobarbital	4737
pentosan	
pentostatin	439693
pentoxifylline	4740
perampanel	9924495
pergolide	47811
perhexiline	4746
perindopril	107807
perindoprilat	72022
permethrin	40326
perphenazine	4748
pertechnetate	9543089
phencyclidine	6468
phendimetrazine	30487
phendimetrazine	12460
phenelzine	3675
phenobarbital	4763
phenoxybenzamine	4768
phentermine	4771
phentolamine	5775
phenylazo	
phenylbutyric	
phenylephrine	6041
phenyllactate	
phenylpropanolamine	26934
phenylpropanolamine	4786
phenylpropanolamine	10297
phenylpropanolamine	162265
phenytoin	1775
phosphate	1061
physostigmine	5983
pilocarpine	5910
pimecrolimus	6509979
pimecrolimus	6447131
pimecrolimus	16051947
pimecrolimus	53486290
pimecrolimus	17753757
pimecrolimus	102572331
pimecrolimus	53394893
pimecrolimus	146157034
pimecrolimus	129010022
pimecrolimus	134129698
pimecrolimus	148161124
pimecrolimus	134694728
pimecrolimus	73897257
pimecrolimus	129317859
pimecrolimus	131750284
pimecrolimus	126969212
pimecrolimus	133659920
pimozide	16362
pinaverium	40704
pindolol	4828
pioglitazone	4829
piperacillin	43672
pirbuterol	4845
pirfenidone	40632
piroxicam	54676228
pitavastatin	5282452
pixantrone	134019
pizotifen	27400
podophyllotoxin	10607
poly(styrene	
polymyxin	3083714
polyoxyethylene	
