DrugName	CID
Chebulagic acid	100988942
Chebulagic acid	3034052
Chebulinic acid	72284
Chebulinic acid	250396
Chebulinic acid	99937814
Chebulinic acid	452240
Chebulinic acid	16745534
Chebulinic acid	156588472
Chebulinic acid	367138
Chebulinic acid	102004755
Chebulinic acid	129896695
Chebulinic acid	138857791
Chebulinic acid	133564718
Chebulinic acid	118701044
Chelerythrine Chloride(D2 MRC)	
Chetomin	10417379
Chetomin	2693
Chetomin	73583
Chetomin	90488965
Chetomin	110062428
Chetomin	133126865
Chetomin	15608575
Chicago Sky Blue 6B_HL60_DOWN	
Chinini sulfas	16211610
Chinomethionate	17109
Chirocaine	117965
Chk2 Inhibitor II(D2 RBC)	
Chlomethoxyfen	36250
Chloordaan	11954021
Chloordaan	5993
Chloramide	25423
Chloramine-T	3641960
Chloranil	8371
Chlorate	104770
Chlorbycyclen	5750
Chlorfenvinfos	5377791
Chlorfenvinfos	5377784
Chlorfenvinfos	10107
Chlorfenvinphos	5377791
Chlorfenvinphos	5377784
Chlorfenvinphos	10107
Chlorfluazuron	91708
Chlorhexidine diacetate	9562059
Chlorin e6	5479494
Chlormequat chloride	13836
Chlormethine hydrochloride	5935
Chlornaltrexamine	5486190
Chlornitrofen	15788
Chlorobutanol	5977
Chlorodysinosin A	16079152
Chloroethylclonidine	104973
Chloroethylene	6338
Chloromethane	6327
Chlorophenothane	3036
Chloropuupehenone	9998777
Chlorotoluron	27375
Chlorphentermine hydrochloride	65477
Chlorproguanil	9571037
Chlorpromazine hydrochloride	6240
Chlorpyrifos oxon	21804
Chlorpyrifos-methyl	21803
Cholecystokinin-9	163781
Cholest-8(14)-en-3-ol-15-one	10046567
Cholesta-5,7-dien-3-ol	439423
Cholestan-3-ol	10992748
Cholesterol sulfate	65076
Cholesteryl linoleate	5287939
Choline Alfoscerate	657272
Choline iodide	87300
Cholinophyllin	656652
Chonsurid	
Chromanol 293B	121846
Chromanol 293B	656731
Chromanol 293B	6604863
Chromanol 293B	56846045
Chromic phosphate	62673
Chromium (Iii) Chloride	24808
Chromium picolinate	151932
Chromium picolinate	625469
Chromium picolinate	56840998
Chromium picolinate	9953943
Chromium picolinate	24883444
Chromium(II) chloride	24871
Chromium(III) oxide	517277
Chromium(VI)	29131
Chromogenic substrate S-2238	123853
Chromotrope 2R	20172
Chronicin foam	656580
Chrysoeriol	5280666
Chrysontemin	197081
Chrysophanol	10208
Chymostatin	443119
Chymostatin	103535
Chymostatin	46936189
Chymostatin	129894295
Chymostatin	15942730
Cianidanol	9064
Cibacron blue 3GA	172469
Cibenzoline	2747
Cicaprost	5311044
Ciclesonide	6918155
Cidofovir	60613
Cidoxepin HCl	5281088
Ciguatoxin 1	5311333
Cilansetron	6918107
Cilastatin	6435415
Cilengitide	176873
Cilomilast	151170
Cimadronate	405386
Cimetidine hydrochloride	50963
Cimicoxib	213053
Cinacalcet	156419
Cinacalcet hydrochloride	156418
Cinaciguat	9808022
Cinalukast	6436135
Cinchonan-9-ol	2757
Cinerubine A	122802
Cinerubine B	73593
Cinitapride	68867
Cinobufagin	11969542
Cinobufotalin	259776
Cinolazepam	3033621
Cipamfylline	71356
Cipemastat	9824350
Ciprofibrate	2763
Ciprofloxacin hydrochloride	62999
Cirsiliol	160237
Cirsimarin	159460
Cirsimaritin	188323
Cisatracurium besylate	62886
Citral	638011
Citric acid calcium salt	
Citronellol	8842
Cl-Apb	1225
Cl-IB-MECA	3035850
Cladribine	20279
Clamikalant	3037766
Clamikalant sodium	23697157
Clazosentan	6433095
Clebopride	2780
Cleland's reagent	19001
Cleland's reagent	446094
Cleland's reagent	439196
Clemastinum	2781
Clindamycin palmitate HCl	16052038
Clindamycin phosphate	443385
Clinopodic acid C	44254596
Clobazam	2789
Clobutinol	26937
Clodronate	25419
Clofarabine	119182
Cloflucarban	9719
Clofop [ISO]	64928
Clomacran	21382
Clomethiazole	10783
Clomifene citrate	3033832
Clomifene citrate	60974
Clomifene citrate	6420009
Clomipramine hydrochloride	68539
Clopidogrel bisulfate	115366
Clopidogrel bisulfate	60606
Clopidogrel bisulfate	24883467
Clopidogrel bisulfate	138753050
Clopidogrelum [Latin]	2806
Clopoxide chloride	9916
Cloretazine	3081349
Clorgiline	4380
Clorobiocin	54706138
Cloxacillin sodium salt	23675320
Cns 1145	190902
Co 101244 hydrochloride	6918426
Co-amoxiclav	23665637
Coactabs	115163
Cobalt sulfate	24965
Cobamet	73415798
Cobamet	71306319
Cobicistat	25151504
Cobimetinib	16222096
Cocaine muriate	656832
Cocaine muriate	517282
Cocaine muriate	644270
Cocaine muriate	15558684
Cochliobolic acid	6450172
Coclaurine	160487
Codeinone	5459910
Codroxomin	44475014
Codroxomin	70678542
Coenzyme Q10	5281915
Coke	446220
Colalin (VAN)	221493
Colchinol	164612
Colesevelam	160051
Colfosceril palmitate	452110
Columbamine	72310
Combretastatin	9895264
Compound 3{8,12}	24777047
Compound 3{8,17}	24778186
Compound 401	10039361
Compound 52(D2 RBC)	
Compound 56(D2 RBC)	
Compound C (Dorsomorphin)(D2 MRC)	
Conatumumab	
Congo red	11313
Coniferyl aldehyde	5280536
Conivaptan	151171
Conivaptan hydrochloride	216322
Conjugated Linoleic Acid (9E,11E)	5280644
Copper sulfate	24462
Copper(II) chloride	24014
Coralyne chloride	23306
Cordoin	5961410
Cordycepin	6303
Corilagin	73568
Cornstarch	
Corosolic acid	6918774
Correloid	44389018
Cortell	5744
Corticosterone 21-acetate	255846
Cortisol 17-valerate	5282494
Cortisol succinate	16623
Cortivazol	66249
Cortrosyn (TN)	16129617
Cortrosyn (TN)	71449001
Corynantheine	3037997
Corynantheine	3000320
Corynantheine	102239814
Corynantheine	133613122
Corynantheine	12304057
Corynanthin	92766
Corynanthin	2866
Cosalane	455040
Coumarin-3-carboxylic acid	10752
Coxistac	3085092
Cqa-206-291	9953076
Crenolanib(D2 MRC)	
Cresyl diphenyl phosphate	
Crizotinib	11626560
Crizotinib(D2 FDA)	
Crizotinib(D2 Kinome Scan)	
Crizotinib(D2 LINCS)	
Cromakalim	93504
Cromakalim	443423
Cromakalim	71191
Crotoxin A	16132321
Crotoxyphos	5371578
Cryptolepine	82143
Cryptotanshinone	160254
Crystal violet	11057
Crystal violet lactone	73773
Cube root extract	
Cubebin	117443
Cucurbitacins	119287
Cuprizone	9723
Cuprous chloride	62652
Curcumin(D2 MRC)	
Cyamemazine	62865
Cyanidin	128861
Cyanidin chloride	68247
Cyanophenphos	25669
Cyanuric chloride	7954
Cyasorb UV 1988	100478
Cyazofamid	9862076
Cyclamic acid	7533
Cyclazosin	132266
Cyclic apt	6858240
Cyclic apt	6426632
Cyclo(-D-Tyr-Arg-Arg-Nal-Gly-)	5275843
CycloSal-d4TMP	465614
Cyclobenzaprine hydrochloride	22576
Cyclofenil diphenol	21260
Cycloguanil	9049
Cyclohexanecarboxamide, 4-(1-aminoethyl)-N-4-pyridinyl-, trans-	
Cyclohexanecarboxamide, 4-(1-aminoethyl)-N-4-pyridinyl-, trans-(D2 Roche)	
Cyclohexanone thiosemicarbazone	2829394
Cyclohexyl methylphosphonic acid	150950
Cyclopentenylcytosine	72828
Cyclopentenylcytosine	574333
Cyclopentenylcytosine	493321
Cyclopentenylcytosine	92278529
Cycloprovera	62995
Cyclosarin	64505
Cyclotheonamide E	44584171
Cyclotheonamide E5	44584173
Cyclovirobuxin D	260439
Cyhexatin	6327054
Cylindrospermopsin	
Cymserine	9907847
Cyperquat	39484
Cyperquat chloride	94497
Cyproconazole	86132
Cyprodinil	86367
Cystamine dihydrochloride	5941
Cysteamine hydrochloride	9082
Cysteic Acid	25701
Cystemustine	119545
Cytomel	23666110
D 4476(D2 MRC)	
D-(+)-ALLOSE	102288
D-(-)-Fructose	5984
D-65476	5330548
D-Arginine	71070
D-Erythrose 4-phosphate	122357
D-Isoglucosamine	20484
D-Lactic acid	61503
D-Leucyl-N-(3-Chlorobenzyl)-L-Prolinamide	25113127
D-Leucyl-N-(4-Carbamimidoylbenzyl)-L-Prolinamide	25220914
D-Lysine hydrochloride	81691
D-MONAPTERIN	135565113
D-MONAPTERIN	135460965
D-Methionine-(methyl-13C)	
D-Norepinephrine d-bitartrate	168929
D-Norleucine	456468
D-Penicillamine	5852
D-Phe-pro-arg CH2Cl	5311176
D-Phenylalanyl-N-(3-Fluorobenzyl)-L-Prolinamide	25011733
D-Phenylalanyl-N-(3-Methylbenzyl)-L-Prolinamide	25021183
D-Raffinose	439242
D-Sorbitol	5780
D-Tagatose	439312
D-Thyroxine	8730
D-Trp8-SRIF-14	
D-Val-L-boroPro	
D-cycloserine	6234
D-erythro-Pentose, 2-deoxy-	5460005
D-erythro-Pentose, 2-deoxy-	10786
D-gluconic acid	10690
D-glucosamine	439213
D-glucose	5793
D-glutamine	145815
D-mannitol	6251
D-myo-Inositol 1,4,5-trisphosphate	439456
D-phenylalanine	71567
D-ribose	10975657
D-serine	71077
D-sorbose	107428
D6G	449378
DACTINOMYCIN	457193
DADLE	6917707
DALTROBAN	54343
DAMGO	5462471
DANTROLENE SODIUM	6604100
DANTROLENE SODIUM	5702224
DANTROLENE SODIUM	13271066
DANTROLENE SODIUM	16219293
DANTROLENE SODIUM	23707296
DANTROLENE SODIUM	32731
DANTROLENE SODIUM	9568637
DANTROLENE SODIUM	6604728
DANTROLENE SODIUM	5353563
DANTROLENE SODIUM	131954767
DANTROLENE SODIUM	71563341
DANTROLENE SODIUM	136675526
DAPH 2	6711154
DAPTOMYCIN	16134395
DAPTOMYCIN	21585658
DAPTOMYCIN	16129629
DAPTOMYCIN	16129688
DAPTOMYCIN	71311849
DAPTOMYCIN	46930993
DAPTOMYCIN	57336511
DAPTOMYCIN	25246315
DAPTOMYCIN	58936818
DAPTOMYCIN	117590581
DAPTOMYCIN	129009962
DAPTOMYCIN	132274074
DASB	10446567
DAUDA	122016
DAZOMET	10788
DAZOXIBEN	53001
DB07683	24794392
DB08192	46937131
DB08651	46937170
DC6S	44414725
DC6S	44414724
DCEBIO	656765
DCL000074	
DCL000173	
DCL000233	
DCL000251	
DCL000373	
DCL000386	
DCL000599	
DCL001002	
DCL001041	
DCL001112	
DCL001121	
DCQX	1845
DDP-225	6918194
DEAE-CELLULOSE	16211032
DECAFLUOROBUTANE	9638
DECAMETHONIUM BROMIDE	10921
DECANE	15600
DEFLAZACORT	189821
DEHP	8343
DEHYDROASCORBIC ACID	440667
DELAPRIL	5362116
DELTA-AMINO VALERIC ACID	449593
DEMECARIUM BROMIDE	5965
DEMECLOCYCLINE HYDROCHLORIDE	54686764
DEMETON-S-METHYL	13526
DENATONIUM BENZOATE	19518
DENSPM	4282
DEOXYCHOLIC ACID	222528
DEOXYGALACTONOJIRIMYCIN	176077
DEOXYNIVALENOL	40024
DESERPIDINE	8550
DESFLURANE	42113
DESMOSINE	15942890
DESMOSINE	71719928
DESMOSINE	131841462
DESOGESTREL	40973
DESONIDE	5311066
DESOXYCORTICOSTERONE PIVALATE	11876263
DETA NONOate	135402056
DETC	2723625
DETC	517546
DETC	8987
DEUTERIUM OXIDE	24602
DEVAZEPIDE	443375
DEXAMETHASONE SODIUM PHOSPHATE	16961
DEXAMETHASONE SODIUM PHOSPHATE	9400
DEXAMETHASONE SODIUM PHOSPHATE	23667621
DEXAMETHASONE SODIUM PHOSPHATE	45357793
DEXAMETHASONE SODIUM PHOSPHATE	40468194
DEXAMETHASONE SODIUM PHOSPHATE	5388957
DEXAMETHASONE SODIUM PHOSPHATE	68746916
DEXBROMPHENIRAMINE MALEATE	6433334
DEXCHLORPHENIRAMINE	33036
DEXMEDETOMIDINE	5311068
DEZOCINE	3033053
DG-041	11296282
DHEA sulfate	12594
DIALLYL DISULFIDE	16590
DIALLYL PHTHALATE	8560
DIAMIDE	5353800
DIASTEREOMER 2	10216733
DIAZOXON	13754
DIBA-1	375084
DIBUTYLTIN	6484
DIBUTYLTIN DICHLORIDE	12688
DICHLOFENTHION	7328
DICHLOROACETIC ACID	6597
DICHLOROMETHANE	6344
DICOFOL	8268
DICYCLOHEXYL PHTHALATE	6777
DICYCLOHEXYLCARBODIIMIDE	10868
DIDEAZAFOLATE	135517463
DIDECYL PHTHALATE	6788
DIETHANOLAMINE	8113
DIETHOXYFLOURESCEIN	161373
DIETHYL ETHER	3283
DIETHYL PHTHALATE	6781
DIETHYLAMINE	8021
DIETHYLENE GLYCOL	8117
DIETHYLENETRIAMINE	8111
DIFLUBENZURON	37123
DIFLUOROBENZTROPINE	3929516
DIFLUOROMETHIONINE	447827
DIHEPTYL PHTHALATE	19284
DIHEXYL PHTHALATE	6786
DIHYDRALAZINE	10230
DIHYDREXIDINE	5311070
DIHYDREXIDINE	6603820
DIHYDREXIDINE	60759
DIHYDROGENPHOSPHATE ION	1003
DIHYDROPROGESTERONE	8956
DIHYDRORALOXIFENE	15788490
DIISOBUTYL PHTHALATE	6782
DIISODECYL PHTHALATE	33599
DIISONONYL PHTHALATE	590836
DIMEFOX	8264
DIMERCAPROL	3080
DIMETHYL SULFATE	6497
DIMETHYLCARBAMODITHIOIC ACID	6599
DIMETHYLTRYPTAMINE	6089
DIMINAZENE	2354
DINONYL PHTHALATE	6787
DINOSEB	6950
DIOSGENIN	99474
DIOXINODEHYDROECKOL	10429214
DIOXOTHIOMOLYBDENUM(VI) ION	5162682
DIPHEMANIL METHYLSULFATE	6126
DIPHENHYDRAMINE HYDROCHLORIDE	8980
DIPHENIDOL	3055
DIPHENYLACETIC ACID	8333
DIPHENYLTIN DICHLORIDE	14342
DITHIANE DIOL	439407
DITHIZONE	657262
DIVALPROEX SODIUM	23663956
DL-Cystathionine	834
DL-DOPA	836
DL-Glutamic acid	611
DL-Homocysteic acid	92117
DL-Homocysteine	778
DL-Homocystine	10010
DL-Homophenylalanine	102530
DL-ISOLEUCINE	791
DL-KAWAIN	5369129
DL-METHIONINE	876
DL-Methamphetamine	1206
DL-Methionine sulfoxide	847
DL-Mevalonic acid	449
DL-Mevalonic acid lactone	10428
DL-PHENYLALANINE	994
DL-Panthenol	4678
DL-Pyroglutamic acid	499
DL-Selenomethionine	15103
DL-Thyroxine	853
DL-Valine	1182
DL-thiorphan_MCF7_DOWN	
DMA-4 herbicide	16180
DMAPP	647
DMAT	5326976
DMBA	6001
DMBA-3,4-diol	108027
DMPP	5911
DMPP	1316
DMTBA	63051
DMXAA	123964
DNC000020	
DNC000022	
DNC000031	
DNC000180	
DNC000371	
DNC000584	
DNC000714	
DNC000768	
DNC000863	
DNC000864	
DNC001254	
DNC001259	
DNC001261	
DNC001301	
DNC001443	
DNC001504	
DNC003644	
DNC003664	
DNC004215	
DNC005536	
DNC006174	
DNC008097	
DNC008908	
DNC008909	
DNC009273	
DNC009611	
DNC009612	
DNC010206	
DNC010207	
DNC010208	
DNC010617	
DNC011130	
DNC011286	
DNC012429	
DNC012434	
DNC012448	
DNC012452	
DNK333	9939040
DODECANE	8182
DODECANEDIOIC ACID	12736
DODECYL SULFATE	8778
DODECYL-ALPHA-D-MALTOSIDE	445456
DON (pharmaceutical)	9087
DOPC	10350317
DOPEG	91528
DORZOLAMIDE HYDROCHLORIDE	6918132
DOTRIACONTANE	11008
DOXP	443201
DOXP	23420274
DPC 423	9895762
DPC 423	9937921
DPC-333	9847838
DPCPX	1329
DPDPE	104787
DPDPE	14679811
DPDPE	44299404
DPDPE	14679813
DPDPE	122173045
DPDPE	137968081
DPI59	447531
DPR000041	
DPR000052	
DPR000100	
DTNB	6254
DULOXETINE HYDROCHLORIDE	60834
DUN	449098
DV-7028	6439352
Dabequin	124331
Dabigatran	216210
Dabigatran etexilate	135565674
Dabigatran etexilate mesylate	135566083
Dabigatran etexilate mesylate	11434065
Dabigatran etexilate mesylate	72960092
Dabigatran etexilate mesylate	10439877
Dabigatran etexilate mesylate	213023
Dabrafenib	44462760
Dabrafenib(D2 FDA)	
Dabrafenib(D2 LINCS)	
Daca	107805
Dacinostat	6445533
Dacomitinib	11511120
Dadl-mel-ome	5487161
Daedalin A	46216805
Daglutril	3038505
Daidzin	107971
Daimuron	39238
Dalcetrapib	6918540
Danitin	441336
Dansylamide	65077
Dansylcadaverine	4247
Danusertib	11442891
Dapagliflozin	9887712
Dapiprazole hydrochloride	6917787
Darapladib	9939609
Darbufelone	
Darglitazone	60870
Darifenacin	444031
Darifenacin hydrobromide	444030
Darunavir	213039
Darvon	15424
Darvon	10100
Dasatinib	3062316
Dasatinib(D2 FDA)	
Dasatinib(D2 Kinome Scan)	
Dasatinib(D2 MRC)	
Dasatinib(D2 RBC)	
Dasatinib(D2 Roche)	
Daunomycinol	83845
Daunomycinol	443832
Daunomycinol	98464894
Dauricine	73400
Dauricine	24721429
Dauricine	235244
Dauricine	45358120
Dauricine	44144275
Davasaicin	177287
De-O-Sulfonated Kotalanol	52942310
De-O-Sulfonated Kotalanol	44224254
Deacetylchitin	
Deamido NAD	
Deanol	7902
Debrisoquine	2966
Debromohymenialdisine	135451156
Decabromodiphenyl oxide	14410
Decanal	8175
Decane-1,10-Diyl Disulfamate	148885
Decanoic acid	2969
Decarbamylmitomycin C	10424358
Dechloroethylcyclophosphamide	114861
Dechloroethylifosfamide	119105
Decitabine	451668
Decursin	442126
Decyl Sulfamate	19772348
Decyl alcohol	8174
Decylphosphonic acid	81309
Decynium 22	5484462
Decynium 22	101932
Decynium 22	75463
Decynium 22	71299759
Deferasirox	214348
Deferoxamine hydrochloride	62880
Deferoxamine mesylate	62881
Deforolimus	11520894
Deforolimus	25199957
Deforolimus	137699208
Deforolimus	53486198
Deforolimus	146159240
Deforolimus	23724531
Deforolimus	74787553
Deforolimus	155809409
Deforolimus	92044413
Deforolimus	86289926
Deforolimus	129317881
Deforolimus	77620682
Deforolimus	72734349
Deforolimus	137303705
Deforolimus	123135742
Degarelix	16136245
Deguelin	107935
Dehydroepiandrosterone	5881
Dehydroleucodin	73440
Dehydromonocrotaline	104764
Dehydropipernonaline	6439947
Dehydroretinal	5280866
Dehydroxymethylepoxyquinomicin	9881652
Dehydrozingerone	5354238
Deisopropylatrazine	13878
Dekamycin II	456194
Delanzomib	24800541
Delavirdine	5625
Delmitide	219021
Delphinidin	68245
Delphinidin	128853
Delphinidin chloride	68245
Delsemidine	107640
Deltorphin A	3035060
Deltorphin C	10055958
Deltorphin II	10033203
Demecolcine	220401
Demotensin 1	11847007
Demotensin 2	56661177
Demotensin 3	44413846
Demotensin 4	44413847
Deoxycorticosterone acetate	5952
Deoxyfuconojirimycin	122618
Deoxyguanylic acid	135398597
Depo-medrol	5877
Depoestradiol	9403
Dermorphin	5485199
Des-His1[Glu9]glucagon-NH2	
Deschloroflavopiridol	102397231
Desclasinose Azithromycinarylalkyl Hydroxamate	25151110
Desethylamiodarone	104774
Desethylchloroquine	95478
Desipramine hydrochloride	65327
Desisobutyrylciclesonide	6918281
Desloratadine	124087
Desmethylastemizole	155805
Desmethylazelastine	162558
Desmopressin acetate	9833407
Desmopressin acetate	64758
Desmopressin acetate	16051969
Desmopressin acetate	124080868
Desmopressin acetate	163199229
Desoxycortone	6166
Destruxin B	428373
Destruxin B	11124817
Destruxin B	90471303
Desvenlafaxine	125017
Detreopal	443382
Detrothyronine	71212
Deuterium hydride	167583
Devazepide [USAN:INN]	443375
Dexamethasone 21-acetate	236702
Dexanabinol	107778
Dexbrompheniramine	16960
Dexbudesonide	40000
Dexchlorpheniramine maleate	5281070
Dexefaroxan	208820
Dexfosfoserine	68841
Dexloxiglumide	65937
Dexmedetomidine hydrochloride	6918081
Dexmethylphenidate	154101
Dexniguldipine	6918097
Dexrazoxane	71384
Dexrazoxane hydrochloride	6918223
Dextofisopam	204105
Dextrin	62698
Dextromethorphan hydrobromide	5464025
Dextromethorphan hydrobromide	5462351
Dextromethorphan hydrobromide	57515976
Dextromethorphan hydrobromide monohydrate	5462351
Dextropropoxyphene	10100
Dezaguanine	55710
Dezocina	3033053
Dhaq diacetate	51151
Diacerein	26248
Diacetyl monoxime	6409633
Diacetylmorphine	5462328
Diadenosine hexaphosphate	123694
Diadenosine tetraphosphate	21706
Diallyl sulfone	159797
Diallyl trisulfide	16315
Diaminopropiophenone	9692
Diarylurea deriv. 14	5330595
Diarylurea deriv. 14a	5330597
Diarylurea deriv. 15	5330596
Diatrizoate sodium	23672589
Diatrizoic acid	2140
Diazene	123195
Dibenz[a,h]anthracene	5889
Dibenziodolium	3101
Dibenzo[def,p]chrysene	9119
Dibenzoylmethane	8433
Dibromine	24408
Dibutyryl cGMP	
Dichloroallyl lawsone	277767
Dichloroisoproterenol	5806
Dichloromercury	24085
Dichlorotin	24479
Dichlozolinate	51574
Dichromic acid	26090
Diclofenac potassium	23667642
Diclofenac sodium	5018304
Diclofop	38687
Dicloxacillin sodium	23667628
Dicloxacillin sodium	23675786
Dicloxacillin sodium	66587064
Dicloxacillin sodium	60148384
Dicloxacillin sodium	6426742
Dicloxacillin sodium	101327128
Dicyclomine hydrochloride	441344
Didecyldimethylammonium	16958
Dieckol	3008868
Dienochlor	16686
Dienogest	68861
Diethyl fumarate	638144
Diethyl phosphite	
Diethyl sulfate	6163
Diethylcarbamodithioic acid	8987
Diethyltryptamine	6090
Difenoconazole	86173
Diflorasone diacetate	71414
Difructose anhydride III	196181
Digitonin	6474107
Digitonin	25444
Digitonin	409778
Digitonin	6537502
Digitonin	439305
Digitonin	44630229
Digitonin	5351498
Digitonin	146156428
Digitonin	102004607
Digitonin	6708607
Digitonin	52931434
Digitonin	156583337
Digitonin	129316177
Digitoxigenin	4369270
Digoxigenin	15478
Diguanosine tetraphosphate	135398585
Dihomo-gamma-linolenic acid	5280581
Dihydro-beta-erythroidine	31762
Dihydrocaffeic acid	348154
Dihydrocapsaicin	107982
Dihydrocarveol	12072
Dihydrocubebin	193042
Dihydroergotamine mesilate	71171
Dihydroergotamine mesylate	71171
Dihydrofolic acid	135398604
Dihydrokainic acid	107883
Dihydromyricetin	161557
Dihydroresveratrol	185914
Dihydrorotenone	243725
Dihydrorotenone	4323685
Dihydrorotenone	73068
Dihydrorotenone	6708575
Dihydrorotenone	13845974
Dihydrosanguinarine	124069
Dihydroxyacetone	670
Dihydroxyaluminium	
Dihydroxyborane	61668
Dihydroxycarbazepine	83852
Dihydroxyethyldithiocarbamate	32064
Diisopropyl phosphonate	6327350
Dilantin sodium	657302
Dilauroyl lecithin	445355
Dilauroyl lecithin	512874
Dilazep	3074
Dilinoleoyllecithin	6440944
Dilmapimod	10297982
Diltiazem hydrochloride	62920
Dimaprit	3077
Dimebolin	197033
Dimemorfan	3037918
Dimemorfan (INN)	6602336
Dimepheptanol	28397
Dimethachlon	90363
Dimethindene maleate	5282414
Dimethocaine	7177
Dimethomorph	5889665
Dimethomorph	5463781
Dimethomorph	86298
Dimethyl acetylenedicarboxylate	12980
Dimethyl amiloride	1793
Dimethyl fumarate	637568
Dimethyl phthalate	8554
Dimethyl-IQX	104739
Dimethyldecylphosphine oxide	3492020
Dimethylgrisabine	14137099
Dimethylthiambutene	10668
Dimetindene	21855
Dinaciclib	46926350
Dinaciclib(D2 LINCS)	
Diniconazole	6436605
Diniconazole	6086269
Diniconazole	91738
Diniconazole	6440728
Dinophysistoxin 1	6437058
Dinophysistoxin 1	20055920
Dinophysistoxin 1	56928090
Dinophysistoxin 2	91800179
Dinoprostone	5280360
Dioctanoylglycerol	
Dioctanoylphosphatidic acid	128167
Dioctyl phthalate	8346
Dioscin	119245
Diosmetin	5281612
Dipalmitoylphosphatidylglycerol	65144
Dipentene	22311
Dipentyl phthalate	8561
Diphenoxylate hydrochloride	6432394
Diphenyl diselenide	15460
Diphenylcyclopropenone	65057
Diphenyliodonium	12877
Dipraglurant	44557636
Diprenorphine	443408
Dipropyl phthalate	8559
Dipropyl-5-CT	156314
Dipyroxime	135565598
Dipyroxime	135539426
Diquafosol	148197
Diquat dication	6795
Dirithromycin	6473883
Dirithromycin	6917067
Dirithromycin	5464388
Dirithromycin	46705321
Dirithromycin	78358338
Dirithromycin	46783780
Dirithromycin	126968498
Dirithromycin	71306790
Dirithromycin	70789200
Dirithromycin	71729967
Dirithromycin	60148420
Dirithromycin	146159353
Dirithromycin	129009964
Dirithromycin	45105094
Dirithromycin	129629095
Dirithromycin	132274085
Dirithromycin	164186513
Dirithromycin	134693953
Dirithromycin	132274080
Dirlotapide	9917862
Disodium hydrogen phosphate	24203
Disodium selenide	73973
Disodium selenite	24934
Disprocynium24	5487529
Disprocynium24	10004133
Disulergine	68788
Disulfides	
Dithiopyr	91757
Dithiothreitol	446094
Dithiothreitol	19001
Dithiothreitol	439196
Divaplon	65822
Dmn-oac	42016
Dobutamine hydrochloride	65324
Docosahexaenoic acid	445580
Docusate sodium	23673837
Dodecyl dihydrogen phosphate	75816
Dodecyl gallate	14425
Dodecylphosphonic acid	78816
Dofetilide	71329
Dolastatin 10	9810929
Domperidone Maleate	6604595
Donepezil hydrochloride	5741
Dopamine hydrochloride	65340
Doramapimod	156422
Doramapimod(D2 Roche)	
Doramectin	9832750
Doramectin	6436133
Doramectin	71433782
Doramectin	11954226
Doramectin	6426925
Doramectin	146156566
Doramectin	101656013
Doramectin	51371336
Doramectin	14831472
Doramectin	137698359
Doramectin	162340896
Doramectin	139585898
Doramectin	129628999
Dotac compound	8153
Double Oxidized Cysteine	6398956
Dovitinib	135398510
Dovitinib(D2 RBC)	
Doxepin Hydrochloride	6419921
Doxercalciferol	5281107
Doxorubicin Hydrochloride	443939
Doxorubicin Hydrochloride	31703
Doxorubicin Hydrochloride	11387649
Dpi 201-106	5190
Dracorhodin	69509
Dramamine	10660
Drinabant	10278470
Droloxifene	3033767
Dronabinol	16078
Dronedarone	208898
Drospirenone	68873
Droxinostat	568416
Dup 697	3177
Dup-714	122296
Durapatite	14781
Duroquinone	68238
Dutasteride	6918296
Dvdavp	44419026
Dyclonine hydrochloride	68304
Dynorphin A porcine	16133805
Dynorphin(1-8)	
Dynorphins	16129685
Dysidenin	10007601
Dysidenine	128257
Dysidine	10321583
E-2050	11191167
E-4031	3087190
E-4031	3185
E-4031	5312116
E-4031	10433231
E-6837	6918836
E913	491774
EB 47	53229989
EB 47	124080891
EB 47	85083655
EB 47	9871899
EB 47	9986189
EB 47	22981565
EB 47	90488915
EBOB	115223
EDATREXATE	6917908
EDATREXATE	54586
EDELFOSINE	1392
EDELFOSINE	6918215
EDELFOSINE	6603836
EDMT	6918513
EDTA	6049
EFFUSOL	100801
EFLORNITHINE	3009
EGCG (Epigallocatechin Gallate)(D2 MRC)	
EGFR Inhibitor(D2 RBC)	
EGFR/ErbB-2 Inhibitor(D2 RBC)	
EGFR/ErbB-2/ErbB-4 Inhibitor(D2 RBC)	
EGTA	6207
EGTA/AM	
EHNA	11957547
EHNA	3206
EHNA	149784
EHNA	359137
EHNA	24197375
EINECS 250-892-2	91605
EIPA	1795
ELIGLUSTAT	23652731
ELTANOLONE	31402
EM-1424	102405227
EM-1424	23647683
EM-1745	446201
EM-1745	23647685
EM-1745	46936352
EM1396	44576211
EMBELIN	3218
EMD-1214063	25171648
EMD-534085	23634407
EMETINE	10219
EMICERFONT	11223423
ENALKIREN	60594
ENDIANDRIN A	16756780
ENMD-2076	16041424
ENOXIMONE	53708
ENPROFYLLINE	1676
ENTACAPONE	5281081
EPHEDRINE SULFATE	5359318
EPIANDROSTERONE	441302
EPICHLOROHYDRIN	7835
EPIMER A	23582940
EPO 906A	448013
EPROSARTAN MESYLATE	5282474
EPZ-5676	57345410
EQUILENIN	444865
ER-119884	9844255
ERBIUM	23980
ERGOSTEROL	444679
ERGOTAMINE	8223
ERGOTHIONEINE	5351619
ERIODICTYOL	440735
ERITORAN	6912404
ERYBREADIN B	45268827
ES-936	4470790
ESMOLOL	59768
ESOMEPRAZOLE STRONTIUM	16048656
