DrugName	CID
isoniazid / pyrazinamide / rifampin	
isosorbide dinitrate	6883
isosorbide mononitrate	27661
ivabradine	132999
ivacaftor	16220172
ivacaftor / lumacaftor	
ivacaftor / tezacaftor	72722243
ivosidenib	71657455
ixabepilone	6445540
lacosamide	219078
lamivudine / abacavir	
lansoprazole	3883
lapatinib	208908
larotrectinib sulfate	67330085
ledipasvir / sofosbuvir	72734365
lenalidomide	216326
lenvatinib	9823820
lesinurad	53465279
letermovir	45138674
letrozole	3902
lidocaine / prilocaine	
lidocaine and tetracaine	11720242
lofexidine	30668
lomitapide	9853053
lonafarnib	148195
lorlatinib	71731823
losartan	3961
lumasiran	
luspatercept-aamt	
lusutrombopag	49843517
mafenide	3998
maraviroc	3002977
margetuximab	
meclizine	4034
mefloquine	4046
mefloquine	40692
mefloquine	456309
mefloquine	3000506
mefloquine	3000516
mefloquine	12986439
meloxicam	54677470
mepivacaine	4062
mercaptopurine	667490
metabutethamine	11115
methylene blue	6099
metoclopramide	4168
metoprolol	4171
metreleptin	
midostaurin	9829523
migalastat	176077
mipomersen	
mirabegron	9865528
mivacurium chloride	5281080
mivacurium chloride	5281042
mivacurium chloride	129893558
mivacurium chloride	156592279
moclobemide	4235
modafinil	4236
moviprep	
moxifloxacin	152946
mycophenolic acid	446541
nalidixic acid	4421
nebivolol	71301
nebivolol	9844194
nebivolol	189562
nebivolol	71750969
nebivolol	118422671
nefazodone	4449
nelfinavir	64143
neratinib	9915743
nicorandil	47528
nilotinib	644241
niraparib	24958200
nitrofurantoin	6604200
nitroglycerin	4510
nivolumab	
norfloxacin	4539
nortriptyline	4543
nusinersen	131801471
ofatumumab	
ofloxacin	4583
olanzapine	135398745
olaparib	23725625
olaratumab	
oliceridine	66553195
ombitasvir / paritaprevir / ritonavir	91824755
omeprazole	4594
ondansetron	4595
osimertinib	71496458
ospemifene	3036505
oxcarbazepine	34312
oxycodone	5284603
oxymetazoline and tetracaine	
palbociclib	5330286
paliperidone	115237
palonosetron	6337614
panitumumab	
pantoprazole	4679
paroxetine	43815
pazopanib	10113978
peginterferon alfa-2b	
pegloticase	
pembrolizumab	
perindopril	107807
perphenazine	4748
pertuzumab	
phenytoin	1775
pimozide	16362
piroxicam	54676228
pitavastatin	5282452
pitolisant	9948102
ponatinib	24826799
posaconazole	468595
pralsetinib	129073603
prasugrel	6918456
pravastatin	54687
prilocaine	4906
primaquine	4908
probenecid	4911
procainamide	4913
propafenone	4932
propranolol	4946
protriptyline	4976
quinidine	441074
quinidine	1065
quinidine	3036746
quinidine	5953
quinidine	24096961
quinidine	6604605
quinidine	10448938
quinidine	3032576
quinidine	667449
quinidine	5484444
quinidine	94175
quinidine	24867865
quinine	3034034
rabeprazole	5029
raloxifene	5035
raltegravir	54671008
ramucirumab	
ranolazine	56959
rasburicase	
regorafenib	11167602
ribociclib	44631912
rimegepant	51049968
risdiplam	118513932
risperidone	5073
ritonavir	392622
rituximab	
rivaroxaban	9875401
ropivacaine	175805
rosuvastatin	446157
rucaparib	9931954
ruxolitinib	25126798
sacituzumab govitecan-hziy	
satralizumab	
selpercatinib	134436906
sertindole	60149
setmelanotide	11993702
sevoflurane	5206
sildenafil	135398744
simeprevir	24873435
simeprevir	66576988
simeprevir	66811198
simeprevir	66811197
simeprevir	146160179
simeprevir	134695356
simeprevir	118984465
simeprevir	122172922
simeprevir	74787539
simvastatin	54454
siponimod	44599207
sirolimus	5284616
sodium benzoate / sodium phenylacetate	
sodium nitrite	23668193
sodium phenylbutyrate	5258
sofosbuvir	45375808
sofosbuvir	45375806
sofosbuvir	91302628
sofosbuvir	129010435
sofosbuvir	73425384
sofosbuvir	67438469
sofosbuvir / velpatasvir	91885554
sofosbuvir / velpatasvir / voxilaprevir	129011857
sotorasib	137278711
succimer	2724354
succinylcholine	5314
sulfadiazine	5215
sulfamethoxazole / trimethoprim	358641
sulfasalazine	5339
sunitinib	5329102
synthetic conjugated estrogens, A	
tacrolimus	445643
tafamidis	11001318
tafenoquine	115358
talazoparib	135565082
tamoxifen	2733526
tamsulosin	129211
telaprevir	3010818
telithromycin	3002190
telithromycin	11693521
telithromycin	46783745
telithromycin	92043103
telithromycin	5496803
telithromycin	73658
telithromycin	24847865
telithromycin	70789201
telithromycin	23958736
telithromycin	22525209
telithromycin	71296916
telithromycin	91810863
telithromycin	71306735
telithromycin	16667730
telithromycin	138402871
telithromycin	118701745
telithromycin	134695314
tepotinib	25171648
terbinafine	1549008
tetrabenazine	6018
thioguanine	2723601
thioridazine	5452
ticagrelor	9871419
timolol	33624
tiotropium	5487427
tipiracil / trifluridine	9829639
tipranavir	54682461
tolazamide	5503
tolbutamide	5505
tolperisone	5511
tolterodine	443879
toremifene	3005573
tositumomab	
tramadol	33741
trametinib	11707110
trastuzumab	
trastuzumab emtansine	
tretinoin	444795
trimipramine	5584
tucatinib	51039094
umeclidinium	11519070
umeclidinium / vilanterol	
upadacitinib	58557659
ustekinumab	
valbenazine	24795069
valproic acid	3121
vandetanib	3081361
vardenafil	135400189
velaglucerase alfa	
vemurafenib	42611257
venetoclax	49846579
venlafaxine	5656
vernakalant	9930049
viltolarsen	154562176
vincristine	5978
vincristine	5388993
vincristine	45358158
vincristine	6324671
vincristine	3717450
vincristine	71296921
vincristine	122172881
vincristine	134755071
vincristine	62313
vitamin c	54670067
voriconazole	71616
vortioxetine	9966051
voxelotor	71602803
warfarin	54678486
zidovudine / lamivudine / abacavir	
zonisamide	5734
zuclopenthixol	5311507
