DiseaseID	DiseaseName
DOID:3042	allergic contact dermatitis 
DOID:3069	astrocytoma 
DOID:3151	skin squamous cell carcinoma 
DOID:3181	oligodendroglioma 
DOID:3191	nemaline myopathy 
DOID:3284	thymic carcinoma 
DOID:3310	atopic dermatitis skin 
DOID:3312	bipolar disorder 
DOID:332	amyotrophic lateral sclerosis 
DOID:3429	inclusion body myositis 
DOID:3457	invasive lobular carcinoma 
DOID:3458	breast adenocarcinoma 
DOID:3491	Turner syndrome 
DOID:3498	pancreatic ductal adenocarcinoma 
DOID:3748	esophagus squamous cell carcinoma 
DOID:3770	Fibrosis of lung (disorder) 
DOID:3907	lung squamous cell carcinoma 
DOID:3951	acute myocarditis 
DOID:3969	papillary thyroid carcinoma 
DOID:399	tuberculosis 
DOID:4325	Zaire ebolavirus 
DOID:4362	cervical cancer 
DOID:4450	renal cell carcinoma 
DOID:4556	lung large cell carcinoma 
DOID:4644	epidermolysis bullosa simplex 
DOID:4829	adenosquamous cell lung carcinoma 
DOID:4866	salivary gland adenoid cystic carcinoma 
DOID:4914	esophagus adenocarcinoma 
DOID:4989	pancreatitis 
DOID:5082	liver cirrhosis 
DOID:5394	prolactinoma 
DOID:5419	schizophrenia 
DOID:5520	head and neck squamous cell carcinoma 
DOID:5842	testis seminoma 
DOID:6543	Inflammatory papules (Acne) 
DOID:684	hepatocellular carcinoma 
DOID:7061	precursor B lymphoblastic lymphoma/leukemia 
DOID:7148	rheumatoid arthritis 
DOID:7442	monoclonal gammopathy of uncertain significance 
DOID:768	retinoblastoma 
DOID:7685	pancreatic non-invasive intraductal papillary-mucinous carcinoma 
DOID:7693	abdominal aortic aneurysm 
DOID:7851	pancreatic intraductal papillary-mucinous adenoma 
DOID:8029	sporadic breast cancer 
DOID:8106	cellular phase chronic idiopathic myelofibrosis 
DOID:8150	pancreatic invasive intraductal papillary-mucinous carcinoma 
DOID:8398	osteoarthritis 
DOID:848	systemic juvenile idiopathic arthritis (sJIA) (enthesitis-related) 
DOID:8552	chronic myeloid leukemia 
DOID:8577	ulcerative colitis 
DOID:8712	neurofibromatosis 
DOID:8719	in situ carcinoma 
DOID:8778	Crohn's disease 
DOID:8857	lupus erythematosus 
DOID:8866	actinic keratosis 
DOID:8893	psoriasis 
DOID:891	progressive myoclonus epilepsy 
DOID:893	Wilson disease 
DOID:8947	diabetic retinopathy 
DOID:9008	psoriatic arthritis 
DOID:9074	systemic lupus erythematosus 
DOID:9119	acute myeloid leukemia 
DOID:9206	Barrett's esophagus 
DOID:9256	colorectal cancer 
DOID:9261	nasopharynx carcinoma 
DOID:9296	Non-syndromic cleft lip and palate 
DOID:9351	Diabetes 
DOID:9352	type 2 diabetes mellitus 
DOID:9408	acute myocardial infarction 
DOID:9415	allergic asthma 
DOID:9538	multiple myeloma 
DOID:9551	smoldering myeloma 
DOID:971	Tendonopathy 
DOID:9744	type 1 diabetes mellitus 
DOID:9884	tibial muscular dystrophy 
DOID:9970	obesity 
DOID:9997	peripartum cardiomyopathy 
UMLS:C0001339	Acute pancreatitis 
UMLS:C0001430	Adenoma 
UMLS:C0001792	Senescence 
UMLS:C0002736	ALS (Amyotrophic Lateral Sclerosis) 
UMLS:C0002797	Anaplasmosis 
UMLS:C0002874	Aplastic anaemia 
UMLS:C0002895	Sickle Cell Anemia 
UMLS:C0003469	Anxiety Disorder 
UMLS:C0003615	Appendicitis 
UMLS:C0003873	RA (rheumatoid arthritis) 
UMLS:C0004096	Asthma 
UMLS:C0004153	Atherosclerosis 
UMLS:C0004623	Bacterial Infection 
UMLS:C0005586	Bipolar Disorder 
UMLS:C0006142	Breast Cancer 
UMLS:C0006287	bronchopulmonary dysplasia UMLS 
UMLS:C0006434	Burn 
UMLS:C0007102	Cancer of Colon 
UMLS:C0007193	Cardiomyopathy, Dilated 
UMLS:C0007785	Cerebral Infarction 
UMLS:C0009319	Colitis 
UMLS:C0009324	Ulcerative Colitis 
UMLS:C0010481	Cushing Syndrome 
UMLS:C0010674	Cystic Fibrosis 
UMLS:C0011175	Dehydration 
UMLS:C0011633	Dermatomyositis 
UMLS:C0011644	Scleroderma 
UMLS:C0011854	Type 1 diabetes mellitus 
UMLS:C0011860	Type 2 diabetes mellitus 
UMLS:C0011881	Diabetic Nephropathy 
UMLS:C0011882	Diabetic Neuropathy 
UMLS:C0011884	Diabetic Retinopathy 
UMLS:C0013080	Down Syndrome 
UMLS:C0013238	Dry eye syndrome 
UMLS:C0013264	Duchenne muscular dystrophy (DMD) 
UMLS:C0013595	Eczema 
UMLS:C0014175	Endometriosis 
UMLS:C0014544	Epilepsy 
UMLS:C0015695	Hepatic lipidosis 
UMLS:C0015802	Fracture of femur 
UMLS:C0016658	Bone fracture 
UMLS:C0017168	GERD - Gastro-esophageal reflux disease 
UMLS:C0017601	Glaucoma 
UMLS:C0017636	glioblastoma UMLS 
UMLS:C0018203	Granulomatous Disease, Chronic 
UMLS:C0018801	Cardiac Failure 
UMLS:C0018802	Congestive heart disease 
UMLS:C0018805	Heart Injury 
UMLS:C0019196	Hepatitis C infection 
UMLS:C0019204	Carcinoma, Hepatocellular 
UMLS:C0019693	HIV - Human immunodeficiency virus infection 
UMLS:C0020443	Hypercholesteremia 
UMLS:C0020473	Hyperlipidemia 
UMLS:C0020474	Familial combined hyperlipidaemia 
UMLS:C0020538	Hypertension 
UMLS:C0020542	Pulmonary Hypertension 
UMLS:C0020564	Hypertrophy 
UMLS:C0021400	Influenza 
UMLS:C0022408	Arthropathy 
UMLS:C0022602	Actinic keratosis 
UMLS:C0023434	Chronic Lymphocytic Leukemia (Chronic B-lymphocytic leukemia) UMLS 
UMLS:C0023458	B-cell chronic lymphocytic leukaemia/small lymphocytic lymphoma 
UMLS:C0023462	Leukemia, Acute Megakaryocytic 
UMLS:C0023467	AML - Acute myeloid leukemia 
UMLS:C0023473	CML - Chronic myeloid leukemia 
UMLS:C0023493	Leukemia, Adult T Cell 
UMLS:C0023890	Hepatic Cirrhosis 
UMLS:C0024117	COPD - Chronic obstructive pulmonary disease 
UMLS:C0024138	discoid lupus erythematosus UMLS 
UMLS:C0024141	Systemic lupus erythematosus (SLE) 
UMLS:C0024236	Lymphatic edema 
UMLS:C0024419	Waldenstrom Macroglobulinemia UMLS 
UMLS:C0024437	Macular degeneration 
UMLS:C0024623	Cancer of the Stomach 
UMLS:C0025202	Malignant Melanoma 
UMLS:C0025303	Meningococcal infection 
UMLS:C0026769	MS (Multiple Sclerosis) 
UMLS:C0026847	Spinal Muscular Atrophy 
UMLS:C0026850	Muscular Dystrophy 
UMLS:C0026986	MDS - Myelodysplastic syndrome 
UMLS:C0027051	Myocardial Infarction 
UMLS:C0027708	Nephroblastoma 
UMLS:C0028043	Nicotine addiction 
UMLS:C0028754	Obesity 
UMLS:C0028945	Oligodendroglioma 
UMLS:C0029408	Osteoarthritis 
UMLS:C0029435	Osteolysis 
UMLS:C0029456	Osteoporosis 
UMLS:C0032460	Polycystic Ovary Syndrome 
UMLS:C0032914	Preeclampsia 
UMLS:C0033300	Hutchinson-Gilford progeria syndrome UMLS 
UMLS:C0033740	Protozoan Infection 
UMLS:C0033817	Pseudomonas Infection 
UMLS:C0034069	Pulmonary Fibrosis 
UMLS:C0035334	Retinitis Pigmentosa 
UMLS:C0035372	Rett Syndrome 
UMLS:C0036202	Sarcoidosis 
UMLS:C0036323	Schistosomiases 
UMLS:C0036341	Schizophrenia 
UMLS:C0036983	Septic Shock 
UMLS:C0037929	Spinal Cord Injury 
UMLS:C0038013	Ankylosing Spondylitides 
UMLS:C0038220	Status Epilepticus 
UMLS:C0038436	PTSD - Post-traumatic stress disorder 
UMLS:C0039101	Synovial sarcoma 
UMLS:C0039231	Tachycardia 
UMLS:C0039585	Androgen insensitivity syndrome 
UMLS:C0040028	Essential Thrombocytemia 
UMLS:C0040034	Thrombocytopenia 
UMLS:C0041408	Turner Syndrome 
UMLS:C0042133	Uterine leiomyoma 
UMLS:C0042842	Vitamin A Deficiency 
UMLS:C0043116	Spinal Muscular Atrophy, Infantile 
UMLS:C0043117	Purpura, Idiopathic Thrombocytopenic 
UMLS:C0043207	Wolfram syndrome UMLS 
UMLS:C0080151	Simian Acquired Immune Deficiency Syndrome 
UMLS:C0085110	SCID - Severe combined immunodeficiency 
UMLS:C0085580	Essential Hypertension 
UMLS:C0085655	Polymyositis 
UMLS:C0085786	Idiopathic fibrosing alveolitis 
UMLS:C0085859	APECED - Autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy 
UMLS:C0149721	Hypertrophy, Left Ventricular 
UMLS:C0149782	Squamous cell carcinoma of lung 
UMLS:C0149925	Small cell carcinoma of lung 
UMLS:C0152013	Adenocarcinoma of lung 
UMLS:C0152439	Retinoschisis 
UMLS:C0153594	Cancer of the testis 
UMLS:C0154681	Anterior Horn Cell Disease 
UMLS:C0155877	Asthma, allergic 
UMLS:C0157917	Pauciarticular juvenile arthritis 
UMLS:C0161750	Overexertion 
UMLS:C0162671	MELAS - Mitochondrial myopathy, encephalopathy, lactic acidosis and stroke-like episodes 
UMLS:C0205969	Thymic Carcinoma 
UMLS:C0206157	Nemaline Myopathy 
UMLS:C0206701	Serous carcinoma 
UMLS:C0221757	Alpha -1 anti-trypsin deficiency 
UMLS:C0231341	Premature aging 
UMLS:C0234533	Generalized seizures 
UMLS:C0235025	Peripheral motor neuropathy 
UMLS:C0235272	Retinal damage 
UMLS:C0238198	Gastrointestinal stromal tumor 
UMLS:C0238461	anaplastic thyroid carcinoma UMLS 
UMLS:C0238463	Papillary Carcinoma of the Thyroid 
UMLS:C0238528	Infection by Yersinia enterocolitica 
UMLS:C0241910	Hepatitis, Autoimmune 
UMLS:C0242184	Hypoxia 
UMLS:C0242488	Acute Lung Injury 
UMLS:C0243026	Sepsis 
UMLS:C0263361	Psoriasis vulgaris 
UMLS:C0263666	juvenile dermatomyositis UMLS 
UMLS:C0264797	Viral cardiomyopathy 
UMLS:C0267187	Intestinal metaplasia of gastric mucosa 
UMLS:C0267975	Nutritional deficiency, NEC 
UMLS:C0268281	Infantile neuronal ceroid lipofuscinosis 
UMLS:C0268631	Gamma-hydroxybutyric acidaemia 
UMLS:C0270726	Alexander Disease 
UMLS:C0270948	Neurogenic Muscular Atrophy 
UMLS:C0273115	Lung Injury 
UMLS:C0275804	Streptococcal tonsillitis 
UMLS:C0276447	Rhinovirus infection 
UMLS:C0276548	HIV encephalitis 
UMLS:C0276655	Infection by Aspergillus fumigatus 
UMLS:C0277580	Idiosyncratic drug effect 
UMLS:C0279628	Adenocarcinoma of esophagus 
UMLS:C0334267	Urothelial carcinoma in situ 
UMLS:C0339527	Leber congenital amaurosis 
UMLS:C0339573	Primary open angle glaucoma 
UMLS:C0340257	Ventilator-associated lung injury 
UMLS:C0340279	Ventricular hypertrophy 
UMLS:C0340529	Transplanted Heart Complication 
UMLS:C0342751	Pompe disease, infantile-onset form UMLS 
UMLS:C0346040	melanoma in situ UMLS 
UMLS:C0346210	Vulvar intraepithelial tumor UMLS 
UMLS:C0346627	Cancer of the Intestine 
UMLS:C0346647	Malignant tumor of pancreas 
UMLS:C0349788	Arrhythmogenic Right Ventricular Cardiomyopathy 
UMLS:C0376358	Cancer of prostate 
UMLS:C0392525	Nephrolithiasis 
UMLS:C0392620	Alcohol poisoning 
UMLS:C0393593	Dystonia 
UMLS:C0399396	Dental cavity, complex 
UMLS:C0399440	Hereditary gingival fibromatosis 
UMLS:C0400966	NASH 
UMLS:C0423704	Neurological pain disorder 
UMLS:C0456891	Primary pulmonary hypoplasia 
UMLS:C0520541	Hypotensive episode 
UMLS:C0520679	Obstructive sleep apnea 
UMLS:C0553662	JRA - Juvenile rheumatoid arthritis 
UMLS:C0585362	Squamous cell carcinoma of mouth 
UMLS:C0686083	Carcinoma in situ of small intestine 
UMLS:C0686087	Carcinoma in situ of large intestine 
UMLS:C0702166	Acne 
UMLS:C0729958	Lung transplant rejection 
UMLS:C0733682	Familial hypophosphataemic rickets 
UMLS:C0812413	Malignant mesothelioma of pleura 
UMLS:C0878544	Cardiomyopathy 
UMLS:C0919628	Teratospermia UMLS 
UMLS:C0948008	Ischemic stroke UMLS 
UMLS:C1175175	Severe acute respiratory syndrome (SARS) 
UMLS:C1257915	Intestinal polyposis UMLS 
UMLS:C1319860	Sendai virus infection 
UMLS:C1320188	Escherichia coli infection of the central nervous system 
UMLS:C1321542	Infertility due to azoospermia 
UMLS:C1333978	hepatitis C virus related hepatocellular carcinoma UMLS 
UMLS:C1383860	Cardiac Hypertrophy 
UMLS:C1442797	Rotavirus infection of children 
UMLS:C1522378	LGLL - Large granular lymphocytic leukemia 
UMLS:C1531608	Smoldering multiple myeloma 
UMLS:C1720457	Kidney disorder associated with type 2 diabetes mellitus 
UMLS:C1744559	Setleis syndrome 
UMLS:C1997651	Erectile dysfunction associated with type 2 diabetes mellitus 
UMLS:C2363142	Leukemia, Chronic T-Cell
