DiseaseID	DiseaseName
OMIM:107748	UBIQUITIN-CONJUGATING ENZYME E2 A
OMIM:107770	LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 1
OMIM:107773	NUCLEAR RECEPTOR SUBFAMILY 2, GROUP F, MEMBER 2
OMIM:107776	ALDEHYDE DEHYDROGENASE 18 FAMILY, MEMBER A1
OMIM:107800	ARCUS CORNEAE
OMIM:107820	NADH-UBIQUINONE OXIDOREDUCTASE SUBUNIT A8
OMIM:107910	CYTOCHROME P450, FAMILY 19, SUBFAMILY A, POLYPEPTIDE 1
OMIM:107930	HEXOSE-6-PHOSPHATE DEHYDROGENASE
OMIM:107940	CENTROMERIC PROTEIN J
OMIM:107970	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 1
OMIM:108010	ALOPECIA UNIVERSALIS CONGENITA
OMIM:108050	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1H
OMIM:108100	ARTHRITIS, SACROILIAC
OMIM:108120	EHLERS-DANLOS SYNDROME, SPONDYLODYSPLASTIC TYPE, 1
OMIM:108145	ARTHROGRYPOSIS, DISTAL, TYPE 5
OMIM:108300	LIEBENBERG SYNDROME
OMIM:108345	CHROMOSOME 6pter-p24 DELETION SYNDROME
OMIM:108500	EPISODIC ATAXIA, TYPE 2
OMIM:108600	SPASTIC ATAXIA 1, AUTOSOMAL DOMINANT
OMIM:108725	ATHEROSCLEROSIS SUSCEPTIBILITY
OMIM:108729	CLAVICLE, PSEUDARTHROSIS OF, CONGENITAL
OMIM:108730	ATPase, Ca(2+)-TRANSPORTING, FAST-TWITCH 1
OMIM:108733	ATPase, Ca(2+)-TRANSPORTING, PLASMA MEMBRANE, 2
OMIM:108740	ATPase, Ca(2+)-TRANSPORTING, SLOW-TWITCH
OMIM:108745	ATPase, H+ TRANSPORTING, LYSOSOMAL, 16-KD, V0 SUBUNIT C
OMIM:108746	ATPase, H+ TRANSPORTING, LYSOSOMAL, 31-KD, V1 SUBUNIT E, ISOFORM 1
OMIM:108770	AMINOACYL-tRNA SYNTHETASE COMPLEX-INTERACTING MULTIFUNCTIONAL PROTEIN 1
OMIM:108780	NATRIURETIC PEPTIDE PRECURSOR A
OMIM:108800	RAS-ASSOCIATED PROTEIN RAB5B
OMIM:108900	ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS
OMIM:108950	RETINITIS PIGMENTOSA 33
OMIM:108960	CYTIDINE 5-PRIME TRIPHOSPHATE SYNTHETASE 1
OMIM:108961	DRAVET SYNDROME
OMIM:108962	OMPHALOCELE, AUTOSOMAL
OMIM:109050	AUROCEPHALOSYNDACTYLY
OMIM:109090	AUTOINFLAMMATION WITH EPISODIC FEVER AND LYMPHADENOPATHY
OMIM:109092	46,XX SEX REVERSAL 5
OMIM:109100	AUTOIMMUNE DISEASE
OMIM:109130	AXIAL OSTEOMALACIA
OMIM:109135	MYOPATHY, DISTAL, TATEYAMA TYPE
OMIM:109150	MACHADO-JOSEPH DISEASE
OMIM:109270	SOLUTE CARRIER FAMILY 4 (ANION EXCHANGER), MEMBER 1
OMIM:109350	GASTROESOPHAGEAL REFLUX
OMIM:109400	BASAL CELL NEVUS SYNDROME
OMIM:109480	PROTOPORPHYRINOGEN OXIDASE
OMIM:109500	COMPLEMENT COMPONENT 8, BETA SUBUNIT
OMIM:109530	CD48 ANTIGEN
OMIM:109535	RETINITIS PIGMENTOSA 73
OMIM:109545	PARANEOPLASTIC MA ANTIGEN 3
OMIM:109610	COLLAGEN, TYPE XV, ALPHA-1
OMIM:109650	BEHCET SYNDROME
OMIM:109685	NUCLEAR RECEPTOR SUBFAMILY 5, GROUP A, MEMBER 1
OMIM:109690	BETA-2-ADRENERGIC RECEPTOR
OMIM:109700	BETA-2-MICROGLOBULIN
OMIM:109720	NEURONAL INTESTINAL DYSPLASIA, TYPE B
OMIM:109730	AORTIC VALVE DISEASE 1
OMIM:109750	BILIVERDIN REDUCTASE A
OMIM:109760	5-@HYDROXYTRYPTAMINE RECEPTOR 1A
OMIM:109800	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 18, WITH OR WITHOUT EPILEPSY
OMIM:110100	BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS
OMIM:110300	ETHE1 PERSULFIDE DIOXYGENASE
OMIM:110500	BLOOD GROUP, DIEGO SYSTEM
OMIM:110700	BLOOD GROUP, DUFFY SYSTEM
OMIM:110900	MARFANOID HYPERMOBILITY SYNDROME
OMIM:111000	SPINOCEREBELLAR ATAXIA 20
OMIM:111100	5-@HYDROXYTRYPTAMINE RECEPTOR 3A
OMIM:111300	BIOTINIDASE DEFICIENCY
OMIM:111400	SMALL MUSCLE PROTEIN, X-LINKED
OMIM:111600	BLOOD GROUP, LANGEREIS SYSTEM
OMIM:111620	DYSTELEPHALANGY
OMIM:111680	RHESUS BLOOD GROUP, D ANTIGEN
OMIM:111690	BLOOD GROUP, RH SYSTEM
OMIM:111700	RHESUS BLOOD GROUP, CcEe ANTIGENS
OMIM:111730	BETA-1,4-N-ACETYL-GALACTOSAMINYLTRANSFERASE 2
OMIM:111750	BLOOD GROUP--SCIANNA SYSTEM
OMIM:112200	NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 6
OMIM:112203	CD80 ANTIGEN
OMIM:112250	SPINOCEREBELLAR ATAXIA, X-LINKED 1
OMIM:112261	MRE11 HOMOLOG, DOUBLE-STRAND BREAK REPAIR NUCLEASE
OMIM:112262	LI-FRAUMENI SYNDROME
OMIM:112264	TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL, SUBFAMILY V, MEMBER 6
OMIM:112265	THYROID CARCINOMA, NONMEDULLARY, WITH OR WITHOUT CELL OXYPHILIA
OMIM:112267	SERINE PEPTIDASE INHIBITOR, KUNITZ-TYPE, 2
OMIM:112410	HIGH MOBILITY GROUP BOX 1
OMIM:113000	BASIC HELIX-LOOP-HELIX DOMAIN-CONTAINING PROTEIN, CLASS B, 9
OMIM:113100	BRACHYDACTYLY, TYPE C
OMIM:113300	LYMPHATIC MALFORMATION 3
OMIM:113477	BRACHYMORPHISM-ONYCHODYSPLASIA-DYSPHALANGISM SYNDROME
OMIM:113500	BRACHYOLMIA TYPE 3
OMIM:113503	SARCOGLYCAN, BETA
OMIM:113505	BRAIN-DERIVED NEUROTROPHIC FACTOR
OMIM:113520	BRANCHED-CHAIN AMINOTRANSFERASE 1
OMIM:113530	BRANCHED-CHAIN AMINOTRANSFERASE 2
OMIM:113610	BRANCHIAL MYOCLONUS WITH SPASTIC PARAPARESIS AND CEREBELLAR ATAXIA
OMIM:113650	BRANCHIOOTORENAL SYNDROME 1
OMIM:113670	CATARACT 40
OMIM:113703	RIBOSOMAL PROTEIN L13
OMIM:113705	BRCA1 DNA REPAIR-ASSOCIATED PROTEIN
OMIM:113730	TRIMETHYLAMINURIA
OMIM:113800	EPIDERMOLYTIC HYPERKERATOSIS
OMIM:113810	RECEPTOR-INTERACTING SERINE/THREONINE KINASE 3
OMIM:113811	COLLAGEN, TYPE XVII, ALPHA-1
OMIM:113900	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA
OMIM:114000	CAFFEY DISEASE
OMIM:114020	CADHERIN 2
OMIM:114021	ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT
OMIM:114050	CALBINDIN 1
OMIM:114065	CALCIFIC AORTIC DISEASE WITH IMMUNOLOGIC ABNORMALITIES, FAMILIAL
OMIM:114080	PROCOLLAGEN-PROLINE, 2-OXOGLUTARATE-4-DIOXYGENASE, BETA SUBUNIT
OMIM:114090	CALPASTATIN
OMIM:114100	BASAL GANGLIA CALCIFICATION, IDIOPATHIC, CHILDHOOD-ONSET
OMIM:114105	HIGH MOBILITY GROUP AT-HOOK 2
OMIM:114130	CALPAIN 2
OMIM:114180	CATARACT 4, MULTIPLE TYPES
OMIM:114205	CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA-1C SUBUNIT
OMIM:114206	CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA-1D SUBUNIT
OMIM:114208	CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA-1S SUBUNIT
OMIM:114217	PRECOCIOUS PUBERTY, CENTRAL, 1
OMIM:114230	ENDOTHELIN 2
OMIM:114240	CALPAIN 3
OMIM:114250	MYOSIN, LIGHT POLYPEPTIDE 1, ALKALI, SKELETAL, FAST
OMIM:114280	MACULAR DEGENERATION, X-LINKED ATROPHIC
OMIM:114290	GLUCOSE-6-PHOSPHATASE, CATALYTIC, 3
OMIM:114480	VASCULITIS, AUTOINFLAMMATION, IMMUNODEFICIENCY, AND HEMATOLOGIC DEFECTS SYNDROME
OMIM:114500	COLORECTAL CANCER
OMIM:114550	HEPATOCELLULAR CARCINOMA
OMIM:114580	CANDIDIASIS, FAMILIAL, 1
OMIM:114760	INHIBIN, ALPHA
OMIM:114815	CONSTRICTING BANDS, CONGENITAL
OMIM:114835	SYNTAXIN 1B
OMIM:114840	CARBOXYL-ESTER LIPASE
OMIM:114850	MITOCHONDRIAL MYOPATHY WITH DIABETES
OMIM:114855	BBS7 GENE
OMIM:114890	BAINBRIDGE-ROPERS SYNDROME
OMIM:115080	KYPHOSCOLIOSIS PEPTIDASE
OMIM:115150	ALBUMIN
OMIM:115195	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 2
OMIM:115196	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3
OMIM:115197	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 4
OMIM:115200	CARDIOMYOPATHY, DILATED, 1A
OMIM:115210	PULMONARY ALVEOLAR MICROLITHIASIS
OMIM:115310	PARAGANGLIOMAS 4
OMIM:115437	DENTINOGENESIS IMPERFECTA, SHIELDS TYPE III
OMIM:115470	CAT EYE SYNDROME
OMIM:115650	CATARACT 32, MULTIPLE TYPES
OMIM:115665	TORSIN 1B
OMIM:115700	SERPIN PEPTIDASE INHIBITOR, CLADE H, MEMBER 1
OMIM:116200	LYMPHEDEMA, PRIMARY, WITH MYELODYSPLASIA
OMIM:116400	OVARIAN DYSGENESIS 5
OMIM:116600	PEARSON MARROW-PANCREAS SYNDROME
OMIM:116790	CATECHOL-O-METHYLTRANSFERASE
OMIM:116805	CATENIN, ALPHA-1
OMIM:116806	CATENIN, BETA-1
OMIM:116810	CATHEPSIN B
OMIM:116820	FAMILIAL MEDITERRANEAN FEVER, AUTOSOMAL DOMINANT
OMIM:116830	CATHEPSIN G
OMIM:116840	CATHEPSIN D
OMIM:116845	MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP B
OMIM:116860	RETICULAR DYSTROPHY OF RETINAL PIGMENT EPITHELIUM
OMIM:116880	CATHEPSIN L
OMIM:116896	DELTA(4)-DESATURASE, SPHINGOLIPID, 1
OMIM:116899	CYCLIN-DEPENDENT KINASE INHIBITOR 1A
OMIM:116920	HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 2
OMIM:116930	PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3
OMIM:116953	STEROIDOGENIC ACUTE REGULATORY PROTEIN
OMIM:117000	CENTRAL CORE DISEASE OF MUSCLE
OMIM:117100	PEPTIDYLARGININE DEIMINASE, TYPE IV
OMIM:117141	AMELOGENESIS IMPERFECTA, TYPE IIIA
OMIM:117210	SPINOCEREBELLAR ATAXIA 31
OMIM:117300	CEREBRAL AMYLOID ANGIOPATHY, ITM2B-RELATED, 2
OMIM:117340	MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 1
OMIM:117360	DIHYDROPYRIMIDINASE-LIKE 3
OMIM:117550	SH3 AND MULTIPLE ANKYRIN REPEAT DOMAINS 3
OMIM:117700	CERULOPLASMIN
OMIM:118190	TRANSFORMER 2 BETA HOMOLOG
OMIM:118200	CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1B
OMIM:118210	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2A1
OMIM:118220	CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1A
OMIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE
OMIM:118300	CHARCOT-MARIE-TOOTH DISEASE AND DEAFNESS
OMIM:118301	CHARCOT-MARIE-TOOTH DISEASE WITH PTOSIS AND PARKINSONISM
OMIM:118400	CHERUBISM
OMIM:118420	MIDLINE 1
OMIM:118423	PROTEIN PHOSPHATASE 1, CATALYTIC SUBUNIT, ALPHA ISOFORM
OMIM:118425	CHLORIDE CHANNEL 1, SKELETAL MUSCLE
OMIM:118440	CHOLECYSTOKININ
OMIM:118444	A DISINTEGRIN AND METALLOPROTEINASE DOMAIN 33
OMIM:118450	ALAGILLE SYNDROME 1
OMIM:118455	NGFIA-BINDING PROTEIN
OMIM:118470	CHOLESTERYL ESTER TRANSFER PROTEIN, PLASMA
OMIM:118485	VICI SYNDROME
OMIM:118490	CHOLINE ACETYLTRANSFERASE
OMIM:118494	CHOLINERGIC RECEPTOR, MUSCARINIC, 3
OMIM:118503	CHOLINERGIC RECEPTOR, NEURONAL NICOTINIC, ALPHA POLYPEPTIDE 3
OMIM:118505	CHOLINERGIC RECEPTOR, NEURONAL NICOTINIC, ALPHA POLYPEPTIDE 5
OMIM:118511	CHOLINERGIC RECEPTOR, NEURONAL NICOTINIC, ALPHA POLYPEPTIDE 7
OMIM:118600	CHONDROCALCINOSIS 2
OMIM:118610	CHONDROCALCINOSIS DUE TO APATITE CRYSTAL DEPOSITION
OMIM:118650	WAARDENBURG SYNDROME, TYPE 2D
OMIM:118661	VERSICAN
OMIM:118700	CHOREA, BENIGN HEREDITARY
OMIM:118750	CHOREOATHETOSIS, FAMILIAL INVERTED
OMIM:118800	IMMUNODEFICIENCY 54
OMIM:118825	CHM-LIKE
OMIM:118865	RIBOSOMAL PROTEIN L23A
OMIM:118900	CIRRHOSIS, FAMILIAL
OMIM:118910	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 43
OMIM:118938	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2
OMIM:118945	CILIARY NEUROTROPHIC FACTOR
OMIM:118980	HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 14
OMIM:119300	VAN DER WOUDE SYNDROME 1
OMIM:119530	OROFACIAL CLEFT 1
OMIM:119580	DENTIN DYSPLASIA, TYPE I
OMIM:119600	ABNORMAL SPINDLE-LIKE, MICROCEPHALY-ASSOCIATED
OMIM:119900	EXPANDED REPEAT DOMAIN, CAG/CTG, 1
OMIM:120000	EPIDERMOLYSIS BULLOSA, LATE-ONSET LOCALIZED JUNCTIONAL, WITH MENTAL RETARDATION
OMIM:120070	COLLAGEN, TYPE IV, ALPHA-3
OMIM:120090	COLLAGEN, TYPE IV, ALPHA-2
OMIM:120110	COLLAGEN, TYPE X, ALPHA-1
OMIM:120120	COLLAGEN, TYPE VII, ALPHA-1
OMIM:120130	COLLAGEN, TYPE IV, ALPHA-1
OMIM:120131	RETINITIS PIGMENTOSA GTPase REGULATOR-INTERACTING PROTEIN
OMIM:120140	COLLAGEN, TYPE II, ALPHA-1
OMIM:120150	COLLAGEN, TYPE I, ALPHA-1
OMIM:120160	COLLAGEN, TYPE I, ALPHA-2
OMIM:120180	CYTOCHROME P450 OXIDOREDUCTASE
OMIM:120190	PERLMAN SYNDROME
OMIM:120200	VACUOLAR PROTEIN SORTING 13 HOMOLOG A
OMIM:120210	MEVALONIC ACIDURIA
OMIM:120215	COLLAGEN, TYPE V, ALPHA-1
OMIM:120220	COLLAGEN, TYPE VI, ALPHA-1
OMIM:120240	COLLAGEN, TYPE VI, ALPHA-2
OMIM:120250	INDIAN HEDGEHOG SIGNALING MOLECULE
OMIM:120252	COLLAGEN, TYPE VIII, ALPHA-2
OMIM:120260	COLLAGEN, TYPE IX, ALPHA-2
OMIM:120270	COLLAGEN, TYPE IX, ALPHA-3
OMIM:120280	COLLAGEN, TYPE XI, ALPHA-1
OMIM:120290	COLLAGEN, TYPE XI, ALPHA-2
OMIM:120324	CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 44
OMIM:120325	TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE
OMIM:120328	COLLAGEN, TYPE XVIII, ALPHA-1
OMIM:120330	PAPILLORENAL SYNDROME
OMIM:120350	COLLAGEN, TYPE XIII, ALPHA-1
OMIM:120353	MATRIX METALLOPROTEINASE 1
OMIM:120360	MATRIX METALLOPROTEINASE 2
OMIM:120361	MATRIX METALLOPROTEINASE 9
OMIM:120420	MITOCHONDRIAL DNA DEPLETION SYNDROME 2 (MYOPATHIC TYPE)
OMIM:120435	LYNCH SYNDROME I
OMIM:120436	DNA MISMATCH REPAIR PROTEIN MLH1
OMIM:120440	COLONIC VARICES WITHOUT PORTAL HYPERTENSION
OMIM:120470	INTEGRIN, ALPHA-2
OMIM:120500	ACHARD SYNDROME
OMIM:120520	MEMBRANE METALLOENDOPEPTIDASE
OMIM:120550	COMPLEMENT COMPONENT 1, q SUBCOMPONENT, A CHAIN
OMIM:120570	MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 25
OMIM:120575	NADH DEHYDROGENASE (UBIQUINONE) COMPLEX I, ASSEMBLY FACTOR 3
OMIM:120580	COMPLEMENT COMPONENT 1, s SUBCOMPONENT
OMIM:120620	NEUROPATHY, HEREDITARY SENSORY, WITH SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE
OMIM:120650	COMPLEMENT COMPONENT RECEPTOR 2
OMIM:120700	COMPLEMENT COMPONENT 3
OMIM:120810	COMPLEMENT COMPONENT 4A
OMIM:120820	COMPLEMENT COMPONENT 4B
OMIM:120900	COMPLEMENT COMPONENT 5
OMIM:120920	CD46 ANTIGEN
OMIM:120960	GRB2-RELATED ADAPTOR PROTEIN
OMIM:120970	HYPERPIGMENTATION WITH OR WITHOUT HYPOPIGMENTATION, FAMILIAL PROGRESSIVE
OMIM:121009	VITAMIN B12 PLASMA LEVEL QUANTITATIVE TRAIT LOCUS 1
OMIM:121010	KILLER CELL IMMUNOGLOBULIN-LIKE RECEPTOR, TWO DOMAINS, SHORT CYTOPLASMIC TAIL, 2
