DiseaseID	DiseaseName
MESH:C000721352	Empty delta sign
MESH:C000721353	Reversed halo sign
MESH:C000721355	Sagging rope sign
MESH:C000721367	Continuous diaphragm sign
MESH:C000721389	tram track sign optic nerve
MESH:C000721391	Tram track sign brain
MESH:C000721392	Tram track sign chest
MESH:C000721407	Egg and banana sign
MESH:C000721427	Crazy paving pattern
MESH:C000721429	Iris flocculi
MESH:C000721448	Loss of reflex tearing
MESH:C000721467	VEXAS syndrome
MESH:C000721827	Transurethral resection syndrome
MESH:C000721847	Savant syndrome
MESH:C000721848	hypoglycemic encephalopathy
MESH:C000722495	spaceflight-induced visual impairment
MESH:C000722498	cell-associated neurotoxicity
MESH:C032598	heavy chain disease proteins, human
MESH:C041229	IGHM protein, human
MESH:C483996	FOR heavy chain disease protein, human
MESH:C483997	Wis heavy-chain disease protein, human
MESH:C483999	CHA heavy chain disease protein, human
MESH:C484001	RIV immunoglobulin variant protein, human
MESH:C531598	Familial acanthosis nigricans
MESH:C531599	Achondroplastic dwarfism
MESH:C531600	Growth hormone excess
MESH:C531601	Tonic, sluggishly reacting pupil and hypoactive or absent tendon reflexes
MESH:C531604	Primary visual agnosia
MESH:C531607	Alexanders leukodystrophy
MESH:C531609	Diffuse alopecia
MESH:C531613	Amoebiasis due to Entamoeba histolytica
MESH:C531614	Amniotic Band Sequence
MESH:C531615	Amyloid Neuropathies, Primary (nonfamilial)
MESH:C531617	Amyotrophic lateral sclerosis 1
MESH:C531619	Happy puppet syndrome (formerly)
MESH:C531621	Cutaneous anthrax
MESH:C531622	Familial antiphospholipid syndrome
MESH:C531624	Familial spinal arachnoiditis
MESH:C531633	Biotin deficiency
MESH:C531638	Sudden unexpected nocturnal death syndrome
MESH:C531639	Stomatodynia
MESH:C531641	Monday morning fever
MESH:C531642	Familial vascular leukoencephalopathy
MESH:C531647	Caroli disease isolated
MESH:C531649	Neutropenia and hyperlymphocytosis with large granular lymphocytes
MESH:C531651	Rhizomelic chondrodysplasia punctata, type 1
MESH:C531654	Congenital chylous ascites
MESH:C531660	Generalized elastolysis
MESH:C531662	Submacular Cysticercosis
MESH:C531664	Cystinuria type 1
MESH:C531667	5 alpha Fluorouracil toxicity
MESH:C531673	Familial ependymoma
MESH:C531684	Hereditary spinal ataxia
MESH:C531689	Acute cerebral Gaucher disease
MESH:C531691	Platelet granule deficiency disorder
MESH:C531698	Intestinal helminthiasis
MESH:C531699	Hb C disease
MESH:C531700	Diarrhea prodrome + Hemolytic-Uremic Syndrome
MESH:C531716	Incontinentia pigmenti, familial male-lethal type
MESH:C531719	Keratitis sicca
MESH:C531720	Noninflammatory corneal thinning
MESH:C531729	Autoimmune limbic encephalitis
MESH:C531731	Lissencephaly and agenesis of corpus callosum
MESH:C531732	Ascending aortic aneurysm, hypertelorism, bifid uvula, cleft palate, and arterial tortuosity
MESH:C531735	Congenital macroglossia
MESH:C531736	Acute malaria
MESH:C531737	Malignant fever
MESH:C531742	Marfanoid hypermobility syndrome
MESH:C531743	Cystic dilatation of renal collecting tubes
MESH:C531747	Congenital facial diplegia
MESH:C531754	Ridges-off-the-end syndrome
MESH:C531755	Kidney disorder involving deposition of calcium and oxalate or phosphate in the renal tubules
MESH:C531760	Oro-facial gangrene
MESH:C531762	Alkaptonuric ochronosis
MESH:C531763	Irritable heart
MESH:C531766	Inflammation of the whole uveal tract
MESH:C531768	Colangite esclerosante porracoccidiodomicose
MESH:C531774	Familial pars planitis
MESH:C531777	Islet cell tumor syndrome
MESH:C531782	Endemic treponematosis caused by Treponema carateum
MESH:C531783	Hip socket neuropathy
MESH:C531784	Familial pityriasis rubra pilaris
MESH:C531791	Priapism, familial idiopathic
MESH:C531795	Idiopathic intracranial hypertension with papilledema
MESH:C531815	Hypopituitarism and septooptic 'dysplasia'
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency
MESH:C531821	Stenotrophomonas maltophilia bacteremia
MESH:C531833	Ophthalmoplegia, painful
MESH:C531834	Toxocara canis infection (canine roundworms)
MESH:C531835	Esophageal atresia with or without tracheoesophageal fistula
MESH:C531836	Congenital agenesis of the tricuspid valve
MESH:C531841	Benign non-infected urachal cyst
MESH:C531844	Von willebrand factor, deficiency
MESH:C531847	Wallerian degeneration of the pyramidal tract
MESH:C531849	Intestinal lipophagic granulomatosis
MESH:C531854	Lysosomal acid lipase deficiency
MESH:C531857	Zellweger leukodystrophy
MESH:C535269	Preeyasombat Varavithya syndrome
MESH:C535270	Premature aging, Okamoto type
MESH:C535272	Premature ovarian failure, familial
MESH:C535273	Presenile dementia, Kraepelin type
MESH:C535274	Prieto X-linked mental retardation syndrome
MESH:C535276	Primary angiitis of the central nervous system
MESH:C535277	Primary ciliary dyskinesia, 2
MESH:C535278	Primary ciliary dyskinesia, 3
MESH:C535279	Primary ciliary dyskinesia, 4
MESH:C535280	Primary cortisol resistance
MESH:C535281	Radius absent anogenital anomalies
MESH:C535282	Raine syndrome
MESH:C535283	Rambaud Galian syndrome
MESH:C535284	Ramer Ladda syndrome
MESH:C535285	Ramon Syndrome
MESH:C535286	Ramos Arroyo Clark syndrome
MESH:C535287	Hunt's syndrome
MESH:C535288	Rapadilino syndrome
MESH:C535289	Rapp-Hodgkin syndrome
MESH:C535290	Rasmussen Johnsen Thomsen syndrome
MESH:C535291	Rasmussen subacute encephalitis
MESH:C535292	Ray Peterson Scott syndrome
MESH:C535293	Reactive angioendotheliomatosis
MESH:C535294	Reardon Hall Slaney syndrome
MESH:C535295	Reardon Wilson Cavanagh syndrome
MESH:C535296	Recombinant chromosome 8 syndrome
MESH:C535297	Recurrent respiratory papillomatosis
MESH:C535298	Red cell phospholipid defect with hemolysis
MESH:C535299	Autoimmune progesterone dermatitis
MESH:C535300	Autosomal dominant compelling helio ophthalmic outburst syndrome
MESH:C535301	Charcot-Marie-Tooth disease, Type 4E
MESH:C535302	Charcot-Marie-Tooth disease, X-linked recessive, 2
MESH:C535303	Charcot-Marie-Tooth disease, X-linked recessive, 3
MESH:C535305	2-hydroxyethyl methacrylate sensitization
MESH:C535306	2-Hydroxyglutaricaciduria
MESH:C535307	2-Methylacetoacetyl CoA thiolase deficiency
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency
MESH:C535311	Costeff optic atrophy syndrome
MESH:C535312	3-Hydroxyisobutyric aciduria
MESH:C535313	3C syndrome
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)
MESH:C535315	4-hydroxyphenylacetic aciduria
MESH:C535316	46,XX Gonadal dysgenesis epibulbar dermoid
MESH:C535317	47, XYY syndrome
MESH:C535318	Triple X syndrome
MESH:C535319	49,XXXXX syndrome
MESH:C535321	5-Nucleotidase syndrome
MESH:C535322	5-oxoprolinase deficiency
MESH:C535323	Chromosome 5q Deletion Syndrome
MESH:C535325	6-pyruvoyl-tetrahydropterin synthase deficiency
MESH:C535326	Holt-Oram syndrome
MESH:C535327	Holzgreve Wagner Rehder syndrome
MESH:C535328	Homocarnosinosis
MESH:C535329	Hooft disease
MESH:C535330	Aagenaes syndrome
MESH:C535331	Aarskog Syndrome
MESH:C535332	Aase Smith syndrome
MESH:C535334	ABCD syndrome
MESH:C535335	Abderhalden-Kaufmann-Lignac syndrome
MESH:C535336	Cataract, alopecia, sclerodactyly
MESH:C535337	Cataract, autosomal recessive congenital 2
MESH:C535338	Cataract, congenital, with microcornea or slight microphthalmia
MESH:C535339	Cataract, posterior polar, 1
MESH:C535340	Cataract, posterior polar, 5
MESH:C535342	Cataract, zonular
MESH:C535343	Cataract, posterior polar, 3
MESH:C535344	Cataract, posterior polar, 4
MESH:C535345	Cataracts, ataxia, short stature, and mental retardation
MESH:C535346	Catatrichy
MESH:C535347	Catel Manzke syndrome
MESH:C535349	Cayler cardiofacial syndrome
MESH:C535350	Cerebellar ataxia ectodermal dysplasia
MESH:C535351	CAPOS syndrome
MESH:C535352	Cerebellar degeneration, subacute
MESH:C535353	Cerebellar hypoplasia with endosteal sclerosis
MESH:C535354	Cerebral astrocytoma, adult
MESH:C535355	Chorea, remitting with nystagmus and cataracts
MESH:C535356	Chorioretinal atrophy, progressive bifocal
MESH:C535357	Choroid plexus calcification with mental retardation
MESH:C535358	Choroidal sclerosis
MESH:C535361	Chromosome 1 ring
MESH:C535362	Chromosome 1p36 Deletion Syndrome
MESH:C535363	Chromosome 1, deletion q21 q25
MESH:C535364	Chromosome 1, duplication 1p21 p32
MESH:C535365	Chromosome 2, trisomy 2p13 p21
MESH:C535366	Chromosome 2, trisomy 2pter p24
MESH:C535367	Chromosome 2, trisomy 2q
MESH:C535368	Chromosome 2, trisomy 2q37
MESH:C535369	Chromosome 20 ring
MESH:C535370	Chromosome 20, deletion 20p
MESH:C535371	Trisomy 20p
MESH:C535372	Chromosome 20, trisomy
MESH:C535373	Dermatoosteolysis Kirghizian type
MESH:C535374	Dermatopathia pigmentosa reticularis
MESH:C535375	Dermochondrocorneal dystrophy of François
MESH:C535376	Dermoids of cornea
MESH:C535377	Epidermolysis bullosa with pyloric atresia
MESH:C535378	Arthrogryposis multiplex congenita, distal type 1
MESH:C535379	Arthrogryposis multiplex congenita, distal type 2
MESH:C535380	Arthrogryposis multiplex congenita, distal, X-linked
MESH:C535381	Arthrogryposis multiplex with deafness, inguinal hernias, and early death
MESH:C535382	Arthrogryposis renal dysfunction cholestasis syndrome
MESH:C535384	Arthrogryposis, distal, type 2E
MESH:C535385	Arthrogryposis, distal, with hypopituitarism, mental retardation, and facial anomalies
MESH:C535386	Arthrogryposis-like hand anomaly and sensorineural deafness
MESH:C535387	Arthropathy, progressive pseudorheumatoid, of childhood
MESH:C535388	Arts syndrome
MESH:C535390	Aspergillus niger infection
MESH:C535391	Asrar Facharzt Haque syndrome
MESH:C535392	Astley-Kendall syndrome
MESH:C535393	Ataxia with vitamin E deficiency
MESH:C535395	Atelosteogenesis type 2
MESH:C535396	Atelosteogenesis, type 1
MESH:C535397	Athabaskan brainstem dysgenesis
MESH:C535399	Charcot-Marie-Tooth disease, dominant intermediate 1
MESH:C535400	Charcot-Marie-Tooth disease, dominant intermediate 2
MESH:C535401	Charcot-Marie-Tooth disease, dominant intermediate 3
MESH:C535402	Galactorrhea-Hyperprolactinemia
MESH:C535406	Game Friedman Paradice syndrome
MESH:C535407	Gamma aminobutyric acid transaminase deficiency
MESH:C535408	Gamma-cystathionase deficiency
MESH:C535413	Charcot-Marie-Tooth disease, Type 2F
MESH:C535415	Charcot-Marie-Tooth disease, Type 2H
MESH:C535416	Charcot-Marie-Tooth disease, Type 2I
MESH:C535417	Charcot-Marie-Tooth disease, Type 2J
MESH:C535418	Charcot-Marie-Tooth disease, Type 2K
MESH:C535419	Charcot-Marie-Tooth disease, Type 4A
MESH:C535420	Charcot-Marie-Tooth disease, Type 4B1
MESH:C535421	Charcot-Marie-Tooth disease, Type 4B2
MESH:C535422	Charcot-Marie-Tooth disease, Type 4B2, with early-onset glaucoma
MESH:C535423	Charcot-Marie-Tooth disease, Type 4C
MESH:C535424	Congenital thrombotic disease, due to Protein C deficiency
MESH:C535425	Congenital torticollis
MESH:C535427	Ben Ari Shuper Mimouni syndrome
MESH:C535428	Benign essential blepharospasm
MESH:C535432	Berk-Tabatznik syndrome
MESH:C535434	Beta ketothiolase deficiency
MESH:C535435	Beta-sarcoglycanopathy
MESH:C535436	Bethlem myopathy
MESH:C535437	Bhaskar Jagannathan syndrome
MESH:C535438	Bidirectional tachycardia
MESH:C535440	Bietti Crystalline Dystrophy
MESH:C535441	Bifid nose
MESH:C535442	Bile acid synthesis defect, congenital, 1
MESH:C535443	Bile acid synthesis defect, congenital, 2
MESH:C535444	Bile acid synthesis defect, congenital, 4
MESH:C535448	Bird headed dwarfism Montreal type
MESH:C535449	Deletion 13q syndrome, partial
MESH:C535450	Chromosome 13p duplication
MESH:C535453	Chromosome 9, trisomy 9q32
MESH:C535454	Chromosome 9, trisomy mosaic
MESH:C535455	Chromosomes 1 and 2, monosomy 2q duplication 1p
MESH:C535456	Chronic recurrent multifocal osteomyelitis
MESH:C535458	Chudley-Rozdilsky syndrome
MESH:C535459	Chudley-Mccullough syndrome
MESH:C535460	Chylomicron retention disease
MESH:C535461	Chylothorax, congenital
MESH:C535463	Mainzer-Saldino Disease
MESH:C535464	Conotruncal cardiac defects
MESH:C535465	Contractures ectodermal dysplasia cleft lip palate
MESH:C535466	Convulsions benign familial neonatal dominant form
MESH:C535468	Copper deficiency, familial benign
MESH:C535469	Coproporphyria
MESH:C535470	CoQ-responsive OXPHOS deficiency
MESH:C535471	Cornea guttata with anterior polar cataract
MESH:C535472	Corneal cerebellar syndrome
MESH:C535473	Corneal dystrophy and perceptive deafness
MESH:C535474	Corneal dystrophy Avellino type
MESH:C535475	Corneal Dystrophy, Crystalline, of Schnyder
MESH:C535476	Corneal dystrophy of Bowman layer, type 1
MESH:C535477	Corneal dystrophy, epithelial basement membrane
MESH:C535478	Corneal dystrophy, Fuchs' endothelial, 1
MESH:C535479	Corneal dystrophy, Fuchs' endothelial, 2
MESH:C535480	Corneal dystrophy, gelatinous drop-like
MESH:C535481	Fraser Jequier Chen syndrome
MESH:C535483	Freeman-Sheldon syndrome
MESH:C535484	13q deletion syndrome
MESH:C535485	Chromosome 13q trisomy
MESH:C535486	Chromosome 13q-mosaicism
MESH:C535487	Ring Chromosome 14 Syndrome
MESH:C535488	Chromosome 14 trisomy
MESH:C535489	Chromosome 14, trisomy mosaic
MESH:C535492	Epidermolysis bullosa, late-onset localized junctional, with mental retardation
MESH:C535493	Epidermolysis bullosa, lethal acantholytic
MESH:C535494	Epidermolysis bullosa, pretibial
MESH:C535496	Epilepsy occipital calcifications
MESH:C535497	Epilepsy telangiectasia
MESH:C535499	Epilepsy, rolandic with paroxysmal exercise-induced dystonia and writer's cramp
MESH:C535500	Epileptic encephalopathy, Lennox-Gastaut type
MESH:C535501	Epiphyseal dysplasia, multiple, 1
MESH:C535502	Epiphyseal dysplasia, multiple, 2
MESH:C535503	Epiphyseal dysplasia, multiple, 3
MESH:C535504	Epiphyseal dysplasia, multiple, 4
MESH:C535505	Epiphyseal dysplasia, multiple, 5
MESH:C535506	Episodic Ataxia, Type 2
MESH:C535507	MYH9-Related Disorders
MESH:C535508	Ermine phenotype
MESH:C535509	Erythema elevatum diutinum
MESH:C535510	Erythema nodosum, familial
MESH:C535511	Erythema nodosum, idiopathic
MESH:C535512	Erythroderma desquamativa of Leiner
MESH:C535513	Lethal congenital erythroderma
MESH:C535515	Red skin pigment anomaly of New Guinea
MESH:C535516	Hereditary leiomyomatosis and renal cell cancer
MESH:C535517	Refsum disease with increased pipecolic acidemia
MESH:C535519	Reginato Schiapachasse syndrome
MESH:C535520	Renal cysts and diabetes syndrome
MESH:C535521	Stargardt disease 4
MESH:C535522	Infantile convulsions and paroxysmal choreoathetosis, familial
MESH:C535523	Infantile onset spinocerebellar ataxia
MESH:C535524	Infantile polymyoclonus
MESH:C535525	N-Acetylneuraminic acid storage disease
MESH:C535526	Infection with Mycobacterium marinum
MESH:C535528	Infundibulopelvic dysgenesis
MESH:C535530	Interferon gamma, receptor 1, deficiency
MESH:C535531	Intervertebral disc disease
MESH:C535532	Congenital idiopathic intestinal pseudoobstruction
MESH:C535534	Iridogoniodysgenesis and skeletal anomalies
MESH:C535535	Iridogoniodysgenesis type1
MESH:C535536	Iridogoniodysgenesis, dominant type
MESH:C535537	Iris dysplasia hypertelorism deafness
MESH:C535538	Iris hypoplasia and glaucoma
MESH:C535539	Irons Bhan syndrome
MESH:C535540	Ischiopatellar dysplasia
MESH:C535541	Isobutyryl-CoA dehydrogenase deficiency
MESH:C535542	Isotretinoin embryopathy like syndrome
MESH:C535544	Oculootoradial syndrome
MESH:C535547	Kantaputra Gorlin syndrome
MESH:C535548	Pelvic dysplasia arthrogryposis of lower limbs
MESH:C535549	Pelvic lipomatosis
MESH:C535550	Pelviscapular dysplasia
MESH:C535551	Pemphigus and fogo selvagem
MESH:C535552	Abdominal chemodectomas with cutaneous angiolipomas
MESH:C535553	Abdominal cystic lymphangioma
MESH:C535554	Abdominal obesity metabolic syndrome
MESH:C535555	Aberrant subclavian artery
MESH:C535556	Abidi X-linked mental retardation syndrome
MESH:C535557	Ablepharon macrostomia syndrome
MESH:C535558	Abrikosov's tumor
MESH:C535559	Abruzzo Erickson syndrome
MESH:C535561	Congenital absence of gluteal muscles
MESH:C535562	Absence of septum pellucidum
MESH:C535563	Absence of Tibia
MESH:C535564	Absence of tibia with polydactyly
MESH:C535566	Absent corpus callosum cataract immunodeficiency
MESH:C535567	Absent duct of Santorini
MESH:C535568	Absent patella
MESH:C535569	Abuse dwarfism syndrome
MESH:C535570	Acalvaria
MESH:C535571	Cantu Sanchez-Corona Fragoso syndrome
MESH:C535572	Cantu syndrome
MESH:C535573	Capillary leak syndrome with monoclonal gammopathy
MESH:C535576	Cardiac valvular dysplasia, X-linked
MESH:C535577	Cardioauditory syndrome of Sanchez Cascos
MESH:C535578	Cardiocranial syndrome
MESH:C535579	Cardiofaciocutaneous syndrome
MESH:C535580	Najjar syndrome
MESH:C535581	Cardiomyopathy dilated with woolly hair and keratoderma
MESH:C535582	Cardiomyopathy hypogonadism collagenoma syndrome
MESH:C535584	Cardiomyopathy, infantile histiocytoid
MESH:C535585	Carnevale Hernandez Castillo syndrome
MESH:C535586	Carnevale syndrome
MESH:C535588	Carnitine palmitoyl transferase 1A deficiency
MESH:C535589	Carnitine palmitoyl transferase 2 deficiency
MESH:C535590	Carrington syndrome
MESH:C535591	Chromosome 1, monosomy 1p
MESH:C535592	Chromosome 1, monosomy 1p22 p13
MESH:C535593	Chromosome 1, monosomy 1p31 p22
MESH:C535594	Chromosome 1, monosomy 1p32
MESH:C535595	Chromosome 1, monosomy 1p34 p32
MESH:C535596	Chromosome 1, monosomy 1q25 q32
MESH:C535597	Craniotelencephalic dysplasia
MESH:C535598	Creatine deficiency, X-linked
MESH:C535600	dopamine beta hydroxylase deficiency
MESH:C535601	Dosage-sensitive sex reversal
MESH:C535602	Doyne honeycomb retinal dystrophy
MESH:C535603	Drachtman Weinblatt Sitarz syndrome
MESH:C535607	Aicardi-Goutieres syndrome
MESH:C535608	Aicardi-Goutieres syndrome 5
MESH:C535609	Akaba Hayasaka syndrome
MESH:C535610	Akesson syndrome
MESH:C535611	Aksu von Stockhausen syndrome
MESH:C535612	Al Awadi syndrome
MESH:C535613	Al Gazali Aziz Salem syndrome
MESH:C535615	Al Gazali Hirschsprung syndrome
MESH:C535616	Al Gazali Khidr Prem Chandran syndrome
MESH:C535617	Al Gazali Sabrinathan Nair syndrome
MESH:C535618	Hairy elbows
MESH:C535619	Hairy nose tip
MESH:C535620	Hairy palms and soles
MESH:C535621	Halal Setton Wang syndrome
MESH:C535622	Halal syndrome
MESH:C535623	Hall Riggs mental retardation syndrome
MESH:C535624	Hamanishi Ueba Tsuji syndrome
MESH:C535625	Hamano Tsukamoto syndrome
MESH:C535626	Hand and foot deformity with flat facies
MESH:C535627	Hand foot uterus syndrome
MESH:C535629	Hanhart syndrome
MESH:C535630	Hantavirosis
MESH:C535631	COD (cerebroocular dysgenesis)
MESH:C535632	Hardikar syndrome
MESH:C535633	Harding ataxia
MESH:C535634	Harlequin syndrome
MESH:C535635	Harrod Doman Keele syndrome
MESH:C535636	Freiberg's disease
MESH:C535637	Freire-Maia odontotrichomelic syndrome
MESH:C535638	Frenkel Russe syndrome
MESH:C535639	Frias syndrome
MESH:C535640	Fried Goldberg Mundel syndrome
MESH:C535642	Growth retardation, Alopecia, Pseudoanodontia and Optic atrophy
MESH:C535643	Gardner Morrisson Abbot syndrome
MESH:C535644	Intestinal polyposis, osteomas, sebaceous cysts
MESH:C535645	Gardner-Diamond syndrome
MESH:C535646	Garret Tripp syndrome
MESH:C535647	Gas bloat syndrome
MESH:C535648	Familial primary gastric lymphoma
MESH:C535650	Gastro-enteropancreatic neuroendocrine tumor
MESH:C535651	Gastrocutaneous syndrome
MESH:C535652	Bellini Chiumello Rimoldi syndrome
MESH:C535653	Acrokeratoelastoidosis of Costa
MESH:C535654	Rosenthal-Kloepfer syndrome
MESH:C535655	Acromegaloid facial appearance syndrome
MESH:C535656	Acromegaloid features, overgrowth, cleft palate, and hernia
MESH:C535657	Acromelic frontonasal dysplasia
MESH:C535658	Acromesomelic dysplasia
MESH:C535659	Acromesomelic dysplasia Campailla-Martinelli type
MESH:C535661	Acromesomelic dysplasia, Maroteaux type
MESH:C535662	Acromicric dysplasia
MESH:C535663	Acroosteolysis dominant type
MESH:C535664	Acropectoral syndrome
MESH:C535665	Acrorenal mandibular syndrome
MESH:C535666	Acrorenal syndrome recessive
MESH:C535668	Adrenocorticotropic hormone deficiency
MESH:C535669	Actinic cheilitis
MESH:C535670	Accutane embryopathy
MESH:C535672	Acute cholinergic dysautonomia
MESH:C535673	Acute erythroleukemia
MESH:C535674	Richards-Rundle syndrome
MESH:C535675	Richieri Costa Da Silva syndrome
MESH:C535676	Richieri Costa Guion-Almeida syndrome
MESH:C535677	Richieri Costa Pereira syndrome
MESH:C535679	Axenfeld-Rieger syndrome
MESH:C535680	Rieger syndrome 2
MESH:C535681	Familial anomalous origin of right pulmonary artery
MESH:C535682	Right ventricle hypoplasia
MESH:C535683	Rigid spine syndrome
MESH:C535684	Ring dermoid of cornea
MESH:C535686	Rippling muscle disease, 1
MESH:C535687	Roberts Syndrome
MESH:C535688	Robin sequence and oligodactyly
MESH:C535689	Laurin-Sandrow syndrome
MESH:C535690	Long-chain acyl-CoA dehydrogenase deficiency
MESH:C535692	Male pseudohermaphroditism due to defective LH molecule
MESH:C535693	Male pseudohermaphroditism-mental retardation syndrome, Verloes type
MESH:C535694	Malignant hyperthermia susceptibility type 1
MESH:C535695	Malignant hyperthermia susceptibility type 2
MESH:C535696	Malignant hyperthermia susceptibility type 3
MESH:C535697	Malignant hyperthermia susceptibility type 4
MESH:C535698	Malignant hyperthermia susceptibility type 5
MESH:C535699	Malignant hyperthermia susceptibility type 6
MESH:C535700	Malignant mesenchymal tumor
MESH:C535701	Malignant Teratocarcinosarcoma
MESH:C535702	Malonic aciduria
MESH:C535703	Malouf syndrome
MESH:C535704	Malpuech facial clefting syndrome
MESH:C535705	Mandibuloacral dysplasia with type A lipodystrophy
