DrugName	CID
alfuzosin	2092
alimemazine	5574
alirocumab	
aliskiren	5493444
alitretinoin	449171
alizapride	
allopurinol	135401907
almotriptan	123606
alogliptin	11450633
alosetron	2099
alpelisib	56649450
alpha-Ergocryptine	134551
alpidem	54897
alprazolam	2118
alprenolol	2119
alprostadil	5280723
alteplase	
altretamine	2123
alvimopan	5488548
amantadine	2130
ambenonium	2131
ambrisentan	6918493
ambroxol	2132
amcinonide	443958
amfetamine	3007
amidefrine	15010
amifampridine	5918
amifostine	2141
amikacin	37768
amiloride	16231
amineptine	34870
aminoacridine	7019
aminobenzoic acid	978
aminobutyric acid	6657
aminobutyric acid	80283
aminocaproic acid	564
aminoglutethimide	2145
aminohippuric acid	2148
aminophenazone	6009
aminopicoline	1533
aminopterin	169371
aminoquinuride	71166
aminosalicylic acid	4649
amiodarone	2157
amisulpride	2159
amitriptyline	2160
amitriptylinoxide	20313
amlexanox	2161
amlodipine	2162
amodiaquine	2165
amoxapine	2170
amoxicillin	33613
amperozide	73333
ampicillin	6249
amprenavir	65016
amrinone	3698
amsacrine	2179
anagliptin	44513473
anagrelide	135409400
anakinra	
anastrozole	2187
androisoxazole	9676
androisoxazole	40479632
androisoxazole	627337
androisoxazole	44325338
androstanolone	10635
androstenediol	10634
androstenedione	6128
anecortave	7074810
angiotensin II	172198
anhydrovinblastine	11104750
anhydrovinblastine	443324
anhydrovinblastine	151120
anhydrovinblastine	146158777
anhydrovinblastine	11828839
anidulafungin	166548
anileridine	8944
anisindione	2197
ansuvimab	
antazoline	2200
apalutamide	24872560
apatinib	11315474
apatinib	45139106
apatinib	131750276
apixaban	10182969
apomorphine	6005
apraclonidine	2216
apremilast	11561674
aprepitant	135413536
aprindine	2218
aprotinin	16130295
aprotinin	22833874
aprotinin	156024996
aprotinin	53487898
aprotinin	129627711
aprotinin	146027575
aranidipine	2225
arbutamine	60789
arbutin	440936
arformoterol	3083544
argatroban	92722
arginine glutamate	165268
arginine hydrochloride	66250
aripiprazole	60795
aripiprazole lauroxil	49831411
armodafinil	9690109
arsenic trioxide	14888
artemisinin	68827
articaine	32170
ascorbic acid	54670067
asenapine	3036780
asenapine	163091
asenapine	9903970
asenapine	46780481
asparagine	6267
aspartic acid	5960
astemizole	2247
asulacrine	107924
asunaprevir	16076883
atazanavir	148192
atenolol	2249
atezolizumab	
atoltivimab	
atomoxetine	54841
atorvastatin	60823
atosiban	5311010
atovaquone	74989
atracurium	47319
atropine	174174
auranofin	24199313
auranofin	70788951
auranofin	16667669
auranofin	6918453
auranofin	57417071
auranofin	138402869
auranofin	124081048
auranofin	6333901
aurothioglucose	454937
aurothioglucose	6104
aurothioglucose	4640670
aurothioglucose	118705487
aurothioglucose	51371222
avanafil	9869929
avapritinib	118023034
avatrombopag	9852519
avelumab	
avibactam	9835049
avobenzone	51040
axitinib	6450551
azacitidine	9444
azacyclonol	15723
azapetine	8966
azapropazone	26098
azaribine	16574
azasetron	2264
azatadine	19861
azathioprine	2265
azelaic acid	2266
azelastine	2267
azelnidipine	65948
azilsartan medoxomil	135409642
azimilide	9571004
azimilide	6324604
azimilide	60939
azithromycin	447043
azlocillin	6479523
aztreonam	5742832
aztreonam	5459211
aztreonam	2274
aztreonam	54117
aztreonam	5466987
aztreonam	56842327
aztreonam	86741379
aztreonam	22842006
bacampicillin	441397
bacitracin	
baclofen	2284
baicalin	64982
baloxavir marboxil	124081896
balsalazide	54585
bambuterol	54766
bamipine	72075
bamlanivimab	
baricitinib	44205240
barnidipine	443869
basiliximab	
bazedoxifene	154257
becaplermin	
beclabuvir	49773361
beclabuvir	56934415
beclabuvir	25016295
beclabuvir	71300870
beclometasone dipropionate	21700
bedaquiline	5388906
bekanamycin	439318
belantamab mafodotin	
belatacept	
belimumab	
belinostat	6918638
belotecan	6456014
bempedoic acid	10472693
benazepril	5362124
bendamustine	65628
bendroflumethiazide	2315
benidipine	656668
benoxaprofen	39941
benperidol	16363
benralizumab	
benserazide	2327
benzamycin	12560
benzamycin	56841976
benzarone	255968
benzathine benzylpenicillin	25137901
benzatropine	1201549
benzbromarone	2333
benzethonium	2335
benziodarone	6237
benzocaine	2337
benzoic acid	243
benzoin	8400
benzonatate	7699
benzphetamine	5311017
benzquinamide	2342
benzthiazide	2343
benzydamine	12555
benzyl benzoate	2345
benzylpenicillin	5904
benzylsulfamide	2755709
bepotastine	164522
bepridil	2351
beraprost	5282428
beraprost	6917951
beraprost	2352
beraprost	45358438
bergapten	2355
berotralstat	137528262
besifloxacin	10178705
betacarotene	5280489
betahistine	2366
betamethasone	9782
betamethasone acetate	443967
betamethasone benzoate	5282492
betamethasone dipropionate	21800
betamethasone dipropionate	546807
betamethasone dipropionate	45356876
betamethasone dipropionate	146364
betamethasone dipropionate	6708733
betamethasone dipropionate	146159199
betamethasone dipropionate	134460917
betamethasone phosphate	107782
betamethasone valerate	16533
betamipron	71651
betanidine	2368
betaxolol	2369
betazole	7741
bethanechol	2370
betrixaban	10275777
bevacizumab	
bevantolol	2372
bexarotene	82146
bezafibrate	39042
bezlotoxumab	
biapenem	71339
bicalutamide	2375
bictegravir	90311989
bietamiverine	72064
bifemelane	2377
bifonazole	2378
bilastine	185460
bimatoprost	5311027
binimetinib	10288191
biotin	171548
biperiden	2381
biriperone	68663
bisacodyl	2391
bisantrene	5351322
bisantrene	5477614
bisantrene	51323
bismuth subsalicylate	16682734
bisoprolol	2405
bisulepine	6537425
bisulepine	6436111
bithionol	2406
bitolterol	35330
bivalirudin	16129704
blinatumomab	
blonanserin	125564
boceprevir	10324367
bopindolol	44112
borofalan (10B)	
bortezomib	387447
bosentan	104865
bosutinib	5328940
botulinum toxin type A	
bremelanotide	9941379
brentuximab vedotin	
bretylium	2431
brexanolone	92786
brexpiprazole	11978813
brigatinib	68165256
brilliant Blue G	6324599
brilliant Blue G	61363
brilliant Blue G	6328534
brimonidine	2435
brinzolamide	68844
brivaracetam	9837243
brivudine	446727
brodalumab	
brodimoprim	68760
brolucizumab	
bromazepam	2441
bromazine	2444
bromfenac	60726
bromhexine	2442
bromocriptine	31101
bromopride	2446
bromperidol	2448
brompheniramine	6834
bropirimine	135413497
brotizolam	2451
broxuridine	6035
broxyquinoline	2453
buclizine	6729
budesonide	5281004
budipine	68778
bufexamac	2466
buflomedil	2467
bufuralol	71733
bufylline	21850
bulevirtide	
bumetanide	2471
bunazosin	2472
buphenine	4567
bupivacaine	2474
bupranolol	2475
buprenorphine	644073
bupropion	444
burosumab	
buserelin	50225
buserelin	50224
buspirone	2477
busulfan	2478
butacaine	2480
butalbital	2481
butenafine	2484
butethamine	11117
butoconazole	47472
butorphanol	5361092
butriptyline	21772
butylphthalide	61361
cabazitaxel	9854073
cabergoline	54746
cabotegravir	54713659
cabozantinib	25102847
cadralazine	2515
caffeine	2519
calcifediol	5283731
calcifediol	6441383
calcipotriene	5288783
calcipotriene	49800068
calcitonin (salmon synthetic)	
calcitonin human	45055432
calcitriol	5280453
camostat	2536
camphor	2537
camylofin	5902
canagliflozin	24812758
canakinumab	
candesartan cilexetil	2540
cangrelor	9854012
cannabidiol	644019
canrenone	13789
capecitabine	60953
caplacizumab	
capmatinib	25145656
capsaicin	1548943
captopril	44093
caramiphen	6472
carazolol	71739
carbachol	5831
carbamazepine	2554
carbamide	1176
carbaryl	6129
carbenicillin	20824
carbenoxolone	636403
carbenoxolone	5311038
carbenoxolone	21913
carbenoxolone	2561
carbenoxolone	146036893
carbenoxolone	46936354
carbenoxolone	56965767
carbenoxolone	134689748
carbenoxolone	134613184
carbenoxolone	52897232
carbetocin	16681432
carbidopa	34359
carbimazole	31072
carbinoxamine	2564
carbon tetrachloride	5943
carboprost	5281075
carbutamide	9564
carfenazine	18104
carfilzomib	11556711
carglumic acid	121396
carindacillin	93184
cariprazine	11154555
carmofur	2577
carmustine	2578
carperitide	16129708
carpipramine	2580
carprofen	2581
carteolol	2583
carubicin	443831
carubicin	40530
carubicin	430461
carubicin	38276
carubicin	301774
carumonam	6540466
carvedilol	2585
casimersen	
casirivimab	
casopitant	9917021
casopitant	10232719
caspofungin	2826718
caspofungin	16119814
caspofungin	468682
caspofungin	3035406
caspofungin	9963413
caspofungin	138394206
caspofungin	25246317
caspofungin	139586083
caspofungin	129627691
caspofungin	58012659
cefacetrile	91562
cefaclor	51039
cefadroxil	47965
cefalexin	27447
cefaloglycin	19150
cefalotin	6024
cefamandole	456255
cefamandole nafate	23665731
cefamandole nafate	16219159
cefamandole nafate	5284527
cefamandole nafate	101297691
cefamandole nafate	40467085
cefapirin	30699
cefazolin	33255
cefdinir	6915944
cefdinir	6399253
cefdinir	6398970
cefdinir	6803597
cefdinir	88046200
cefdinir	11655595
cefdinir	123133951
cefdinir	131714458
cefditoren pivoxil	6437877
cefditoren pivoxil	6917926
cefditoren pivoxil	444006
cefditoren pivoxil	16667736
cefditoren pivoxil	51435895
cefditoren pivoxil	46911864
cefditoren pivoxil	6728941
cefditoren pivoxil	12067125
cefditoren pivoxil	51435894
cefditoren pivoxil	134694052
cefditoren pivoxil	13728409
cefditoren pivoxil	92131259
cefepime	5479537
cefepime	5464190
cefepime	2622
cefepime	9615345
cefepime	53486338
cefepime	5353490
cefepime	68606
cefetamet pivoxil	5486182
cefetamet pivoxil	5489410
cefiderocol	77843966
cefixime	5362065
cefixime	6321411
cefixime	54362
cefixime	6604438
cefixime	5943039
cefixime	91323352
cefixime	92329211
cefixime	90437953
cefmenoxime	9570757
cefmenoxime	5361486
cefmenoxime	2624
cefmenoxime	47521
cefmenoxime	123931031
cefmetazole	42008
cefonicid	43594
cefoperazone	44187
ceforanide	43507
cefotaxime	5742673
cefotaxime	10695961
cefotaxime	9777579
cefotetan	53025
cefotiam	43708
cefoxitin	441199
cefpiramide	636405
cefprozil	5281006
cefprozil	6436628
cefradine	38103
cefsulodin	656575
cefsulodin	44097
cefsulodin	5284530
cefsulodin	134689739
ceftaroline fosamil	9852981
ceftaroline fosamil	56841980
ceftaroline fosamil	16007393
ceftaroline fosamil	57514685
ceftaroline fosamil	155292829
ceftazidime	5481173
ceftazidime	5484131
ceftazidime	91713
ceftazidime	2650
ceftazidime	133687818
ceftazidime	66509024
ceftazidime	44298077
ceftibuten	5282242
ceftizoxime	6533629
ceftizoxime	5361848
ceftizoxime	2655
ceftizoxime	50194
ceftizoxime	54121176
ceftizoxime	5353510
ceftobiprole medocaril	135413544
ceftobiprole medocaril	135456161
ceftobiprole medocaril	139292184
ceftobiprole medocaril	137295283
ceftobiprole medocaril	136649217
ceftriaxone	5479530
ceftriaxone	23679441
ceftriaxone	9570985
ceftriaxone	46173365
cefuroxime	5479529
cefuroxime	5361202
cefuroxime	41375
cefuroxime	2659
cefuroxime	6914282
cefuroxime axetil	6321416
cefuroxime axetil	5361467
cefuroxime axetil	3379942
cefuroxime axetil	13371699
cefuroxime axetil	47419
cefuroxime axetil	66524416
cefuroxime axetil	5809202
cefuroxime axetil	123133871
cefuroxime axetil	132989384
cefuroxime axetil	53990264
celecoxib	2662
celiprolol	2663
cemiplimab	
cenegermin	
cenobamate	11962412
cepharanthine	10206
ceritinib	57379345
cerivastatin	446156
certolizumab pegol	
cerulenin	5282054
ceruletide	16129675
cetilistat	9952916
cetirizine	2678
cetrimide	14250
cetrimide	14251
cetrimide	546977
cetrimonium	2681
cetrorelix	25074887
cetuximab	
cetylpyridinium	2683
cevimeline	83898
cevimeline	2684
cevimeline	25137844
cevimeline	18642481
cevimeline	132935795
chenodiol	10133
chidamide	9800555
chiniofon	11043
chlorambucil	2708
chloramphenicol	5959
chlorcyclizine	2710
chlordiazepoxide	2712
chlorhexidine	9552079
chlormadinone	5284533
chloroprocaine	8612
chloropyramine	25295
chloroquine	2719
chlorothiazide	2720
chlorotrianisene	11289
chloroxine	2722
chloroxylenol	2723
chlorphenamine	2725
chlorphentermine	10007
chlorproethazine	65750
chlorpromazine	2726
chlorpropamide	2727
chlorprothixene	667467
chlorquinaldol	6301
chlortalidone	2732
chlortetracycline	54675777
chlorthenoxazine	8602
chlorzoxazone	2733
cholic acid	221493
choline	305
choline fenofibrate	11350701
choline theophyllinate	656652
choriogonadotropin alfa	
chromic chloride	
cianidanol	9064
cibenzoline	2747
cicaprost	5311044
ciclesonide	6918155
ciclopirox	2749
cicloprolol	146294
ciclosporin	5284373
cidofovir	60613
cilastatin	6435415
cilazapril	56330
cilnidipine	5282138
cilostazol	2754
cimetidine	2756
cinacalcet	156419
cinalukast	6436135
cinchocaine	3025
cinchophen	8593
cinnarizine	1547484
cinoxacin	2762
cinromide	688145
ciprofibrate	2763
ciprofloxacin	2764
ciramadol	44463
cisapride	6917698
cisapride	2769
cisapride	5311047
cisapride	6604902
cisapride	44279790
cisatracurium	62887
cisplatin	5702198
citalopram	2771
citric acid	311
cladribine	20279
clarithromycin	84029
clascoterone	11750009
clavulanic acid	5280980
clebopride	2780
clemastine	26987
clemizole	2782
clenbuterol	2783
clevidipine	153994
clidinium	2784
climbazole	37907
clindamycin	446598
clioquinol	2788
clobazam	2789
clobenztropine	1687
clobetasol propionate	32798
clobetasone butyrate	71386
clocortolone pivalate	5282493
clodronic acid	25419
clofarabine	119182
clofazimine	2794
clofenotane	3036
clofibrate	2796
clofibric acid	2797
clometacin	33176
clomethiazole	10783
clomifene	1548955
clomifene	1548953
clomifene	2800
clomipramine	2801
clonazepam	2802
clonidine	2803
clonixin	28718
clopenthixol	5372683
clopenthixol	5311507
clopenthixol	12454
cloperastine	2805
clopidogrel	60606
clorazepate	2809
clorindione	70846
clorotepine	1238
clorprenaline	2810
clotiapine	16351
clotrimazole	2812
cloxacillin	6098
cloxazolam	2816
cloxiquine	2817
clozapine	135398737
cobicistat	25151504
cobimetinib	16222096
cocaine	446220
codeine	5284371
colchicine	6167
colecalciferol	5280795
colforsin daropate	444029
colistin	5311054
colistin	44144393
colistin	45357147
colistin	57417187
conivaptan	151171
conjugated estrogens	45357473
conjugated estrogens	23667301
copanlisib	135565596
copper dotatate Cu-64	124220636
corbadrine	164739
corifollitropin alfa	
corticorelin	16186200
corticotropin	16132265
cortisone acetate	5745
cortivazol	66249
cotinine	854019
coumarin	323
cridanimod	38072
crisaborole	44591583
crizanlizumab	
crizotinib	11626560
crofelemer	36511
cromoglicic acid	2882
cyamemazine	62865
cyanocobalamin	5311498
cyanocobalamin	70678590
cyanocobalamin	46853873
cyanocobalamin	11970261
cyanocobalamin	54605677
cyanocobalamin	24892734
cyanocobalamin	129627537
cyanocobalamin	139030973
cyanocobalamin	5460135
cyanocobalamin	25195380
cyanocobalamin	118701720
cyanocobalamin	129627679
cyanocobalamin	91898871
cyanocobalamin	44176380
cyanocobalamin	23806828
cyanocobalamin	156587311
cyanocobalamin	6474318
cyanocobalamin	137332389
cyanocobalamin	145875202
cyanocobalamin	25102581
cyclacillin	19003
cyclizine	6726
cyclobenzaprine	2895
cyclofenil	2898
cycloguanil	9049
cyclomethycaine	10839
cyclopentolate	2905
cyclophosphamide	2907
cycloserine	6234
cyclothiazide	2910
cyclovalone	1550234
cyclovalone	11366
cycrimine	2911
cynarine	5281769
cynarine	6124212
cynarine	6474640
cynarine	129316856
cyproheptadine	2913
cyproterone acetate	9880
cysteine	5862
cysteine	60960
cysteine	6419722
cysteine	446937
cysteine	5460971
cytarabine	6253
cytisine	10235
cytisine	22407
cytisine	442949
cytisine	683511
cytisine	6708720
cytisine	1549781
dabigatran etexilate	135565674
dabrafenib	44462760
dacarbazine	135398738
dacarbazine	2942
daclatasvir	25154714
daclizumab	
dacomitinib	11511120
dactinomycin	457193
danazol	28417
dantrolene	6914273
dantrolene	5378825
dantrolene	2952
dapagliflozin	9887712
dapiprazole	3033538
dapoxetine	71353
daprodustat	91617630
dapsone	2955
daptomycin	16134395
daptomycin	21585658
daptomycin	16129629
daptomycin	16129688
daptomycin	71311849
daptomycin	46930993
daptomycin	57336511
daptomycin	117590581
daptomycin	58936818
daptomycin	25246315
daptomycin	129009962
daptomycin	132274074
daratumumab	
darbepoetin alfa	
darifenacin	444031
darolutamide	67171867
darunavir	213039
dasabuvir	56640146
dasatinib	3062316
dasiglucagon	126961379
daunorubicin	30323
daunorubicinol	443832
daunorubicinol	83845
daunorubicinol	98464894
daunorubicinol	146158460
deanol	7902
debrisoquine	2966
decamethonium	2968
decitabine	451668
deferiprone	2972
deferoxamine	2973
degarelix	16136245
delapril	5362116
delavirdine	5625
delgocitinib	50914062
delorazepam	17925
demecarium	5966
demeclocycline	54680690
demoxytocin	449224
demoxytocin	8229
demoxytocin	13242839
demoxytocin	57346808
denileukin diftitox	
denopamine	5311064
denosumab	
deoxycholic acid	222528
deptropine	203911
dequalinium	2993
desalkylflurazepam	
deserpidine	8550
desflurane	42113
desipramine	2995
desirudin	16129703
deslanoside	28620
desloratadine	124087
desmopressin	5311065
desogestrel	40973
desomorphine	5362456
desonide	5311066
desoximetasone	5311067
desoxycorticosterone acetate	5952
desoxycorticosterone pivalate	11876263
desoxycortone	6166
desvenlafaxine	125017
deutetrabenazine	73437646
deutetrabenazine	73442840
deutetrabenazine	45255840
dexamethasone	5743
dexamethasone acetate	236702
dexamethasone acetate	656823
dexamethasone palmitate	63044
dexamethasone phosphate	9400
dexamethasone valerate	63047
dexamfetamine	5826
dexbrompheniramine	16960
dexchlorpheniramine	33036
dexetimide	30843
dexfenfluramine	66265
dexfosfoserine	68841
dexibuprofen	39912
dexketoprofen	667550
dexlansoprazole	9578005
dexloxiglumide	65937
dexmedetomidine	5311068
dexmethylphenidate	154101
dexniguldipine	6918097
dexrabeprazole	9906855
dextromethorphan	5360696
dextropropoxyphene	10100
dextrothyroxine	8730
dezocine	3033053
diacerein	26248
diamorphine	5462328
diazepam	3016
diazoxide	3019
dibekacin	470999
dibrompropamidine	11974
dibutylphthalate	3026
dichloroacetic acid	6597
dichlorophen	3037
dichlorphenamide	3038
diclofenac	3033
dicloxacillin	18381
dicoumarol	54676038
dicycloverine	3042
didanosine	135398739
dienestrol	667476
dienogest	68861
diethazine	65535
diethylcarbamazine	3052
diethylpropion	7029
diethylstilbestrol	448537
difenoxin	34328
diflorasone diacetate	71414
diflunisal	3059
difluprednate	443936
digitoxin	441207
digoxin	2724385
dihydrocodeine	5284543
dihydroergocristine	107715
dihydroergocryptine	114948
dihydroergocryptine	522609
dihydroergocryptine	12899069
dihydroergocryptine	44272237
dihydroergotamine	10531
dihydrotachysterol	5311071
dihydrotachysterol	3070
dihydrotachysterol	21678311
dihydrotachysterol	46173763
dihydrotachysterol	5353584
dihydrotachysterol	146159466
dihydrotachysterol	5702045
dihydrotachysterol	134715456
dihydrotachysterol	163198899
dihydrotachysterol	12310749
dihydrotachysterol	98298821
dihydrotachysterol	154701841
diiodohydroxyquinoline	3728
dilazep	3074
dilevalol	134044
diltiazem	39186
dimemorfan	3037918
dimenhydrinate	10660
dimetacrine	94280
dimethyl fumarate	637568
dimethyltubocurarinium	
dimetindene	21855
dinoprost	5280363
dinoprostone	5280360
diosmetin	5281612
diosmin	5281613
dioxadrol	66270
dioxyline	
diperodon	10831
diphemanil	6127
diphenhydramine	3100
diphenidol	3055
diphenoxylate	13505
diphenylpyraline	3103
dipivefrine	3105
diprafenone	71249
diprophylline	3182
dipyridamole	3108
diquafosol	148197
disopyramide	3114
distigmine	3116
disufenton	151179
disulfiram	3117
dithranol	2202
ditiocarb	8987
dobutamine	36811
docetaxel	148124
doconexent	445580
docosanoic acid	8215
docosanol	12620
dodecanoic acid	3893
dofetilide	71329
dolasetron	3033818
dolasetron	3148
dolasetron	14476155
dolasetron	60654
dolasetron	11503972
dolasetron	49800054
dolutegravir	54726191
domitroban	5312138
domperidone	3151
donepezil	3152
dopamine	681
dopexamine	55483
doravirine	58460047
doripenem	73303
dorzolamide	5284549
dostarlimab	
dosulepin	5284550
dosulepin	5282426
dosulepin	3155
dotinurad	51349053
doxacurium	60169
doxapram	3156
doxazosin	3157
doxepin	667477
doxepin	3158
doxepin	667468
doxercalciferol	5281107
doxifluridine	18343
doxorubicin	31703
doxycycline	54671203
doxylamine	3162
dronabinol	16078
dronedarone	208898
droperidol	3168
drospirenone	68873
drostanolone propionate	224004
drotaverine	1712095
droxidopa	92974
dulaglutide	
duloxetine	60835
dupilumab	
durvalumab	
dutasteride	6918296
duvelisib	50905713
dyclonine	3180
dydrogesterone	9051
ebastine	3191
ebrotidine	65869
eburnamonine	92112
eburnamonine	71203
eburnamonine	3195
eburnamonine	6973664
ecallantide	44152182
ecallantide	118984459
ecallantide	156631350
ecallantide	129628207
echothiophate	10548
econazole	3198
eculizumab	
edaravone	4021
edatrexate	6917908
edatrexate	54586
edetic acid	6049
edoxaban	10280735
edoxudine	66377
edrophonium	3202
efalizumab	
efavirenz	64139
efinaconazole	489181
eflornithine	3009
efonidipine	119171
eicosapentaenoic acid	446284
elagolix	11250647
elbasvir	71661251
eldecalcitol	6918141
eldecalcitol	6438982
eldecalcitol	145705672
eldecalcitol	91799043
eldecalcitol	56670920
eldecalcitol	72750241
eldecalcitol	44296776
eldecalcitol	134692791
eldecalcitol	126843179
eldecalcitol	156599225
eledoisin	10328936
eletriptan	77993
elexacaftor	134587348
eliglustat	23652731
elliptinium	42723
elobixibat	9939892
elotuzumab	
eltanolone	31402
eltrombopag	135449332
eluxadoline	11250029
elvitegravir	5277135
emapalumab	
emedastine	3219
emetine	10219
emicizumab	
empagliflozin	11949646
emtricitabine	60877
enalapril	5388962
enalaprilat	5462501
enarodustat	50899324
enasidenib	89683805
encainide	48041
encorafenib	50922675
endralazine	47608
enflurane	3226
enfortumab vedotin	
enfuvirtide	16130199
enilconazole	37175
enoxacin	3229
enoxaparin sodium	72679307
enoxaparin sodium	60196282
enoximone	53708
enoxolone	10114
enprofylline	1676
enprostil	5311225
enprostil	9978336
enprostil	5353607
enprostil	3231
enprostil	6435207
enprostil	12851498
enprostil	54207505
entacapone	5281081
entecavir	135398508
entrectinib	25141092
enzalutamide	15951529
eosin	11048
eosin	11049
eosin	24180873
eosin	57953977
epalrestat	1549120
eperisone	3236
ephedrine	9294
epinastine	3241
epinephrine	5816
epirubicin	41867
eplerenone	443872
eplerenone	9953590
eplerenone	21865526
eplerenone	150310
eplerenone	9939152
eplerenone	124040753
eplerenone	129009858
epoetin alfa	
epoetin beta	
epoetin theta	
epoetin zeta	
epoprostenol	5282411
epoprostenol	6364626
epoprostenol	67548346
epoprostenol	21158562
eprosartan	5281037
eptifibatide	448812
eptinezumab	
erdafitinib	67462786
erenumab	
ergocalciferol	5280793
ergometrine	443884
ergotamine	8223
eribulin	11354606
eritoran	6912404
erlotinib	176870
ertapenem	150610
ertugliflozin	44814423
erythromycin	12560
erythromycin propionate	71277
esatenolol	175540
escitalopram	146570
eseridine	65719
esflurbiprofen	72099
esketamine	182137
eslicarbazepine acetate	179344
esmolol	59768
esomeprazole	9568614
esomeprazole	4594
esomeprazole	9579578
estazolam	3261
estetrol	27125
estradiol	5757
estradiol acetate	9818306
estradiol benzoate	222757
estradiol cypionate	9403
estradiol mustard	31586
estradiol valerate	13791
estramustine phosphate	259329
estriol	5756
estriol succinate	10577
estrone	5870
estrone sulphate	3001028
eszopiclone	969472
etanercept	
etelcalcetide	71511839
eteplirsen	
etesevimab	
ethacridine	2017
ethacrynic acid	3278
ethambutol	14052
ethanol	702
ethchlorvynol	5281077
ethinylestradiol	5991
ethionamide	2761171
ethisterone	5284557
ethosuximide	3291
ethotoin	3292
ethoxzolamide	3295
ethyl biscoumacetate	54685524
ethyl hydroxybenzoate	8365
ethylestrenol	13765
etidocaine	37497
etidronic acid	3305
etilamfetamine	9982
etilefrine	3306
etilefrine pivalate	157211
etizolam	3307
etodolac	3308
etofylline	1892
etomidate	667484
etomidate	36339
etomidate	6338045
etonogestrel	6917715
etoperidone	40589
etoposide	36462
etoposide phosphate	6918092
etoricoxib	123619
etoxadrol	14208380
etravirine	193962
etretinate	5282375
etryptamine	8367
etynodiol	
euflavine	
eugenol	3314
evans blue	9409
evans blue	517296
evans blue	3315
evans blue	156592059
evans blue	135436520
evans blue	4282864
evans blue	101102794
everolimus	6442177
evinacumab	
evocalcet	71242808
evogliptin	25022354
evolocumab	
exemestane	60198
exenatide	45588096
exenatide	53396299
exenatide	56927919
exenatide	138394057
exisulind	5472495
ezetimibe	150311
fadrozole	59693
famciclovir	3324
famotidine	5702160
famotidine	3325
famotidine	5353622
fampridine	1727
famprofazone	3326
fasudil	3547
febuxostat	134018
fedratinib	16722836
felbamate	3331
felbinac	3332
felodipine	3333
felypressin	14257662
felypressin	5956
felypressin	66577116
felypressin	134129845
femoxetine	3012003
fenbendazole	3334
fenbufen	3335
fendiline	3336
fendosal	40821
fenfluramine	3337
fenofibrate	3339
fenoldopam	3341
fenoprofen	3342
fenoterol	3343
fenoxazoline	71899
fentanyl	3345
fentiazac	28871
fenticlor	7329
fesoterodine	6918558
fexofenadine	3348
fidaxomicin	10034073
fidaxomicin	46174142
fidaxomicin	151383
fidaxomicin	91885501
fidaxomicin	102580518
fidaxomicin	70678896
fidaxomicin	117590639
fidaxomicin	132472265
fidaxomicin	131668620
fidaxomicin	23305223
fidaxomicin	135391138
fidaxomicin	156620959
filgotinib	49831257
filgrastim	
fimasartan	9870652
finasteride	57363
fingolimod	107970
flavoxate	3354
flecainide	3356
fleroxacin	3357
flibanserin	6918248
