DrugName	CID
Aprotinin	146027575
Aprotinin	129627711
Aranidipine	2225
Arformoterol	3083544
Argatroban	92722
Aripiprazole	60795
Armodafinil	9690109
Arsenic trioxide	14888
Artesunate	6917864
Artesunate	65664
Artesunate	5464098
Artesunate	156252
Artesunate	105031
Artesunate	53486426
Artesunate	16394563
Artesunate	9821433
Artesunate	146160078
Artesunate	126963478
Artesunate	49769200
Artesunate	91746179
Artesunate	129009911
Artesunate	60196289
Asenapine	3036780
Asenapine	163091
Asenapine	9903970
Asenapine	46780481
Asfotase Alfa	
Asparaginase	5460875
Astemizole	2247
Ataluren	11219835
Atazanavir	148192
Atenolol	2249
Atezolizumab	
Atomoxetine	54841
Atorvastatin	60823
Atovaquone	74989
Auranofin	24199313
Auranofin	70788951
Auranofin	16667669
Auranofin	6918453
Auranofin	124081048
Auranofin	57417071
Auranofin	138402869
Auranofin	6333901
Avanafil	9869929
Avibactam	9835049
Axitinib	6450551
Azacitidine	9444
Azatadine	19861
Azathioprine	2265
Azelaic Acid	2266
Azelastine	2267
Azelnidipine	65948
Azidocillin	15574941
Azilsartan medoxomil	135409642
Azithromycin	447043
Azlocillin	6479523
Aztreonam	5742832
Aztreonam	5459211
Aztreonam	2274
Aztreonam	5466987
Aztreonam	54117
Aztreonam	56842327
Aztreonam	22842006
Aztreonam	86741379
Bacampicillin	441397
Bacitracin	
Baclofen	2284
Balsalazide	54585
Basiliximab	
Bazedoxifene	154257
Becaplermin	
Beclomethasone dipropionate	21700
Bedaquiline	5388906
Belatacept	
Belimumab	
Belinostat	6918638
Bemiparin	772
Benazepril	5362124
Bendamustine	65628
Bendroflumethiazide	2315
Benzathine benzylpenicillin	25137901
Benzatropine	1201549
Benzocaine	2337
Benzoic Acid	243
Benzonatate	7699
Benzoyl peroxide	7187
Benzphetamine	5311017
Benzydamine	12555
Benzyl alcohol	244
Benzylpenicillin	5904
Bepotastine	164522
Bepridil	2351
Beractant	
Besifloxacin	10178705
Betahistine	2366
Betamethasone	9782
Betaxolol	2369
Bethanechol	2370
Bevacizumab	
Bexarotene	82146
Bezafibrate	39042
Bicalutamide	2375
Bilastine	185460
Bimatoprost	5311027
Biotin	171548
Biperiden	2381
Bisacodyl	2391
Bismuth Subsalicylate	16682734
Bisoprolol	2405
Bleomycin	5360373
Bleomycin	5460769
Bleomycin	84068
Bleomycin	456190
Bleomycin	155903698
Blinatumomab	
Blonanserin	125564
Boceprevir	10324367
Bortezomib	387447
Bosentan	104865
Bosutinib	5328940
Brentuximab vedotin	
Bretylium	2431
Brexpiprazole	11978813
Brimonidine	2435
Brinzolamide	68844
Bromfenac	60726
Bromocriptine	31101
Bromodiphenhydramine	2444
Brompheniramine	6834
Buclizine	6729
Budesonide	5281004
Bumetanide	2471
Bupivacaine	2474
Bupranolol	2475
Buprenorphine	644073
Bupropion	444
Buspirone	2477
Busulfan	2478
Butabarbital	2479
Butalbital	2481
Butenafine	2484
Butethal	6473
Butoconazole	47472
Butorphanol	5361092
Butriptyline	21772
Cabazitaxel	9854073
Cabergoline	54746
Cabozantinib	25102847
Caffeine	2519
Calcidiol	5283731
Calcipotriol	5288783
Calcitriol	5280453
Calcium Acetate	6116
Calcium Chloride	
Calcium Gluceptate	62859
Calcium Gluceptate	28327
Calcium Gluceptate	109291
Calcium Gluceptate	45934213
Calcium Gluceptate	124080902
Calcium carbonate	10112
Calfactant	
Camphor	2537
Canagliflozin	24812758
Canakinumab	
Candesartan	2541
Cangrelor	9854012
Capecitabine	60953
Capreomycin	3000502
Capsaicin	1548943
Captodiame	10240
Captopril	44093
Carbachol	5831
Carbamazepine	2554
Carbenicillin	20824
Carbetocin	16681432
Carbidopa	34359
Carbimazole	31072
Carbinoxamine	2564
Carboplatin	426756
Carboprost Tromethamine	5281074
Carboprost Tromethamine	154701741
Carfilzomib	11556711
Cariprazine	11154555
Carisoprodol	2576
Carmustine	2578
Carteolol	2583
Carvedilol	2585
Caspofungin	2826718
Caspofungin	16119814
Caspofungin	468682
Caspofungin	3035406
Caspofungin	9963413
Caspofungin	25246317
Caspofungin	138394206
Caspofungin	139586083
Caspofungin	129627691
Caspofungin	58012659
Cefaclor	51039
Cefadroxil	47965
Cefalotin	6024
Cefamandole	456255
Cefapirin	30699
Cefazolin	33255
Cefdinir	6915944
Cefdinir	6399253
Cefdinir	6398970
Cefdinir	6803597
Cefdinir	11655595
Cefdinir	88046200
Cefdinir	131714458
Cefdinir	123133951
Cefditoren	9870843
Cefepime	5479537
Cefepime	5491295
Cefepime	16726873
Cefixime	5362065
Cefixime	6321411
Cefixime	54362
Cefixime	6604438
Cefixime	91323352
Cefixime	5943039
Cefixime	92329211
Cefixime	90437953
Cefmetazole	42008
Cefonicid	43594
Cefotaxime	5742673
Cefotaxime	10695961
Cefotaxime	9777579
Cefotetan	53025
Cefoxitin	441199
Cefpodoxime	6335986
Cefprozil	5281006
Cefprozil	6436628
Cefradine	38103
Ceftaroline fosamil	9852981
Ceftaroline fosamil	56841980
Ceftaroline fosamil	16007393
Ceftaroline fosamil	57514685
Ceftaroline fosamil	155292829
Ceftazidime	5481173
Ceftazidime	5484131
Ceftazidime	91713
Ceftazidime	2650
Ceftazidime	44298077
Ceftazidime	66509024
Ceftazidime	133687818
Ceftibuten	5282242
Ceftizoxime	6533629
Ceftizoxime	5361848
Ceftizoxime	2655
Ceftizoxime	50194
Ceftizoxime	5353510
Ceftizoxime	54121176
Ceftolozane	53234134
Ceftolozane	56843746
Ceftolozane	75984602
Ceftriaxone	5479530
Ceftriaxone	23679441
Ceftriaxone	9570985
Ceftriaxone	46173365
Cefuroxime	5479529
Cefuroxime	5361202
Cefuroxime	41375
Cefuroxime	2659
Cefuroxime	6914282
Celecoxib	2662
Celiprolol	2663
Cephalexin	27447
Certolizumab pegol	
Cetirizine	2678
Cetuximab	
Chenodeoxycholic acid	10133
Chloral hydrate	2707
Chlorambucil	2708
Chloramphenicol	5959
Chlorcyclizine	2710
Chlordiazepoxide	2712
Chlorhexidine	9552079
Chlormezanone	2717
Chloroquine	2719
Chlorothiazide	2720
Chloroxine	2722
Chlorphenamine	2725
Chlorphenesin	7697
Chlorpromazine	2726
Chlorpropamide	2727
Chlorprothixene	667467
Chlortetracycline	54675777
Chlorthalidone	2732
Chlorzoxazone	2733
Cholecalciferol	5280795
Cholecalciferol	117064495
Cholestyramine	137699107
Cholic Acid	221493
Choline	305
Ciclesonide	6918155
Ciclopirox	2749
Cidofovir	60613
Cilastatin	6435415
Cilazapril	56330
Cilostazol	2754
Cimetidine	2756
Cinchocaine	3025
Cinnarizine	1547484
Cinoxacin	2762
Ciprofloxacin	2764
Cisapride	6917698
Cisapride	2769
Cisapride	5311047
Cisapride	6604902
Cisapride	44279790
Cisplatin	5702198
Citalopram	2771
Cladribine	20279
Clarithromycin	84029
Clavulanate	5280980
Clemastine	26987
Clevidipine	153994
Clidinium	2784
Clindamycin	446598
Clobazam	2789
Clobetasol propionate	32798
Clocortolone	5311052
Clofarabine	119182
Clofazimine	2794
Clofedanol	2795
Clofibrate	2796
Clomifene	1548955
Clomifene	1548953
Clomifene	2800
Clomipramine	2801
Clonazepam	2802
Clonidine	2803
Clopidogrel	60606
Clorazepate	2809
Clotrimazole	2812
Cloxacillin	6098
Clozapine	135398737
Coagulation Factor IX	
Coagulation Factor XIII A-Subunit (Recombinant)	
Coagulation factor VIIa Recombinant Human	
Cobicistat	25151504
Cobimetinib	16222096
Cocaine	446220
Codeine	5284371
Colchicine	6167
Colesevelam	160051
Colestipol	62816
Colfosceril palmitate	452110
Colistimethate	216258
Colistimethate	70789202
Colistimethate	216259
Colistin	5311054
Colistin	44144393
Colistin	45357147
Colistin	57417187
Collagenase clostridium histolyticum	
Conestat alfa	
Conivaptan	151171
Conjugated Estrogens	45357473
Conjugated Estrogens	23667301
Corticotropin	16132265
Cortisone acetate	5745
Crofelemer	36511
Cromoglicic acid	2882
Crotamiton	688020
Cyanocobalamin	5311498
Cyanocobalamin	70678590
Cyanocobalamin	46853873
Cyanocobalamin	24892734
Cyanocobalamin	129627537
Cyanocobalamin	11970261
Cyanocobalamin	54605677
Cyanocobalamin	139030973
Cyanocobalamin	156587311
Cyanocobalamin	137332389
Cyanocobalamin	91898871
Cyanocobalamin	6474318
Cyanocobalamin	145875202
Cyanocobalamin	25102581
Cyanocobalamin	118701720
Cyanocobalamin	25195380
Cyanocobalamin	129627679
Cyanocobalamin	44176380
Cyanocobalamin	23806828
Cyanocobalamin	5460135
Cyclacillin	19003
Cyclizine	6726
Cyclobenzaprine	2895
Cyclopentolate	2905
Cyclophosphamide	2907
Cycloserine	6234
Cyclosporine	5284373
Cyclosporine	6435893
Cyclosporine	5280754
Cyclosporine	24883466
Cyclosporine	62280
Cyclosporine	5497195
Cyclosporine	25246316
Cyclosporine	123134263
Cyclosporine	122172945
Cycrimine	2911
Cyproheptadine	2913
Cysteamine	6058
Cysteine hydrochloride	25150
Cysteine hydrochloride	60960
Cytarabine	6253
Dabrafenib	44462760
Dacarbazine	135398738
Dacarbazine	2942
Daclatasvir	25154714
Daclizumab	
Dactinomycin	457193
Dalbavancin	16134627
Dalbavancin	135659030
Dalbavancin	16134410
Dalbavancin	23724878
Dalbavancin	133268464
Dalfampridine	1727
Dalfopristin	6323289
Dalfopristin	21943994
Dalfopristin	124201618
Dalfopristin	5366
Dalfopristin	21943991
Dalfopristin	5353985
Dalfopristin	470125
Dalfopristin	72734290
Danazol	28417
Dantrolene	6914273
Dantrolene	5378825
Dantrolene	2952
Dapagliflozin	9887712
Dapsone	2955
Daptomycin	16134395
Daptomycin	21585658
Daptomycin	16129629
Daptomycin	16129688
Daptomycin	71311849
Daptomycin	46930993
Daptomycin	57336511
Daptomycin	25246315
Daptomycin	58936818
Daptomycin	117590581
Daptomycin	132274074
Daptomycin	129009962
Daratumumab	
Darbepoetin alfa	
Darifenacin	444031
Darunavir	213039
Dasabuvir	56640146
Dasatinib	3062316
Daunorubicin	30323
Decitabine	451668
Deferasirox	214348
Deferiprone	2972
Deferoxamine	2973
Defibrotide	135565962
Delavirdine	5625
Demeclocycline	54680690
Demexiptiline	28876
Denileukin diftitox	
Denosumab	
Deoxycholic Acid	222528
Desipramine	2995
Desloratadine	124087
Desmopressin	5311065
Desmopressin	27991
Desmopressin	16051933
Desonide	5311066
Desoximetasone	5311067
Desvenlafaxine	125017
Dexamethasone	5743
Dexbrompheniramine	16960
Dexchlorpheniramine maleate	5281070
Dexfenfluramine	66265
Dexibuprofen	39912
Dexmedetomidine	5311068
Dexmethylphenidate	154101
Dexpanthenol	131204
Dexrazoxane	71384
Dextroamphetamine	5826
Dextromethorphan	5360696
Dextropropoxyphene	10100
Dextrothyroxine	8730
Dezocine	3033053
Diazepam	3016
Diazoxide	3019
Diclofenac	3033
Diclofenamide	3038
Dicloxacillin	18381
Dicoumarol	54676038
Dicyclomine	3042
Didanosine	135398739
Dienestrol	667476
Diethylcarbamazine	3052
Diethylpropion	7029
Difenoxin	34328
Diflorasone	71415
Diflunisal	3059
Digoxin	2724385
Dihydrocodeine	5284543
Dihydroergotamine	10531
Dihydrotachysterol	5311071
Dihydrotachysterol	3070
Dihydrotachysterol	21678311
Dihydrotachysterol	5353584
Dihydrotachysterol	46173763
Dihydrotachysterol	146159466
Dihydrotachysterol	5702045
Dihydrotachysterol	98298821
Dihydrotachysterol	134715456
Dihydrotachysterol	154701841
Dihydrotachysterol	163198899
Dihydrotachysterol	12310749
Diiodohydroxyquinoline	3728
Diloxanide	11367
Diltiazem	39186
Dimenhydrinate	10660
Dimercaprol	3080
Dimethyl fumarate	637568
Dimethyl sulfoxide	679
Dimetindene	21855
Dinoprost Tromethamine	5282415
Dinoprostone	5280360
Dinutuximab	
Diphenhydramine	3100
Diphenidol	3055
Diphenoxylate	13505
Diphenylpyraline	3103
Dipivefrin	3105
Dipyridamole	3108
Dirithromycin	6473883
Dirithromycin	6917067
Dirithromycin	5464388
Dirithromycin	78358338
Dirithromycin	46705321
Dirithromycin	46783780
Dirithromycin	60148420
Dirithromycin	71729967
Dirithromycin	71306790
Dirithromycin	70789200
Dirithromycin	126968498
Dirithromycin	146159353
Dirithromycin	134693953
Dirithromycin	132274080
Dirithromycin	132274085
Dirithromycin	45105094
Dirithromycin	129009964
Dirithromycin	164186513
Dirithromycin	129629095
Disodium phosphate	24203
Disopyramide	3114
Disulfiram	3117
Dobutamine	36811
Docetaxel	148124
Docosanol	12620
Dolasetron	3033818
Dolasetron	3033817
Dolutegravir	54726191
Domperidone	3151
Donepezil	3152
Dopamine	681
Doripenem	73303
Dornase alfa	
Dorzolamide	5284549
Dosulepin	5284550
Dosulepin	5282426
Dosulepin	3155
Doxapram	3156
Doxazosin	3157
Doxepin	667477
Doxepin	667468
Doxepin	3158
Doxorubicin	31703
Doxycycline	54671203
Doxylamine	3162
Dronedarone	208898
Drospirenone	68873
Drostanolone	6011
Droxidopa	92974
Dulaglutide	
Duloxetine	60835
Dutasteride	6918296
Dyclonine	3180
Dyphylline	3182
Ecabet	65781
Ecallantide	44152182
Ecallantide	118984459
Ecallantide	156631350
Ecallantide	129628207
Echothiophate	10548
Econazole	3198
Eculizumab	
Edetic Acid	6049
Edoxaban	10280735
Efalizumab	
Efavirenz	64139
Efinaconazole	489181
Eflornithine	3009
Efonidipine	119171
Eftrenonacog alfa	
Elbasvir	71661251
Eletriptan	77993
Eliglustat	23652731
Elosulfase alfa	
Elotuzumab	
Eltrombopag	135449332
Eluxadoline	11250029
Elvitegravir	5277135
Emedastine	3219
Empagliflozin	11949646
Emtricitabine	60877
Enalapril	5388962
Enalaprilat	5462501
Encainide	48041
Enfuvirtide	16130199
Enoxacin	3229
Enoxaparin	772
Entacapone	5281081
Entecavir	135398508
Enviomycin	
Enzalutamide	15951529
Ephedrine	9294
Epinastine	3241
Epinephrine	5816
Epirubicin	41867
Eplerenone	443872
Epoetin Zeta	
Epoprostenol	5282411
Epoprostenol	6364626
Epoprostenol	67548346
Epoprostenol	21158562
Eprosartan	5281037
Eptifibatide	448812
Ergocalciferol	5280793
Ergoloid mesylate	
Ergonovine	443884
Ergotamine	8223
Eribulin	11354606
Erlotinib	176870
Ertapenem	150610
Erythromycin	12560
Erythropoietin	11751549
Escitalopram	146570
Eslicarbazepine acetate	179344
Esmolol	59768
Esomeprazole	9568614
Esomeprazole	4594
Esomeprazole	9579578
Estradiol	5757
Estramustine	259331
Estrone	5870
Estrone sulfate	3001028
Eszopiclone	969472
Etacrynic acid	3278
Etanercept	
Ethambutol	14052
Ethanol	702
Ethchlorvynol	5281077
Ethinamate	3284
Ethinyl Estradiol	5991
Ethionamide	2761171
Ethosuximide	3291
Ethotoin	3292
Ethyl loflazepate	3299
Etidronic acid	3305
Etizolam	3307
Etodolac	3308
Etofenamate	35375
Etomidate	667484
Etomidate	36339
Etomidate	6338045
Etoposide	36462
Etravirine	193962
Everolimus	6442177
Evolocumab	
Exemestane	60198
Exenatide	45588096
Exenatide	53396299
Exenatide	56927919
Exenatide	138394057
Ezetimibe	150311
Ezogabine	121892
Famciclovir	3324
Famotidine	5702160
Famotidine	3325
Famotidine	5353622
Febuxostat	134018
Felbamate	3331
Felodipine	3333
Fenofibrate	3339
Fenoldopam	3341
Fenoprofen	3342
Fenproporex	61810
Fentanyl	3345
Ferric Carboxymaltose	86278165
Ferric Carboxymaltose	129635186
Ferric Citrate	61300
Fesoterodine	6918558
Fexofenadine	3348
Fidaxomicin	10034073
Fidaxomicin	46174142
Fidaxomicin	151383
Fidaxomicin	91885501
Fidaxomicin	102580518
Fidaxomicin	70678896
Fidaxomicin	156620959
Fidaxomicin	117590639
Fidaxomicin	135391138
Fidaxomicin	131668620
Fidaxomicin	23305223
Fidaxomicin	132472265
Filgrastim	
Filgrastim-sndz	
Fimasartan	9870652
Finafloxacin	11567473
Finasteride	57363
Fingolimod	107970
Flavoxate	3354
Flecainide	3356
Flibanserin	6918248
Floctafenine	3360
Floxuridine	5790
Flucloxacillin	21319
Fluconazole	3365
Flucytosine	3366
Fludarabine	657237
Fludrocortisone	31378
Flumethasone	16490
Flunisolide	82153
Fluocinolone Acetonide	6215
Fluocinonide	9642
Fluorometholone	9878
Fluorouracil	3385
Fluoxetine	3386
Fluoxymesterone	6446
Flupentixol	5281881
Flupentixol	17012
Flupentixol	5281878
Fluphenazine	3372
Flurandrenolide	15209
Flurazepam	3393
Flurbiprofen	3394
Fluspirilene	3396
Flutamide	3397
Fluticasone Propionate	444036
Fluticasone furoate	9854489
Fluvastatin	446155
Fluvastatin	23663976
Fluvastatin	37888681
Fluvoxamine	5324346
Folic Acid	135398658
Fomepizole	3406
Fondaparinux sodium	636380
Formaldehyde	712
Formestane	11273
Formoterol	3410
Formoterol	3083544
Formoterol	3034756
Fosamprenavir	131536
Fosaprepitant	135413538
Foscarnet	3415
Fosfomycin	446987
Fosinopril	55891
Fosinopril	9601226
Fosinopril	6708482
Fosinopril	3420
Fosinopril	9872634
Fosinopril	45357796
Fosinopril	146160312
Fosinopril	134715568
Fosphenytoin	56339
Frovatriptan	77992
Fulvestrant	104741
Furosemide	3440
Fusidic Acid	3000226
Gabapentin	3446
Galantamine	9651
Galsulfase	
Gamma Hydroxybutyric Acid	10413
Ganciclovir	135398740
Ganirelix	16130957
Gatifloxacin	5379
Gefitinib	123631
Gemcitabine	60750
Gemfibrozil	3463
Gemifloxacin	9571107
Gemifloxacin	5464436
Gemifloxacin	72938
Gemifloxacin	29980780
Gemtuzumab ozogamicin	
Gentamicin	3467
Gentamicin	72395
Gentamicin	441305
Gentamicin	146157093
Gentian Violet	11057
Gimeracil	54679224
Glatiramer Acetate	3081884
Gliclazide	3475
Glimepiride	3476
Glipizide	3478
Gliquidone	91610
Glisoxepide	32778
Glucagon recombinant	44278361
Glutethimide	3487
Glyburide	3488
Glycerin	753
Glycerol Phenylbutyrate	10482134
Glycine	750
Glycine betaine	247
Glycodiazine	9565
Glycopyrronium	3494
Gonadorelin	638793
Goserelin	5311128
Gramicidin D	45267103
Granisetron	5284566
Granisetron	86287410
Grazoprevir	44603531
Griseofulvin	441140
Guaifenesin	3516
Guanabenz	5702063
Guanabenz	3517
Guanabenz	5353646
Guanadrel	38521
Guanethidine	3518
Guanfacine	3519
Guanidine	3520
Halazepam	31640
Halcinonide	443943
Halofantrine	37393
Haloperidol	3559
Haloprogin	3561
Hemin	
Heparin	
Heroin	5462328
Hexamethylenetetramine	4101
Histamine	774
Histamine Phosphate	65513
Histrelin	25077993
Homatropine Methylbromide	10429215
Homatropine Methylbromide	6646
Homatropine Methylbromide	5702066
Homatropine Methylbromide	73416022
Homatropine Methylbromide	60148388
Homoharringtonine	285033
Hydralazine	3637
Hydrochlorothiazide	3639
Hydrocodone	5284569
Hydrocortisone	5754
Hydroflumethiazide	3647
Hydromorphone	5284570
Hydroquinone	785
Hydroxocobalamin	70689311
Hydroxocobalamin	44475014
Hydroxocobalamin	45357193
Hydroxocobalamin	92132748
Hydroxocobalamin	70678542
Hydroxocobalamin	50935334
Hydroxocobalamin	24892771
Hydroxocobalamin	146014417
Hydroxocobalamin	146156970
Hydroxocobalamin	126480146
Hydroxocobalamin	16056828
Hydroxocobalamin	155903721
Hydroxocobalamin	134820153
Hydroxocobalamin	6474319
Hydroxocobalamin	163196529
Hydroxocobalamin	71774773
Hydroxocobalamin	129893562
Hydroxyamphetamine hydrobromide	9377
Hydroxychloroquine	3652
Hydroxyprogesterone caproate	169870
Hydroxyurea	3657
Hydroxyzine	3658
Hyoscyamine	154417
Hyoscyamine	174174
Hyoscyamine	64692
Hyoscyamine	3661
Hyoscyamine	5318386
Hyoscyamine	637577
Hyoscyamine	6931560
Ibandronate	60852
Ibritumomab tiuxetan	
Ibrutinib	24821094
Ibudilast	3671
Ibuprofen	3672
Icatibant	6918173
Icatibant	71364
Icatibant	90488794
Icatibant	14724482
Icosapent	446284
Icosapent ethyl	9831415
Idarubicin	42890
Idarucizumab	
Idebenone	3686
Idelalisib	11625818
Idoxuridine	5905
Idursulfase	
Ifosfamide	3690
Iloperidone	71360
Iloprost	5311181
Iloprost	6435378
Iloprost	53394043
Iloprost	53486260
Iloprost	89077401
Iloprost	51397006
Iloprost	54313
Iloprost	134694981
Iloprost	91746214
Imatinib	5291
Imidafenacin	6433090
Imiglucerase	
Imipenem	104838
Imipramine	3696
Imiquimod	57469
Incadronic acid	3699
Indapamide	3702
Indinavir	5362440
Indomethacin	3715
Infliximab	
Ingenol Mebutate	6918670
Ingenol Mebutate	46174141
Ingenol Mebutate	23581946
Ingenol Mebutate	138756126
Ingenol Mebutate	146171122
Ingenol Mebutate	124397053
Insulin Aspart	
Insulin Degludec	118984462
Insulin Detemir	16137271
Insulin Glargine	118984454
Insulin Glargine	139600551
Insulin Glulisine	16136701
Insulin Glulisine	156612985
Insulin Human	118984375
Insulin Lispro	16132438
Insulin Lispro	73897513
Interferon beta-1a	
Interferon beta-1b	
Ipilimumab	
Ipratropium bromide	657308
Ipratropium bromide	31098
Ipratropium bromide	5702073
Ipratropium bromide	11553369
Ipratropium bromide	124080907
Irbesartan	3749
Irinotecan	60838
Iron	23925
Isavuconazonium	6918606
Isocarboxazid	3759
Isoniazid	3767
Isoprenaline	3779
Isopropamide	3775
Isosorbide Dinitrate	6883
Isosorbide Mononitrate	27661
Isotretinoin	5282379
Isoxsuprine	3783
Isradipine	3784
Itraconazole	55283
Itraconazole	3793
Itraconazole	6917738
Itraconazole	14179013
Itraconazole	45039617
Itraconazole	14179008
Ivabradine	132999
Ivacaftor	16220172
Ivermectin	6321424
Ivermectin	4330618
Ivermectin	11957587
Ivermectin	71308642
Ivermectin	6419971
Ivermectin	45114068
Ivermectin	146159550
Ivermectin	6427057
Ivermectin	155970341
Ivermectin	124870718
Ivermectin	124870720
Ivermectin	70678372
Ivermectin	122172888
Ivermectin	57182275
Ivermectin	135391144
Ivermectin	134687046
Ivermectin	164186531
Ivermectin	3085416
Ixabepilone	6445540
Ixazomib	25183872
Ixekizumab	
Kanamycin	6032
Kappadione	8555
Ketamine	3821
Ketoconazole	456201
Ketoconazole	47576
Ketoconazole	3823
Ketoconazole	5702077
Ketoconazole	73951506
Ketoprofen	3825
Ketorolac	3826
Ketotifen	3827
L-Aspartic Acid	5960
L-Carnitine	10917
L-Cysteine	5862
L-Glutamine	5961
L-Serine	5951
Labetalol	3869
Lactic Acid	612
Lactose	6134
Lactulose	11333
Lactulose	3872
Lactulose	11024312
Lactulose	16217605
Lactulose	131839611
Lamivudine	60825
Lamotrigine	3878
Lanreotide	71349
Lanreotide	6918011
Lanreotide	122173799
Lanreotide	138393800
Lanreotide	44270249
Lanreotide	154734381
Lanreotide	134694358
Lanreotide	10796238
Lansoprazole	3883
Lapatinib	208908
Laronidase	
Latanoprost	5311221
Ledipasvir	67505836
Leflunomide	3899
Lenalidomide	216326
Lenvatinib	9823820
Lepirudin	118856773
Lepirudin	139600825
Lercanidipine	65866
Lesinurad	53465279
Letrozole	3902
Leucovorin	135403648
Leuprolide	657181
Levetiracetam	5284583
Levobetaxolol	60657
Levobunolol	39468
Levobupivacaine	92253
Levocabastine	54385
Levocetirizine	1549000
Levodopa	6047
Levofloxacin	149096
Levoleucovorin	135398559
Levomethadyl Acetate	15130
Levomethamphetamine	36604
Levomilnacipran	6917779
Levomilnacipran	65833
Levomilnacipran	11622909
Levomilnacipran	55481
Levomilnacipran	13208116
Levonorgestrel	13109
Levorphanol	5359272
Levosimendan	3033825
Levothyroxine	5819
Lidocaine	3676
Linaclotide	16158208
Linaclotide	57458936
Linaclotide	92044408
Linaclotide	137699188
Linaclotide	131673845
Linagliptin	10096344
Lincomycin	3000540
Lindane	727
Linezolid	441401
Liothyronine	5920
Lipoic Acid	6112
Lipoic Acid	864
Lipoic Acid	445125
Liraglutide	16134956
Liraglutide	91978180
Liraglutide	131709229
Lisdexamfetamine	11597698
Lisinopril	5362119
Lisuride	28864
Lithium	3028194
Lixisenatide	90472060
Lixisenatide	132427670
Lobeglitazone	9826451
Lodoxamide	44564
Lofexidine	30668
Lomefloxacin	3948
Lomitapide	9853053
Lomustine	3950
Loperamide	3955
Lopinavir	92727
Loratadine	3957
Lorazepam	3958
Lorcaserin	11658860
Lornoxicam	54690031
Losartan	3961
Loteprednol	9865442
Lovastatin	53232
Loxapine	3964
Loxoprofen	3965
Lubiprostone	157920
Lucinactant	155886531
Luliconazole	3003141
Lumefantrine	6437380
Lumiracoxib	151166
Lurasidone	213046
Macitentan	16004692
Magnesium Sulfate	24083
Magnesium Trisilicate	5311266
Magnesium carbonate	11029
Magnesium chloride	
Magnesium hydroxide	
Magnesium oxide	
Magnesium salicylate	54684589
Magnesium salicylate	64738
Magnesium salicylate	54708862
Magnesium salicylate	5282387
Magnesium salicylate	3045402
Magnesium salicylate	24871323
Malathion	4004
Mannitol	6251
Maprotiline	4011
Masoprocol	71398
Mazindol	4020
Mebendazole	4030
Mecamylamine	4032
