DrugName	CID
AZ-10417808	135665263
AZ-10606120	10310632
AZ-12080282	25253556
AZ-628	11676786
AZ-7371	72792692
AZ191	72716071
AZ20	46244454
AZ3146	56973724
AZ505	24961094
AZ5104	71496460
AZ7550	71496459
AZ960	25099184
AZD0156	118502708
AZD1080	135564570
AZD1208	58423153
AZD1283	23649325
AZD1390	126689157
AZD1446	96568205
AZD1446	24795080
AZD1480	16659841
AZD1981	11292191
AZD2014	25262792
AZD2461	44199317
AZD2858	10138980
AZD3264	91666658
AZD3463	56599293
AZD3514	46893585
AZD3759	78209992
AZD3839	
AZD3965	10369242
AZD3988	23648867
AZD4282	750
AZD4547	51039095
AZD4573	124155204
AZD4635	86676119
AZD5069	56645576
AZD5153	118693659
AZD5363	25227436
AZD5438	16747683
AZD5582	49847690
AZD5991	131634760
AZD6482	44137675
AZD6738	54761306
AZD6738	86660217
AZD6738	76189844
AZD6738	54761305
AZD6738	129317940
AZD6765	9794203
AZD7545	16741245
AZD7594	67041274
AZD7687	42636350
AZD7762	11152667
AZD7986	118253852
AZD8055	25262965
AZD8186	52913813
AZD8330	16666708
AZD8797	11965767
AZD8835	76685059
AZD8931	11488320
AZD9056	10161381
AZD9272	9838729
AZD9496	86287635
AZD9668	46861623
AZM-475271	5330175
BADGE	2286
BAG-956	24882589
BAM7	3101542
BAN-ORL-24	10296561
BAX-channel-blocker	981054
BAY-11-7082	5353431
BAY-11-7085	5353432
BAY-1251152	74767009
BAY-1251152	139593425
BAY-1251152	155567919
BAY-1436032	118310260
BAY-1895344	118869362
BAY-2402234	134470179
BAY-41-2272	9798973
BAY-60-6583	11717831
BAY-60-7550	135564787
BAY-61-3606	11784504
BAY-8002	992293
BAY-85-8050	24786230
BAY-85-8050	7005049
BAY-87-2243	67377767
BAY-K-8644-(+/-)	6604881
BAY-K-8644-(s)-(-)	6603728
BAY-W-9798	2167221
BAY1125976	70817911
BAY1217389	78320750
BAZ2-ICR	91654625
BC-11	60126757
BCI-540	214346
BCTC	9929425
BCX-1470	9822205
BD-1008	126388
BD-1047	188914
BD-1063	574780
BE-2254	34772
BE-2254	6917680
BEBT-908	59474330
BET-BAY-002	73425805
BETP	49868481
BFH772	24756034
BGP-15	9884807
BGP-15	70701185
BGP-15	91885495
BGT226	11978790
BGT226	57336745
BGT226	66870970
BHQ	2374
BI-224436	66561902
BI-224436	77142842
BI-2536	11364421
BI-409306	135908617
BI-78D3	2747117
BI-847325	135567102
BI-D1870	25023738
BIA-10-2474	46831476
BIBN4096	6918509
BIBR-1532	9927531
BIBR-1532	53440640
BIBU-1361	17756796
BIBX-1382	6918508
BIIB021	16736529
BIMU-8	5311028
BIMU-8	5311029
BINA	9868580
BIO-1211	9961766
BIO-5192	10350459
BIRT-377	9803375
BIX-01294	25150857
BIX-02188	135398492
BIX-02189	135659062
BL-5583	95864
BLU9931	72710839
BLZ945	46184986
BML-190	2415
BML-284	11210285
BMS-182874	122272
BMS-191011	10474339
BMS-191095	9822753
BMS-207940	156690
BMS-214662	448545
BMS-265246	135402864
BMS-299897	11249248
BMS-309403	16122583
BMS-345541	9813758
BMS-345541	9926054
BMS-387032	3025986
BMS-470539	9915813
BMS-470539	72683639
BMS-536924	135440466
BMS-566419	9913339
BMS-582949	10409068
BMS-587101	11635371
BMS-599626	10437018
BMS-626529	11317439
BMS-626531	59749702
BMS-649	127019
BMS-688521	11699447
BMS-690514	11349170
BMS-707035	54682040
BMS-754807	24785538
BMS-770767	57809036
BMS-777607	24794418
BMS-779788	59251511
BMS-806	5495818
BMS-813160	51039119
BMS-817378	44137813
BMS-833923	57662985
BMS-863233	135564632
BMS-863233	135564631
BMS-906024	66550890
BMS-911543	50922691
BMS-935177	70647728
BMS-983970	73388374
BMS-986020	49792850
BMS-986142	86582336
BMS-986158	118196485
BMS-986195	121293929
BMS-986205	121328278
BMS-CCR2-22	24801690
BMY-14802	108046
BMY-45778	127861
BMY-7378	2419
BNC105	24786555
BNTX	5310988
BOS-172722	73386890
BP-554	134117
BP-897	3038495
BQ-123	443289
BQ-788	16759603
BQ-788	5311032
BQ-788	101675604
BQU57	77845606
BRD4770	72193870
BRD7389	1080352
BRD9876	613000
BRL-15572	3654103
BRL-15572	9891303
BRL-15572	11957475
BRL-26314	133237
BRL-26314	14259155
BRL-37344	9841972
BRL-44408	121850
BRL-50481	2921148
BRL-52537	6603740
BRL-52537	14810948
BRL-54443	2438
BS-181	49867929
BT-11	121299620
BTB06584	2799764
BTB1	291461
BTK-IN-1	68064155
BTS	
BTS-54505	134771
BTS-54505	9900576
BTS-71321	9863253
BTS-72664	1480409
BTT-3033	49841251
BTZ043-racemate	42609849
BU-224	2457
BU-239	4520732
BU226	3410883
BVD-523	11719003
BVT-2733	6918651
BVT-948	6604934
BW-180C	6917707
BW-348U87	5496409
BW-373U86	119029
BW-616U	11722381
BW-723C86	5311036
BW-A4C	6438354
BW-B70C	5353454
BW-B70C	2491
BW-B70C	88473969
BX-795	10077147
BX-912	11754511
BYK-204165	25113764
C-021	25141190
C-021	56972238
C-021	75125699
C-1	3545
C-751	99170
C106	11957647
C11-Acetate	168049
C188-9	1324494
C34	91691128
C646	1285941
C646	1285940
C646	2871948
CA-4948	118224238
CAY10505	1204893
CB-03-01	11750009
CB-10-277	23606
CB-5083	73051434
CB-839	71577426
CBS-1114	9578610
CBS-1114	214466
CBiPES	9864510
CC-115	58298318
CC-223	58298316
CC-401	10430360
CC-90003	90331177
CC-930	11597537
CC4	91654624
CCG-1423	2726015
CCG-50014	2733079
CCG-63802	6057678
CCG-63808	5948316
CCMI	67042344
CCMI	17757386
CCMI	16005981
CCMQ	3337816
CCT-031374	2853753
CCT018159	984170
CCT128930	17751819
CCT129202	16202152
CCT137690	25154041
CCT196969	42628843
CCT245737	72165232
CD-1530	9952709
CD-437	135411
CDBA	
CDK1-5-inhibitor	438981
CDK9-IN-6	68276369
CDPPB	11245456
CE3F4	21781066
CEP-32496	56846693
CEP-33779	57336812
CEP-37440	71721648
CEP-37440	78158242
CEP-37440	91885506
CEP-40783	71576419
CF102	3035850
CFI-400945	58486178
CFI-400945	91754527
CFI-402257	118086034
CFM-1571	9844347
CFM-2	4377504
CFTRinh-172	504670
CFTRinh-172	1554208
CFTRinh-172	1554210
CG-400549	11844916
CGH2466	16759176
CGK-733	6605258
CGM097	53240420
CGP-12177	2687
CGP-13501	3519541
CGP-20712A	2685
CGP-20712A	10008573
CGP-25454A	9819590
CGP-25454A	9819591
CGP-37157	2688
CGP-37849	5950212
CGP-39551	6372334
CGP-39551	6438792
CGP-52411	1697
CGP-53353	6711154
CGP-54626	197584
CGP-55845	5311042
CGP-57380	11644425
CGP-60474	644215
CGP-71683	
CGP-74514	2794188
CGP-78608	6604872
CGP-7930	5024764
CGS-15943	2690
CGS-20625	163844
CGS-21680	3086599
CGS-9896	108030
CH-170	139570
CH-5183284	66555680
CH223191	3091786
CH5132799	49784945
CH55	6184667
CHC	5328791
CHC	2102
CHC	9794103
CHF5074	9996409
CHIR-124	135399748
CHIR-98014	53396311
CHIR-99021	9956119
CHPG	3645780
CHR-6494	70679308
CI-844	6917736
CI-844	200510
CI-844	100922744
CI-923	135209
CI-953	130178
CI-966	198693
CI-976	122327
CID-16020046	16020046
CID-2011756	2011756
CID-2745687	9581011
CID-5458317	155903705
CIM-0216	42887770
CINPA-1	969470
CIQ	4231127
CITCO	9600409
CJ-033466	10429706
CJ-13610	9821945
CK-101	117909640
CK-636	588963
CKD-712	9861304
CKI-7	129236
CL-218872	107950
CL-225385	64799
CL316243	5312115
CL316243	5486546
CM-4620	122507647
CMPD-1	11382492
CNQX	3721046
CNX-2006	56968072
CNX-774	59174579
CO-101244	6918409
CO-102862	10221150
COH29	44253415
COR-170	25033736
CORT-108297	44454750
COTI-2	74334923
COTI-2	91810660
COTI-2	24857310
CP-105,696	9867257
CP-316819	10273347
CP-316819	72316148
CP-316819	91352775
CP-339818	656767
CP-376395	9862166
CP-471474	9907286
CP-532623	10145345
CP-547632	9811611
CP-640186	449097
CP-673451	10158940
CP-724714	9874913
CP-775146	10410059
CP-91149	9843900
CP-93129	124007
CP-94253	4029677
CP-945,598	10052040
CP-99994	5311057
CPA-inhibitor	124386386
CPCCOEt	6278000
CPCCOEt	6324610
CPCCOEt	5126051
CPCCOEt	92460002
CPCCOEt	10106002
CPCCOEt	44358757
CPI-0610	57389999
CPI-1189	151118
CPI-1205	78320408
CPI-169	78357814
CPI-203	71291068
CPI-360	73442743
CPI-444	44537963
CPI-613	24770514
CPP	
CPSI-1306-(+/-)	52936269
CQS	72462
CR8-(R)	10224714
CRT0044876	81409
CS-110266	123692
CS-917	
CT-7758	10186367
CT7001	91844733
CTEP	11646823
CTS-1027	3342298
CTS21166	
CU-CPT-4a	53242268
CU-T12-9	91826088
CUDC-101	24756910
CUDC-427	71600094
CUDC-907	54575456
CUR-61414	10392802
CV-1808	6917803
CVT-10216	23661666
CW-008	59528098
CX-4945	24748573
CX-516	148184
CX-5461	25257557
CXD101	16225380
CY208-243	58144
CYC065	24983461
CYC116	6420138
CYM-50260	44620894
CYM-50358	53358422
CYM-50769	50904505
CYM-5442	25110406
CYM-5442	90488865
CYM-5520	25110470
CYM-5541	17253208
CYT-997	11351021
CZC-54252	44252734
CZC24832	42623951
CaCCinh-A01	2898877
CaMKII-IN-1	50898538
Calhex-231	11849514
Calhex-231	11849513
CycLuc1	91885395
D,L-mevalonic-acid-lactone	6419891
D-(+)-maltose	439186
D-(+)-maltose	6255
D-(+)-maltose	439341
D-(+)-maltose	24207195
D-(+)-maltose	10991489
D-157495	53258905
D-3263	44137358
D-3263	16722215
D-3263	123135741
D-3263	129379573
D-4476	6419753
D-64131	3921152
D-7193	6995101
D-alpha-tocopheryl-succinate	20353
D-delta-tocopherol	92094
D-limonene	440917
D-phenylalanine	71567
D-serine	71077
D609	4234241
D609	6335504
D609	2940
D609	2941
D609	45479729
DAA-1106	10430788
DAPT	5311272
DAU-5884	16759155
DBPR-211	71515460
DBPR108	44201003
DBeQ	676352
DC-260126	2843133
DCC-2618	71584930
DCEBIO	656765
DCP-LA	9904718
DCPIB	10071166
DDR1-IN-1	72836888
DFB	6604893
DFB	5678496
DFB	2378095
DG-172	57342889
DG051	44818987
DG051	16040306
DH-97	
DHBP	
DIM-C-pPhCO2Me	15637614
DIPT	26903
DMAB-anabaseine	9926048
DMH1	50997747
DMH4	5329447
DMNB	88505
DMP-543	9887884
DMP-777	177992
DMPS	2724039
DMPS	6321
DMPS	23676755
DMPS	24848788
DMPS	57349791
DMSO	679
DMeOB	6891506
DMeOB	2061047
DMeOB	5629535
DNQX	3899541
DOTMP	124761
DPC-681	456215
DPC-681	101143533
DPC-681	21337042
DPCPX	1329
DPI-201106	5190
DPI-201106	10344480
DPI-201106	10389826
DPO-1	21678144
DPPE	
DQP-1105	
DR-2313	135522417
DR-4485	9911844
DRF053-(R)	25168304
DS2-(806622)	979718
DSM265	51347395
DSPC	94190
DSR-6434	25071151
DU-728	107775
DUP-697	3177
DVD-111	180496
DWK-1339	24764491
DY131	5497124
Debio-0932	44156921
DpC	
E-2001	129687
E-2012	11560787
E-4031	3087190
E-4031	3185
E-4031	5312116
E-4031	10433231
E-64	123985
E-64	439487
E-64	4641099
E-64	11957542
E-64	134693142
E3330	6439397
E7046	56944705
E7449	135565981
E7820	196970
EB-47	9871899
EB-47	53229989
EBPC	54677973
EC-144	11517212
EC-23	10314719
EDO-S101	46836227
EDTMP	15025
EED226	123132228
EF5	389053
EG00229	45142253
EGF816	72703790
EHop-016	51031035
EI1	72199293
EIPA	1795
EIT-hydrobromide	5139
ELN-441958	11848206
EMD-1214063	25171648
EMD-386088	10131112
EMD-53998	187079
EMD-66684	56972165
EMD-66684	9892554
EMD-66684	23664885
EMD534085	23634407
EN460	1016023
ENMD-2076	16041424
EO-1428	9801969
EPPTB	25175634
EPZ-5676	57345410
EPZ004777	56962336
EPZ005687	60160561
EPZ011989	73670548
EPZ015666	90241673
EPZ020411	91668547
ER-27319	9799508
ER-50891	
ERK5-IN-1	46844147
ESI-09	6077765
ESI-09	5704083
ESI-09	2744921
ETC-159	86280523
ETC-206	71766360
ETP-45658	25229608
ETP-46464	72199292
EUK-134	9823233
EUK-134	45489809
EUK-134	5232078
EVP-6124	46196517
EVP4593	509554
EW-7197	54766013
EX-527	5113032
EXO-1	310557
F-11440	208928
F-16915	14671646
F351	11217901
FCE-22250	135413506
FCE-22250	155903714
FCE-22250	135927375
FERb-033	135931707
FERb-033	136772757
FG-2216	6914666
FG-4592	11256664
FG-7142	4375
FGIN-1-27	132496
FGIN-1-43	3995234
FH-535	3463933
FH1	94990
FIPI	16739265
FIT	84008
FK-33-824	101981638
FK-3311	164009
FK-409	6413529
FK-409	6437875
FK-409	26470217
FK-409	86742405
FK-866	6914657
FK-888	107967
FK-962	9816738
FLI-06	3103157
FLT3-IN-1	57412684
FN-1501	72195175
FPA-124	73222216
FPH1-(BRD-6125)	
FPL-12495	164087
FPL-55712	23662025
FPL-62064	128268
FPL-64176	3423
FPS-ZM1	24752728
FR-122047	196841
FR-139317	
FR-180204	11493598
FRAX486	68060125
FT011	23648966
G-1	5322399
G-1	3136849
G-1	16112908
G-1	154734216
G-1	1131384
G-15	1131380
G-15	7433743
G-15	25727983
G-749	78357765
G007-LK	67960134
GABA-linoleamide	6438152
GAL-021	57340959
GANT-58	253078
GANT-61	421610
GBR-12783	5788723
GBR-12935	3456
GBR-13069	6439447
GDC-0068	24788740
GDC-0077	124173720
GDC-0084	57384863
GDC-0152	46940575
GDC-0349	59239165
GDC-0575	46917793
GDC-0623	42642654
GDC-0810	56941241
GDC-0834	25234918
GDC-0879	11717001
GDC-0879	25093303
GDC-0879	57519545
GDC-0927	87055263
GDC-0941	17755052
GDC-0980	25254071
GDC-0994	71727581
GF109203X	2396
GGTI-298	9811606
GGsTop	23582776
GK921	56682080
GKA-50	11340230
GKT137831	58496428
GLPG0187	53340771
GLPG0492	59317190
GLPG0492-R-enantiomer	59317173
GLPG1837	117857370
GM-1485	9837656
GMX1778	148198
GNE-7915	58539171
GNF-2	5311510
GNF-5	44129660
GNF-5837	59397065
GNF-7	11478363
GNTI	9826034
GP1a	10252734
GP2a	16094766
GPBAR-A	11656002
GPI-1046	445501
GPP-78	44819697
GPR120-modulator-1	25017320
GPi-688	24901657
GR-103691	4302960
GR-113808	119376
GR-127935	107780
GR-135531	4284525
GR-144053	173614
GR-159897	9953599
GR-159897	3570748
GR-235	146898
GR-79236	9884817
GR125487	4284721
GR46611	6160690
GS-143	121513876
GS-39783	6604928
GS-6201	11270783
GS-9620	46241268
GS-967	58118983
GS-9973	59473233
GSK-3-inhibitor-IX	448949
GSK-J1	56963315
GSK-J2	73010924
GSK-J4	71729975
GSK-J5	78243729
GSK-LSD-1	71522234
GSK0660	46233311
GSK1059615	23582824
GSK1070916	46885626
GSK1292263	24996872
GSK1562590	46846503
GSK163090	11292933
GSK1838705A	25182616
GSK189254	9798547
GSK1904529A	25124816
GSK2110183	
GSK2126458	25167777
GSK2190915	44473151
GSK2193874	53464483
GSK2194069	67376285
GSK2239633A	46861584
GSK2256098	46214930
GSK2256294A	59448236
GSK2330672	53492727
GSK2334470	46215815
GSK239512	9976892
