DiseaseID	DiseaseName
EFO:0004728	Amyloid A serum levels
EFO:0004725	(N(1) + N(8))-acetylspermidine levels
MONDO:0000334	Nontoxic multinodular goiter (PheCode 241.2)
EFO:0004720	Behavioral disturbance or psychiatric symptoms and prion disease
EFO:0011013	Vaginal microbiome composition (G. vaginalis)
EFO:0011014	Mental health related quality of life
EFO:0011015	Academic attainment (English)
PATO:0000461	Bipolar and major depression status - No Bipolar or Depression (UKB data field 20126)
EFO:0011018	Brain-derived neurotrophic factor levels
MONDO:0000327	Buruli ulcer
EFO:0004729	Folate pathway vitamin levels
MONDO:0001658	ICD10 E04.2: Nontoxic multinodular goiter
EFO:0011010	Fasting plasma glycodeoxycholate 3-O-glucuronide concentration
EFO:0011011	Seated height (UKB data field 51)
EFO:0011012	Bicarbonate levels
EFO:0004735	Alanine aminotransferase (ALT) levels after remission induction therapy in actute lymphoblastic leukemia (ALL)
EFO:0004733	Anti-citrullinated peptide antibody
EFO:0004732	Apolipoprotein A levels (UKB data field 30630)
MONDO:0001672	Cancer of bronchus; lung (PheCode 165.1)
EFO:0004739	Circulating cell-free DNA
EFO:0004738	Carotenoid and tocopherol levels
EFO:0004737	Carotenoid and tocopherol levels
EFO:0004736	Aspartate aminotransferase levels
EFO:0004731	Autorefraction - Duration at which refractometer first shown left (UKB data field 5193)
EFO:0004730	Dehydroepiandrosterone sulphate levels
EFO:0000373	Adverse response to chemotherapy (congestive heart failure) in breast cancer
HP:0002840	Lymphadenitis (PheCode 289.4)
EFO:0011023	Concussion
EFO:0007817	Obstructive sleep apnea (average oxygen saturation during sleep)
EFO:0007816	Adverse response to dabrafenib or dabrafenib-trametinib treatment in melanoma (pyrexia)
EFO:0004789	Select biomarker traits
EFO:0007819	Advanced glycation end-product levels
ORPHANET:101953	Dyslipidemia
EFO:0007818	Endurance athleticism
EFO:0007813	Cotinine and 3'-hydroxycotinine levels in current smokers
EFO:0007812	IgG response to Plasmodium falciparum antigens (GLURP, MSP2 FC27, MSP2 3D7)
EFO:0007815	Adverse response to dabrafenib or dabrafenib-trametinib treatment in melanoma (pyrexia)
EFO:0004782	Recent changes in speed amount of moving or speaking - More than half the days (UKB data field 20518)
EFO:0007811	IgG3 response to Plasmodium falciparum antigen (MSP2 3D7)
MONDO:0011847	Migraine without aura
EFO:0007810	IgG1 response to Plasmodium falciparum antigen (GLURP)
EFO:0004785	Neuranatomic and neurocognitive phenotypes
EFO:0004784	Attention deficit hyperactivity disorder or educational attainment (years of education) (pleiotropy)
EFO:0004783	Anxious temperament
EFO:1001480	Metastatic colorectal cancer survival in treatment with chemotherapy plus biologics
EFO:1001482	Anthracycline-induced cardiotoxicity in breast cancer
EFO:1001483	Nonobstructive coronary artery disease
EFO:1001486	Primary biliary cholangitis
EFO:1001488	Influenza A (H1N1) infection
EFO:1001489	Skin and soft tissue Staphylococcus aureus infection
EFO:0007828	Daytime nap
EFO:0007827	Night sleep phenotypes
EFO:0004799	Cholelithiasis
EFO:0007829	Food addiction
EFO:0007824	Curly vs straight hair
EFO:0007823	Beard thickness
EFO:0007826	Aggressiveness in attention deficit hyperactivity disorder
EFO:0007825	Balding
MONDO:0005178	Early-onset osteoarthritis
EFO:0007820	Response to cognitive-behavioural therapy in anxiety and major depressive disorders
EFO:0004792	DNA methylation-estimated plasminogen activator inhibitor-1 levels
EFO:0007822	Hair color
EFO:0004791	Hemostatic factors and hematological phenotypes
EFO:0004790	CD40 ligand levels
EFO:0007821	Hair curvature (observational)
MONDO:0044782	ICD10 K22.1: Ulcer of esophagus
EFO:0004795	Skin sensitivity to sun
EFO:0004768	Follicle stimulating hormone in healthy women
EFO:0004767	Visceral adipose tissue/subcutaneous adipose tissue ratio
EFO:0004766	Abdominal subcutaneous adipose tissue volume
EFO:0004765	Predicted visceral adipose tissue
MONDO:0005148	Acute ischemic stroke x type 2 diabetes interaction
EFO:0004769	Anti-Mullerian hormone levels in pre-menopausal women of late reproductive age
EFO:0004760	Alzheimer's disease biomarkers
MONDO:0005147	Amyotrophic lateral sclerosis and immune-mediated diseases (pleiotropy)
GO:0010226	Bipolar disorder lithium response (categorical) or schizophrenia
EFO:0004764	Adipose morphology
EFO:0004763	Alzheimer's disease biomarkers
EFO:0004762	Cytokine levels
EFO:0004761	Biochemical measures
EFO:0011057	Methotrexate-related central neurotoxicity in children treated for acute lymphoblastic leukemia
MONDO:0018469	Non-tuberculous mycobacterial pulmonary disease
EFO:0011053	Response to immune checkpoint inhibitors in melanoma (immune-related adverse events)
EFO:0007806	Cholesterol
EFO:0004779	Environmental confusion in the home
EFO:0007805	Cholesterol
EFO:0004778	Major depressive disorder (stressful life events interaction)
EFO:0004777	Alcohol withdrawal symptoms
EFO:0007808	Bortezomib-induced peripheral neuropathy in multiple myeloma
EFO:0004776	Alcohol and nicotine co-dependence
EFO:0007807	Erythrocyte cadmium concentration
EFO:0007802	Compulsion score in obsessive compulsive disorder
EFO:0007801	Serum lycopene concentrations
ORPHANET:101960	Addison's disease
EFO:0007804	Cholesterol
EFO:0007803	Discordance in emotional problems in monozygotic twins
EFO:0004771	Cortical surface area (visual PC2)
EFO:0004770	Ovarian reserve
EFO:0007800	Alzheimer's disease or body fat percentage (pleiotropy)
EFO:0004775	Carbamazepine-induced Stevens-Johnson syndrome or toxic epidermal necrolysis (SJS/TEN)
EFO:0004772	Hypertension (young onset)
EFO:1001490	Late-onset myasthenia gravis
EFO:1001491	Abortion
EFO:1001492	Advanced age-related macular degeneration
EFO:1001493	Ischemic stroke (cardioembolic)
EFO:1001494	Psoriasis vulgaris
EFO:1001495	Ischemic stroke (small artery occlusion)
EFO:1000166	Cervical intraepithelial neoplasia grade 3
EFO:0007809	Drug-induced liver injury
ORPHANET:101997	Antibody-deficiency-associated primary immunodeficiency
EFO:0006525	Blood pressure (smoking interaction)
EFO:0007857	Facial depth
EFO:0006526	Barrett's esophagus x pack-years of smoking exposure interaction
EFO:0007856	Facial morphology (factor 4, facial height related to vertical position of gnathion)
EFO:0006527	ACPA-negative rheumatoid arthritis (smoking interaction)
EFO:0007859	Depression in response to interferon-based therapy in chronic hepatitis C
EFO:0007858	Double-edged eyelids
EFO:0006521	Colorectal cancer (calcium intake interaction)
EFO:0007853	DNA-incorporated thioguanine levels in 6-mercaptopurine-treated acute lymphoblastic leukaemia
EFO:0006522	Asymmetrical dimethylarginine levels
EFO:0007852	Thiopurine S-methyltransferase activity
EFO:0007855	Cranial base width
EFO:0006523	Metabolite levels
EFO:0006524	Arginine levels
EFO:0020830	Serum levels of protein TEC
EFO:0007854	knee peak torque response
EFO:0007851	Hepatitis B (viral clearance)
EFO:0007850	Age spots
EFO:0006520	Exhaled carbon monoxide levels
EFO:0020837	Serum levels of protein PTPN6
EFO:0020835	Serum levels of protein PTPN11
EFO:0020836	Serum levels of protein PTPN2
MONDO:0600030	Childhood acute lymphoblastic leukemia (TCF3-PBX1 fusion)
MONDO:0021205	Ear disorder
EFO:0020834	Serum levels of protein PTPN1
EFO:0007868	Progression free survival in EGFR-mutation-positive never-smoking lung adenocarcinoma treated with gefitinib or erlotinib
EFO:0005205	Response to dabigatran etexilate treatment
EFO:0005206	Multiple sclerosis (OCB status)
EFO:0007867	Progression free survival in EGFR-mutation-positive never-smoking lung adenocarcinoma treated with gefitinib or erlotinib
EFO:0005207	Congenital heart disease
EFO:0007869	Alcohol consumption x experiences in childhood (felt loved by family member) interaction
EFO:0005208	Cardiometabolic traits
EFO:0005201	First year height change in growth hormone-treated short stature
MONDO:0021204	ICD10 H65.3: Chronic mucoid otitis media
EFO:0020820	Serum levels of protein CSK
EFO:0007864	Serum sulfate level
EFO:0005202	Blood pressure response to hydrochlorothiazide in hypertension
EFO:0007863	CV-A6-associated hand, foot, and mouth disease (severe vs mild)
EFO:0005203	Anorexia nervosa
EFO:0007866	Liver injury in anti-tuberculosis drug treatment
EFO:0005204	Bulimia nervosa
EFO:0007865	Feeling lonely
EFO:0007860	Attention deficit hyperactivity disorder (inattention symptoms)
EFO:0005200	Presence of antiphospholipid antibodies
EFO:0020826	Serum levels of protein LCK
EFO:0020827	Serum levels of protein LYN
EFO:0020824	Serum levels of protein HCK
EFO:0020825	Serum levels of protein JAK2
EFO:0020822	Serum levels of protein FGR
EFO:0020823	Serum levels of protein FYN
EFO:0006507	Nicotine glucouronidation
EFO:0007838	Adverse response to antithyroid drugs in Graves disease
EFO:0006508	Cotinine glucuronidation
EFO:0007835	Alcohol dependence
EFO:0006503	Mammographic density (dense area)
EFO:0006504	Mammographic density (non-dense area)
EFO:0006505	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Emphysema/chronic bronchitis (UKB data field 6152_6)
EFO:0007837	Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive)
EFO:0007836	Coenzyme Q10 levels
EFO:0006506	Hepatic lipid content
EFO:0007830	Food addiction
EFO:0006501	Carotid plaque burden
MONDO:0043424	Gastrointestinal infection
EFO:0006502	Percent mammographic density
MONDO:0005180	ICD10 G20: Parkinson's disease
EFO:0020818	Serum levels of protein ABL1
HP:0011712	ICD10 I45.1: Other and unspecified right bundle-branch block
HP:0011713	ICD10 I44.7: Left bundle-branch block, unspecified
ORPHANET:179	Birdshot chorioretinopathy
EFO:0006518	Response to angiotensin II receptor blocker treatment (losartan) (change in systolic blood pressure levels)
EFO:0007849	Brain activation in response to working memory task
EFO:0006519	Febrile seizures
EFO:0006514	Alzheimer's disease progression score
EFO:0006515	ACE plasma levels
EFO:0007845	Facial morphology
EFO:0007848	Apolipoprotein A-IV levels
EFO:0006516	Superior frontal gyrus grey matter volume
EFO:0007847	Cheek morphology (partial least square model)
EFO:0006517	Interferon alpha levels in systemic lupus erythematosus
EFO:0007842	Chin dimples
EFO:0006510	ICD10 B02: Zoster [herpes zoster]
EFO:0007841	Facial morphology
EFO:0006511	Joint destruction and growth retardation
EFO:0007844	Brow ridge morphology (partial least square model)
EFO:0006512	Coronary artery disease-related phenotypes
EFO:0007843	Facial morphology (columella inclination)
EFO:0006513	Hereditary hemochromatosis-related traits (HFE mutation homozygotes)
EFO:0007840	Parkinson's disease (pesticide exposure interaction)
GO:1905119	Response to haloperidol in psychosis
MONDO:0002917	Diseases of hair and hair follicles (PheCode 704)
HP:0011705	First degree AV block (PheCode 426.21)
HP:0011706	ICD10 I44.1: Atrioventricular block, second degree
EFO:0005117	Obesity-related traits
EFO:0005118	Obesity-related traits
EFO:0007779	Response to Pazopanib in cancer (hepatotoxicity)
EFO:0005119	Obesity-related traits
EFO:0007776	Prothrombin fragments F1+2 levels in ischemic stroke
EFO:0002087	Cancer code, self-reported: sarcoma/fibrosarcoma (UKB data field 20001_1068)
MONDO:0002175	ICD10 H35.3: Degeneration of macula and posterior pole
EFO:0005114	Obesity-related traits
EFO:0007775	Thrombin-antithrombin complex levels in ischemic stroke
EFO:0007778	Kidney function traits (multivariate analysis)
EFO:0005115	Obesity-related traits
EFO:0005116	3-hydroxybutyrate + 3-aminoisobutyrate levels
EFO:0007777	Basal metabolic rate
GO:1901563	Adverse response to chemotherapy (neutropenia/leucopenia) (camptothecin)
EFO:0007772	Calcaneal bone ultrasound measurement (speed of sound)
EFO:0005110	Breast milk fatty acid composition (infant genotype effect)
EFO:0007771	Pathological complete response in breast cancer treated with chemotherapy with bevacizumab
EFO:0007774	Blood protein levels
EFO:0005111	Obesity-related traits
EFO:0007773	Cutaneous psoriasis
EFO:0005112	Gestational age at birth (child effect)
EFO:0007781	Alcohol misuse (trauma interaction)
EFO:0007780	Chronic periodontitis (mean interproximal clinical attachment level)
EFO:0005128	Albumin-globulin ratio
EFO:0005129	Hepatitis C induced liver cirrhosis
GO:0006954	Metabolic traits
EFO:0007787	Betaine levels in individuals undergoing cardiac evaluation
GO:0006950	Effects of other external causes (PheCode 1015)
EFO:0007786	Length of menstrual cycle
EFO:0007789	A body shape index
EFO:0005126	Paraoxonase activity
EFO:0007788	Adult onset asthma and/or waist-to-hip ratio adjusted for BMI
EFO:0005127	PCA3 expression level
MONDO:0002181	ICD10 M25.76: Osteophyte, knee
EFO:0007783	Mosaic loss of chromosome Y
EFO:0007785	Bone mineral density (Ward's triangle area)
EFO:0007784	ICD10 R54: Age-related physical debility
EFO:0007790	Anti-Epstein-Barr virus nuclear antigen (EBNA) IgG levels
EFO:0007792	antipsychotic drug dosage in schizophrenia or schizoaffective disorder
EFO:0005130	Free thyroxine concentration
EFO:0007791	Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive)
EFO:0020748	Serum levels of protein SPARC
EFO:0007758	Staphylococcus aureus nasal carriage (intermittent)
EFO:0007757	Staphylococcus aureus nasal carriage (persistent)
EFO:0007759	Plasma omega-3 polyunsaturated fatty acid levels (alphalinolenic acid)
EFO:0007754	Event free survival in diffuse large B-cell lymphoma treated with immunochemotherapy
EFO:0007753	Gut microbiome composition (summer and winter)
EFO:0007755	Allergic march (atopic dermatitis to allergic rhinitis)
HP:0000175	Bilateral cleft lip and palate
EFO:0020734	Serum levels of protein TBK1
EFO:1001425	ICD10 S02: Fracture of skull and facial bones
MONDO:0015474	Cryptosporidiosis
EFO:0005106	Body composition traits
EFO:0007769	Thoracic-to-hip circumference ratio
EFO:0007768	Peak oxygen uptake response following exercise training
EFO:0005108	Obesity-related traits
EFO:0005109	Obesity-related traits
EFO:0007765	Delta-6 desaturase activity
EFO:0007764	Delta-5 desaturase activity
EFO:0007767	Adverse cardiovascular outcome x calcium channel blockers interaction in hypertension
EFO:0007766	Adverse cardiovascular outcome x beta blockers interaction in hypertension
EFO:0005105	Cholesterol to total lipids ratio in IDL
EFO:0007761	Cardiometabolic traits
EFO:0007760	Plasma omega-3 polyunsaturated fatty acid level (eicosapentaenoic acid)
EFO:0007763	Plasma omega-6 polyunsaturated fatty acid levels (dihomo-gamma-linolenic acid)
EFO:0007762	Plasma omega-6 polyunsaturated fatty acid levels (gamma-linolenic acid)
EFO:0007770	Fentanyl consumption in laparoscopic-assisted colectomy (first 24 hours)
EFO:0020723	Serum levels of protein HTRA2
EFO:1001412	ICD10 N23: Unspecified renal colic
EFO:0009519	Complication of colostomy or enterostomy (PheCode 853)
EFO:0009518	Complication of amputation stump (PheCode 874)
EFO:0009515	ICD10 S62: Fracture at wrist and hand level
EFO:0010504	Metabolite levels
EFO:0009516	Burns (PheCode 1000)
EFO:0010505	Metabolite levels
EFO:0009513	ICD10 S22.4: Multiple fractures of ribs
EFO:0010506	Metabolite levels
EFO:0009514	Fracture of forearm or wrist
EFO:0010507	Metabolite levels
EFO:0009511	Abnormal smear cervix
EFO:0010508	Malate levels
EFO:0009512	Fracture lower leg ankle
EFO:0010509	Metabolite levels
ORPHANET:35093	Sagittal craniosynostosis
EFO:0010500	Hypoxanthine levels
EFO:0010501	Metabolite levels
EFO:0010502	3-indoxyl sulfate levels
EFO:0010503	Inosine levels
EFO:0010516	Metabolite levels
EFO:0009524	Disorders secondary to childbirth, surgery, trauma (PheCode 617)
EFO:0010517	Metabolite levels
EFO:0009522	Burning or tingling in extremities in Charcot-Marie-Tooth disease type 1A
EFO:0010519	Metabolite levels
EFO:0009523	Fecal incontinence
EFO:0009520	Ever taken oral contraceptive pill (UKB data field 2784)
EFO:0009521	Dislocation (PheCode 830)
EFO:0010510	Metabolite levels
GO:0035456	Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; IFNβ-1a intramuscular)
EFO:0010511	Metabolite levels
EFO:0010512	2'-o-methylcytidine levels
HP:0003270	Severity of current abdominal distension tightness - 1 (UKB data field 21039)
EFO:1001434	Achilles tendinopathy
EFO:1001435	ICD10 M65: Synovitis and tenosynovitis
EFO:1001436	ICD10 E04.1: Nontoxic single thyroid nodule
EFO:1000107	ICD10 D33.3: Benign neoplasm of brain, supratentorial
EFO:0005139	Serum ceruloplasmin levels
EFO:0007798	Developmental language disorder (linguistic errors)
EFO:0007797	Cognitive performance (language ability)
EFO:0020777	Serum levels of protein DLK2
EFO:0005137	Anomalous atrioventricular excitation (PheCode 426.4)
EFO:0007799	Developmental language disorder (syntactic complexity)
EFO:0005131	Metabolite levels (HVA)
EFO:0006462	Mucinous ovarian carcinoma
EFO:0007794	Nicotine metabolite ratio
EFO:0005132	Metabolite levels
EFO:0007793	circulating leptin levels adjusted for BMI
EFO:0007796	Aging traits (healthspan, parental lifespan or longevity) (multivariate analysis)
EFO:0005133	Metabolite levels (5-HIAA/ MHPG Ratio)
EFO:0005134	Amino acid levels
EFO:0007795	Anxiety
HP:0030833	Cervicalgia (PheCode 761)
HP:0030834	ICD10 M25.51: Pain in shoulder
EFO:0005140	Autoimmune disease (without mental disorder)
EFO:1001460	Diverticulitis
EFO:1001463	Duodenitis (PheCode 535.6)
EFO:1001466	Thyroid-associated orbitopathy in graves' disease
HP:0030838	Hip pain for three months (UKB data field 3414)
HP:0030839	ICD10 M25.569.: Pain in unspecified knee
HP:0012199	Cluster headache
EFO:0009508	Acquired toe deformities (PheCode 735.2)
EFO:0009509	Acquired deformities of finger (PheCode 736.2)
EFO:0009506	Crushing or internal injury to organs (PheCode 1008)
MONDO:0007899	ICD10 L90.0: Lichen sclerosus et atrophicus
EFO:0009507	ICD10 M23.20: Derangement of unspecified meniscus due to old tear or injury
EFO:0009504	Crushing injury (PheCode 1006)
EFO:0009505	Head injury
EFO:0020867	Remnant cholesterol meal response (LMM)
EFO:1000122	Benign neoplasm of thyroid glands (PheCode 226)
EFO:1001454	ICD10 R41.3: Other amnesia
EFO:1001455	ICD10 H74: Other disorders of middle ear mastoid
EFO:1001457	Delirium dementia and amnestic and other cognitive disorders (PheCode 290)
EFO:1001459	Foot ulcer and neuropathy in diabetes
EFO:1000959	Aneurysm and dissection of heart (PheCode 411.41)
EFO:0002921	ICD10 D07.1: Carcinoma in situ of vulva
EFO:0009559	ICD10 G54: Nerve root and plexus disorders
EFO:0010548	Metabolite levels
EFO:0008226	MAP/microtubule affinity-regulating kinase 3 measurement
EFO:0010549	Metabolite levels
EFO:0008229	Blood protein levels
EFO:0009557	ICD10 I34.0: Nonrheumatic mitral (valve) insufficiency
EFO:0009558	ICD10 G56: Mononeuropathies of upper limb
EFO:0005197	Beta-2 microglubulin plasma levels
EFO:0009555	Congenital anomalies of male genital organs (PheCode 751.12)
EFO:0005198	Complications of transplants and reattached limbs (PheCode 851)
EFO:0009556	ICD10 E83.4: Disorders of magnesium metabolism
EFO:0005199	Acute graft rejection in renal transplantation (donor effect)
EFO:0009554	ICD10 K90: Intestinal malabsorption
EFO:0009562	ICD10 G62.9: Polyneuropathy, unspecified
EFO:0008230	Mental composite score
EFO:0010540	Metabolite levels
EFO:0010541	Metabolite levels
HP:0000112	Hypertension nephropathy (no type 2 diabetes)
EFO:0009560	ICD10 H60.90: Unspecified otitis externa, unspecified ear
EFO:0010542	Metabolite levels
EFO:0010543	Metabolite levels
EFO:0008231	TIMP 3 plasma levels
EFO:0010544	Metabolite levels
EFO:0010545	Metabolite levels
EFO:0010546	Metabolite levels
EFO:1000951	Glossitis (PheCode 529.1)
MONDO:0024355	Respiratory infection
MONDO:0002108	ICD10 C73: Malignant neoplasm of thyroid gland
EFO:0010559	Anti-drug antibodies in autoimmune disease (time to event)
EFO:0008237	Motor composite score
EFO:0009568	Disease of tricuspid valve (PheCode 394.7)
EFO:0009569	ICD10 G50: Disorders of trigeminal nerve
EFO:0008233	Blood protein levels
EFO:0008236	Monokine induced by gamma interferon levels
EFO:0009565	ICD10 L57: Skin changes due to chronic exposure to nonionizing radiation
EFO:0008235	Monocyte chemoattractant protein-3 levels
EFO:0010551	Metabolite levels
EFO:0008241	Sirtuin-2 levels
EFO:0010552	Adopted as a child (UKB data field 1767)
EFO:0009571	ICD10 N13: Obstructive and reflux uropathy
EFO:0010553	Longitudinal cocaine use
EFO:0010554	Central retinal arteriolar equivalent
EFO:0009572	Inflammatory disease of cervix, vagina, and vulva (PheCode 614.5)
EFO:0008242	NADPH--cytochrome P450 reductase measurement
EFO:0010555	Body surface area-indexed left ventricular stroke volume
EFO:0009570	ICD10 H73: Other disorders of tympanic membrane
EFO:0010556	Left ventricular mass to end-diastolic volume ratio
EFO:0010557	Lactose tolerance test
EFO:1000941	Frozen shoulder
MONDO:0000376	Cancer within the respiratory system (PheCode 165)
EFO:0009537	ICD10 M50.0: Cervical disc disorder with myelopathy
EFO:0008205	Left atrial antero-posterior diameter
EFO:0008204	Body surface area-indexed left ventricular end-diastolic volume
EFO:0009538	Inflammatory and toxic neuropathy (PheCode 357)
EFO:0010527	Metabolite levels
EFO:0010528	Metabolite levels
EFO:0008206	Body surface area-indexed left ventricular end-systolic volume
EFO:0009536	ICD10 H01.009.: Unspecified blepharitis unspecified eye, unspecified eyelid
EFO:0010529	Metabolite levels
EFO:0009534	ICD10 K83.8: Other specified diseases of biliary tract
EFO:0009531	Aortic valve disease (PheCode 394.3)
EFO:0008203	Lactadherin measurement
EFO:0008202	L-selectin levels
EFO:0009540	Diseases of pulp and periapical tissues (PheCode 522)
EFO:0009541	ICD10 K66.0: Peritoneal adhesions (postprocedural) (postinfection)
EFO:0010521	Metabolite levels
EFO:0010522	Metabolite levels
EFO:0010523	Metabolite levels
EFO:0010524	Metabolite levels
EFO:0010525	Metabolite levels
GO:0031960	Adverse response to inhaled corticosteroid treatment x age interaction in asthma
EFO:1000971	Hyperemesis gravidarum
UBERON:0000045	ICD10 M67.4: Ganglion
MONDO:0024334	ICD10 G57.6: Lesion of plantar nerve
EFO:0008219	Blood protein levels
MONDO:0024339	ICD10 C77.0: Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck
EFO:0009548	ICD10 N83: Noninflammatory disorders of ovary, fallopian tube and broad ligament
EFO:0009549	Antepartum hemorrhage, abruptio placentae, and placenta previa (PheCode 635.2)
EFO:0010538	Metabolite levels
EFO:0008218	Macrophage inflammatory protein 1a levels
EFO:0008217	Blood protein levels in cardiovascular risk
EFO:0009547	ICD10 H02.0: Entropion and trichiasis of eyelid
EFO:0009544	Diseases of esophagus (PheCode 530)
EFO:0005187	C-peptide levels
EFO:0009545	Esophageal bleeding (varices/hemorrhage) (PheCode 530.2)
EFO:0009542	Appendiceal conditions (PheCode 540)
EFO:0005188	CCL11 levels
EFO:0005189	Obesity-related traits
EFO:0009551	Cardiac valvular disease
EFO:0005193	IgG N-glycosylation phenotypes (multivariate analysis)
EFO:0005194	Alzheimer's disease biomarkers
EFO:0009552	Haemorrhoidal disease
EFO:0010530	Metabolite levels
NCIT:C95746	Adverse response to chemotherapy in colorectal cancer (FOLFOX) (Lethargy)
EFO:0010531	Blood metabolite levels
EFO:0008221	MIF plasma levels
EFO:0005195	Response to cholinesterase inhibitors in Alzheimer's disease
EFO:0008220	Blood protein levels in cardiovascular risk
EFO:0005196	Circulating vasoactive peptide levels
EFO:0009550	ICD10 G44: Other headache syndromes
EFO:0010532	Metabolite levels
HP:0000103	Frequency of urination and polyuria (PheCode 599.5)
EFO:0010533	Metabolite levels
EFO:0010534	Metabolite levels
EFO:0005190	Obesity-related traits
EFO:0010535	Metabolite levels
EFO:0005191	Obesity-related traits
EFO:0005192	Blood cell traits (multivariate analysis)
EFO:0010536	Metabolite levels
EFO:0002916	Cancer code, self-reported: oesophageal cancer (UKB data field 20001_1017)
EFO:0002919	Cancer code, self-reported: uterine/endometrial cancer (UKB data field 20001_1040)
EFO:1000965	Immunoglobulin A vasculitis
