DiseaseID	DiseaseName
EFO:0000677	mental or behavioural disorder
EFO:0000681	renal cell carcinoma
EFO:0000684	respiratory system disease
EFO:0000685	rheumatoid arthritis
EFO:0000699	Sjogren syndrome
EFO:0000701	skin disease
EFO:0000702	small cell lung carcinoma
EFO:0000707	squamous cell carcinoma
EFO:0000708	squamous cell lung carcinoma
EFO:0000712	stroke
EFO:0000713	subarachnoid hemorrhage
EFO:0000714	survival time
EFO:0000717	systemic scleroderma
EFO:0000729	ulcerative colitis
EFO:0000731	uterine fibroid
EFO:0000756	melanoma
EFO:0000764	viral load, disease progression measurement, CD4-positive T-lymphocyte count, HIV infection
EFO:0000765	AIDS
EFO:0000768	idiopathic pulmonary fibrosis
EFO:0000769	Epstein-Barr virus infection
EFO:0000771	bacterial disease
EFO:0000783	myositis
EFO:0001054	leprosy
EFO:0001060	celiac disease
EFO:0001061	cervical carcinoma
EFO:0001063	deafness
EFO:0001065	endometriosis
EFO:0001068	disease recurrence, malaria
EFO:0001071	lung carcinoma
EFO:0001072	memory impairment
EFO:0001073	obesity
EFO:0001075	ovarian carcinoma
EFO:0001124	coronary thrombosis, GM11992
EFO:0001187	event free survival time, urinary bladder cancer
EFO:0001357	sporadic amyotrophic lateral sclerosis
EFO:0001358	post-traumatic stress disorder
EFO:0001361	pulmonary arterial hypertension
EFO:0001365	age-related macular degeneration
EFO:0001378	multiple myeloma
EFO:0001421	liver disease
EFO:0001422	cirrhosis of liver
EFO:0001425	ischemic cardiomyopathy
EFO:0001645	coronary artery disease
EFO:0001663	prostate carcinoma
EFO:0001666	aortic aneurysm
EFO:0001668	human papilloma virus infection
EFO:0001873	response to heparin, Thrombocytopenia
EFO:0001919	creatinine measurement, Acute kidney injury
EFO:0001945	quality of life during menstruation measurement, Fever
EFO:0002009	major depressive episode, major depressive disorder
EFO:0002014	response to darapladib, Diarrhea
EFO:0002018	chemotherapy-induced cytotoxicity measurement, Nausea
EFO:0002140	factor XI measurement, Ischemic stroke
EFO:0002315	quality of life during menstruation measurement, Headache
EFO:0002427	myeloid neoplasm
EFO:0002491	cannabis dependence, substance abuse
EFO:0002494	age at diagnosis, substance-related disorder
EFO:0002496	actinic keratosis
EFO:0002503	cardiac hypertrophy
EFO:0002608	AIDS dementia
EFO:0002609	uveitis, juvenile idiopathic arthritis
EFO:0002610	cocaine dependence
EFO:0002614	insulin resistance
EFO:0002618	pancreatic carcinoma
EFO:0002619	chronic venous insufficiency, Varicose veins
EFO:0002686	atopy
EFO:0002689	antiphospholipid syndrome
EFO:0002690	systemic lupus erythematosus
EFO:0002829	quality of life during menstruation measurement, Arthralgia
EFO:0002892	thyroid carcinoma
EFO:0002916	esophageal carcinoma
EFO:0003014	breast fibrocystic disease
EFO:0003015	quality of life during menstruation measurement, aggressive behavior
EFO:0003033	bacteriemia
EFO:0003047	remission, hepatitis C virus infection
EFO:0003060	non-small cell lung carcinoma
EFO:0003063	polymyositis
EFO:0003076	gestational blood glucose measurement, parental genotype effect measurement, Glycosuria
EFO:0003086	kidney disease
EFO:0003095	non-alcoholic fatty liver disease
EFO:0003100	peripheral neuropathy
EFO:0003106	pneumonia
EFO:0003108	essential tremor
EFO:0003144	heart failure
EFO:0003326	response to atorvastatin, Myalgia
EFO:0003756	autism spectrum disorder
EFO:0003757	Asperger syndrome
EFO:0003758	autism
EFO:0003761	unipolar depression
EFO:0003762	vitamin D deficiency
EFO:0003767	inflammatory bowel disease
EFO:0003768	nicotine dependence
EFO:0003770	diabetic retinopathy
EFO:0003778	psoriatic arthritis
EFO:0003779	Hashimoto's thyroiditis
EFO:0003780	Behcet's syndrome
EFO:0003783	response to dimethyl fumarate, lymphopenia
EFO:0003784	skin pigmentation
EFO:0003819	dental caries
EFO:0003833	brain neoplasm
EFO:0003834	cutaneous lupus erythematosus
EFO:0003839	retinopathy
EFO:0003843	pain
EFO:0003869	breast neoplasm
EFO:0003870	brain aneurysm
EFO:0003875	peripheral vascular disease
EFO:0003877	sleep apnea
EFO:0003882	osteoporosis
EFO:0003884	chronic kidney disease
EFO:0003888	attention deficit hyperactivity disorder
EFO:0003889	functional laterality
EFO:0003890	drug dependence
EFO:0003892	pulmonary function measurement
EFO:0003894	acne
EFO:0003896	cardiovascular measurement, left ventricular hypertrophy
EFO:0003898	ankylosing spondylitis
EFO:0003902	spinal fracture
EFO:0003912	ankle brachial index
EFO:0003913	angina pectoris
EFO:0003914	atherosclerosis
EFO:0003918	obstructive sleep apnea
EFO:0003923	bone density
EFO:0003924	hair color
EFO:0003925	cognition
EFO:0003926	neuropsychological test
EFO:0003928	necrotizing enterocolitis
EFO:0003931	bone fracture
EFO:0003939	energy intake
EFO:0003940	systolic blood pressure, physical activity
EFO:0003947	personality
EFO:0003948	gastroesophageal reflux disease
EFO:0003949	eye color
EFO:0003956	seasonal allergic rhinitis
EFO:0003958	freckles, sunburn
EFO:0003959	cleft lip
EFO:0003961	colorectal cancer, hormone replacement therapy
EFO:0003963	freckles
EFO:0004143	carpal tunnel syndrome
EFO:0004145	response to atorvastatin, myopathy
EFO:0004149	neuropathy
EFO:0004190	open-angle glaucoma
EFO:0004191	androgenetic alopecia
EFO:0004192	alopecia areata
EFO:0004193	basal cell carcinoma
EFO:0004194	IGA glomerulonephritis
EFO:0004197	hepatitis B virus infection
EFO:0004198	skin neoplasm
EFO:0004207	pathological myopia
EFO:0004208	Vitiligo
EFO:0004209	hypospadias
EFO:0004210	gallstones
EFO:0004211	Hypertriglyceridemia
EFO:0004212	Keloid
EFO:0004213	otosclerosis
EFO:0004214	Abdominal Aortic Aneurysm
EFO:0004215	anorexia nervosa
EFO:0004216	attention deficit hyperactivity disorder, conduct disorder
EFO:0004220	chronic hepatitis C virus infection
EFO:0004224	Coronary Restenosis
EFO:0004225	Coronary Vasospasm
EFO:0004226	Creutzfeldt Jacob Disease
EFO:0004227	Dengue Hemorrhagic Fever
EFO:0004228	drug-induced liver injury
EFO:0004229	Dupuytren Contracture
EFO:0004230	endometrial neoplasm
EFO:0004232	eosinophilic esophagitis
EFO:0004233	leukopenia
EFO:0004234	erectile dysfunction
EFO:0004235	exfoliation syndrome
EFO:0004236	focal segmental glomerulosclerosis
EFO:0004237	Graves disease
EFO:0004238	hearing loss
EFO:0004239	chronic hepatitis B virus infection
EFO:0004240	heroin dependence
EFO:0004242	obsessive-compulsive disorder
EFO:0004243	carcinoid tumor
EFO:0004244	interstitial lung disease
EFO:0004246	mucocutaneous lymph node syndrome
EFO:0004247	unipolar depression, mood disorder
EFO:0004248	male infertility
EFO:0004249	meningococcal infection
EFO:0004251	myeloproliferative disorder
EFO:0004252	nasopharyngeal neoplasm
EFO:0004253	nephrolithiasis
EFO:0004254	membranous glomerulonephritis
EFO:0004255	nephrotic syndrome
EFO:0004256	neuromyelitis optica
EFO:0004257	neurotic disorder
EFO:0004259	osteonecrosis
EFO:0004261	osteitis deformans
EFO:0004262	panic disorder
EFO:0004263	partial epilepsy
EFO:0004265	peripheral arterial disease
EFO:0004266	primary ovarian insufficiency
EFO:0004267	biliary liver cirrhosis
EFO:0004268	sclerosing cholangitis
EFO:0004269	cardiac arrhythmia
EFO:0004270	restless legs syndrome
EFO:0004272	anemia (phenotype)
EFO:0004273	scoliosis
EFO:0004274	gout
EFO:0004276	Stevens-Johnson syndrome
EFO:0004277	brain infarction
EFO:0004278	sudden cardiac arrest
EFO:0004279	suntan
EFO:0004280	movement disorder
EFO:0004282	thoracic aortic aneurysm
EFO:0004283	goiter
EFO:0004284	upper aerodigestive tract neoplasm
EFO:0004285	albuminuria
EFO:0004286	venous thromboembolism
EFO:0004288	disease free survival, colonic neoplasm
EFO:0004289	lymphoid leukemia
EFO:0004291	braces
EFO:0004294	cardiovascular measurement, left atrial function
EFO:0004295	cardiovascular measurement, left ventricular function
EFO:0004296	thyroid function
EFO:0004297	hemoglobin measurement, clinical laboratory measurement
EFO:0004298	cardiovascular measurement
EFO:0004300	longevity
EFO:0004301	blood viscosity
EFO:0004302	hip circumference, anthropometric measurement
EFO:0004304	blood sedimentation
EFO:0004305	erythrocyte count
EFO:0004307	glucose tolerance test
EFO:0004308	leukocyte count
EFO:0004309	platelet count
EFO:0004310	partial thromboplastin time
EFO:0004311	heart function measurement
EFO:0004312	vital capacity
EFO:0004313	maximal midexpiratory flow rate
EFO:0004314	forced expiratory volume
EFO:0004315	drinking behavior
EFO:0004317	extraversion
EFO:0004318	smoking behavior
EFO:0004319	smoking cessation
EFO:0004320	suicidal ideation
EFO:0004321	attempted suicide
EFO:0004323	mental process
EFO:0004324	body weights and measures
EFO:0004325	blood pressure
EFO:0004326	heart rate
EFO:0004327	electrocardiography
EFO:0004328	exercise test
EFO:0004329	triglyceride measurement, alcohol drinking
EFO:0004330	coffee consumption
EFO:0004333	episodic memory
EFO:0004335	short-term memory
EFO:0004336	speech perception
EFO:0004337	intelligence
EFO:0004338	body weight
EFO:0004339	body height
EFO:0004340	body mass index
EFO:0004341	body fat distribution
EFO:0004342	waist circumference
EFO:0004343	waist-hip ratio
EFO:0004344	birth weight
EFO:0004345	corneal topography
EFO:0004346	neuroimaging measurement
EFO:0004348	hematocrit
EFO:0004350	reasoning
EFO:0004351	resting heart rate
EFO:0004352	mortality
EFO:0004354	circadian rhythm
EFO:0004357	electroencephalogram measurement
EFO:0004358	event-related brain oscillation
EFO:0004362	psychomotor performance
EFO:0004363	information processing speed
EFO:0004365	personality trait
EFO:0004458	inflammatory biomarker measurement, C-reactive protein measurement
EFO:0004459	iron biomarker measurement, ferritin measurement
EFO:0004460	soluble transferrin receptor measurement
EFO:0004461	soluble transferrin receptor measurement, iron biomarker measurement
EFO:0004462	PR interval
EFO:0004463	angiotensin converting enzyme activity measurement
EFO:0004464	brain measurement
EFO:0004465	fasting blood glucose measurement
EFO:0004466	fasting blood insulin measurement
EFO:0004467	insulin measurement
EFO:0004468	glucose measurement
EFO:0004469	leptin measurement, HOMA-B
EFO:0004471	insulin sensitivity measurement
EFO:0004501	leptin measurement, HOMA-IR
EFO:0004502	adiponectin measurement
EFO:0004503	protein S measurement, hematological measurement
EFO:0004504	serum hepcidin measurement
EFO:0004505	telomere length
EFO:0004506	monocyte early outgrowth colony forming unit
EFO:0004507	D dimer measurement
EFO:0004508	spine bone size
EFO:0004509	hemoglobin measurement
EFO:0004510	HPV seropositivity
EFO:0004511	femoral neck bone geometry
EFO:0004512	bone measurement
EFO:0004514	bone quantitative ultrasound measurement
EFO:0004515	comprehensive strength index, muscle measurement
EFO:0004517	arterial stiffness measurement
EFO:0004518	salivary metabolite measurement, creatinine measurement
EFO:0004519	adhesion molecule measurement, soluble P-selectin measurement
EFO:0004520	ICAM-1 measurement
EFO:0004526	mean corpuscular volume
EFO:0004527	mean corpuscular hemoglobin
EFO:0004528	mean corpuscular hemoglobin concentration
EFO:0004529	very low density lipoprotein cholesterol measurement, lipid measurement
EFO:0004530	triglyceride measurement
EFO:0004531	salivary metabolite measurement, urate measurement
EFO:0004532	serum gamma-glutamyl transferase measurement
EFO:0004533	alkaline phosphatase measurement
EFO:0004534	creatine kinase measurement
EFO:0004535	serum albumin measurement
EFO:0004536	total blood protein measurement
EFO:0004537	neonatal systemic lupus erythematosus
EFO:0004540	chronic fatigue syndrome
EFO:0004541	HbA1c measurement
EFO:0004550	amygdala reactivity measurement
EFO:0004555	glycoprotein measurement
EFO:0004556	antibody measurement
EFO:0004565	serum IgG measurement
EFO:0004566	metabolite measurement, body weight gain
EFO:0004567	antipsychotic drug related weight gain
EFO:0004568	serum non-albumin protein measurement
EFO:0004569	brain serotonin transporter measurement
EFO:0004570	bilirubin measurement
EFO:0004571	butyrylcholinesterase measurement
EFO:0004572	C4BP measurement
EFO:0004573	chemerin measurement
EFO:0004574	total cholesterol measurement
EFO:0004575	e-selectin measurement
EFO:0004576	hemoglobin measurement, fetal hemoglobin measurement
EFO:0004577	infant head circumference
EFO:0004578	blood metabolite measurement, homocysteine measurement
EFO:0004579	serum IgE measurement
EFO:0004581	interleukin 18 measurement
EFO:0004582	alkaline phosphatase measurement, liver enzyme measurement
EFO:0004584	mean platelet volume
EFO:0004587	lymphocyte count
EFO:0004589	brachial circumference
EFO:0004593	gestational diabetes
EFO:0004599	acute graft vs. host disease
EFO:0004606	gallbladder neoplasm
EFO:0004607	duodenal ulcer
EFO:0004608	cystic fibrosis associated meconium ileus
EFO:0004609	treatment refractory schizophrenia
EFO:0004611	low density lipoprotein cholesterol measurement
EFO:0004612	high density lipoprotein cholesterol measurement
EFO:0004614	apolipoprotein A 1 measurement
EFO:0004615	apolipoprotein B measurement
EFO:0004616	osteoarthritis, knee
EFO:0004617	cystatin C measurement
EFO:0004618	vitamin K measurement
EFO:0004619	factor VII measurement
EFO:0004620	vitamin B12 measurement
EFO:0004621	vitamin B6 measurement
EFO:0004622	sphingolipid measurement
EFO:0004623	fibrinogen measurement
EFO:0004624	prostate specific antigen measurement
EFO:0004625	progranulin measurement
EFO:0004626	IGFBP-3 measurement
EFO:0004627	IGF-1 measurement
EFO:0004628	insulin like growth factor measurement
EFO:0004629	von Willebrand factor measurement
EFO:0004630	factor VIII measurement
EFO:0004631	vitamin D measurement
EFO:0004632	nevus count
EFO:0004633	protein C measurement
EFO:0004634	coagulation factor measurement
EFO:0004635	leptin receptor measurement
EFO:0004637	protein S measurement
EFO:0004639	low density lipoprotein cholesterol measurement, phospholipid measurement
EFO:0004640	haptoglobin measurement
EFO:0004641	white matter integrity
EFO:0004642	cortisol secretion measurement
EFO:0004644	TPE interval measurement
EFO:0004645	interleukin-6 measurement, response to vaccine
EFO:0004647	response to platinum based chemotherapy
EFO:0004653	response to TNF antagonist
EFO:0004670	beta-amyloid 1-42 measurement
EFO:0004682	QT interval
EFO:0004683	age-related macular degeneration, wet macular degeneration
EFO:0004684	tumor necrosis factor-alpha measurement
EFO:0004685	hip geometry
EFO:0004694	factor XI measurement
EFO:0004695	intraocular pressure measurement
EFO:0004696	sex hormone-binding globulin measurement
EFO:0004697	estradiol measurement
EFO:0004698	insomnia
EFO:0004699	gambling behaviour
EFO:0004703	age at menarche
EFO:0004704	age at menopause
EFO:0004705	hypothyroidism
EFO:0004707	infantile hypertrophic pyloric stenosis
EFO:0004708	nodular sclerosis Hodgkin lymphoma
EFO:0004710	pelvic organ prolapse
EFO:0004712	podoconiosis
EFO:0004713	FEV/FEC ratio
EFO:0004714	sexual dysfunction
EFO:0004718	vascular dementia
EFO:0004719	pemphigus vulgaris
EFO:0004720	prion disease
EFO:0004723	coronary artery calcification
EFO:0004724	carotid-femoral pulse wave velocity
EFO:0004725	metabolite measurement
EFO:0004728	serum amyloid A protein measurement
EFO:0004729	vitamin measurement
EFO:0004730	hormone measurement
EFO:0004731	eye measurement
EFO:0004732	lipoprotein measurement
EFO:0004733	anti-cyclic citrullinated peptide antibody measurement
EFO:0004735	serum alanine aminotransferase measurement
EFO:0004736	aspartate aminotransferase measurement
EFO:0004737	carotenoid measurement
EFO:0004738	tocopherol measurement
EFO:0004739	circulating cell free DNA measurement
EFO:0004741	blood urea nitrogen measurement
EFO:0004742	renal system measurement
EFO:0004743	facial morphology
EFO:0004744	matrix metalloproteinase measurement
EFO:0004745	NT-proBNP measurement
EFO:0004746	lipoprotein-associated phospholipase A(2) measurement
EFO:0004747	protein measurement
EFO:0004748	thyroid stimulating hormone measurement
EFO:0004749	CCL2 measurement
EFO:0004750	interleukin 10 measurement
EFO:0004751	CCL4 measurement
EFO:0004752	parathyroid hormone measurement
EFO:0004753	interleukin 12 measurement
EFO:0004754	interleukin 1 receptor antagonist measurement
EFO:0004760	t-tau measurement
EFO:0004761	response to allopurinol, uric acid measurement
EFO:0004762	vascular endothelial growth factor measurement
EFO:0004763	p-tau measurement
EFO:0004764	adipose tissue measurement
EFO:0004765	visceral adipose tissue measurement
EFO:0004766	subcutaneous adipose tissue measurement
EFO:0004767	visceral:subcutaneous adipose tissue ratio
EFO:0004768	follicle stimulating hormone measurement
EFO:0004769	anti-Mullerian hormone measurement
EFO:0004770	ovarian reserve
EFO:0004771	visual cortical surface area measurement
EFO:0004772	early onset hypertension
EFO:0004775	Stevens-Johnson syndrome, toxic epidermal necrolysis
EFO:0004776	alcohol and nicotine codependence
EFO:0004777	alcohol withdrawal
EFO:0004778	self rated health
EFO:0004782	behavior or behavioral disorder measurement
EFO:0004783	TEMPS-A questionnaire
EFO:0004784	intelligence, self reported educational attainment
EFO:0004785	neuroimaging measurement, South Texas Assessment of Neurocognition
EFO:0004789	atrial natriuretic factor measurement
EFO:0004790	CD40 ligand measurement
EFO:0004791	tissue plasminogen activator measurement
EFO:0004792	plasminogen activator inhibitor 1 measurement
EFO:0004795	skin sensitivity to sun
EFO:0004799	cholelithiasis
EFO:0004800	frontal theta oscillation measurement
EFO:0004802	male fertility, family size
EFO:0004803	birth rate, male fertility
EFO:0004805	formal thought disorder
EFO:0004806	lung carcinoma, asbestos exposure measurement
EFO:0004808	L lactate dehydrogenase measurement
EFO:0004809	fructose-bisphosphate aldolase measurement
EFO:0004810	interleukin-6 measurement
EFO:0004811	chronic obstructive pulmonary disease, interleukin-8 measurement
EFO:0004812	interleukin-1 beta measurement
EFO:0004813	alpha globulin measurement
EFO:0004814	interleukin-6 receptor measurement
EFO:0004815	alpha macroglobulin measurement
EFO:0004818	transforming growth factor beta measurement
EFO:0004819	resistin measurement
EFO:0004820	sex ratio
EFO:0004825	temperament and character inventory
EFO:0004826	anti-neutrophil antibody associated vasculitis
EFO:0004827	economic and social preference
EFO:0004829	response to irinotecan
EFO:0004830	caudate nucleus volume
EFO:0004831	RR interval
EFO:0004832	optic disc size measurement
EFO:0004833	neutrophil count
EFO:0004838	calcium measurement
EFO:0004839	CD4:CD8 lymphocyte ratio
EFO:0004840	cortical thickness
EFO:0004841	digit length ratio
EFO:0004842	eosinophil count
EFO:0004843	vitamin B measurement
EFO:0004844	hip bone size
EFO:0004845	magnesium measurement
EFO:0004846	serotonin measurement
EFO:0004847	Cannabis use, age at onset
EFO:0004857	vitamin A measurement
EFO:0004860	common carotid intimal medial thickness
EFO:0004861	phosphorus measurement
EFO:0004862	phytosterol measurement
EFO:0004863	recombination rate
EFO:0004864	renal sinus adipose tissue measurement
EFO:0004865	thyroid volume
EFO:0004866	event free survival time, type 1 diabetes mellitus, autoantibody measurement
EFO:0004867	vitamin E measurement
EFO:0004868	volumetric brain MRI
EFO:0004869	YKL40 measurement
EFO:0004870	sleep measurement
EFO:0004872	inflammatory biomarker measurement
EFO:0004873	response to vaccine, cytokine measurement
EFO:0004874	memory performance
EFO:0004875	mathematical ability
EFO:0004880	urinary arsenic measurement
EFO:0004881	asparaginase hypersensitivity
EFO:0004884	breast size
EFO:0004885	early cardiac repolarization measurement
EFO:0004886	intracranial volume measurement
EFO:0004887	maximal oxygen uptake measurement
EFO:0004892	axial length measurement, refractive error
EFO:0004895	Tourette syndrome
EFO:0004908	intelligence, testosterone measurement
EFO:0004909	dihydrotestosterone measurement
EFO:0004912	serum IgA measurement
EFO:0004913	lentiform nucleus measurement
EFO:0004915	vaspin measurement
EFO:0004952	disease recurrence
EFO:0004953	metastasis measurement, date of diagnosis
EFO:0004955	Breslow thickness
EFO:0004979	attention deficit hyperactivity disorder, asthma
EFO:0004980	appendicular lean mass
EFO:0004983	complement C3 measurement
EFO:0004984	complement C4 measurement
EFO:0004985	platelet reactivity measurement
EFO:0004991	Myasthenia gravis
EFO:0004992	Otitis media
EFO:0004993	serum IgM measurement
EFO:0004994	lumbar disc degeneration
EFO:0004995	lean body mass
EFO:0004998	carbohydrate measurement
EFO:0004999	N-glycan measurement
EFO:0005000	leptin measurement
EFO:0005001	phenylalanine measurement
EFO:0005002	lysine measurement
EFO:0005035	hippocampal volume
EFO:0005036	platelet measurement
EFO:0005037	aortic root size
EFO:0005038	hair morphology
EFO:0005039	hippocampal atrophy
EFO:0005043	cardiac troponin T measurement
EFO:0005045	visceral Leishmaniasis
EFO:0005046	cutaneous Leishmaniasis
EFO:0005047	erythrocyte measurement
EFO:0005053	cardiovascular disease biomarker measurement, internal carotid intimal medial thickness
EFO:0005054	QRS complex
EFO:0005055	QRS duration
EFO:0005056	age at death
EFO:0005057	myoglobin measurement
EFO:0005058	tyrosine measurement
EFO:0005059	acylcarnitine measurement
EFO:0005080	chronic obstructive pulmonary disease, CC16 measurement
EFO:0005081	chronic obstructive pulmonary disease, surfactant protein D measurement
EFO:0005088	testicular carcinoma
EFO:0005089	whole-brain volume
EFO:0005090	dentate gyrus volume measurement, schizophrenia
EFO:0005091	monocyte count
EFO:0005092	entorhinal cortical volume
EFO:0005093	hip circumference
EFO:0005094	P wave duration
EFO:0005095	PR segment
EFO:0005105	total cholesterol measurement, lipid or lipoprotein measurement
EFO:0005106	body composition measurement
EFO:0005108	arm span
EFO:0005109	energy expenditure
EFO:0005110	fatty acid measurement
EFO:0005111	folic acid measurement
EFO:0005112	gestational age
EFO:0005114	head circumference
EFO:0005115	metabolic rate measurement
EFO:0005116	urinary metabolite measurement
EFO:0005117	CCL5 measurement
EFO:0005118	IGFBP-1 measurement
EFO:0005119	antioxidant measurement
EFO:0005126	arylesterase enzyme measurement
EFO:0005127	cancer biomarker measurement
EFO:0005128	albumin:globulin ratio measurement
EFO:0005129	hepatitis C induced liver cirrhosis
EFO:0005130	thyroxine measurement
EFO:0005131	HVA measurement
EFO:0005132	HVA measurement, 5-HIAA measurement
EFO:0005133	MHPG measurement
EFO:0005134	amino acid measurement
EFO:0005139	serum ceruloplasmin measurement
EFO:0005140	autoimmune disease
EFO:0005147	disease free survival, type 1 diabetes mellitus
EFO:0005148	leptin measurement, type 2 diabetes mellitus
EFO:0005178	hip osteoarthritis symptom severity measurement, osteoarthritis
EFO:0005180	age at onset, Parkinson disease
EFO:0005187	C-peptide measurement
EFO:0005188	CCL11 measurement
EFO:0005189	respiratory quotient
EFO:0005190	urinary nitrogen measurement
EFO:0005191	waist height ratio
EFO:0005192	red blood cell distribution width
EFO:0005193	serum IgG glycosylation measurement
EFO:0005194	amyloid-beta measurement
EFO:0005195	response to cholinesterase inhibitor
EFO:0005196	vasoactive peptide measurement
EFO:0005197	beta-2 microglobulin measurement
EFO:0005199	renal transplant outcome measurement
EFO:0005200	antiphospholipid antibody measurement
EFO:0005201	puberty, height growth measurement
EFO:0005203	eating disorder
EFO:0005204	bulimia nervosa
EFO:0005205	response to dabigatran etexilate
EFO:0005206	oligoclonal band measurement
EFO:0005207	congenital heart disease
EFO:0005208	glomerular filtration rate
EFO:0005210	brain connectivity measurement
EFO:0005211	aspirin hydrolysis measurement
EFO:0005213	central corneal thickness
EFO:0005220	pulmonary neuroendocrine tumor
EFO:0005221	cholangiocarcinoma
EFO:0005223	acute stress reaction
EFO:0005229	reading
EFO:0005230	anxiety
EFO:0005239	aortic stenosis, aortic valve calcification
EFO:0005240	rhegmatogenous retinal detachment
EFO:0005241	employment status
EFO:0005242	methamphetamine-induced psychosis
EFO:0005243	myeloperoxidase measurement
EFO:0005245	body weight loss
EFO:0005246	major depressive episode, hypersomnia
EFO:0005247	anti-Helicobacter pylori serum IgG measurement
EFO:0005250	occupation-related stress disorder
EFO:0005252	orthostatic hypotension
EFO:0005257	cardiotoxicity, response to anthracycline-based chemotherapy
EFO:0005260	chemotherapy-induced alopecia, response to antimicrotubule agent
EFO:0005266	serum selenium measurement
EFO:0005267	serum copper measurement
EFO:0005268	serum zinc measurement
EFO:0005269	congenital heart malformation
EFO:0005271	sleep duration
EFO:0005272	sleep quality
EFO:0005273	sleep depth
EFO:0005274	sleep time
EFO:0005275	dihydroxy docosatrienoic acid measurement
EFO:0005276	hydroxy-leucine measurement
EFO:0005278	cardiovascular disease biomarker measurement
EFO:0005279	temporomandibular joint disorder
EFO:0005280	sleep latency
EFO:0005297	Granulomatosis with Polyangiitis
EFO:0005298	allergic sensitization measurement
EFO:0005299	non-word reading
EFO:0005300	word reading
EFO:0005301	diffuse large B-cell lymphoma, multiple sclerosis
EFO:0005318	axial length measurement
EFO:0005319	contact dermatitis
EFO:0005320	contact dermatitis due to nickel
EFO:0005321	molar-incisor hypomineralization
EFO:0005322	callous-unemotional behaviour
EFO:0005323	response to surgery, post-operative sign or symptom
EFO:0005324	post-operative sensory disturbance
EFO:0005325	response to angiotensin-converting enzyme inhibitor
EFO:0005400	chemotherapy-induced alopecia
EFO:0005401	diastolic blood pressure, response to high sodium diet
EFO:0005402	diastolic blood pressure, response to low sodium diet
EFO:0005403	diastolic blood pressure, response to high sodium diet, response to dietary potassium supplementation
EFO:0005404	systolic blood pressure, response to cold pressor test
EFO:0005406	colorectal cancer, colorectal adenoma
EFO:0005407	psychosis
EFO:0005408	pyroglutamine measurement
EFO:0005409	fat body mass
EFO:0005410	tooth agenesis
EFO:0005412	functional impairment measurement
EFO:0005413	joint damage measurement
EFO:0005414	airway hyperresponsiveness
EFO:0005415	serum alpha-1-antitrypsin measurement
EFO:0005416	serum ST2 measurement
EFO:0005417	response to mTOR inhibitor
EFO:0005418	asymmetrical dimethylarginine measurement, serum dimethylarginine measurement
EFO:0005419	contrast sensitivity measurement
EFO:0005420	grey matter volume measurement
EFO:0005421	serum homoarginine measurement
EFO:0005423	adolescent idiopathic scoliosis
